GEO_ID,B25116_001E,B25116_001M,B25116_002E,B25116_002M,B25116_003E,B25116_003M,B25116_004E,B25116_004M,B25116_005E,B25116_005M,B25116_006E,B25116_006M,B25116_007E,B25116_007M,B25116_008E,B25116_008M,B25116_009E,B25116_009M,B25116_010E,B25116_010M,B25116_011E,B25116_011M,B25116_012E,B25116_012M,B25116_013E,B25116_013M,B25116_014E,B25116_014M,B25116_015E,B25116_015M,B25116_016E,B25116_016M,B25116_017E,B25116_017M,B25116_018E,B25116_018M,B25116_019E,B25116_019M,B25116_020E,B25116_020M,B25116_021E,B25116_021M,B25116_022E,B25116_022M,B25116_023E,B25116_023M,NAME,B25116_001EA,B25116_001MA,B25116_002MA,B25116_002EA,B25116_003MA,B25116_003EA,B25116_004EA,B25116_004MA,B25116_005EA,B25116_005MA,B25116_006MA,B25116_006EA,B25116_007MA,B25116_007EA,B25116_008MA,B25116_008EA,B25116_009EA,B25116_009MA,B25116_010EA,B25116_010MA,B25116_011MA,B25116_011EA,B25116_012MA,B25116_012EA,B25116_013MA,B25116_013EA,B25116_014MA,B25116_014EA,B25116_015EA,B25116_015MA,B25116_016EA,B25116_016MA,B25116_017MA,B25116_017EA,B25116_018MA,B25116_018EA,B25116_019EA,B25116_019MA,B25116_020EA,B25116_020MA,B25116_021EA,B25116_021MA,B25116_022EA,B25116_022MA,B25116_023MA,B25116_023EA,state
0400000US13,3376763,13781,2285179,17167,501930,10097,228418,7245,106589,4525,74019,2978,92904,3698,1783249,16871,1170816,15024,328130,5966,183822,4134,100481,3075,1091584,16605,390903,10347,269423,9456,55557,3926,31684,3053,34239,2799,700681,15615,622562,14348,45094,3286,19434,2428,13591,1558,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,432632,4384,257599,4950,52240,3405,18967,2263,11812,1324,6935,1117,14526,1762,205359,4284,104736,4162,43823,2093,29301,1281,27499,1571,175033,4748,53773,3405,33456,2650,8657,1333,5489,1135,6171,1068,121260,4375,99324,3985,11809,1326,5728,923,4399,782,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,548555,3560,390982,4444,78279,3328,31398,2399,16362,1727,13713,1304,16806,1725,312703,4891,195817,3987,59062,2155,34149,1409,23675,1464,157573,4661,52608,3417,33853,2949,7765,1327,5014,1076,5976,856,104965,5217,92826,5268,7152,1390,2799,747,2188,563,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,4724252,12168,3301367,17286,745052,12144,309278,8749,134023,4776,117395,4509,184356,4682,2556315,16819,1631882,14345,472359,5477,263127,4651,188947,4316,1422885,14359,584761,11337,366333,9162,78310,5121,57217,3317,82901,3662,838124,13254,723410,11529,65085,4554,29628,2856,20001,2164,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,2435274,11216,1756328,13334,380677,7224,146108,4669,74714,3256,62147,3260,97708,3374,1375651,12906,880981,10603,250492,4271,149656,3333,94522,3035,678946,11714,280688,8221,176253,7023,38269,3110,25002,2076,41164,2549,398258,11129,350990,10163,26469,2379,10522,1342,10277,1242,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1208765,6039,885969,8474,194700,5518,70664,3552,35961,2427,31613,2036,56462,2688,691269,8252,428904,7033,126215,2394,79289,1994,56861,1776,322796,6591,142690,4741,85267,3960,16552,1745,11189,1253,29682,2095,180106,5269,159188,5162,10449,1186,4679,795,5790,855,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1088288,6040,761022,7416,169353,5206,64490,3685,32150,2295,25326,1679,47387,2474,591669,7021,375723,6110,107233,2438,63974,1994,44739,1935,327266,6238,133804,5692,85432,4789,16312,1800,10599,1241,21461,1919,193462,4782,173155,4730,10658,1430,5236,1004,4413,819,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1651911,8409,1167081,10490,272030,7352,102386,4907,55654,3457,47452,2860,66538,3188,895051,9676,554363,8851,173708,3970,104322,3165,62658,2701,484830,8729,193813,6109,116533,5648,31704,2900,20669,2080,24907,1997,291017,8347,253583,7578,23161,2468,9002,1216,5271,1078,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1564978,7812,1071667,10774,235045,6933,85654,4457,48285,2944,41825,2916,59281,3083,836622,10684,512926,9177,163021,4174,99689,3317,60986,2423,493311,9057,180378,7081,113841,5289,27355,2102,17688,2148,21494,1822,312933,9189,265321,8483,26954,2152,13428,1627,7230,1225,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,548247,3968,399076,5723,85818,3421,29053,2140,19633,1954,14733,1533,22399,1608,313258,5409,191019,4136,64384,2234,35213,1521,22642,1393,149171,5616,63411,3391,33864,2709,9048,1565,7116,1382,13383,1333,85760,4397,73162,3756,6634,1295,3142,712,2822,719,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2089031,6574,1450411,12170,313863,8570,135891,6170,67392,3308,48586,2770,61994,2982,1136548,11610,724961,9801,217256,4517,117127,3202,77204,2290,638620,10342,243759,7806,146715,7102,34232,3121,26117,2321,36695,2324,394861,8269,337495,7822,31878,2603,15389,1764,10099,1337,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,2446485,10151,1588359,10560,333808,8758,127811,6139,71808,4027,51336,3273,82853,3921,1254551,10566,775462,9869,247573,4625,133729,3230,97787,3537,858126,11260,373842,10296,202183,7057,56539,4126,44203,3139,70917,3777,484284,10104,407651,9101,38162,2585,20324,1984,18147,1786,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,3869117,11246,2908273,13927,666369,10864,272483,9091,138362,4991,101643,3563,153881,4258,2241904,14455,1421139,12822,416779,4796,239903,3722,164083,3433,960844,12074,416343,10955,248043,9330,59363,3430,39650,2396,69287,3177,544501,9637,475319,9286,37788,2872,15726,1649,15668,1417,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2042297,7113,1558206,8771,340920,6179,152898,4537,67800,3111,49192,2376,71030,2730,1217286,8843,818116,7954,211720,3362,114187,2180,73263,2087,484091,8037,232720,7015,140696,5870,25943,1928,18842,2111,47239,2348,251371,7007,220972,6749,12363,1439,7828,1163,10208,1270,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1075521,7501,760318,9031,180430,6844,63941,4453,38546,2837,32559,2076,45384,2623,579888,9428,353638,7531,111827,3614,72319,2757,42104,2368,315203,7259,113951,5365,70966,4336,18491,2111,10787,1584,13707,1820,201252,6002,173962,5831,16598,2178,6803,1256,3889,989,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2305027,10294,1628838,12691,370234,8614,148084,6170,70949,4031,62598,3338,88603,3741,1258604,13523,778150,11260,237029,4497,147363,3236,96062,2889,676189,11052,292710,8377,178633,6648,38509,2912,28066,2373,47502,2993,383479,9094,337282,8804,24278,2517,10890,1456,11029,1476,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,372190,3596,260137,4603,59643,3133,22560,2024,11549,1338,10300,1208,15234,1356,200494,3933,118854,3199,42182,1551,24768,1151,14690,1048,112053,4325,47749,3036,26761,2244,7948,1553,4435,943,8605,1234,64304,3501,54603,3051,5274,926,1870,447,2557,671,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,700888,4044,475899,6003,102476,3544,37411,2417,18096,1636,17613,1317,29356,1660,373423,5445,235710,4789,68611,2156,40945,1375,28157,1277,224989,5571,96198,5002,61128,3983,11438,1735,7273,1112,16359,1496,128791,5741,112461,5484,8660,1146,3768,820,3902,679,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,936828,5750,580705,7586,127828,4677,56797,3129,28130,2448,19824,1931,23077,1986,452877,8330,282257,6267,88710,3527,51592,2479,30318,2143,356123,7805,120956,6484,70850,5197,24040,2520,12850,1681,13216,1826,235167,6861,200545,6209,20673,2310,8309,1433,5640,1148,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,504503,4403,363652,5321,67263,3161,25916,2141,15965,1799,10773,1358,14609,1447,296389,5073,191723,4127,59396,2190,29141,1718,16129,1114,140851,4453,62047,3293,34613,2843,7876,1248,7617,1518,11941,1306,78804,3977,67673,3762,5514,1073,3145,848,2472,761,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,3135490,10908,2110308,15499,421447,8440,144282,5583,87514,3467,72061,4080,117590,3922,1688861,14921,1052416,12254,326864,4232,181469,4511,128112,3340,1025182,12171,381998,9680,204252,7895,60978,3714,47830,3295,68938,3389,643184,11789,534670,10415,60327,4033,28596,2624,19591,1731,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,726033,5057,505915,5858,115701,4127,44008,2924,25584,2087,20168,1835,25941,2041,390214,6306,234358,5660,76247,2684,46992,2028,32617,1647,220118,5904,90575,4621,60435,4256,11754,1552,7796,1465,10590,1685,129543,5424,113324,5119,9095,1299,4643,906,2481,703,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,7088376,16391,3940942,17812,846873,12507,305616,7878,175394,6159,147905,4970,217958,6064,3094069,14602,1849411,13102,635370,8520,353648,6092,255640,5276,3147434,19475,1239984,17390,682663,14141,196707,6360,155446,5556,205168,5940,1907450,17767,1515282,16321,206625,6605,108868,4330,76675,3709,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,3454068,13312,2350798,17193,544379,10618,209984,7064,116613,5163,97476,3844,120306,4235,1806419,17784,1119533,15231,355077,6036,205409,3773,126400,3256,1103270,15595,414787,11125,271449,9440,59189,3906,34719,2732,49430,3345,688483,13328,601828,12587,50103,3595,18648,2220,17904,1851,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,272352,2425,181666,3052,38731,2424,15116,1666,6323,744,7207,952,10085,1117,142935,3398,89405,2552,27084,1135,14956,766,11490,1109,90686,2873,44626,2839,26974,2624,5388,965,3623,774,8641,1088,46060,2569,40370,2399,2100,556,1380,425,2210,537,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,4499506,13030,3150239,16219,720023,12542,269974,7474,145344,4413,119391,4483,185314,5794,2430216,16177,1496971,13670,463008,4992,279943,4360,190294,4560,1349267,13947,591467,10703,360341,8991,86257,3734,52291,3217,92578,3941,757800,12529,659996,11861,52437,3059,24930,2410,20437,2110,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1385300,8701,950407,8873,224193,6035,76592,3841,45785,2712,41895,2559,59921,2703,726214,7868,437677,6699,137032,2970,92766,2473,58739,1930,434893,9173,168111,5952,107873,4826,23455,2000,14904,1695,21879,2071,266782,7384,234533,7093,19604,2083,7073,1211,5572,953,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1449662,7388,939123,9326,205389,6739,75544,5276,49082,3000,33730,1978,47033,2373,733734,9637,436782,8238,151702,3708,84812,2320,60438,2379,510539,10385,200508,6913,120614,5760,30953,2648,17523,2357,31418,2277,310031,9011,265861,8084,23575,2366,10580,1391,10015,1483,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,4845603,12498,3475105,13987,785343,10494,270618,7085,160406,5288,135178,4836,219141,4954,2689762,14740,1622180,13495,520494,6258,315838,4713,231250,4395,1370498,14597,635942,10956,354369,8659,88442,4623,66161,3290,126970,3933,734556,13099,610865,12250,57029,3559,31547,2409,35115,2385,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,405627,3350,255495,5187,53511,3528,20231,2441,11335,1557,7894,1294,14051,1450,201984,5568,124587,4529,40224,2095,20392,1415,16781,1156,150132,5239,62723,3778,34917,3272,9121,1229,6027,1053,12658,1544,87409,4618,72413,4063,7084,1433,5013,1097,2899,783,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1656978,10079,1165464,11139,269171,6966,96578,4340,59053,3680,49717,3230,63823,3174,896293,11246,534135,8827,184534,4485,110353,3200,67271,2527,491514,10697,182413,7349,118257,5805,28351,3195,15789,2205,20016,2106,309101,7917,271947,7840,20132,2184,10778,1474,6244,1164,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,312477,2799,216212,3987,44394,2437,17156,1619,9270,1053,7124,992,10844,1182,171818,4020,106524,3145,32262,1409,19387,982,13645,1069,96265,3813,44100,2534,25601,2211,4288,987,4093,837,10118,1209,52165,3420,43910,3002,3135,717,2203,548,2917,768,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,2375123,11752,1660152,13597,383780,10032,148501,7284,76514,3885,67943,3190,90822,3318,1276372,12631,779686,9946,253477,5235,151609,3907,91600,3181,714971,11826,275820,7934,170217,6814,43284,2811,27485,2594,34834,2324,439151,10828,383994,9731,34660,2945,12258,1701,8239,1502,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,8109388,19850,5291045,25916,1017899,15378,397647,10444,212379,6834,178107,5453,229766,5845,4273146,27440,2773140,24035,773932,8582,444989,7173,281085,5603,2818343,22848,997767,15305,702166,14562,125341,5774,72323,3467,97937,4582,1820576,20207,1627986,17417,116737,4985,45819,2885,30034,2547,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,814028,5168,585929,6614,93307,3847,38483,2660,19238,1961,13197,1564,22389,1542,492622,6823,332477,6168,79450,2425,47251,1635,33444,1530,228099,5261,62439,3736,42089,3236,8029,1315,5000,1104,7321,1245,165660,5484,150935,5284,8745,1183,3272,911,2708,795,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,253808,2408,182389,3488,38747,2380,14454,1447,8647,1033,6921,882,8725,948,143642,3839,87026,3096,31420,1556,15816,846,9380,915,71419,3250,31075,2361,18637,2043,3934,815,3215,638,5289,846,40344,3005,35635,2745,2329,653,1119,410,1261,433,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,2905071,10869,2030284,16101,471475,10848,198685,7870,101798,5216,73579,3937,97413,3727,1558809,14021,983888,11699,300443,4948,169884,4481,104594,3029,874787,13816,335524,8444,217519,7197,46446,3488,30153,2402,41406,3007,539263,11475,467792,11261,40698,3087,18333,2165,12440,1606,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,2471912,8400,1620052,11516,350766,8956,142160,5336,80139,4080,56281,3281,72186,3461,1269286,11900,808511,9755,246884,5007,127890,3387,86001,2919,851860,10603,347783,8123,217302,6799,51126,3928,32407,2919,46948,2881,504077,10343,437106,9621,37095,3119,15715,1877,14161,1506,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,743064,5703,554791,7537,127677,5172,39407,2783,22977,2077,25443,1855,39850,2419,427114,7489,245106,5591,91506,2691,53763,2079,36739,1813,188273,6081,77101,4282,44781,3023,13405,1725,8897,1390,10018,1122,111172,4616,95840,4199,8169,1383,4336,807,2827,664,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,2230060,8147,1571129,10169,332533,7638,136624,5445,64889,2862,51881,2818,79139,2571,1238596,11210,793217,9533,229705,4027,130867,2442,84807,2284,658931,9105,295715,6941,178535,6264,38299,2729,24409,1912,54472,2719,363216,8288,316049,7958,21345,2135,10788,1287,15034,1577,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,207302,2675,144117,3462,32032,2604,12358,1812,7598,1339,4756,827,7320,1126,112085,3322,69067,2963,23139,1140,12971,892,6908,797,63185,2936,24551,2118,15147,1876,3965,808,1434,484,4005,791,38634,2609,35065,2658,2490,812,588,304,491,391,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
