GEO_ID,B11010_001E,B11010_001M,B11010_002E,B11010_002M,B11010_003E,B11010_003M,B11010_004E,B11010_004M,B11010_005E,B11010_005M,B11010_006E,B11010_006M,B11010_007E,B11010_007M,B11010_008E,B11010_008M,B11010_009E,B11010_009M,B11010_010E,B11010_010M,B11010_011E,B11010_011M,B11010_012E,B11010_012M,B11010_013E,B11010_013M,B11010_014E,B11010_014M,B11010_015E,B11010_015M,NAME,B11010_001MA,B11010_001EA,B11010_002EA,B11010_002MA,B11010_003EA,B11010_003MA,B11010_004MA,B11010_004EA,B11010_005MA,B11010_005EA,B11010_006MA,B11010_006EA,B11010_007EA,B11010_007MA,B11010_008EA,B11010_008MA,B11010_009MA,B11010_009EA,B11010_010MA,B11010_010EA,B11010_011MA,B11010_011EA,B11010_012EA,B11010_012MA,B11010_013EA,B11010_013MA,B11010_014MA,B11010_014EA,B11010_015MA,B11010_015EA,state
0400000US13,1080069,14520,504385,12542,391930,11294,335402,10984,56528,2846,112455,4661,106359,4596,6096,1248,575684,11203,500903,10296,324585,8661,176318,4957,74781,5334,69638,5280,5143,1143,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,131530,4424,61943,3813,48541,3097,38832,2811,9709,1419,13402,2273,12316,2178,1086,341,69587,3641,57472,3350,34060,2818,23412,1866,12115,1604,11034,1600,1081,439,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,165869,4903,82235,4283,61680,3615,50369,3612,11311,1334,20555,2283,19024,2299,1531,439,83634,3616,69207,3186,39009,2647,30198,1753,14427,1918,13422,1934,1005,347,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,1577910,15041,729337,10789,585736,9643,469097,9138,116639,4295,143601,6373,134020,6417,9581,1466,848573,12283,744077,11322,418847,9347,325230,6720,104496,4962,96249,4603,8247,1299,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,790243,11665,372403,9223,297714,8781,241586,7703,56128,2903,74689,4154,70688,4005,4001,763,417840,8024,363651,7041,193758,6445,169893,4092,54189,3322,50830,3247,3359,744,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,411795,5606,190335,4448,145860,4401,115975,3963,29885,1662,44475,2926,41827,2907,2648,518,221460,4378,191530,4596,92469,3817,99061,2993,29930,2528,27924,2325,2006,632,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,363735,7229,171226,5919,136577,5410,109211,5025,27366,2159,34649,2690,32828,2725,1821,483,192509,4608,166580,4418,89173,3609,77407,2558,25929,2223,24419,2224,1510,504,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,545507,9641,249185,6927,204299,5955,163434,5796,40865,2213,44886,3608,41858,3422,3028,816,296322,6770,261544,6186,142843,4714,118701,3721,34778,2926,32630,2949,2148,542,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,492410,9663,227640,5951,183937,6024,147672,5625,36265,2795,43703,3528,40534,3336,3169,706,264770,7079,231486,6506,127463,5291,104023,3137,33284,3083,30384,2856,2900,831,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,189933,5185,84588,4130,62412,3562,47467,3334,14945,1509,22176,2080,20482,2025,1694,570,105345,3732,86817,3245,44131,2414,42686,2021,18528,1638,17059,1634,1469,452,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,683376,11593,301481,8779,232524,7709,186317,6672,46207,2736,68957,4929,65188,4851,3769,752,381895,8216,325098,7726,197913,6380,127185,3948,56797,3483,52511,3459,4286,778,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,880512,10736,389618,7895,296129,7455,231397,6973,64732,3810,93489,5169,88902,5085,4587,866,490894,8740,411521,8378,226944,6677,184577,5068,79373,4398,72665,4340,6708,1223,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,1289916,13531,608406,9905,490137,9903,392008,9502,98129,3731,118269,5669,109589,5471,8680,1087,681510,8854,592575,8158,326243,6747,266332,4585,88935,4285,82828,4227,6107,990,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,711846,8886,338858,6734,257995,5278,210748,4444,47247,2395,80863,4809,76542,4643,4321,725,372988,7284,315645,6667,176589,5114,139056,3344,57343,3468,54340,3349,3003,623,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,333533,7485,154157,5411,129925,4973,103861,4184,26064,2111,24232,2622,22225,2540,2007,648,179376,5661,164456,5306,88083,4711,76373,3046,14920,2062,12818,1768,2102,754,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,786167,10150,359727,7248,291041,6563,235225,6315,55816,2572,68686,3683,64005,3744,4681,914,426440,7896,371903,8038,200950,6890,170953,4207,54537,3270,50080,3269,4457,891,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,131778,4384,63932,3282,50384,3036,38386,2650,11998,1218,13548,1761,12451,1735,1097,402,67846,3329,57008,2891,30432,2337,26576,1497,10838,1687,10106,1615,732,392,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,238480,5590,114061,3754,91487,3884,73431,3475,18056,1229,22574,2460,21418,2329,1156,381,124419,3977,107187,4123,54642,3346,52545,2265,17232,1687,16771,1653,461,223,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,324479,8108,176059,5584,130717,5536,106605,5007,24112,2011,45342,3694,40205,3532,5137,1182,148420,5603,118067,4636,73212,4011,44855,2245,30353,3224,28130,3071,2223,545,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,168994,4654,80952,3447,59764,2984,47818,2763,11946,1312,21188,2269,20008,2194,1180,476,88042,3566,69546,3010,36552,2490,32994,1993,18496,2040,17143,1974,1353,518,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,955086,12276,425663,8743,337699,8293,257059,7317,80640,3875,87964,4934,80211,4960,7753,1286,529423,7548,465746,6715,239967,4930,225779,5170,63677,4103,56528,3876,7149,1071,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,248603,6534,118817,5233,93648,4528,74892,4381,18756,1842,25169,2783,23652,2774,1517,491,129786,4475,112628,4034,66889,3400,45739,2362,17158,2161,15797,2158,1361,477,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,2514435,21095,1117312,14314,879480,12464,686264,12511,193216,4671,237832,7174,218482,7113,19350,1947,1397123,16143,1207377,15196,674116,12962,533261,8593,189746,6171,171453,5934,18293,1647,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,1143612,15215,522314,10305,411463,10341,336335,9815,75128,3555,110851,5768,105111,5663,5740,1371,621298,12038,547703,10856,320900,9218,226803,4789,73595,4416,69434,4244,4161,992,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,103330,3627,47914,2732,37391,2945,30223,2600,7168,1001,10523,1503,10016,1481,507,224,55416,2397,45966,2432,23578,2030,22388,1471,9450,1424,9052,1392,398,197,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,1546145,15907,708633,12630,574927,11823,463358,10348,111569,4298,133706,6720,124290,6510,9416,1442,837512,11329,736563,11089,398558,9456,338005,5524,100949,4480,93845,4405,7104,1103,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,458214,7968,208546,5767,171194,5197,135011,4947,36183,2123,37352,2875,34641,2695,2711,778,249668,5693,221110,5391,118694,4323,102416,3048,28558,2566,25488,2407,3070,660,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,522591,8878,247879,6121,179197,5392,144820,4886,34377,2384,68682,4778,62837,4437,5845,949,274712,7396,226700,6962,131373,5967,95327,3423,48012,3305,43844,3319,4168,962,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,1671268,13986,739710,11271,595825,10698,453754,9205,142071,4384,143885,5742,133110,5736,10775,1378,931558,11980,825460,11742,420081,9288,405379,6735,106098,4285,96943,4003,9155,1355,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,143275,4964,65856,3356,50339,3526,40533,3151,9806,1201,15517,2277,14464,2121,1053,439,77419,3364,65895,2897,35071,2283,30824,1846,11524,1668,10389,1517,1135,506,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,534254,9263,244479,6485,197599,6422,158703,6265,38896,2758,46880,3465,42975,3487,3905,801,289775,6325,253985,6274,143536,5563,110449,3872,35790,2744,32110,2582,3680,914,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,106513,3268,49050,2299,38129,2253,29978,2124,8151,951,10921,1703,10668,1687,253,134,57463,2608,50365,2457,26337,2104,24028,1387,7098,1225,6527,1201,571,247,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,778107,12648,351198,9319,282940,8487,226193,7772,56747,2887,68258,3773,63014,3983,5244,996,426909,7804,376660,7280,212323,6317,164337,3742,50249,3320,46787,3185,3462,868,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,2422871,21374,1190259,15757,943315,14911,785950,14582,157365,4902,246944,7356,235594,7454,11350,1419,1232612,15114,1072351,14306,651583,12804,420768,8017,160261,6942,149840,6863,10421,1260,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,199323,5540,99115,3695,74052,3634,61561,3789,12491,1422,25063,2718,23736,2690,1327,390,100208,4048,81694,3544,46278,2885,35416,2171,18514,1949,17834,1922,680,276,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,91087,3237,40137,2440,30324,2117,23871,2060,6453,977,9813,1420,9114,1367,699,286,50950,2317,39498,1954,21801,1695,17697,1130,11452,1459,10581,1398,871,347,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,965180,13577,438392,9057,350861,8174,285247,7870,65614,3329,87531,4788,84322,4744,3209,716,526788,9384,456138,9189,279201,7444,176937,5244,70650,4167,65369,4044,5281,1045,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,876765,11452,424726,8069,323323,7379,264351,6073,58972,3551,101403,5202,94616,4903,6787,1195,452039,6684,375226,6864,226376,5278,148850,3878,76813,4120,70629,4066,6184,942,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,240683,6418,105557,4231,85724,3883,64005,3483,21719,1649,19833,1981,18550,1978,1283,420,135126,4348,119054,3968,56565,2979,62489,2922,16072,1882,14904,1822,1168,452,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,773746,10056,369099,7974,288456,7886,235235,7269,53221,2340,80643,4525,76517,4487,4126,679,404647,7147,339792,6450,183112,5614,156680,3582,64855,3852,61375,3759,3480,601,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,70467,3044,36333,2606,28083,2397,23079,2331,5004,772,8250,1650,7940,1649,310,215,34134,2214,28500,1866,15989,1734,12511,1076,5634,1089,5499,1083,135,154,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,300856,6472,128458,4077,106953,3757,74229,3652,32724,2302,21505,1975,18553,1982,2952,616,172398,4936,156305,4564,81454,3265,74851,3158,16093,1890,13098,1757,2995,579,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
