GEO_ID,C20005H_001E,C20005H_001M,C20005H_002E,C20005H_002M,C20005H_003E,C20005H_003M,C20005H_004E,C20005H_004M,C20005H_005E,C20005H_005M,C20005H_006E,C20005H_006M,C20005H_007E,C20005H_007M,C20005H_008E,C20005H_008M,C20005H_009E,C20005H_009M,C20005H_010E,C20005H_010M,C20005H_011E,C20005H_011M,C20005H_012E,C20005H_012M,C20005H_013E,C20005H_013M,C20005H_014E,C20005H_014M,C20005H_015E,C20005H_015M,C20005H_016E,C20005H_016M,C20005H_017E,C20005H_017M,C20005H_018E,C20005H_018M,C20005H_019E,C20005H_019M,C20005H_020E,C20005H_020M,C20005H_021E,C20005H_021M,C20005H_022E,C20005H_022M,C20005H_023E,C20005H_023M,C20005H_024E,C20005H_024M,C20005H_025E,C20005H_025M,C20005H_026E,C20005H_026M,C20005H_027E,C20005H_027M,C20005H_028E,C20005H_028M,C20005H_029E,C20005H_029M,C20005H_030E,C20005H_030M,C20005H_031E,C20005H_031M,C20005H_032E,C20005H_032M,C20005H_033E,C20005H_033M,C20005H_034E,C20005H_034M,C20005H_035E,C20005H_035M,C20005H_036E,C20005H_036M,C20005H_037E,C20005H_037M,C20005H_038E,C20005H_038M,C20005H_039E,C20005H_039M,NAME,C20005H_001MA,C20005H_001EA,C20005H_002MA,C20005H_002EA,C20005H_003EA,C20005H_003MA,C20005H_004EA,C20005H_004MA,C20005H_005MA,C20005H_005EA,C20005H_006MA,C20005H_006EA,C20005H_007MA,C20005H_007EA,C20005H_008EA,C20005H_008MA,C20005H_009EA,C20005H_009MA,C20005H_010MA,C20005H_010EA,C20005H_011MA,C20005H_011EA,C20005H_012MA,C20005H_012EA,C20005H_013EA,C20005H_013MA,C20005H_014EA,C20005H_014MA,C20005H_015MA,C20005H_015EA,C20005H_016MA,C20005H_016EA,C20005H_017MA,C20005H_017EA,C20005H_018EA,C20005H_018MA,C20005H_019EA,C20005H_019MA,C20005H_020MA,C20005H_020EA,C20005H_021MA,C20005H_021EA,C20005H_022MA,C20005H_022EA,C20005H_023MA,C20005H_023EA,C20005H_024EA,C20005H_024MA,C20005H_025EA,C20005H_025MA,C20005H_026MA,C20005H_026EA,C20005H_027MA,C20005H_027EA,C20005H_028MA,C20005H_028EA,C20005H_029EA,C20005H_029MA,C20005H_030EA,C20005H_030MA,C20005H_031MA,C20005H_031EA,C20005H_032MA,C20005H_032EA,C20005H_033MA,C20005H_033EA,C20005H_034MA,C20005H_034EA,C20005H_035EA,C20005H_035MA,C20005H_036EA,C20005H_036MA,C20005H_037EA,C20005H_037MA,C20005H_038EA,C20005H_038MA,C20005H_039MA,C20005H_039EA,state
0400000US13,4397743,4760,2144146,3661,1153912,9718,540,385,1153372,9668,20248,2323,82459,4646,157934,5652,343600,9426,267071,8838,282060,6969,990234,9740,473961,8677,516273,10781,226151,6672,99654,5285,59008,3538,59390,4599,35121,3269,36949,3249,2253597,3098,745206,11793,253,244,744953,11743,20057,2267,108074,4767,162832,6792,247447,8191,128339,5558,78204,3744,1508391,12195,847285,10568,661106,11155,315553,8698,148052,5927,65751,4228,83323,4306,35797,2948,12630,1561,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,270493,816,143592,719,76600,2966,0,267,76600,2966,1694,825,6679,1275,10576,1687,18874,2031,18866,2156,19911,2015,66992,3074,29701,2107,37291,2843,11334,1471,7224,1158,6779,1288,5709,1129,2450,641,3795,958,126901,537,42581,2570,0,267,42581,2570,642,455,3517,820,7648,1326,14866,1871,9108,1631,6800,979,84320,2567,43316,2255,41004,2722,18420,1883,6978,1175,6234,1202,5645,1160,2658,746,1069,447,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,982245,1700,487183,1328,233037,4814,110,165,232927,4816,5945,1229,22111,2221,42284,3093,82201,3764,47510,3318,32876,2628,254146,4930,103045,2958,151101,4827,64408,3218,29196,2594,21627,2290,20531,1922,9546,1316,5793,870,495062,1079,143388,3905,0,253,143388,3905,6347,1271,28918,3072,39626,2929,43515,3105,17350,1931,7632,1296,351674,4003,169446,4392,182228,4435,98289,3932,41190,3191,19265,2087,16424,1883,5246,1123,1814,674,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,6789953,3941,3286357,2915,1681147,11110,255,183,1680892,11113,21013,2036,94555,4908,188631,6902,459558,9121,447406,9133,469729,8721,1605210,11262,719546,9453,885664,10961,385323,7951,155916,5663,84975,3640,118842,4195,77047,4369,63561,3276,3503596,3043,1125918,13457,353,238,1125565,13475,24528,2744,136319,5362,232535,7304,382661,9778,214783,6385,134739,5118,2377678,13878,1217261,10415,1160417,13351,542310,9458,263872,7582,129695,4827,134263,4345,60455,3240,29822,2777,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,4201807,4006,2038977,2736,1029418,10714,65,78,1029353,10706,14910,1664,72143,4244,146726,6148,368873,8703,255224,7162,171477,5057,1009559,10608,450112,7197,559447,9459,254159,7430,108816,5149,62676,3709,72683,4039,37821,2425,23292,2166,2162830,2635,690244,9795,187,160,690057,9795,18802,1908,110542,5965,193835,6960,236078,6753,94636,3762,36164,2634,1472586,10070,759140,9877,713446,10646,365564,7773,167142,5456,73780,4057,69642,3434,30430,2409,6888,1379,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2176769,2060,1058070,1709,545501,5154,75,89,545426,5156,12636,1481,43634,2950,96596,3796,203703,5346,112900,3728,75957,3451,512569,5776,205452,4144,307117,6002,153835,4569,57456,3092,35239,2593,36332,2615,13885,1210,10370,1191,1118699,1386,390190,5554,103,105,390087,5561,12058,1239,67651,3542,113874,4630,135311,3907,44919,2799,16274,1482,728509,5543,346354,5574,382155,5973,204985,5165,87190,3676,38453,2759,38849,2889,9563,1181,3115,717,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1783963,2019,868609,1599,468548,5754,0,237,468548,5754,10794,1266,41549,2722,72425,3679,156505,4935,105587,4836,81688,3321,400061,5476,167657,3757,232404,5366,114629,3964,45498,2814,23124,2170,26398,2428,13127,1618,9628,1293,915354,1456,315701,6355,262,242,315439,6338,12101,1645,54671,2791,80737,4247,103757,4498,44277,2911,19896,1687,599653,6429,292905,5576,306748,6240,162007,4314,66616,3458,33275,2681,32288,2230,9519,1342,3043,652,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,2967773,3053,1429983,2628,658789,8870,158,213,658631,8877,14715,1760,66244,4436,116870,5671,222681,6481,139097,5479,99024,3319,771194,9282,403339,6911,367855,7254,168630,6762,76950,3768,43497,3230,43875,2880,18322,2058,16581,2036,1537790,2137,463713,8530,54,63,463659,8528,15701,1984,89959,4799,128304,5413,148914,5175,56796,3530,23985,2603,1074077,8713,630458,7280,443619,9097,239435,6797,103420,4286,37919,2864,44133,3282,14500,1466,4212,930,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,2159044,2714,1047625,1897,494606,6739,0,267,494606,6739,10041,1678,47010,3394,66020,4025,154500,5028,117099,4776,99936,4742,553019,7012,268241,5528,284778,6587,104818,4339,51363,3853,33849,2920,49223,3410,25008,2231,20517,1968,1111419,1828,318779,7246,158,156,318621,7202,11815,1872,65832,4039,76298,4001,102347,5030,42923,2561,19406,2121,792640,7556,451628,7457,341012,7943,175944,6244,71610,4075,34805,2529,41632,3633,12518,1691,4503,1023,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1034322,2594,499705,1487,241151,4753,144,166,241007,4717,3931,999,20534,2266,45946,2747,85971,4188,52738,2709,31887,2313,258554,4757,116981,3252,141573,4398,64592,3241,29921,2333,16473,1789,17258,1722,7634,1313,5695,1053,534617,1654,167997,4966,15,25,167982,4968,4025,958,27122,2330,50373,3462,55845,3248,22571,2279,8046,1040,366620,5033,184630,3848,181990,4556,93581,3838,44120,3049,18698,2051,17812,1604,5787,911,1992,650,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2662817,2558,1282901,2080,718006,6884,69,115,717937,6893,7440,1170,30207,2589,61977,4028,181983,6236,182782,5652,253548,5719,564895,7308,262815,5338,302080,5972,122271,4274,53454,3644,33316,2663,35180,2482,29036,2143,28823,1973,1379916,1525,488413,7914,0,277,488413,7914,6564,1218,40072,3053,77673,4235,157671,5621,108452,4544,97981,3993,891503,7931,450770,7336,440733,7200,185024,5637,86518,4126,55465,3580,61606,3266,35563,2627,16557,1791,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,4184181,5636,1989596,3685,1013148,10825,144,141,1013004,10838,9905,1513,39374,3394,96579,4777,274897,7359,266855,8257,325394,7392,976448,10928,449575,6885,526873,10150,220648,6469,87868,4858,59405,3660,72001,3768,43966,2775,42985,3096,2194585,3795,702824,10350,256,201,702568,10321,10575,1871,51914,3688,111386,4931,257538,7179,167691,6489,103464,4014,1491761,10557,721409,7319,770352,10015,321708,5976,166305,6417,92451,4229,103826,4460,60308,3557,25754,2177,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,6297534,4006,3080562,2753,1423651,10905,521,394,1423130,10913,25008,2407,93117,4928,180760,6043,415233,8365,373555,8297,335457,6893,1656911,11466,773874,8764,883037,11373,388424,7378,169996,6133,93607,4176,114091,4875,67145,3316,49774,2678,3216972,3048,914931,8617,188,139,914743,8620,23209,2364,126912,4872,210374,6119,317092,7117,161368,4909,75788,3917,2302041,9282,1197029,9159,1105012,10460,550452,8355,262110,6346,120301,4417,100889,4043,51929,2472,19331,1819,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,3571965,3275,1750208,2505,908416,8309,255,158,908161,8319,16012,1701,49483,3233,105361,4108,304072,6526,236065,6285,197168,5760,841792,8268,325507,4788,516285,7874,214447,5554,91901,3881,59440,3301,77045,3425,44109,2662,29343,2239,1821757,1846,622920,7058,50,72,622870,7064,15282,1553,61678,3184,137630,4512,232617,5040,112174,4713,63489,3309,1198837,7364,514118,6223,684719,7935,307528,6154,153875,4917,86995,3968,84155,3009,40622,2394,11544,1370,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1382151,2338,667919,1656,319406,5732,70,113,319336,5724,4215,1168,31316,3475,59641,4039,107688,4592,67134,3308,49342,3011,348513,6038,181082,5182,167431,5059,72011,3343,32462,2805,20198,2524,21450,2589,12807,1818,8503,1263,714232,1855,205676,4888,0,283,205676,4888,6623,1418,37880,3042,57717,3413,63004,3797,30355,2485,10097,1544,508556,5213,308949,5679,199607,4993,103954,3994,43644,3258,18921,2037,23612,2429,7577,1120,1899,721,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,3864001,3448,1872421,2389,941889,9166,526,281,941363,9140,19207,2063,90174,4701,170078,6081,296345,7182,206176,5338,159383,5632,930532,9596,437911,7810,492621,8672,230608,5958,95671,4565,53314,3408,60647,3266,32089,2257,20292,2037,1991580,2133,655384,11373,243,178,655141,11392,24322,2230,121043,4670,179061,6966,206438,6290,84217,4300,40060,2847,1336196,11473,708530,8091,627666,11902,326686,8959,140466,5888,71638,3963,62744,3616,20037,1723,6095,1022,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,680236,1648,337870,1408,156315,3656,29,33,156286,3660,5327,968,19647,2121,29046,2473,53944,2772,28924,2315,19398,2206,181555,3777,75555,3095,106000,3901,44734,2527,24406,1701,11251,1334,15063,1652,6193,1124,4353,857,342366,853,102947,3765,94,84,102853,3763,4678,945,23862,2317,32852,2695,28721,2155,8395,1077,4345,821,239419,3790,111097,2644,128322,4124,69055,3215,32568,2418,11612,1299,10784,1296,3556,731,747,363,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1196541,1734,583250,1233,322511,4379,98,72,322413,4365,9175,1216,28629,2713,60453,3348,112436,3832,61755,2677,49965,2440,260739,4451,104360,3104,156379,3804,76611,3155,30130,2511,16370,1792,18516,2221,8936,1069,5816,982,613291,1186,221915,4596,23,38,221892,4597,7093,1033,40070,2441,62024,3281,77094,3449,25207,2065,10404,1099,391376,4714,177930,3439,213446,4449,113853,3306,49825,2869,21738,2013,20240,1661,6512,1121,1278,415,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
