GEO_ID,B18034_001E,B18034_001M,B18034_002E,B18034_002M,B18034_003E,B18034_003M,B18034_004E,B18034_004M,B18034_005E,B18034_005M,B18034_006E,B18034_006M,B18034_007E,B18034_007M,B18034_008E,B18034_008M,B18034_009E,B18034_009M,B18034_010E,B18034_010M,B18034_011E,B18034_011M,B18034_012E,B18034_012M,B18034_013E,B18034_013M,B18034_014E,B18034_014M,B18034_015E,B18034_015M,B18034_016E,B18034_016M,B18034_017E,B18034_017M,B18034_018E,B18034_018M,B18034_019E,B18034_019M,B18034_020E,B18034_020M,B18034_021E,B18034_021M,B18034_022E,B18034_022M,B18034_023E,B18034_023M,B18034_024E,B18034_024M,B18034_025E,B18034_025M,B18034_026E,B18034_026M,B18034_027E,B18034_027M,B18034_028E,B18034_028M,B18034_029E,B18034_029M,B18034_030E,B18034_030M,B18034_031E,B18034_031M,B18034_032E,B18034_032M,B18034_033E,B18034_033M,B18034_034E,B18034_034M,B18034_035E,B18034_035M,B18034_036E,B18034_036M,B18034_037E,B18034_037M,B18034_038E,B18034_038M,B18034_039E,B18034_039M,B18034_040E,B18034_040M,B18034_041E,B18034_041M,B18034_042E,B18034_042M,B18034_043E,B18034_043M,B18034_044E,B18034_044M,B18034_045E,B18034_045M,B18034_046E,B18034_046M,B18034_047E,B18034_047M,B18034_048E,B18034_048M,B18034_049E,B18034_049M,B18034_050E,B18034_050M,B18034_051E,B18034_051M,B18034_052E,B18034_052M,B18034_053E,B18034_053M,B18034_054E,B18034_054M,B18034_055E,B18034_055M,NAME,B18034_001MA,B18034_001EA,B18034_002EA,B18034_002MA,B18034_003EA,B18034_003MA,B18034_004EA,B18034_004MA,B18034_005MA,B18034_005EA,B18034_006MA,B18034_006EA,B18034_007EA,B18034_007MA,B18034_008EA,B18034_008MA,B18034_009EA,B18034_009MA,B18034_010MA,B18034_010EA,B18034_011MA,B18034_011EA,B18034_012MA,B18034_012EA,B18034_013EA,B18034_013MA,B18034_014EA,B18034_014MA,B18034_015MA,B18034_015EA,B18034_016MA,B18034_016EA,B18034_017MA,B18034_017EA,B18034_018EA,B18034_018MA,B18034_019EA,B18034_019MA,B18034_020MA,B18034_020EA,B18034_021MA,B18034_021EA,B18034_022MA,B18034_022EA,B18034_023MA,B18034_023EA,B18034_024EA,B18034_024MA,B18034_025MA,B18034_025EA,B18034_026MA,B18034_026EA,B18034_027MA,B18034_027EA,B18034_028MA,B18034_028EA,B18034_029EA,B18034_029MA,B18034_030MA,B18034_030EA,B18034_031MA,B18034_031EA,B18034_032MA,B18034_032EA,B18034_033MA,B18034_033EA,B18034_034MA,B18034_034EA,B18034_035EA,B18034_035MA,B18034_036MA,B18034_036EA,B18034_037MA,B18034_037EA,B18034_038MA,B18034_038EA,B18034_039MA,B18034_039EA,B18034_040EA,B18034_040MA,B18034_041MA,B18034_041EA,B18034_042MA,B18034_042EA,B18034_043MA,B18034_043EA,B18034_044MA,B18034_044EA,B18034_045MA,B18034_045EA,B18034_046EA,B18034_046MA,B18034_047MA,B18034_047EA,B18034_048MA,B18034_048EA,B18034_049MA,B18034_049EA,B18034_050MA,B18034_050EA,B18034_051EA,B18034_051MA,B18034_052MA,B18034_052EA,B18034_053MA,B18034_053EA,B18034_054MA,B18034_054EA,B18034_055MA,B18034_055EA,state
0400000US13,8361562,6243,244293,8888,96912,5794,7834,1761,2686,1135,5148,1285,2796,981,786,412,2010,891,53827,4200,15796,2615,38031,3617,32455,2691,4862,1196,27593,2403,147381,5673,4425,924,2007,692,2418,748,2049,832,1196,622,853,403,67643,4071,21162,2386,46481,3940,73264,3545,15996,1891,57268,3087,8117269,11451,3953054,8638,730703,5780,135290,5726,595413,7721,317334,7874,65102,4813,252232,7819,2576885,8084,240720,9713,2336165,11119,328132,3774,26645,2696,301487,4461,4164215,8960,701160,5307,135817,7406,565343,7774,310035,7824,71187,5065,238848,7396,2715425,8647,373657,9802,2341768,12334,437595,3835,62306,3257,375289,4732,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1142476,3265,27490,2923,11414,1694,692,381,188,185,504,365,263,307,0,267,263,307,4734,1076,1951,743,2783,851,5725,1097,1022,438,4703,1074,16076,2054,528,480,238,387,290,291,122,174,93,162,29,56,6183,1366,2271,790,3912,1092,9243,1401,1276,564,7967,1195,1114986,4146,545037,2748,88840,1717,9343,1854,79497,2080,39157,2268,5534,1346,33623,2435,347087,2657,22574,2304,324513,3300,69953,1260,3853,886,66100,1583,569949,2754,80506,1546,9606,1707,70900,2191,38274,2302,4989,1182,33285,2400,361118,2447,33779,3137,327339,3558,90051,1506,9842,1567,80209,2184,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1315805,2247,34773,2753,15201,1512,1001,457,160,141,841,444,490,290,53,72,437,275,8451,1202,2927,724,5524,947,5259,804,230,197,5029,800,19572,2155,941,521,390,413,551,309,503,366,125,151,378,337,9854,1475,2844,1009,7010,1051,8274,1264,1522,568,6752,1103,1281032,3642,643050,2701,118668,1773,15946,1682,102722,2422,50286,2903,7697,1126,42589,2796,405276,2793,40248,3170,365028,4195,68820,1053,4106,818,64714,1246,637982,2913,112693,1864,17460,2553,95233,2971,50977,2073,12649,1526,38328,2151,396350,2397,46334,2931,350016,3259,77962,1635,8043,1340,69919,1696,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,11627962,4102,311626,7771,134514,5929,11250,1906,3800,1178,7450,1577,2809,851,1043,438,1766,749,72078,4190,20864,2186,51214,3494,48377,3558,5991,1144,42386,3212,177112,5807,5677,1199,503,326,5174,1190,2283,748,523,379,1760,656,79199,4040,26032,2195,53167,3784,89953,4013,13992,1816,75961,4060,11316336,9257,5549120,8044,975640,5850,161291,7364,814349,7971,439119,7902,65727,4739,373392,7719,3575901,8264,290300,9284,3285601,12576,558460,4016,36020,2995,522440,4284,5767216,7319,939898,4826,159072,7506,780826,8715,408461,6376,78731,4633,329730,6298,3664420,7030,431665,10259,3232755,11202,754437,4537,74298,3562,680139,5476,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,5693818,3881,169930,6433,66279,3980,5492,947,1404,583,4088,864,1305,624,440,313,865,467,37445,3411,9765,1600,27680,2810,22037,1751,1980,560,20057,1627,103651,4817,3537,1155,1526,850,2011,641,2195,753,455,327,1740,728,49113,3425,16820,2256,32293,2733,48806,3095,8474,1253,40332,2756,5523888,7803,2722381,6528,473816,3966,75658,5434,398158,6326,210176,4602,36386,3566,173790,5128,1750304,5128,146863,7124,1603441,8007,288085,2227,12907,1511,275178,2705,2801507,6598,457152,3347,79346,5045,377806,5956,193181,4326,40959,3409,152222,4315,1774771,6706,218167,8239,1556604,8843,376403,3292,34031,2288,342372,3566,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2688584,2454,60915,2958,26323,2097,1517,443,373,272,1144,355,854,414,100,115,754,416,13319,1781,4357,872,8962,1459,10633,1130,1028,362,9605,1071,34592,2451,1348,560,586,377,762,341,477,268,133,138,344,206,16092,1786,5107,864,10985,1419,16675,1650,2366,637,14309,1563,2627669,3769,1294543,3619,216655,2568,26634,2403,190021,2840,99646,3470,17379,2747,82267,3424,816651,4084,65199,3798,751452,4558,161591,1788,7674,1075,153917,1952,1333126,3872,208108,2427,25380,2894,182728,3285,89028,2560,18297,1784,70731,2550,818071,3376,88166,3862,729905,4943,217919,2004,21557,1857,196362,2538,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2475977,3169,65509,3381,29304,2821,2731,748,832,473,1899,607,831,411,357,252,474,312,15562,2031,4255,1100,11307,1533,10180,1483,991,476,9189,1397,36205,2095,816,318,145,120,671,330,401,197,150,142,251,201,16498,1520,6543,1030,9955,1270,18490,1535,3354,674,15136,1459,2410468,4521,1188004,5066,209071,2294,28863,2933,180208,3566,95779,3028,16307,2492,79472,2946,751545,4494,64494,4054,687051,5523,131609,1830,6817,1174,124792,2173,1222464,3695,200289,2858,30403,3199,169886,3615,86338,2723,19140,2086,67198,2735,764546,3627,91068,4022,673478,4815,171291,2243,18511,1825,152780,2415,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3806796,3481,157157,6030,66345,3868,3481,874,1457,571,2024,703,1673,564,648,428,1025,443,38489,3131,12516,1804,25973,2719,22702,2215,3533,843,19169,1997,90812,4366,2198,837,948,567,1250,555,711,343,0,267,711,343,48799,3087,17903,1968,30896,2618,39104,2539,8945,1260,30159,2268,3649639,6789,1779551,5285,300219,3437,60058,4140,240161,4154,133109,4345,28100,3050,105009,4102,1154615,5252,133719,6260,1020896,8415,191608,2647,19205,1951,172403,2886,1870088,5526,286748,3016,65297,4442,221451,4750,127522,4039,35601,3345,91921,4205,1199409,5690,196805,7089,1002604,9138,256409,3350,37182,2365,219227,3470,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,3857198,3888,156454,5289,69227,3559,3240,828,1073,562,2167,736,2839,813,629,407,2210,695,38821,2956,11849,1815,26972,2293,24327,2311,4304,1087,20023,2084,87227,4098,2931,861,1535,718,1396,567,1633,612,449,335,1184,500,38633,2968,13634,1652,24999,2623,44030,2220,10643,1436,33387,1887,3700744,6131,1778035,6026,328135,3926,86600,5982,241535,5742,154453,4872,31445,3369,123008,4354,1111574,5570,129910,6231,981664,6969,183873,2677,16672,2050,167201,3162,1922709,5695,317673,4888,88689,6796,228984,6250,154182,4792,46014,4191,108168,4605,1205949,6236,218155,6810,987794,9526,244905,2757,37474,2557,207431,3446,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1213636,1597,38520,3202,16446,1832,1051,509,450,305,601,393,381,287,225,227,156,184,9040,1534,2915,795,6125,1282,5974,1016,933,489,5041,862,22074,2522,766,380,451,310,315,236,347,196,55,102,292,169,11049,1680,5020,1189,6029,925,9912,1589,1853,695,8059,1334,1175116,3732,571208,2930,84915,1505,13462,1652,71453,2160,39504,1718,5485,1089,34019,1788,372599,2764,31900,2567,340699,3438,74190,1168,4442,820,69748,1309,603908,3297,82105,1402,12302,1751,69803,2057,39216,1986,9039,1483,30177,2201,387958,2386,48905,3559,339053,4265,94629,1738,11857,1272,82772,1958,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5091337,3674,129382,5782,50259,3852,3066,861,275,276,2791,787,1830,856,70,115,1760,836,26770,2914,6532,1326,20238,2413,18593,1942,2534,832,16059,1758,79123,4077,2298,815,568,332,1730,748,882,556,440,419,442,386,35580,2757,8130,1326,27450,2507,40363,2597,6817,1314,33546,2457,4961955,6662,2382038,5312,410866,3654,40706,4273,370160,5032,188389,5354,18577,2667,169812,5254,1539460,5491,77878,4657,1461582,6601,243323,2252,12689,1598,230634,2691,2579917,5010,394828,3138,34313,3889,360515,4861,178388,4091,25188,2886,153200,4253,1687568,4696,125259,6695,1562309,7640,319133,2961,28693,2109,290440,3256,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,5846526,2894,160415,6602,68993,4643,4425,1065,907,403,3518,1002,1862,823,259,204,1603,804,35045,3400,11767,1827,23278,2577,27661,2465,2723,761,24938,2328,91422,4934,2864,989,745,387,2119,948,1952,901,646,489,1306,744,37931,3074,12655,1614,25276,2673,48675,3362,8157,1386,40518,2830,5686111,7301,2755726,5645,443282,3076,51045,3815,392237,4522,195798,4887,27760,3217,168038,4870,1807759,6348,122263,7015,1685496,8849,308887,2850,19193,2170,289694,3334,2930385,6085,423188,3526,48839,4069,374349,5322,187329,4715,29865,2872,157464,4653,1898543,5214,182720,7566,1715823,7482,421325,3293,44987,2602,376338,4273,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9219179,4044,308908,8423,125400,4970,8573,1622,3258,1020,5315,1118,2694,765,996,435,1698,561,72979,3727,25122,2580,47857,3222,41154,2543,6260,1328,34894,2278,183508,5719,4268,1039,1593,773,2675,739,2768,751,813,377,1955,650,92778,4755,31412,2705,61366,3721,83694,4135,13371,1775,70323,3770,8910271,8854,4373514,6818,755250,3792,138502,5921,616748,6108,348284,5614,60361,3709,287923,5216,2793559,5579,271605,9746,2521954,12020,476421,2912,26194,2048,450227,3465,4536757,6839,727402,4155,124565,6675,602837,7606,333513,6472,73820,4905,259693,5738,2863926,7275,366332,8572,2497594,10067,611916,4627,59986,2867,551930,4850,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,4689554,3115,101000,3997,44406,2489,3372,727,557,340,2815,678,1693,858,234,214,1459,791,24995,1988,8011,1155,16984,1610,14346,1202,1598,481,12748,1116,56594,2894,2760,788,772,427,1988,601,946,308,168,157,778,291,25833,2179,7977,1454,17856,1725,27055,1946,4528,782,22527,1812,4588554,4711,2281002,4107,378314,3231,39627,3264,338687,4333,172056,3903,25045,2548,147011,3548,1490216,4296,106418,4414,1383798,5064,240416,1907,12912,1224,227504,2030,2307552,4045,362226,2826,43179,3073,319047,3918,161899,4029,30417,3064,131482,4242,1478232,4674,131280,4983,1346952,5999,305195,2301,28529,1832,276666,2548,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2605540,3311,128318,5317,52133,3824,3107,934,1494,587,1613,731,1083,622,552,457,531,439,31873,3153,10278,1781,21595,2735,16070,1739,2695,754,13375,1573,76185,3857,1480,643,262,258,1218,543,1045,603,595,435,450,416,40541,3404,15971,2083,24570,2677,33119,2558,8826,1684,24293,2295,2477222,6119,1192071,6205,233014,2630,64222,5602,168792,5490,103267,4982,27064,2839,76203,4297,730912,5607,97200,5816,633712,7744,124878,2555,11912,1429,112966,2615,1285151,4544,219583,2633,60461,4434,159122,4570,101762,4305,33667,3259,68095,4256,796085,5186,159594,6598,636491,7303,167721,2804,30062,2122,137659,3288,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5279425,4314,182911,7127,78654,4128,4835,979,1681,579,3154,885,1458,491,392,319,1066,480,43465,3293,14667,2036,28798,2370,28896,2140,3955,839,24941,1986,104257,5083,2744,616,660,336,2084,578,1285,460,303,258,982,355,51904,3706,18649,2275,33255,2449,48324,3219,10541,1428,37783,2895,5096514,8178,2473384,6895,421791,4229,76035,5363,345756,5828,194067,3997,33974,3519,160093,3833,1573409,5775,145049,6942,1428360,8266,284117,2470,17214,1696,266903,2794,2623130,6215,412731,3196,71726,4730,341005,4924,183039,4852,37617,3167,145422,4448,1650918,5253,208123,8446,1442795,8071,376442,3620,44384,2754,332058,4449,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,861399,1646,26118,2677,12798,1671,553,269,182,182,371,201,839,443,419,173,420,399,7369,1310,2777,811,4592,1049,4037,871,458,312,3579,827,13320,2061,328,275,101,199,227,196,34,56,34,56,0,228,6622,1357,2077,762,4545,1238,6336,1080,864,332,5472,1011,835281,3463,414687,2391,65778,1783,10523,1826,55255,2492,33175,2013,5804,1291,27371,2047,262838,2254,26486,2557,236352,3237,52896,934,2974,647,49922,1056,420594,2955,62521,1527,10886,1587,51635,1926,32416,2495,10050,1849,22366,1778,264335,2305,34236,2447,230099,2996,61322,1553,6801,1045,54521,1819,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1583236,2130,32026,2041,14117,1290,1595,594,360,384,1235,443,347,241,0,213,347,241,6707,920,2045,576,4662,755,5468,861,802,337,4666,808,17909,1494,552,351,138,166,414,310,161,167,25,40,136,162,9313,1363,2358,651,6955,1105,7883,1001,1597,563,6286,861,1551210,2744,769377,2157,130247,1933,16213,1972,114034,2655,61374,2577,8686,1528,52688,2327,490150,2756,40662,3540,449488,4160,87606,1154,5030,868,82576,1427,781833,2307,127083,1986,16946,2167,110137,2686,54616,2533,11742,1679,42874,2197,485084,2566,54235,3343,430849,3662,115050,1257,13072,1313,101978,1657,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2272346,2099,56315,3367,24526,2504,1718,851,487,349,1231,730,484,371,140,154,344,342,12119,1830,2977,915,9142,1626,10205,1432,529,310,9676,1437,31789,2750,985,585,523,483,462,343,259,198,148,113,111,130,15617,1989,4468,1180,11149,1562,14928,1700,1418,591,13510,1550,2216031,4317,1126129,4008,192493,2505,26959,3194,165534,3608,76363,3532,10214,1895,66149,3674,741132,4092,51464,3452,689668,5445,116141,1672,7457,1433,108684,2234,1089902,3937,178627,2523,22635,3011,155992,3235,76763,3525,12627,2056,64136,3295,705543,3609,74100,4282,631443,5249,128969,1967,10047,1575,118922,2451,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1202985,1808,31966,2801,13403,1572,458,284,146,166,312,235,762,538,136,155,626,516,7310,1225,3106,873,4204,873,4873,968,754,376,4119,939,18563,2228,532,306,85,116,447,290,182,199,17,29,165,197,9453,1742,3042,966,6411,1287,8396,1264,1637,643,6759,1219,1171019,3186,579082,2703,92898,1769,8562,1836,84336,2333,40074,2076,4481,1177,35593,2127,383664,2828,20101,2325,363563,3179,62446,1189,2590,700,59856,1296,591937,3054,88146,1870,6696,1371,81450,2463,37259,2427,4863,1328,32396,2368,389888,3417,29795,3118,360093,3760,76644,1375,7100,866,69544,1612,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,7980017,3776,230123,7408,96939,4073,7385,1369,1069,620,6316,1174,2198,839,159,185,2039,853,50621,3375,15799,2253,34822,2494,36735,2307,4030,930,32705,2200,133184,5360,4223,926,1192,589,3031,695,1624,693,0,273,1624,693,51859,3787,14767,1811,37092,3442,75478,3822,10906,1622,64572,3635,7749894,8328,3772429,5469,640322,4125,71531,5096,568791,5809,280911,5319,30645,3228,250266,5179,2441671,6172,135658,6812,2306013,9272,409525,3188,23699,2363,385826,3870,3977465,6218,615012,4074,69430,5295,545582,6084,258977,4603,30395,2949,228582,4960,2549440,6545,209513,8525,2339927,9057,554036,4146,49936,3545,504100,4367,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1765585,2374,56789,3892,23910,2656,1560,678,384,417,1176,520,774,457,64,107,710,450,13146,1989,3603,1024,9543,1798,8430,1147,882,426,7548,1166,32879,2459,805,408,356,328,449,248,315,326,0,279,315,326,15526,1882,5780,1453,9746,1461,16233,1491,4786,1033,11447,1301,1708796,4508,834939,3901,152971,2715,35796,3354,117175,3998,73230,3680,18941,2795,54289,3651,513294,4016,66102,4325,447192,5664,95444,1593,8489,1273,86955,1737,873857,3228,145870,2473,38118,3512,107752,3545,71568,3406,19741,2564,51827,3092,542122,3693,93588,4547,448534,5150,114297,1718,16253,1951,98044,2274,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
