GEO_ID,B25007_001E,B25007_001M,B25007_002E,B25007_002M,B25007_003E,B25007_003M,B25007_004E,B25007_004M,B25007_005E,B25007_005M,B25007_006E,B25007_006M,B25007_007E,B25007_007M,B25007_008E,B25007_008M,B25007_009E,B25007_009M,B25007_010E,B25007_010M,B25007_011E,B25007_011M,B25007_012E,B25007_012M,B25007_013E,B25007_013M,B25007_014E,B25007_014M,B25007_015E,B25007_015M,B25007_016E,B25007_016M,B25007_017E,B25007_017M,B25007_018E,B25007_018M,B25007_019E,B25007_019M,B25007_020E,B25007_020M,B25007_021E,B25007_021M,NAME,B25007_001MA,B25007_001EA,B25007_002MA,B25007_002EA,B25007_003EA,B25007_003MA,B25007_004EA,B25007_004MA,B25007_005MA,B25007_005EA,B25007_006MA,B25007_006EA,B25007_007MA,B25007_007EA,B25007_008EA,B25007_008MA,B25007_009EA,B25007_009MA,B25007_010EA,B25007_010MA,B25007_011MA,B25007_011EA,B25007_012MA,B25007_012EA,B25007_013MA,B25007_013EA,B25007_014EA,B25007_014MA,B25007_015EA,B25007_015MA,B25007_016MA,B25007_016EA,B25007_017MA,B25007_017EA,B25007_018MA,B25007_018EA,B25007_019EA,B25007_019MA,B25007_020EA,B25007_020MA,B25007_021EA,B25007_021MA,state
0400000US15,432632,4384,257599,4950,2228,848,19764,2245,41840,2704,59871,2893,30137,2070,25498,1962,36236,1499,32040,1605,9985,1250,175033,4748,16701,1957,41626,2593,39707,2905,34746,2779,11581,1624,8885,1237,11217,1421,7931,961,2639,647,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,548555,3560,390982,4444,9075,1410,53764,2604,73572,2831,90804,3182,42453,2087,32971,2167,47862,1429,30856,1546,9625,980,157573,4661,32909,2521,44851,2745,27588,2517,21331,2156,9547,1640,5370,1008,7813,1286,5459,859,2705,592,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,4724252,12168,3301367,17286,42012,3419,413204,7473,699802,8121,786142,7421,347865,5998,258517,5493,380522,6024,281655,5638,91648,3727,1422885,14359,166468,5441,392489,8846,294150,7016,236636,5898,85980,4650,57415,3686,86845,4515,66190,3495,36712,2398,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,2435274,11216,1756328,13334,29489,3023,229511,5987,352966,6806,415123,6229,186339,5347,138867,5265,211803,3506,149072,3686,43158,2451,678946,11714,99639,4109,181501,6271,133345,5866,112758,5263,35886,3174,28852,2255,35524,2677,31631,2326,19810,1815,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1208765,6039,885969,8474,21192,2057,110078,3444,164852,3267,203446,3238,91572,3072,70604,2541,110902,2103,85974,2158,27349,1953,322796,6591,65507,3248,75222,4390,55797,3761,47929,2931,15847,1419,11154,1339,15868,1297,21284,1783,14188,1527,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1088288,6040,761022,7416,16435,1951,89432,3721,149696,3957,184650,3915,80291,3395,59092,2560,89300,2099,68345,2241,23781,1803,327266,6238,63658,3250,83363,3531,65177,4116,46389,3351,15999,1888,10971,1377,15835,1546,15983,1604,9891,1230,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1651911,8409,1167081,10490,17749,2070,137982,4880,229663,5883,271355,4896,125237,4388,104125,3496,151774,3345,98181,2631,31015,2562,484830,8729,62366,3757,130578,5579,100797,5217,76375,4121,33410,2943,21455,1868,29671,2450,20979,2166,9199,1281,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1564978,7812,1071667,10774,18693,2185,126406,5006,201537,5441,251944,5428,114773,4290,96533,4100,141514,3549,94423,3314,25844,2190,493311,9057,65726,4062,123364,5845,102006,5371,88066,5213,31323,2224,22986,2176,31116,2668,20665,2044,8059,1447,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,548247,3968,399076,5723,4269,955,37807,2349,76744,2306,101252,2413,48311,2254,35706,1930,49946,1986,34577,1586,10464,1109,149171,5616,20441,1708,36743,2705,27852,2402,21990,2098,8677,1482,7005,1419,10258,1496,10271,1236,5934,1181,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2089031,6574,1450411,12170,13363,1998,159892,5340,323433,5879,364164,5586,159507,4303,125141,3787,165713,3616,108813,2886,30385,2287,638620,10342,64997,3530,165338,5608,139183,5623,114692,5757,39434,3051,26676,2544,41506,2791,33620,2591,13174,1430,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,2446485,10151,1588359,10560,8624,1836,146221,5454,347264,6972,401164,6757,181649,4682,137732,4095,185065,4333,137135,3918,43505,2843,858126,11260,73032,4337,218471,6381,176963,6332,141368,5006,51605,3216,43096,2964,64527,3587,57619,2763,31445,2649,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,3869117,11246,2908273,13927,41890,3185,345674,7602,594146,7316,711912,6555,314810,5387,240331,4829,341546,3849,242791,4578,75173,3294,960844,12074,130920,5336,252995,6569,184651,6430,154796,6724,56457,3674,40694,2799,55376,2835,53556,3059,31399,2513,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2042297,7113,1558206,8771,33241,2513,217933,4581,333237,4685,386603,4234,159963,3640,119557,3141,163379,2634,112455,2912,31838,1749,484091,8037,86122,3681,119299,4577,85915,4159,70332,3745,23817,1938,14489,1568,26670,2494,33964,2057,23483,1705,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1075521,7501,760318,9031,11024,1573,84815,4309,150136,4801,171604,3858,85100,3436,65273,3630,104878,3090,67714,2645,19774,2151,315203,7259,42163,3864,80233,4455,66522,3826,56010,3917,21062,2418,14027,1794,17590,2079,11910,1680,5686,1239,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2305027,10294,1628838,12691,29482,2590,202110,5908,311561,6472,383081,5635,171463,4521,136515,4000,209961,3472,141616,3030,43049,2389,676189,11052,102717,5225,173230,6329,130175,5772,109793,5231,35553,2906,27234,2379,38956,2839,35370,2201,23161,1989,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,372190,3596,260137,4603,3567,855,24379,2083,45675,2128,67793,1781,29782,1667,23949,1563,35068,1301,23710,1432,6214,802,112053,4325,16818,1733,27162,1979,18988,2053,18396,1688,8181,1401,5041,1086,6305,1016,7780,1209,3382,734,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,700888,4044,475899,6003,7745,1335,58388,2883,90807,2526,116181,3039,50946,2216,35761,1796,58558,1474,44266,1642,13247,1180,224989,5571,42280,2783,59906,3157,41088,3201,30315,2300,12558,1705,7540,1273,11041,1314,12490,1217,7771,1113,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,936828,5750,580705,7586,9568,1458,74227,3916,121785,4567,133474,4527,64361,3618,52479,3334,71416,2526,44739,2135,8656,1308,356123,7805,37600,2914,95782,4085,78450,3951,59563,3763,23204,2478,21509,2370,21159,2122,14449,1847,4407,893,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,504503,4403,363652,5321,2424,749,35474,2253,81356,2982,98385,2884,42071,2505,33290,1913,39914,1785,23560,1280,7178,1128,140851,4453,15458,1665,33949,2662,29357,3193,23522,2294,8214,1514,5176,1076,10762,1579,9720,1483,4693,1062,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,3135490,10908,2110308,15499,11816,1828,192361,5807,462940,7141,529581,7332,229389,5456,184989,5522,253530,4956,184714,3868,60988,3099,1025182,12171,61494,3729,246064,6792,248668,7131,182696,6230,68643,3905,52662,3555,76426,3608,59224,3373,29305,2501,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,726033,5057,505915,5858,9282,1645,55001,3214,93557,3493,120526,3478,57850,2530,43981,2649,67160,2292,46781,2154,11777,1553,220118,5904,33751,2964,58481,3724,45896,3128,35631,2995,12443,1518,8406,1430,12439,1646,8611,1272,4460,1099,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,7088376,16391,3940942,17812,28203,2565,350925,8220,801445,9676,974454,10050,463648,8021,347116,6936,501553,6787,364941,6603,108657,4862,3147434,19475,205393,6783,695270,10358,711590,12640,585692,8771,229341,6967,173991,6430,264314,7358,193298,5669,88545,4399,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,3454068,13312,2350798,17193,32117,2826,275536,7696,477822,7469,544042,7649,259576,5171,212114,5280,302885,4922,197392,4757,49314,2921,1103270,15595,155515,5968,304153,8714,236955,7424,176654,7919,67986,4776,41306,2708,53367,3138,47003,3072,20331,1763,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,272352,2425,181666,3052,4521,1347,22325,1484,33897,1395,43778,1662,19335,1167,14072,939,22163,1049,15965,1201,5610,724,90686,2873,23635,1964,19609,1818,13162,1432,10938,1338,4646,899,2842,634,5003,829,6827,931,4024,769,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,4499506,13030,3150239,16219,40255,2826,362391,6748,615419,8081,748880,7600,348864,6148,259488,5614,399334,4673,290329,4644,85279,3914,1349267,13947,175100,6494,346541,7431,263209,8223,235487,7358,81494,4221,57200,3213,77221,3747,73533,3823,39482,2543,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1385300,8701,950407,8873,17417,1889,113419,3881,167259,4752,216174,4520,100236,2959,82581,3774,134661,2741,91508,3072,27152,1907,434893,9173,73618,3770,112632,5222,86623,4379,69533,3299,27060,2513,15999,1772,21977,1958,17301,1831,10150,1396,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1449662,7388,939123,9326,10550,1710,101162,4958,171745,5205,228869,5185,115815,3729,84969,3859,118542,2819,82345,2884,25126,1999,510539,10385,66306,3772,138280,5595,98342,5459,83547,4767,33624,2568,20904,2125,28103,2631,24099,2130,17334,1968,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,4845603,12498,3475105,13987,30305,2444,342533,6371,678063,8602,841897,9051,386583,7027,294317,6545,451016,5587,352341,5384,98050,3698,1370498,14597,146871,4663,318862,6590,266702,7577,232799,7202,83923,4405,61548,3126,97708,3946,109882,3971,52203,2996,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,405627,3350,255495,5187,1663,766,23800,2084,52576,2672,66779,2709,28223,1961,23336,1901,28286,1678,23453,1355,7379,1278,150132,5239,14451,1971,36143,2545,31941,2584,24795,2211,9363,1427,6842,1051,11040,1359,8933,1143,6624,1189,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1656978,10079,1165464,11139,16624,2242,126949,5163,222854,5809,264286,5888,130500,4111,113087,3728,160070,3529,103615,3438,27479,2033,491514,10697,67639,4885,129202,5614,105664,5844,87699,4749,28691,2971,19792,2361,26567,2634,18730,1998,7530,1277,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,312477,2799,216212,3987,4239,1012,27117,1789,41119,2084,51205,1721,24565,1565,16967,1313,26511,1131,19672,1198,4817,686,96265,3813,20168,1916,20466,1785,13964,1835,14913,1516,4732,1013,2691,703,6296,949,7685,967,5350,992,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,2375123,11752,1660152,13597,21827,2354,205456,6326,324282,6427,376622,6358,178196,4515,151795,5046,219552,3940,141414,3778,41008,2638,714971,11826,96200,4797,196459,6950,146994,6195,114558,5250,45108,3050,32836,2911,39743,3076,28687,2647,14386,1670,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,8109388,19850,5291045,25916,69840,4605,648206,13854,1171581,14357,1281160,12354,556765,8122,429546,7907,623096,7293,401216,6535,109635,4092,2818343,22848,391230,10704,857445,12854,616331,12842,465146,10541,146375,6109,95703,4599,118142,4391,86036,4258,41935,3137,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,814028,5168,585929,6614,15185,1968,101885,3997,121608,3188,132282,3064,56372,2585,42316,2054,60448,1778,42848,2199,12985,1233,228099,5261,50453,2913,76772,3773,38546,2604,27253,2578,10297,1327,6477,1092,8272,1348,6001,1137,4028,910,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,253808,2408,182389,3488,1442,481,16507,1359,35886,1669,47645,1717,21971,1435,18096,1301,22737,955,14057,990,4048,641,71419,3250,8528,1042,18715,1696,13680,1641,13349,1467,3723,662,2540,699,4334,786,4139,678,2411,642,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,2905071,10869,2030284,16101,21653,2526,230154,6162,435660,7398,495106,7709,227144,5838,175097,5009,243463,4702,157873,5035,44134,3194,874787,13816,112724,5720,241087,6270,187962,7302,143538,5610,55763,4089,31381,2728,48486,3243,35076,2615,18770,2018,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,2471912,8400,1620052,11516,17155,1734,187961,5357,335041,6000,410514,5606,188026,5295,138997,4229,184171,3883,122160,3501,36027,2544,851860,10603,107386,4117,233618,6746,174925,6076,138479,5942,52433,3731,35788,2739,48122,2945,36623,3116,24486,2277,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,743064,5703,554791,7537,7721,1512,55528,3352,96797,3569,124467,3052,64520,2622,49963,2595,79206,2229,59041,2587,17548,1609,188273,6081,27606,2214,45445,3309,37474,2971,30096,2754,13791,1410,7783,1382,13233,1578,9399,1035,3446,748,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,2230060,8147,1571129,10169,24264,2475,188072,4854,325249,5084,392256,4669,168784,4257,125810,3418,182748,3129,128217,3291,35729,2225,658931,9105,107208,4279,168997,5273,118078,4793,100301,3915,34921,2974,24723,2299,35197,2222,43030,2612,26476,1839,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,207302,2675,144117,3462,3398,939,16124,1760,24888,1851,37015,1455,17290,1361,13447,1383,17727,927,11113,1022,3115,776,63185,2936,13758,1534,16332,1663,9776,1451,10346,1263,3086,783,3369,914,2022,572,2676,716,1820,706,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,1240456,7941,919418,7934,7219,1246,93369,4408,159255,5227,188365,5069,103216,3447,99183,3613,153020,3228,87928,2843,27863,2162,321038,7568,26397,2222,86527,3584,76329,4084,52186,3168,22565,2028,15688,1561,24665,1839,12734,1301,3947,805,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
