GEO_ID,B25106_001E,B25106_001M,B25106_002E,B25106_002M,B25106_003E,B25106_003M,B25106_004E,B25106_004M,B25106_005E,B25106_005M,B25106_006E,B25106_006M,B25106_007E,B25106_007M,B25106_008E,B25106_008M,B25106_009E,B25106_009M,B25106_010E,B25106_010M,B25106_011E,B25106_011M,B25106_012E,B25106_012M,B25106_013E,B25106_013M,B25106_014E,B25106_014M,B25106_015E,B25106_015M,B25106_016E,B25106_016M,B25106_017E,B25106_017M,B25106_018E,B25106_018M,B25106_019E,B25106_019M,B25106_020E,B25106_020M,B25106_021E,B25106_021M,B25106_022E,B25106_022M,B25106_023E,B25106_023M,B25106_024E,B25106_024M,B25106_025E,B25106_025M,B25106_026E,B25106_026M,B25106_027E,B25106_027M,B25106_028E,B25106_028M,B25106_029E,B25106_029M,B25106_030E,B25106_030M,B25106_031E,B25106_031M,B25106_032E,B25106_032M,B25106_033E,B25106_033M,B25106_034E,B25106_034M,B25106_035E,B25106_035M,B25106_036E,B25106_036M,B25106_037E,B25106_037M,B25106_038E,B25106_038M,B25106_039E,B25106_039M,B25106_040E,B25106_040M,B25106_041E,B25106_041M,B25106_042E,B25106_042M,B25106_043E,B25106_043M,B25106_044E,B25106_044M,B25106_045E,B25106_045M,B25106_046E,B25106_046M,NAME,B25106_001MA,B25106_001EA,B25106_002MA,B25106_002EA,B25106_003EA,B25106_003MA,B25106_004MA,B25106_004EA,B25106_005MA,B25106_005EA,B25106_006MA,B25106_006EA,B25106_007MA,B25106_007EA,B25106_008EA,B25106_008MA,B25106_009EA,B25106_009MA,B25106_010EA,B25106_010MA,B25106_011MA,B25106_011EA,B25106_012MA,B25106_012EA,B25106_013EA,B25106_013MA,B25106_014EA,B25106_014MA,B25106_015EA,B25106_015MA,B25106_016MA,B25106_016EA,B25106_017MA,B25106_017EA,B25106_018MA,B25106_018EA,B25106_019EA,B25106_019MA,B25106_020EA,B25106_020MA,B25106_021EA,B25106_021MA,B25106_022MA,B25106_022EA,B25106_023MA,B25106_023EA,B25106_024EA,B25106_024MA,B25106_025EA,B25106_025MA,B25106_026EA,B25106_026MA,B25106_027MA,B25106_027EA,B25106_028MA,B25106_028EA,B25106_029MA,B25106_029EA,B25106_030EA,B25106_030MA,B25106_031EA,B25106_031MA,B25106_032EA,B25106_032MA,B25106_033MA,B25106_033EA,B25106_034MA,B25106_034EA,B25106_035EA,B25106_035MA,B25106_036EA,B25106_036MA,B25106_037MA,B25106_037EA,B25106_038MA,B25106_038EA,B25106_039EA,B25106_039MA,B25106_040MA,B25106_040EA,B25106_041EA,B25106_041MA,B25106_042EA,B25106_042MA,B25106_043MA,B25106_043EA,B25106_044MA,B25106_044EA,B25106_045MA,B25106_045EA,B25106_046MA,B25106_046EA,state
0400000US01,1796058,10547,1289272,11970,233747,6862,46733,3202,41205,2495,145809,5519,227402,6263,102928,4869,46765,3340,77709,3440,196121,5955,104763,3517,51746,3454,39612,2902,261873,7025,172288,5700,65012,3686,24573,2358,360288,8266,289611,7241,57572,3303,13105,1652,9841,1627,506786,9952,191542,6781,8580,1368,22391,1987,160571,6582,104285,4989,18082,2192,46572,3830,39631,2805,60108,4378,31436,2716,22083,2456,6589,1527,48235,4038,37887,3266,9522,2061,826,395,27994,3113,26266,2934,1370,642,358,379,8154,1454,66468,3422,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,229878,2779,148249,3302,13717,1747,2238,553,1497,434,9982,1499,14448,1395,4139,776,3906,747,6403,1094,16971,1662,6794,1130,4430,946,5747,975,30920,2103,12122,1219,7444,1176,11354,1718,71797,2864,44700,2463,20617,1892,6480,1110,396,296,81629,2772,15225,1962,451,345,1109,480,13665,1822,14537,1937,786,359,2712,760,11039,1869,13596,1832,2703,671,6929,1522,3964,1078,13571,1602,6438,1252,5141,1113,1992,841,13343,1683,10328,1419,2817,971,198,267,511,500,10846,1392,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,2224992,11475,1523041,12956,175404,5833,34756,2924,25509,2512,115139,5074,227431,6307,83960,3907,34689,2752,108782,4826,237388,6674,88627,3368,52399,3083,96362,4913,317994,7480,129074,4860,103541,4240,85379,4566,552234,9402,357582,7836,141472,5476,53180,3441,12590,1863,701951,12863,183533,8193,3792,1101,14483,2241,165258,7770,166669,8716,10965,1836,46695,4111,109009,6486,118469,6227,33164,3948,53667,3566,31638,3143,108436,5838,58730,4027,39956,4085,9750,2044,75789,4685,65757,4807,8660,1457,1372,638,9680,1815,39375,3430,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,1103428,7576,753412,8763,135478,5627,30448,1894,28643,2190,76387,4637,144812,5188,71552,3441,29656,2447,43604,3189,129757,4912,76203,3618,32748,2766,20806,2424,155179,5056,110447,4546,34378,2740,10354,1339,183175,5864,157600,5494,20793,2039,4782,966,5011,1179,350016,7559,132282,6225,4593,1149,14963,1751,112726,6027,75106,3878,13798,1844,31264,2543,30044,3097,45262,3493,24582,2742,16362,1972,4318,1061,32769,3002,25207,2600,6577,1616,985,661,17201,2305,16826,2303,375,243,0,257,5947,1459,41449,3761,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,12151227,18090,7102197,26399,594236,10900,76115,3570,67873,4232,450248,10876,751249,13289,211235,6138,99144,5196,440870,11163,814459,11970,236417,6096,106212,4976,471830,9021,1329475,14386,371263,8062,252790,6659,705422,11867,3574222,22916,1540425,14908,1031142,17260,1002655,13571,38556,3505,5049030,24989,1195693,16560,17473,2416,83929,4479,1094291,16620,1009675,16021,40629,3891,140337,6790,828709,15480,791096,15251,83252,4655,294463,8370,413381,11222,867542,15069,258879,8907,381900,10818,226763,7930,933543,15943,631505,12670,247020,9657,55018,4222,71487,4360,179994,6977,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,1846988,9333,1269421,10162,110494,4303,12391,1482,16282,1767,81821,3674,155639,5474,41426,2451,22445,1909,91768,4638,177025,6829,54211,3600,33909,2744,88905,4842,265234,7253,83868,3872,88153,4241,93213,4842,555226,9294,321962,7649,174531,5728,58733,2689,5803,1270,577567,10807,165964,6627,5135,1424,15632,2151,145197,5994,141127,6417,8313,1381,42220,3709,90594,5119,95061,5891,24696,3017,44178,3840,26187,2666,83470,5175,42908,3991,31842,2963,8720,1889,54198,3887,45383,3886,7317,1309,1498,584,11488,1916,26259,2862,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,1325443,5814,921382,7687,59138,3455,1146,420,3536,776,54456,3444,88320,3759,9037,1269,22326,2120,56957,2793,99903,4027,23577,2180,23258,1763,53068,3389,178466,5646,52106,2741,48080,3234,78280,3730,492100,7181,268875,5806,145461,5579,77764,3926,3455,975,404061,6979,113445,4908,4322,1066,15115,1662,94008,4516,80809,4628,3691,869,16106,2014,61012,4428,63634,3813,7207,1502,31435,3060,24992,2451,65795,4027,30907,3123,24701,2747,10187,1823,60497,3662,47820,3255,10602,1720,2075,713,4450,1109,15431,1768,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,320110,3955,238194,3604,23676,2172,4709,932,3567,835,15400,1787,34034,2260,12814,1523,6505,1092,14715,1885,35310,2650,15411,1713,8146,1311,11753,1695,50218,3063,22646,1907,14853,1802,12719,1515,94433,3130,64488,3115,24397,2088,5548,847,523,300,81916,3849,22763,2224,959,434,2655,798,19149,2021,15347,2108,1059,588,2562,666,11726,1946,14832,2425,1605,779,7415,1573,5812,1439,12881,1916,7542,1410,4520,1291,819,422,11065,1733,10128,1700,802,498,135,175,1363,449,3665,852,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,250456,3518,114586,3453,9508,1351,345,254,851,376,8312,1242,9815,1375,2232,640,1973,588,5610,1230,11737,1490,3622,787,2104,665,6011,1150,17183,1781,5949,1048,4305,877,6929,1193,65271,2865,37983,2650,16925,2102,10363,1463,1072,430,135870,4564,39533,3460,2101,721,5206,1152,32226,3011,23456,2393,2979,1063,4806,1007,15671,2124,19390,2054,2919,807,8577,1457,7894,1479,21795,2128,8935,1431,8889,1521,3971,879,24718,2513,16575,1835,6356,1396,1787,673,3645,1106,3333,877,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,7106042,22495,4994101,23446,682154,12417,81333,3557,93509,4235,507312,11289,806341,14064,240176,6767,150817,7073,415348,9669,765893,13116,271442,7893,168083,5847,326368,9590,1037083,14742,427798,9999,293951,7563,315334,8580,1657858,16730,1006960,15194,426635,10346,224263,6471,44772,3670,2111941,22368,578249,11574,10964,1883,35807,3171,531478,11634,501107,12475,22764,2853,95650,6001,382693,11414,345762,10624,54477,4277,161598,7038,129687,7417,310288,9809,130949,6966,133505,7662,45834,3550,220543,8690,168971,8433,43893,3394,7679,1493,45214,3593,110778,5882,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US13,3376763,13781,2285179,17167,277883,7683,43530,2763,43738,2979,190615,6786,317535,8023,109275,4898,53715,3641,154545,6482,327776,9997,118406,5263,81769,4661,127601,6653,489631,11046,224042,7230,158770,6787,106819,5174,855554,12082,581282,10468,210022,7015,64250,4101,16800,2132,1091584,16605,337629,8943,10445,1790,30659,2752,296525,8580,248906,8590,21296,2511,69204,5235,158406,6646,173353,8283,52218,4211,86392,4538,34743,3422,144282,7870,87790,5757,49436,3928,7056,1605,92620,5818,83925,5212,7745,1676,950,509,21946,2774,72848,4040,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,432632,4384,257599,4950,21047,2230,3683,869,2664,797,14700,1718,23085,2121,9503,1257,3648,940,9934,1504,30075,2331,11568,1356,3101,789,15406,1977,49031,2730,18414,1675,10120,1636,20497,2194,132902,4469,68736,2913,35407,2733,28759,2523,1459,747,175033,4748,31879,2965,1109,514,3467,875,27303,2952,29090,2564,2149,688,3794,923,23147,2346,25408,2732,3371,919,7248,1081,14789,2277,33755,3125,10612,1608,11342,2092,11801,2060,34681,2951,20401,2593,11393,1612,2887,825,3280,994,16940,2224,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,548555,3560,390982,4444,50413,3351,8480,1250,9357,1095,32576,2705,68398,3298,24558,1794,10832,1114,33008,2549,65996,3414,24295,2209,20391,1988,21310,2158,94724,3796,46442,3141,33989,2332,14293,1855,109591,4187,81342,3612,22724,2163,5525,907,1860,649,157573,4661,48267,2800,1401,551,6194,1174,40672,2529,41181,3296,6562,1288,17576,2236,17043,2279,23643,2116,11058,1560,10087,1456,2498,789,19726,2330,13595,1922,5307,1285,824,480,9568,1811,9171,1819,397,225,0,253,2038,881,13150,1444,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,4724252,12168,3301367,17286,321053,8013,28633,2153,44098,2405,248322,6871,416385,9971,120145,4407,91351,4147,204889,7179,454745,8121,158459,4551,102275,4648,194011,6292,716376,11077,284467,7639,190779,7501,241130,7691,1375694,12793,813778,11438,385173,7496,176743,6169,17114,2220,1422885,14359,457773,10611,15821,1949,46809,3197,395143,10383,297927,8712,26108,2619,82945,4761,188874,7553,213151,8821,60056,4160,100373,5699,52722,3930,206475,7728,121469,5806,69844,4141,15162,2063,151745,6016,126887,5626,22130,2383,2728,854,31321,3244,64493,3155,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,2435274,11216,1756328,13334,195555,4788,27648,2260,36039,2310,131868,4403,283604,6385,101872,3974,63727,3541,118005,4039,285099,7545,121395,3779,86663,4147,77041,4131,422579,9118,224846,6691,145496,5471,52237,3113,560922,8915,434670,8473,106724,4643,19528,2005,8569,1283,678946,11714,244055,8033,7766,1478,25432,2228,210857,7680,165210,6619,20740,2379,64150,4024,80320,4526,100967,5646,46089,3834,46258,3280,8620,1654,78843,4742,61561,4343,15196,2016,2086,714,38292,3538,36916,3444,1200,514,176,195,9764,1464,41815,3703,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1208765,6039,885969,8474,101740,4372,13753,1366,21211,1755,66776,3724,149297,4528,59573,2695,36586,2534,53138,2799,154438,4932,74785,3191,46064,2713,33589,2417,213685,5192,127104,4247,63608,2882,22973,2052,264005,5402,208411,5453,47396,2630,8198,1149,2804,752,322796,6591,117383,4620,5649,1093,16072,1670,95662,4280,77212,4066,14622,1867,33666,2840,28924,2581,49255,3429,28908,2399,15844,1894,4503,1129,32951,2469,26923,2303,4937,1139,1091,561,17192,1847,16449,1781,688,356,55,91,3877,922,24926,1893,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1088288,6040,761022,7416,89455,3291,11913,1301,17949,1387,59593,2643,119811,3931,48323,2575,28672,2309,42816,3107,119608,4302,58921,2904,32406,2647,28281,2117,171987,4508,95981,3362,53002,3356,23004,2345,256943,4762,194703,4989,52182,2908,10058,1333,3218,928,327266,6238,109503,4300,4047,933,13883,1843,91573,4194,78559,3733,13249,1751,31260,2312,34050,2226,51245,3595,23445,2521,21476,2385,6324,1539,37733,2893,28283,2707,8128,1422,1322,580,22491,2538,20646,2315,1464,541,381,236,3545,1193,24190,2201,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1651911,8409,1167081,10490,204537,7011,53111,3236,38211,2808,113215,5646,202084,6348,93297,3587,41097,2759,67690,4069,187903,5882,95581,4679,50038,3119,42284,2921,245743,6609,155075,5281,68192,3441,22476,1902,320180,6658,257552,6310,51902,2982,10726,1362,6634,1314,484830,8729,188445,7716,9430,1674,27010,2759,152005,7619,98074,5634,20940,2593,40537,3251,36597,3359,65130,4635,37522,3374,23883,2688,3725,1148,47231,3331,39805,3182,6118,1708,1308,617,24745,2870,23446,2903,1185,657,114,133,7310,1475,53895,3660,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1564978,7812,1071667,10774,191800,6802,45329,2970,37539,2984,108932,5201,179400,5803,90294,4262,33950,2691,55156,3685,161301,5950,91116,4299,38093,2846,32092,2666,215131,7093,141709,5585,49328,3353,24094,2598,315922,6225,261017,6048,45682,2773,9223,1383,8113,1707,493311,9057,178406,6081,5595,1176,15841,1806,156970,5912,96059,5057,13200,1893,38624,3167,44235,3793,55731,4300,24458,2493,24590,2850,6683,1617,51132,4082,38642,3454,10793,1889,1697,689,31722,2716,29139,2749,2369,767,214,187,10375,1873,69886,4273,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,548247,3968,399076,5723,53520,2861,7057,1102,9661,1235,36802,2604,66816,3409,23302,2027,15785,1695,27729,2171,65646,3283,30022,2331,17141,1883,18483,1854,92458,4095,46524,2822,26423,2466,19511,1661,118537,4253,81254,3518,29271,2265,8012,1312,2099,674,149171,5616,57351,3729,4338,867,10649,1531,42364,3035,32476,2725,4542,973,11866,1618,16068,1823,20810,2273,7401,1422,10065,1709,3344,823,17265,1780,11642,1450,4418,1052,1205,416,7971,1530,7202,1443,769,426,0,223,1298,585,12000,1702,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
