GEO_ID,B01001I_001E,B01001I_001M,B01001I_002E,B01001I_002M,B01001I_003E,B01001I_003M,B01001I_004E,B01001I_004M,B01001I_005E,B01001I_005M,B01001I_006E,B01001I_006M,B01001I_007E,B01001I_007M,B01001I_008E,B01001I_008M,B01001I_009E,B01001I_009M,B01001I_010E,B01001I_010M,B01001I_011E,B01001I_011M,B01001I_012E,B01001I_012M,B01001I_013E,B01001I_013M,B01001I_014E,B01001I_014M,B01001I_015E,B01001I_015M,B01001I_016E,B01001I_016M,B01001I_017E,B01001I_017M,B01001I_018E,B01001I_018M,B01001I_019E,B01001I_019M,B01001I_020E,B01001I_020M,B01001I_021E,B01001I_021M,B01001I_022E,B01001I_022M,B01001I_023E,B01001I_023M,B01001I_024E,B01001I_024M,B01001I_025E,B01001I_025M,B01001I_026E,B01001I_026M,B01001I_027E,B01001I_027M,B01001I_028E,B01001I_028M,B01001I_029E,B01001I_029M,B01001I_030E,B01001I_030M,B01001I_031E,B01001I_031M,NAME,B01001I_001EA,B01001I_001MA,B01001I_002MA,B01001I_002EA,B01001I_003MA,B01001I_003EA,B01001I_004MA,B01001I_004EA,B01001I_005EA,B01001I_005MA,B01001I_006EA,B01001I_006MA,B01001I_007MA,B01001I_007EA,B01001I_008MA,B01001I_008EA,B01001I_009MA,B01001I_009EA,B01001I_010EA,B01001I_010MA,B01001I_011EA,B01001I_011MA,B01001I_012MA,B01001I_012EA,B01001I_013MA,B01001I_013EA,B01001I_014MA,B01001I_014EA,B01001I_015MA,B01001I_015EA,B01001I_016EA,B01001I_016MA,B01001I_017EA,B01001I_017MA,B01001I_018MA,B01001I_018EA,B01001I_019MA,B01001I_019EA,B01001I_020MA,B01001I_020EA,B01001I_021EA,B01001I_021MA,B01001I_022EA,B01001I_022MA,B01001I_023EA,B01001I_023MA,B01001I_024MA,B01001I_024EA,B01001I_025MA,B01001I_025EA,B01001I_026MA,B01001I_026EA,B01001I_027EA,B01001I_027MA,B01001I_028EA,B01001I_028MA,B01001I_029EA,B01001I_029MA,B01001I_030MA,B01001I_030EA,B01001I_031MA,B01001I_031EA,state
0400000US13,696146,2291,399598,3923,50514,1729,37631,2615,25645,2307,14655,1528,12163,1394,38611,2426,52758,2173,51284,2290,70152,2269,28603,1929,11935,1453,3905,1223,1583,695,159,179,296548,3207,47670,1683,32976,2223,25421,2222,12867,1397,7726,1329,24483,2107,31085,1591,29681,1656,44955,2229,22406,2029,9189,1002,5202,876,2152,874,735,470,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,99664,0,51320,658,5869,354,4757,748,4693,699,2494,331,1704,331,5847,406,5167,352,4953,295,6310,394,4869,393,2599,321,1230,186,653,179,175,140,48344,659,6139,353,4704,695,4446,689,2388,365,1880,371,3591,432,4112,505,3729,338,6744,629,5228,651,2954,403,1291,251,1004,270,134,132,Hawaii,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,138871,0,73419,1456,7661,807,9040,989,6452,1016,4233,813,3173,893,6569,1117,6352,745,7558,956,9856,1012,7512,1089,2774,534,1523,434,609,270,107,138,65452,1455,8370,809,7854,1251,6863,1057,4179,642,2327,696,5477,904,5138,735,5609,1019,8411,1008,6179,971,2545,585,1613,654,828,466,59,77,Idaho,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,1888439,1882,999149,1963,107111,1199,95670,3509,87468,3543,46710,669,31599,1002,89652,1515,111484,1590,102397,1361,153892,1333,93162,1302,47801,992,21123,714,9528,962,1552,621,889290,2088,103339,1112,91538,3595,81472,3814,44406,731,29768,1010,73776,1410,85283,1164,82108,1053,126853,1463,83407,1164,47665,890,23260,1130,12613,1184,3802,1080,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,299398,2090,159222,2160,17339,1080,16083,1324,11754,1327,6806,807,5806,1031,16379,1281,19070,1279,15391,1120,24477,1776,14943,1498,7075,874,2023,387,1643,501,433,357,140176,2332,18529,969,15487,1534,13879,1499,6990,816,4174,1038,12591,1551,13178,1070,12226,937,18709,1536,13277,1402,6075,812,2798,683,1684,504,579,303,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,112987,1473,61483,1649,6990,716,7356,949,5118,971,3822,874,3196,736,5788,993,5920,1096,6295,970,8059,979,5227,763,2255,635,698,355,577,400,182,159,51504,1599,6097,750,6213,757,6093,947,3041,694,2360,573,4010,907,4467,867,4923,989,7320,977,4102,845,1345,438,937,426,359,201,237,228,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,236351,776,126676,1690,14748,1017,13166,1285,12188,1324,6713,579,4964,1309,12698,1114,11899,947,11559,1182,19585,1381,10830,1508,4894,674,2438,625,740,373,254,189,109675,1615,13603,1155,12436,1352,10646,1243,4923,592,4012,1013,8792,1261,10205,827,9960,1074,17325,1244,8145,1048,5299,792,1601,514,2177,693,551,377,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,83015,2696,50134,2689,4759,690,3942,804,3107,750,2143,676,2256,847,5684,1142,5949,943,6574,1435,9673,1349,3743,1038,1329,516,696,378,144,147,135,203,32881,1966,5032,1077,3583,904,3145,907,1293,450,797,374,2518,500,2885,502,2680,760,5460,1105,2374,805,1749,577,932,476,405,329,28,47,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,123281,1821,64956,2256,5159,802,3750,720,4627,912,2144,862,2928,877,6265,882,7466,1127,6165,1368,10317,1452,7007,978,4535,768,3197,667,1028,510,368,254,58325,2108,5111,1020,3697,974,4452,1122,2017,737,2184,781,5411,1082,3712,844,5692,959,7279,985,6970,984,5368,797,3586,867,2130,792,716,402,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,12622,558,6491,846,641,245,434,262,370,279,131,108,407,371,1098,489,617,349,662,312,635,307,516,342,620,521,263,136,97,110,0,223,6131,842,828,279,1027,369,476,214,397,325,187,178,452,287,458,226,450,274,589,305,792,351,237,141,194,123,44,77,0,223,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,336390,1203,176613,1578,18465,776,14450,1607,13710,1695,7402,661,5050,462,15509,723,21519,932,18609,831,30986,1295,17982,1000,7848,525,2922,668,1962,601,199,208,159777,1659,16863,807,14018,1767,12947,1744,7826,738,4630,758,13553,982,13641,710,14804,908,27371,1233,16906,1033,9077,554,4550,654,3001,512,590,345,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,510482,314,254004,1338,23251,511,22595,1891,24694,2018,14805,686,9353,860,26855,1329,24234,1369,23744,988,38392,857,25397,901,12253,450,5721,839,1936,796,774,462,256478,1322,22930,430,23110,1694,21752,1717,13991,640,9617,638,23368,727,23592,674,22551,769,41087,655,26551,632,15445,670,8920,906,2666,732,898,445,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,392770,888,206867,2269,21521,987,20436,1608,19363,1286,9658,1022,8686,1101,17384,1329,19868,1264,19872,1439,31076,1630,20749,1574,11341,930,4236,543,2302,591,375,237,185903,2169,18573,974,20367,1806,17697,1580,10612,1191,6398,1004,15336,1338,15847,1117,15878,1360,27924,1374,18325,1406,10346,837,5308,695,2692,670,600,402,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,195138,1096,104942,1587,13614,1083,10197,1120,8747,1127,4584,517,3713,789,10250,957,12551,772,11374,925,15667,1020,8862,1035,3120,774,1678,589,517,326,68,130,90196,1542,13211,929,9929,1037,8753,1104,4059,715,2855,829,7464,944,8634,763,8940,875,12931,1149,7069,796,3347,529,2117,646,726,296,161,137,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,46348,2092,27631,2345,3414,1027,1620,520,1962,690,952,499,1089,604,3965,1140,4702,1254,3010,992,2344,646,2767,807,1131,689,486,357,132,201,57,116,18717,1598,2124,863,1130,502,1608,580,1132,488,743,450,2298,771,1973,617,1306,569,2563,990,2181,685,621,356,679,449,101,141,258,246,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,160898,1779,85270,2038,10895,1185,9120,1088,6167,1055,3954,746,3784,1072,8020,1610,8767,1076,7719,1079,12549,1417,7521,1074,3490,691,1594,555,1602,459,88,115,75628,1711,11120,1171,7286,1044,6049,969,3373,607,3109,747,6455,1021,6622,777,6367,977,9163,978,7464,1230,4262,676,2332,542,1499,501,527,272,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,20513,776,9844,1005,1155,515,742,362,785,312,808,554,319,245,1138,364,982,492,866,509,973,470,1209,647,676,336,178,176,0,228,13,22,10669,1024,1125,462,846,492,923,566,1102,830,297,224,1454,857,636,382,709,353,1072,564,860,358,601,283,526,376,455,289,63,92,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,130230,484,69104,1528,8566,594,7586,832,5818,877,3573,569,2842,556,5516,995,6689,719,8213,1176,9335,886,6543,886,2971,804,1115,374,221,148,116,127,61126,1495,9146,816,8433,1062,5442,848,2899,476,2764,711,4084,760,5478,777,6599,939,7545,926,4498,648,2538,687,979,361,608,303,113,133,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,610051,0,325300,2139,35139,511,32650,2035,31167,1927,16062,554,8685,649,26116,501,34892,731,33703,1839,54778,1215,27687,591,14135,585,6893,417,3024,424,369,315,284751,2138,34449,657,29746,2542,28206,2464,15332,594,7411,837,21459,1011,26686,682,26123,570,43667,865,25067,753,14641,408,6924,505,4100,683,940,467,Nevada,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,29721,653,15314,938,1251,475,1326,539,1562,478,486,308,865,409,1230,433,1674,500,1478,574,2737,782,1125,547,943,399,612,354,25,47,0,251,14407,979,1837,529,1230,556,1173,560,971,358,673,396,543,317,1106,668,1723,697,2056,744,1884,529,812,411,307,190,92,154,0,251,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,1364699,0,694709,938,63921,474,55079,2690,52173,2628,30886,360,20782,867,58985,1171,68626,817,66934,793,120017,1247,78598,1125,44467,901,22511,837,9772,770,1958,655,669990,938,62310,543,49583,2877,53289,2922,30001,393,18200,693,51088,946,56475,861,57860,626,112396,906,79955,785,50082,913,29502,1027,14635,1269,4614,1131,New Jersey,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,860687,0,430087,1606,40592,1214,37487,2572,36608,2567,22769,1019,17481,1514,36354,1717,32983,1282,31212,1750,57853,1833,50752,1373,32429,678,20291,759,10217,788,3059,512,430600,1605,37143,1238,36381,2475,36223,2384,22224,970,13554,1337,35554,1720,32150,1613,30971,1313,57164,1457,51938,1204,35309,512,22071,726,15237,1054,4681,761,New Mexico,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,3139590,1451,1555754,2031,136472,915,120839,5497,131704,5393,77204,809,52281,1345,136146,1638,146887,1553,134424,1137,249328,1632,176605,1464,107505,904,55960,757,23885,1384,6514,1303,1583836,1921,131390,828,119990,5005,121979,4787,73768,874,50176,1091,127421,1360,128570,1074,124126,1100,248091,1328,192929,1026,131415,752,76312,867,42949,2009,14720,1856,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,597382,3108,340452,4140,41353,1894,32566,2446,23783,2544,13446,1408,11761,1465,35230,2161,44985,2566,46799,3043,54909,2735,23532,2374,8002,1305,2818,770,1268,666,0,281,256930,3511,42518,2185,27305,2336,22846,1862,10976,1290,7845,1484,22758,2264,27694,2088,27200,2488,35951,2612,18379,2095,7810,971,3955,907,1067,503,626,403,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,9332,673,4734,817,682,390,218,159,183,146,448,230,45,61,646,356,680,318,717,405,565,365,162,150,206,165,127,130,55,68,0,200,4598,703,473,283,323,238,457,245,201,159,604,564,769,516,463,335,210,198,261,183,268,133,435,329,134,136,0,200,0,200,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,265762,1623,139153,1975,13961,962,12380,1391,13229,1327,7409,1169,5142,886,12274,1183,14191,1146,12831,1196,21778,1600,14191,1535,7112,903,2734,548,1616,544,305,230,126609,2107,13792,956,14001,1299,10556,1252,6080,819,4940,1122,10106,1210,10054,1063,10372,1252,19749,1445,12077,1280,9029,1014,3316,649,2375,468,162,134,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,244822,1111,130401,1886,15660,733,13169,1309,12966,1447,6458,705,4315,654,13773,1279,13416,938,12658,1087,18719,1285,10557,855,5387,616,1966,498,1054,381,303,242,114421,1839,15658,867,13883,1530,9023,1328,6409,671,3496,664,10638,1232,11071,862,9875,946,16637,1233,9082,796,4860,518,2097,438,1422,474,270,220,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,379034,0,204350,2005,21828,969,21267,1421,19592,1450,10267,1067,5668,862,19483,1334,23854,993,24207,970,30769,1240,16368,1018,7620,980,2296,711,887,469,244,317,174684,2003,22162,1001,20572,2014,17963,1759,8843,872,5823,1032,13000,1224,18118,1117,16189,970,23526,1358,14040,1034,8108,1163,3772,1048,1944,829,624,660,Oregon,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,527142,988,270304,2228,29654,889,24224,1920,26486,1815,14151,917,12494,1553,23019,1671,24635,1191,23218,1201,41988,1894,26052,1665,14833,1191,6305,747,2443,503,802,403,256838,1952,27601,907,25912,2399,24288,2539,14809,911,8830,742,20305,1068,21596,1112,20063,841,37750,1418,27356,1647,16104,1028,6628,721,4498,797,1098,482,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
