GEO_ID,B17012_001E,B17012_001M,B17012_002E,B17012_002M,B17012_003E,B17012_003M,B17012_004E,B17012_004M,B17012_005E,B17012_005M,B17012_006E,B17012_006M,B17012_007E,B17012_007M,B17012_008E,B17012_008M,B17012_009E,B17012_009M,B17012_010E,B17012_010M,B17012_011E,B17012_011M,B17012_012E,B17012_012M,B17012_013E,B17012_013M,B17012_014E,B17012_014M,B17012_015E,B17012_015M,B17012_016E,B17012_016M,B17012_017E,B17012_017M,B17012_018E,B17012_018M,B17012_019E,B17012_019M,B17012_020E,B17012_020M,B17012_021E,B17012_021M,B17012_022E,B17012_022M,B17012_023E,B17012_023M,B17012_024E,B17012_024M,B17012_025E,B17012_025M,B17012_026E,B17012_026M,B17012_027E,B17012_027M,B17012_028E,B17012_028M,B17012_029E,B17012_029M,B17012_030E,B17012_030M,B17012_031E,B17012_031M,B17012_032E,B17012_032M,B17012_033E,B17012_033M,B17012_034E,B17012_034M,B17012_035E,B17012_035M,NAME,B17012_001EA,B17012_001MA,B17012_002EA,B17012_002MA,B17012_003MA,B17012_003EA,B17012_004MA,B17012_004EA,B17012_005EA,B17012_005MA,B17012_006EA,B17012_006MA,B17012_007EA,B17012_007MA,B17012_008MA,B17012_008EA,B17012_009MA,B17012_009EA,B17012_010EA,B17012_010MA,B17012_011EA,B17012_011MA,B17012_012EA,B17012_012MA,B17012_013MA,B17012_013EA,B17012_014MA,B17012_014EA,B17012_015MA,B17012_015EA,B17012_016EA,B17012_016MA,B17012_017EA,B17012_017MA,B17012_018EA,B17012_018MA,B17012_019MA,B17012_019EA,B17012_020MA,B17012_020EA,B17012_021EA,B17012_021MA,B17012_022EA,B17012_022MA,B17012_023EA,B17012_023MA,B17012_024MA,B17012_024EA,B17012_025MA,B17012_025EA,B17012_026MA,B17012_026EA,B17012_027EA,B17012_027MA,B17012_028EA,B17012_028MA,B17012_029EA,B17012_029MA,B17012_030MA,B17012_030EA,B17012_031MA,B17012_031EA,B17012_032EA,B17012_032MA,B17012_033EA,B17012_033MA,B17012_034EA,B17012_034MA,B17012_035MA,B17012_035EA,state
0400000US13,2296694,17833,254447,8999,77579,5080,31234,2634,27703,3186,16671,2384,1971,792,176868,7016,24868,2993,6503,1548,12255,2022,5567,1287,543,422,152000,6255,17033,2318,91439,5452,38239,3646,5289,1354,2042247,16550,1561800,17647,824255,12530,598174,12108,132488,6851,6883,1229,480447,11130,140115,5580,66606,3973,65725,4164,7426,1624,358,259,340332,8360,117420,4559,195569,6805,24977,2814,2366,1032,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,301102,5471,21376,2564,8593,1588,4584,1132,2053,634,1782,810,174,227,12783,1967,1588,644,622,368,966,538,0,267,0,267,11195,1834,1933,831,6584,1334,2177,848,501,331,279726,5264,214132,4338,115858,4086,76588,3578,19647,2114,2039,786,65594,3376,22678,2130,11345,1628,9041,1432,2125,734,167,217,42916,2891,20277,1764,18580,2176,3326,981,733,465,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,382686,5514,35602,2629,18299,2010,6732,1167,5655,1295,5071,1150,841,418,17303,1875,3887,1059,756,448,2678,945,420,279,33,57,13416,1742,1547,704,8800,1579,2827,894,242,249,347084,5517,295696,5972,161756,4113,97840,4271,31252,2046,4848,1097,51388,3713,17674,1916,6387,1181,9768,1410,1519,616,0,253,33714,3100,11343,1491,19181,2222,3149,874,41,69,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,3146342,17216,285732,8528,92059,5082,33266,2653,30213,2747,25047,2738,3533,948,193673,6502,27116,2645,5903,1223,14110,2077,5962,1482,1141,570,166557,5649,17097,2078,100425,4849,40970,3197,8065,1445,2860610,18614,2263392,16515,1194590,11960,834566,11489,220660,6837,13576,1933,597218,13032,176406,6155,87617,4536,77748,4545,10390,1734,651,506,420812,10658,166516,5428,219652,7709,32884,2651,1760,712,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,1645031,12308,148710,6770,46577,3366,16122,1636,17748,2322,10123,1735,2584,858,102133,6312,15712,1975,2948,782,8796,1416,3556,1092,412,387,86421,5756,8527,1548,55514,4494,19991,2444,2389,805,1496321,12215,1202048,11005,683516,6681,403215,8269,109111,4237,6206,973,294273,8588,96840,6228,37796,2965,52778,4675,5976,1411,290,224,197433,6555,71332,3929,110977,5198,13978,2024,1146,644,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,796970,7397,58184,3653,19896,2154,8192,1115,5939,1177,4838,949,927,467,38288,3104,6116,1085,1091,448,3783,1000,1186,501,56,93,32172,2844,2717,884,19786,2224,9020,1494,649,319,738786,7218,621438,7583,361721,5538,199703,4885,55576,2886,4438,815,117348,4319,38951,2643,15470,1658,20975,2189,2463,807,43,56,78397,3809,27178,2242,45469,3064,5516,952,234,163,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,724553,7620,62329,3366,22713,2277,7793,1298,7810,1180,5958,1379,1152,592,39616,2585,4622,954,856,368,3015,806,679,478,72,117,34994,2924,3370,835,22644,2494,8515,1681,465,288,662224,8195,548976,7458,307105,5989,186210,5909,52048,3315,3613,947,113248,4750,36368,2695,13204,1622,20762,2124,2307,627,95,111,76880,3582,26998,2013,43982,2818,5532,1148,368,402,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1106404,10897,144528,5686,59915,3679,25459,2494,23397,2218,10021,1472,1038,530,84613,5107,12872,1909,2745,823,8295,1554,1832,665,0,267,71741,4537,8098,1273,47946,3762,14280,1993,1417,708,961876,11068,772589,11194,444522,7631,274897,6598,50818,3329,2352,623,189287,6054,55488,3433,27071,2811,25901,2277,2351,855,165,165,133799,5154,56695,3129,69771,4269,7119,1461,214,190,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1072568,11225,154976,6335,43736,3592,18492,1644,16959,2306,6438,1451,1847,838,111240,5583,12387,2055,3632,1108,5938,1277,2307,893,510,354,98853,4913,11684,1609,59452,3962,23714,2397,4003,1159,917592,11016,704660,10482,392783,8100,255738,7116,53662,3699,2477,607,212932,6522,60129,3931,29226,2501,27230,2820,3446,973,227,273,152803,5859,66290,3617,76585,4558,9427,1632,501,320,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,358314,5380,31261,2882,10699,1308,4987,691,4035,873,1232,349,445,319,20562,2556,3396,927,327,171,2499,776,570,412,0,223,17166,2107,1576,622,13254,1859,1866,583,470,364,327053,5560,266273,5330,164283,3757,84913,3190,16530,1614,547,310,60780,3905,20222,2127,7973,1202,10866,1431,1383,607,0,223,40558,2982,15994,1893,22472,2286,1998,601,94,109,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1405655,12927,73947,4819,19304,2195,10739,1509,5794,1231,2066,678,705,397,54643,4015,6493,1226,1895,801,3463,951,1135,549,0,277,48150,3888,5367,1195,29482,2972,11110,1697,2191,774,1331708,12246,998792,10969,524781,8340,380588,7966,87054,4298,6369,1111,332916,7869,90613,4927,39875,3351,44044,3441,6395,1434,299,344,242303,6607,89121,4125,133295,5276,18350,2529,1537,766,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1565973,11720,109375,5804,32026,2984,15807,1841,10254,1804,5718,1429,247,201,77349,4788,8149,1492,2415,831,4867,1221,760,564,107,178,69200,4552,7570,1327,45478,3729,14796,2294,1356,578,1456598,11428,1143758,11238,611622,9161,427411,8723,99802,5017,4923,1144,312840,9012,91938,4580,50042,3754,38264,3362,3540,1036,92,133,220902,7646,95597,4642,111390,5418,13383,2093,532,396,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2579201,15447,248142,7383,80734,3852,32176,2615,26055,2549,18099,1817,4404,1203,167408,6417,24077,2482,5999,1161,13844,1824,3679,1191,555,414,143331,6053,15781,1768,87056,5336,33815,2696,6679,1397,2331059,15886,1857954,16232,1050749,10575,624800,10761,170941,5903,11464,1395,473105,9620,141401,4923,62638,3545,71090,3574,7239,1232,434,339,331704,9129,132483,4077,173429,6710,24370,2372,1422,568,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1330451,9270,86283,4037,28977,2640,11342,1363,7981,1439,7013,1218,2641,824,57306,3484,12077,1442,1544,471,8301,1439,1771,556,461,355,45229,3145,4148,931,28902,2553,10698,1625,1481,611,1244168,8717,1035722,9502,571174,7332,360315,7310,95542,3547,8691,1133,208446,6709,68210,3858,26991,2192,35163,2539,5779,1138,277,230,140236,5446,45736,2872,82477,4097,11025,1542,998,521,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,741988,10108,124673,5132,32856,3200,12432,1727,14150,2402,5121,1333,1153,537,91817,4197,11343,1756,2416,833,6984,1573,1583,807,360,287,80474,4465,8978,1375,47795,3787,19376,2372,4325,1370,617315,9999,464793,8694,259938,6713,166526,6287,36238,2515,2091,835,152522,6634,40329,3545,20539,2394,17281,2731,2467,871,42,71,112193,5180,41461,3320,61421,3999,8645,1818,666,410,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1518860,13297,151387,6587,53418,3827,21170,1935,18752,2008,11597,1853,1899,679,97969,5315,13796,1934,3630,1057,7685,1433,2231,911,250,296,84173,4804,8788,1521,52921,3468,19838,2272,2626,858,1367473,13474,1100841,12290,626345,9330,373868,8329,92314,4523,8314,1244,266632,7231,76935,4942,33668,2677,39275,3274,3825,1176,167,164,189697,5823,67857,3450,108458,4706,12198,1737,1184,582,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,240412,4549,20646,2154,10069,1589,3560,776,3714,1084,2424,718,371,217,10577,1498,1766,583,232,159,1410,567,124,112,0,228,8811,1417,978,453,5777,1061,1949,694,107,120,219766,4237,187276,4227,112654,2964,60062,3247,13008,1488,1552,578,32490,2424,11203,1497,4233,983,6082,1224,846,425,42,70,21287,2134,8003,1124,11737,1661,1500,495,47,60,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,462408,6040,36189,2775,14061,1718,4946,918,5050,1001,3151,765,914,491,22128,2271,2774,853,824,395,1616,646,83,100,251,306,19354,1935,1302,548,13268,1447,3842,953,942,462,426219,5660,356991,5122,197088,4104,120110,3815,35937,2191,3856,834,69228,3268,23174,2310,9990,1405,11596,1528,1487,507,101,126,46054,2682,16589,1692,25439,2266,3847,1051,179,149,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,612349,8480,46425,3148,17208,1817,6932,1204,5939,1265,3817,1022,520,385,29217,2824,5800,1243,1420,726,3272,918,972,542,136,215,23417,2681,2075,765,13773,1912,6528,1350,1041,642,565924,8497,426633,7438,229117,5171,150915,5103,43583,2557,3018,873,139291,5420,54026,3593,20736,2009,29814,3380,3314,895,162,159,85265,3693,30848,2748,46391,3273,7637,1510,389,375,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,335509,5188,16538,2072,5947,944,2894,658,1284,494,1543,669,226,190,10591,1708,1918,785,227,202,1462,715,206,239,23,40,8673,1569,684,358,6543,1355,1446,648,0,251,318971,5504,261988,5810,149580,5108,91886,3588,19683,2092,839,379,56983,3763,19673,2239,8652,1598,10056,1370,782,399,183,258,37310,3376,13151,1688,22593,2760,1548,762,18,31,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2180404,13737,140564,6933,50831,3626,22026,2310,18203,2315,8334,1407,2268,740,89733,5349,11643,1960,3024,1079,6572,1427,1905,819,142,177,78090,5071,8454,1509,47607,3428,19568,2653,2461,941,2039840,13811,1580509,13065,801758,8629,634935,9879,136560,5387,7256,1383,459331,9571,133073,5825,69184,4331,57197,4129,6469,1184,223,244,326258,7643,140706,4529,165279,6151,19264,2263,1009,514,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,477430,7024,65785,3955,24845,2353,7848,1457,9439,1708,6314,1392,1244,553,40940,3225,6789,1391,1553,661,3919,1028,1245,592,72,118,34151,3034,3142,784,21692,2445,8173,1693,1144,532,411645,6744,320531,6538,181995,4581,107560,4661,28442,2665,2534,800,91114,4269,33177,2647,13466,1870,15951,1946,3671,976,89,141,57937,3377,22257,1828,31834,2562,3237,979,609,420,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,4573941,20863,496913,11251,167961,6927,62259,4054,64940,4465,30478,3357,10284,1635,328952,8360,43522,3683,11351,1684,24533,2702,6493,1513,1145,516,285430,8291,38686,2801,174900,6795,63351,4099,8493,1584,4077028,19333,3032405,18051,1642997,14901,1115752,15779,255911,8070,17745,2199,1044623,13799,294926,8664,157257,5847,123166,5770,14093,2138,410,288,749697,11503,330048,7920,367216,7907,49613,3400,2820,840,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
