GEO_ID,C18005_001E,C18005_001M,C18005_002E,C18005_002M,C18005_003E,C18005_003M,C18005_004E,C18005_004M,C18005_005E,C18005_005M,C18005_006E,C18005_006M,C18005_007E,C18005_007M,C18005_008E,C18005_008M,C18005_009E,C18005_009M,C18005_010E,C18005_010M,C18005_011E,C18005_011M,C18005_012E,C18005_012M,C18005_013E,C18005_013M,C18005_014E,C18005_014M,C18005_015E,C18005_015M,C18005_016E,C18005_016M,C18005_017E,C18005_017M,C18005_018E,C18005_018M,C18005_019E,C18005_019M,C18005_020E,C18005_020M,C18005_021E,C18005_021M,NAME,C18005_001MA,C18005_001EA,C18005_002EA,C18005_002MA,C18005_003EA,C18005_003MA,C18005_004EA,C18005_004MA,C18005_005EA,C18005_005MA,C18005_006MA,C18005_006EA,C18005_007MA,C18005_007EA,C18005_008EA,C18005_008MA,C18005_009EA,C18005_009MA,C18005_010EA,C18005_010MA,C18005_011MA,C18005_011EA,C18005_012MA,C18005_012EA,C18005_013EA,C18005_013MA,C18005_014EA,C18005_014MA,C18005_015EA,C18005_015MA,C18005_016EA,C18005_016MA,C18005_017MA,C18005_017EA,C18005_018MA,C18005_018EA,C18005_019EA,C18005_019MA,C18005_020EA,C18005_020MA,C18005_021EA,C18005_021MA,state
0400000US13,8455369,4186,4093402,6087,752883,4523,43302,3282,709581,5299,2979932,6442,135638,6570,2844294,8698,360587,2347,46668,2801,313919,3644,4361967,5579,721204,4769,22445,2847,698759,5526,3129904,5865,142735,6393,2987169,9367,510859,2546,84588,3972,426271,4845,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1151598,2607,560590,2273,91703,1375,3529,886,88174,1627,393209,2532,16259,1801,376950,2658,75678,624,8063,1054,67615,1297,591008,1411,82948,1287,2718,965,80230,1460,408766,1987,12286,2034,396480,2879,99294,730,13899,1545,85395,1551,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1328476,1654,664014,2169,121684,1646,6753,1192,114931,1816,468251,2720,25628,2442,442623,3594,74079,795,8629,1307,65450,1526,664462,1962,115966,1840,4172,961,111794,2129,462260,1999,24512,2019,437748,2509,86236,1264,9769,1383,76467,1772,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,11751371,2392,5750105,3634,1001165,5008,58278,3734,942887,6586,4142103,5491,162608,6232,3979495,7681,606837,2240,60233,3347,546604,4144,6001266,3408,957870,3832,30105,3034,927765,4214,4199006,4688,147511,6306,4051495,7917,844390,2480,99376,4299,745014,4987,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,5782926,2741,2832249,4393,489973,3666,39703,2952,450270,4031,2032154,4175,96219,5555,1935935,7494,310122,1303,33265,2113,276857,2603,2950677,4055,469969,3005,19556,2159,450413,3354,2055499,4368,100936,4935,1954563,6862,425209,1948,50268,3076,374941,3487,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2739996,1833,1347241,2832,222340,2257,16055,2100,206285,2640,952677,2471,44614,3022,908063,3690,172224,1313,16186,1541,156038,1973,1392755,2656,214353,2238,8702,1305,205651,2598,943808,2377,43237,3287,900571,3922,234594,1470,18934,1696,215660,2095,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2507638,2582,1233462,3637,215498,1901,17569,1983,197929,2717,876175,3091,41604,2844,834571,3916,141789,1545,14244,1514,127545,2173,1274176,2981,204380,2524,6465,990,197915,2608,880015,2536,40082,3125,839933,3945,189781,1783,21120,1792,168661,2576,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3850698,2506,1865607,3942,308651,3114,25210,2579,283441,3783,1342646,4173,101232,5542,1241414,7196,214310,1550,31063,2496,183247,2901,1985091,3555,296014,2774,15248,1835,280766,2985,1393564,4024,105344,5077,1288220,6585,295513,1983,48013,2994,247500,3710,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,3889925,3761,1859332,4850,336519,3730,25976,2881,310543,3785,1314613,4208,91007,5272,1223606,7042,208200,1715,31227,2138,176973,2557,2030593,4224,324196,4593,14550,1907,309646,4935,1417462,3719,83675,4565,1333787,6545,288935,1853,47819,2649,241116,2944,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1233220,1027,597997,1669,88398,1381,10565,1672,77833,2044,429435,1843,32369,2313,397066,2719,80164,609,9569,1381,70595,1414,635223,1368,85319,1419,4655,1136,80664,1604,445363,1566,31364,2407,413999,2896,104541,681,12234,1523,92307,1609,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5149748,2844,2458377,3507,421595,3273,28748,2259,392847,3968,1774866,4191,74718,5004,1700148,6413,261916,1335,25663,2014,236253,2254,2691371,2492,404787,2466,12578,1784,392209,3399,1927088,3079,68072,4751,1859016,5580,359496,1515,40780,2560,318716,3091,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,5959596,1700,2874160,2618,452169,2798,34653,3328,417516,3865,2085443,3224,99429,5585,1986014,6086,336548,1528,30437,2125,306111,2613,3085436,2422,432290,2869,17222,2488,415068,3493,2183146,3315,88987,4104,2094159,5051,470000,1268,53070,3767,416930,3675,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9323046,1876,4551952,3127,779971,3402,63263,3618,716708,4831,3254406,4314,198535,6264,3055871,7384,517575,1702,53510,2939,464065,3135,4771094,3240,746409,3381,29967,2294,716442,4071,3329075,4334,181329,5542,3147746,6855,695610,1969,86853,3634,608757,4139,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,4751591,1698,2353789,2845,388358,2813,27731,2597,360627,3405,1710669,2760,77209,4452,1633460,5100,254762,1513,21481,1805,233281,2340,2397802,2746,371299,2686,11757,1225,359542,2697,1694253,3053,65991,3096,1628262,4519,332250,1514,29429,1842,302821,2404,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2639235,2877,1260244,4214,239083,2468,20837,2299,218246,2971,880213,4344,68392,4013,811821,6162,140948,1997,24074,2254,116874,2541,1378991,3403,224808,2395,8918,1552,215890,2706,953343,3275,70558,4409,882785,4596,200840,1756,37860,2512,162980,2709,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5340788,2644,2585024,4144,436137,3195,33304,2889,402833,4294,1835874,4263,105508,5752,1730366,7396,313013,1434,37208,2449,275805,2825,2755764,3553,422740,2827,16856,2203,405884,3826,1908258,3602,106660,5327,1801598,6447,424766,1521,53263,3315,371503,3526,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,870954,1511,432102,1967,67419,1473,3882,1052,63537,1652,307750,1782,19013,2536,288737,3009,56933,918,6609,1017,50324,1241,438852,2102,64281,1386,3195,935,61086,1465,306913,2087,15609,1910,291304,2965,67658,1003,8191,1065,59467,1289,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1607677,1634,794816,1887,134228,1555,7875,1303,126353,1907,567514,1994,24634,2501,542880,3301,93074,782,7607,1010,85467,1315,812861,1782,130358,1623,4597,1106,125761,1982,559570,1671,19960,1786,539610,2267,122933,940,10045,1361,112888,1490,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2281370,1748,1153832,3015,196591,2242,7451,1454,189140,2638,830895,3177,29024,2932,801871,4421,126346,974,10726,1364,115620,1714,1127538,2860,183758,2066,3636,908,180122,2265,799883,3211,25512,2379,774371,3793,143897,778,15108,1810,128789,2000,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1226017,973,603063,1969,95442,1652,6609,1284,88833,1960,440302,1960,23828,2795,416474,3601,67319,792,6675,1124,60644,1210,622954,2057,90458,1641,4174,986,86284,1908,447456,1828,21586,2449,425870,3373,85040,593,9500,1266,75540,1456,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8045505,1619,3899850,2594,655961,3313,39479,2670,616482,3766,2797629,3487,103138,5418,2694491,7603,446260,1720,42534,2381,403726,2933,4145655,2630,627670,3311,18012,1970,609658,4072,2888471,3504,93563,4699,2794908,6119,629514,2048,76081,4047,553433,4397,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1781587,1738,867794,2742,157696,2216,8896,1769,148800,2641,606224,2889,36127,2756,570097,3332,103874,1305,11869,1513,92005,1751,913793,2101,150310,2145,5822,1297,144488,2348,632953,2333,33304,3070,599649,3615,130530,1086,18469,1994,112061,2004,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,17807393,2662,8553096,5558,1401777,4720,85084,4969,1316693,6401,6158446,6158,256074,7807,5902372,9763,992873,2546,102342,4644,890531,5132,9254297,5144,1340983,3941,46811,3797,1294172,5389,6504136,5364,259469,8104,6244667,9616,1409178,4773,183681,5943,1225497,7623,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,8059002,4503,3897418,6335,671683,4843,50217,3999,621466,5764,2798671,5843,157902,6077,2640769,9288,427064,2451,49859,2496,377205,3395,4161584,5759,631222,5279,24255,2362,606967,5828,2933621,5850,147270,6705,2786351,8210,596741,2095,80382,4298,516359,4884,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,581315,1256,287547,1628,45271,1147,3236,664,42035,1235,204938,1628,7485,1235,197453,1699,37338,488,3637,656,33701,798,293768,1589,42029,1044,1845,702,40184,1166,202770,1629,8068,1224,194702,1894,48969,636,4383,785,44586,955,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,10563498,2801,5111939,4228,872417,4560,68463,4735,803954,5944,3633051,5170,199968,7446,3433083,7468,606471,2366,59866,3430,546605,3849,5451559,4336,831262,3772,38000,2712,793262,4580,3776048,4791,198894,7932,3577154,8600,844249,2752,98477,4420,745772,5058,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3242608,2577,1574159,3952,275247,2906,21307,1807,253940,3117,1105835,3572,71403,3576,1034432,4360,193077,1676,25739,1903,167338,2238,1668449,3527,263750,2989,10286,1579,253464,3375,1146637,3780,72614,3922,1074023,4371,258062,1714,36462,2744,221600,3142,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3428493,2565,1690060,3387,268577,2454,19166,2499,249411,3571,1219844,2861,65199,3547,1154645,4231,201639,1555,24952,2427,176687,2399,1738433,2850,257335,2472,8694,1697,248641,2875,1220423,3067,69020,4049,1151403,4800,260675,1830,36103,3063,224572,2955,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,11488130,2474,5541775,4234,880381,3829,68597,3829,811784,5444,3923371,4064,200833,7269,3722538,8100,738023,2970,74791,3661,663232,4266,5946355,3734,839608,4170,35689,3044,803919,4463,4066583,4926,196094,6418,3870489,8674,1040164,2813,114968,4268,925196,4870,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,987710,1051,473509,1470,73423,1414,6816,1372,66607,1858,343731,1685,17237,2215,326494,2916,56355,731,5828,1006,50527,1232,514201,1287,72176,1304,2197,672,69979,1510,361487,1725,19120,2903,342367,3194,80538,712,9832,1196,70706,1347,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,3940504,3079,1886594,3697,322057,3066,22422,2371,299635,3898,1340221,4134,76818,4673,1263403,6298,224316,2087,24358,2253,199958,2609,2053910,3456,305207,2769,8703,1453,296504,2864,1440283,3552,76866,4539,1363417,6217,308420,1613,46970,2935,261450,3214,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,710261,1104,351987,2167,59793,1288,3725,950,56068,1772,246819,1788,10378,1517,236441,2569,45375,799,4251,755,41124,995,358274,2062,56343,1508,1765,541,54578,1587,243542,1765,8975,1484,234567,1906,58389,873,4627,841,53762,1181,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,5541042,3413,2685049,4300,448815,3974,32280,2667,416535,4178,1929809,4735,131902,6440,1797907,8496,306425,1650,42247,2917,264178,3191,2855993,3222,427814,3238,15865,2142,411949,3870,2004335,3603,131161,5748,1873174,6752,423844,1950,67279,3435,356565,3603,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,21106536,4717,10373381,8121,1977148,8089,136292,5518,1840856,9374,7443857,8342,330542,9207,7113315,11877,952376,3445,131913,5199,820463,5429,10733155,6506,1897838,7778,67875,4416,1829963,8818,7567532,8421,346573,9512,7220959,11532,1267785,3534,199417,6444,1068368,7616,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2276449,1302,1137595,2156,239578,2148,14370,1702,225208,2790,799540,2581,33627,2446,765913,3474,98477,767,10094,1325,88383,1547,1138854,1999,222492,2162,6564,1349,215928,2268,796859,1900,32660,3158,764199,3350,119503,939,13341,1437,106162,1612,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,584347,752,286485,1211,41910,618,3867,867,38043,983,210319,1187,12714,1554,197605,1955,34256,530,3974,627,30282,729,297862,1071,39560,899,2041,829,37519,1143,213778,1011,12581,1595,201197,1959,44524,554,5807,960,38717,1140,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,6924827,5863,3337428,6485,559277,4113,37922,3068,521355,4240,2416178,7290,104100,4949,2312078,9201,361973,2393,38441,2746,323532,3690,3587399,4614,532342,3962,19321,2449,513021,4144,2568813,4488,100485,5843,2468328,7005,486244,2695,61649,3836,424595,4743,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,5891685,3059,2903733,3793,480047,3177,33396,2963,446651,4157,2110648,4627,114900,5241,1995748,6889,313038,1669,36391,2620,276647,2823,2987952,3281,457545,2687,16601,1941,440944,3253,2127351,3733,120353,5829,2006998,6740,403056,1754,56113,3552,346943,3655,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1688172,1270,821665,2319,121121,1755,9270,1348,111851,2036,586159,2207,51776,3569,534383,4043,114385,1176,16398,1541,97987,1757,866507,2204,116899,1851,6031,1607,110868,2160,595565,2210,44153,3200,551412,3984,154043,1251,23414,2060,130629,2144,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5118080,1828,2525075,2888,406482,2100,30091,2753,376391,3163,1823427,2866,82716,4117,1740711,5136,295166,1218,24385,1718,270781,2026,2593005,2369,392544,2044,16194,1959,376350,2845,1811881,3238,77960,4149,1733921,4812,388580,1563,36421,2441,352159,2733,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,470869,1612,236179,2115,36364,1276,2978,875,33386,1273,172569,1955,8046,1493,164523,2154,27246,431,2393,548,24853,618,234690,1663,35744,1138,1260,613,34484,1321,167534,1379,9205,1457,158329,1926,31412,621,4095,979,27317,1099,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3646609,685,1734693,1472,329632,2218,30980,2585,298652,3651,1189229,2279,117976,5570,1071253,5691,215832,589,49033,2439,166799,2546,1911916,1348,318292,2081,14216,1821,304076,2689,1311272,2125,90646,4295,1220626,4803,282352,620,74491,3322,207861,3359,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
