GEO_ID,C23002H_001E,C23002H_001M,C23002H_002E,C23002H_002M,C23002H_003E,C23002H_003M,C23002H_004E,C23002H_004M,C23002H_005E,C23002H_005M,C23002H_006E,C23002H_006M,C23002H_007E,C23002H_007M,C23002H_008E,C23002H_008M,C23002H_009E,C23002H_009M,C23002H_010E,C23002H_010M,C23002H_011E,C23002H_011M,C23002H_012E,C23002H_012M,C23002H_013E,C23002H_013M,C23002H_014E,C23002H_014M,C23002H_015E,C23002H_015M,C23002H_016E,C23002H_016M,C23002H_017E,C23002H_017M,C23002H_018E,C23002H_018M,C23002H_019E,C23002H_019M,C23002H_020E,C23002H_020M,C23002H_021E,C23002H_021M,C23002H_022E,C23002H_022M,C23002H_023E,C23002H_023M,C23002H_024E,C23002H_024M,C23002H_025E,C23002H_025M,C23002H_026E,C23002H_026M,C23002H_027E,C23002H_027M,NAME,C23002H_001MA,C23002H_001EA,C23002H_002MA,C23002H_002EA,C23002H_003EA,C23002H_003MA,C23002H_004EA,C23002H_004MA,C23002H_005MA,C23002H_005EA,C23002H_006MA,C23002H_006EA,C23002H_007MA,C23002H_007EA,C23002H_008EA,C23002H_008MA,C23002H_009EA,C23002H_009MA,C23002H_010MA,C23002H_010EA,C23002H_011MA,C23002H_011EA,C23002H_012MA,C23002H_012EA,C23002H_013MA,C23002H_013EA,C23002H_014EA,C23002H_014MA,C23002H_015EA,C23002H_015MA,C23002H_016MA,C23002H_016EA,C23002H_017MA,C23002H_017EA,C23002H_018MA,C23002H_018EA,C23002H_019EA,C23002H_019MA,C23002H_020EA,C23002H_020MA,C23002H_021MA,C23002H_021EA,C23002H_022MA,C23002H_022EA,C23002H_023MA,C23002H_023EA,C23002H_024MA,C23002H_024EA,C23002H_025EA,C23002H_025MA,C23002H_026EA,C23002H_026MA,C23002H_027EA,C23002H_027MA,state
0400000US13,4397743,4760,2144146,3661,1855189,3590,1512352,7448,39097,2248,1473255,7836,1402019,9418,71236,5382,342837,7213,288957,452,63820,3024,62176,3026,1644,628,225137,3076,2253597,3098,1852287,3091,1251231,10800,2916,1054,1248315,10757,1184745,11755,63570,4091,601056,10459,401310,416,44997,2872,44507,2819,490,292,356313,2863,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,270493,816,143592,719,123784,719,104728,1744,19946,1639,84782,2035,81289,2239,3493,810,19056,1926,19808,267,4518,649,4483,641,35,57,15290,649,126901,537,105660,527,73691,2167,3247,915,70444,2413,67822,2433,2622,758,31969,2212,21241,130,2617,643,2617,643,0,267,18624,656,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,982245,1700,487183,1328,414511,1325,340033,3592,4252,1063,335781,3769,320156,4108,15625,1701,74478,3144,72672,72,13562,1293,12926,1253,636,396,59110,1298,495062,1079,406741,1077,282353,4165,697,364,281656,4162,268087,4067,13569,1633,124388,4431,88321,104,7551,1013,7380,995,171,149,80770,1030,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,6789953,3941,3286357,2915,2776867,2931,2325751,8422,10773,1420,2314978,8482,2182282,11253,132696,6486,451116,8915,509490,578,102367,3783,98469,3750,3898,724,407123,3892,3503596,3043,2772079,2973,2036950,10720,1991,809,2034959,10785,1923598,10996,111361,5292,735129,10708,731517,480,90490,3611,87040,3488,3450,814,641027,3746,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,4201807,4006,2038977,2736,1741644,2703,1431902,6986,4070,1055,1427832,6899,1338851,8394,88981,4677,309742,7185,297333,189,58304,3080,56144,3100,2160,567,239029,3111,2162830,2635,1741443,2624,1246100,10421,682,392,1245418,10416,1173202,10252,72216,4536,495343,10108,421387,299,45297,2543,44041,2555,1256,499,376090,2512,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2176769,2060,1058070,1709,882408,1696,746820,3835,1626,622,745194,3801,711946,4657,33248,2991,135588,3914,175662,140,42982,2163,41673,2129,1309,406,132680,2145,1118699,1386,869950,1375,680617,6100,268,272,680349,6146,649382,6624,30967,2987,189333,6046,248749,122,32583,1861,31642,1881,941,425,216166,1872,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1783963,2019,868609,1599,730674,1575,621035,4079,11006,1535,610029,4376,582325,4956,27704,2719,109639,3726,137935,329,36931,1782,36058,1802,873,392,101004,1801,915354,1456,723764,1464,550970,5768,1685,807,549285,5896,524006,6234,25279,2367,172794,5378,191590,139,22880,1670,22342,1605,538,238,168710,1658,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,2967773,3053,1429983,2628,1221227,2614,926921,7355,9833,1179,917088,7501,856163,8106,60925,3959,294306,7649,208756,131,38209,2052,37131,2126,1078,426,170547,2030,1537790,2137,1244670,2143,810251,8258,854,353,809397,8271,756184,8058,53213,4154,434419,8048,293120,83,26410,1887,25956,1886,454,276,266710,1887,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,2159044,2714,1047625,1897,884244,1884,699924,6133,9288,1463,690636,6139,657350,5800,33286,2890,184320,6192,163381,77,31353,1880,30665,1919,688,285,132028,1885,1111419,1828,886826,1800,572621,7078,1226,526,571395,7106,543154,7378,28241,2463,314205,7130,224593,395,22043,1923,21285,1886,758,326,202550,1999,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1034322,2594,499705,1487,418987,1491,342258,3262,3837,863,338421,3367,318682,3680,19739,1556,76729,3172,80718,168,15844,1216,15669,1218,175,145,64874,1212,534617,1654,426159,1659,309550,4084,154,248,309396,4012,294960,4112,14436,1951,116609,3996,108458,226,11800,1434,11221,1327,579,395,96658,1490,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2662817,2558,1282901,2080,1082423,2068,919536,5381,12998,1663,906538,5660,874834,6198,31704,2688,162887,5467,200478,109,45203,2349,44559,2317,644,296,155275,2369,1379916,1525,1106705,1507,823961,6923,2548,783,821413,6968,791271,7737,30142,2719,282744,6934,273211,172,33864,2525,32803,2499,1061,499,239347,2486,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,4184181,5636,1989596,3685,1672375,3659,1387340,7692,3628,818,1383712,7745,1308071,8274,75641,4808,285035,7278,317221,296,66257,2791,63620,2742,2637,598,250964,2846,2194585,3795,1731021,3755,1305881,9261,687,416,1305194,9238,1246649,9360,58545,3164,425140,8060,463564,702,54258,2923,52990,2885,1268,429,409306,2940,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,6297534,4006,3080562,2753,2615945,2749,2105377,8208,4170,840,2101207,8159,1923659,9292,177548,5642,510568,8712,464617,123,75026,2761,70919,2768,4107,852,389591,2782,3216972,3048,2583908,3033,1827735,8657,187,170,1827548,8659,1692850,9464,134698,5042,756173,8721,633064,175,57095,2947,54711,2810,2384,534,575969,2924,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,3571965,3275,1750208,2505,1494265,2504,1283778,5791,2705,629,1281073,5710,1217361,6306,63712,3896,210487,5285,255943,116,52969,2109,51354,2216,1615,425,202974,2132,1821757,1846,1475905,1860,1168973,7051,260,149,1168713,7084,1118847,7321,49866,3066,306932,7107,345852,192,41708,1821,40720,1773,988,384,304144,1862,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1382151,2338,667919,1656,557494,1739,433764,4304,6535,1217,427229,4642,405768,5093,21461,2334,123730,4484,110425,348,22763,1763,22459,1721,304,202,87662,1792,714232,1855,557362,1838,358280,5572,668,342,357612,5604,334840,5704,22772,2427,199082,5938,156870,254,15421,1679,14846,1557,575,423,141449,1696,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,3864001,3448,1872421,2389,1577915,2394,1288651,6846,11004,1489,1277647,7001,1210997,7593,66650,3038,289264,7094,294506,105,59246,3147,57230,3064,2016,656,235260,3162,1991580,2133,1583186,2146,1136895,9146,1601,459,1135294,9117,1075630,9198,59664,3783,446291,8903,408394,527,44674,2600,42928,2489,1746,536,363720,2602,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,680236,1648,337870,1408,282239,1418,227262,3192,2529,643,224733,3147,215350,3304,9383,1375,54977,2818,55631,101,11729,1182,11346,1190,383,236,43902,1174,342366,853,273621,849,201701,3055,390,332,201311,3097,194325,3363,6986,1189,71920,3066,68745,29,7501,903,7318,896,183,139,61244,909,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1196541,1734,583250,1233,490166,1199,425120,3240,4261,804,420859,3314,403616,3662,17243,1687,65046,3089,93084,238,25261,1215,24594,1196,667,280,67823,1215,613291,1186,483717,1180,382631,4008,969,487,381662,3948,366237,4261,15425,1990,101086,4309,129574,128,18603,1475,18265,1490,338,181,110971,1470,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1208181,2377,609033,1613,507044,1616,413240,4450,5237,893,408003,4625,386611,4961,21392,2425,93804,4528,101989,79,22017,1905,21260,1866,757,413,79972,1885,599148,1494,483942,1492,338019,5297,934,484,337085,5291,321223,5278,15862,2071,145923,5263,115206,71,15375,1464,14649,1506,726,388,99831,1461,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,994897,1621,484854,1128,416898,1128,352170,3601,1021,525,351149,3555,336403,3769,14746,2008,64728,3782,67956,251,15066,1277,14619,1332,447,255,52890,1277,510043,1250,419807,1051,317822,3304,161,159,317661,3268,302845,3361,14816,1918,101985,3432,90236,672,10162,1162,9839,1172,323,214,80074,1319,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,4410058,4498,2112076,3446,1748868,3384,1451259,7109,3827,816,1447432,7114,1370965,7652,76467,3854,297609,6696,363208,526,75675,2749,71576,2619,4099,822,287533,2659,2297982,2680,1776995,2599,1279091,8940,451,273,1278640,8935,1215461,9365,63179,3804,497904,8988,520987,535,60310,3126,57473,3146,2837,749,460677,3176,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,692377,1940,334735,1387,269230,1527,217154,3419,5267,1016,211887,3540,201205,3922,10682,1705,52076,3145,65505,479,13984,1348,13826,1340,158,210,51521,1418,357642,1595,275950,1565,192614,3992,702,325,191912,3993,183485,4193,8427,1461,83336,3825,81692,478,9365,1036,9014,1053,351,341,72327,1201,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,9528441,6319,4571983,4338,3790769,4190,3036734,11094,14443,1523,3022291,11111,2857544,12312,164747,6808,754035,10699,781214,633,156958,4666,151061,4566,5897,1014,624256,4656,4956458,3988,3850377,3906,2700831,13787,1382,473,2699449,13822,2570936,14391,128513,5152,1149546,14097,1106081,820,123349,4413,119138,4429,4211,816,982732,4317,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,4870149,4709,2352278,3316,1986952,3389,1618459,8536,47403,2315,1571056,8905,1490214,10120,80842,4367,368493,8835,365326,338,69247,2799,67697,2790,1550,582,296079,2853,2517871,3290,2008851,3276,1410016,8864,4328,1221,1405688,8856,1335294,9000,70394,4334,598835,8865,509020,245,53258,2627,52066,2596,1192,539,455762,2640,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,467452,1203,232443,915,194099,914,165245,1989,3866,804,161379,2022,155818,2150,5561,997,28854,2036,38344,21,9123,943,8940,960,183,109,29221,943,235009,762,182960,762,144335,2291,440,190,143895,2252,140473,2535,3422,789,38625,2422,52049,16,6087,722,5979,721,108,88,45962,723,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,7621627,4126,3674028,3723,3108678,3702,2537656,9514,6000,1170,2531656,9570,2372943,11209,158713,7028,571022,9921,565350,152,105367,3896,102744,3887,2623,586,459983,3903,3947599,2999,3143157,2953,2272259,11626,845,310,2271414,11629,2136157,11930,135257,5976,870898,11618,804442,331,85576,3709,83350,3549,2226,676,718866,3800,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,2084420,2050,1008107,1505,837002,1480,667347,4670,9610,1117,657737,4859,624193,5155,33544,2694,169655,5071,171105,92,36586,2157,35762,2197,824,349,134519,2142,1076313,1922,841315,1925,571366,6768,952,393,570414,6690,543281,7141,27133,2450,269949,6842,234998,101,28145,1438,27558,1378,587,297,206853,1449,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,2453542,2656,1195207,1820,1001396,1835,805676,7317,2366,701,803310,7201,752301,7535,51009,4029,195720,7328,193811,220,35014,1953,34174,1950,840,416,158797,1966,1258335,1828,1007515,1765,710997,6360,422,274,710575,6362,670952,6436,39623,3259,296518,6493,250820,268,23919,2302,23176,2280,743,423,226901,2297,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,8372651,4482,4016541,2981,3317951,2976,2690114,10395,5603,949,2684511,10442,2539104,11949,145407,5309,627837,10556,698590,287,135329,3693,131684,3614,3645,662,563261,3746,4356110,3394,3345165,3289,2384620,11480,472,224,2384148,11431,2264758,13446,119390,5064,960545,11838,1010945,447,99473,3695,96525,3712,2948,627,911472,3709,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,702430,1849,333264,1178,278491,1128,226563,3522,2053,620,224510,3542,213403,3554,11107,1635,51928,3487,54773,310,11400,1372,10843,1343,557,337,43373,1363,369166,1409,287940,1242,214626,3978,239,223,214387,4028,202483,4284,11904,1693,73314,3821,81226,504,8298,1110,7830,1105,468,261,72928,1114,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,2295992,2471,1110857,1959,928586,1911,742633,6085,16427,1330,726206,5929,691477,6116,34729,3213,185953,6080,182271,438,34528,2400,33226,2346,1302,598,147743,2441,1185135,2133,938532,2166,640951,7462,3723,833,637228,7532,602935,7574,34293,3043,297581,7384,246603,411,27926,2230,26808,2213,1118,461,218677,2234,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,544459,959,269304,773,223799,775,191922,2511,1915,656,190007,2661,183874,3008,6133,1227,31877,2479,45505,86,12605,1132,12457,1142,148,120,32900,1134,275155,756,214248,740,169986,2622,73,105,169913,2634,164351,2708,5562,1113,44262,2562,60907,79,9292,997,9110,978,182,159,51615,1012,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,3781009,3567,1826816,2881,1544954,2890,1219271,8578,9929,1359,1209342,8622,1140307,9192,69035,4573,325683,8944,281862,143,54963,2790,52370,2653,2593,796,226899,2774,1954193,2340,1561947,2307,1043835,8701,381,241,1043454,8702,976397,8976,67057,3450,518112,8714,392246,218,40605,2581,39172,2541,1433,507,351641,2620,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
