GEO_ID,B05010_001E,B05010_001M,B05010_002E,B05010_002M,B05010_003E,B05010_003M,B05010_004E,B05010_004M,B05010_005E,B05010_005M,B05010_006E,B05010_006M,B05010_007E,B05010_007M,B05010_008E,B05010_008M,B05010_009E,B05010_009M,B05010_010E,B05010_010M,B05010_011E,B05010_011M,B05010_012E,B05010_012M,B05010_013E,B05010_013M,B05010_014E,B05010_014M,B05010_015E,B05010_015M,B05010_016E,B05010_016M,B05010_017E,B05010_017M,B05010_018E,B05010_018M,B05010_019E,B05010_019M,B05010_020E,B05010_020M,B05010_021E,B05010_021M,B05010_022E,B05010_022M,B05010_023E,B05010_023M,B05010_024E,B05010_024M,B05010_025E,B05010_025M,NAME,B05010_001MA,B05010_001EA,B05010_002MA,B05010_002EA,B05010_003EA,B05010_003MA,B05010_004EA,B05010_004MA,B05010_005MA,B05010_005EA,B05010_006MA,B05010_006EA,B05010_007MA,B05010_007EA,B05010_008MA,B05010_008EA,B05010_009EA,B05010_009MA,B05010_010EA,B05010_010MA,B05010_011MA,B05010_011EA,B05010_012MA,B05010_012EA,B05010_013MA,B05010_013EA,B05010_014EA,B05010_014MA,B05010_015EA,B05010_015MA,B05010_016EA,B05010_016MA,B05010_017MA,B05010_017EA,B05010_018MA,B05010_018EA,B05010_019MA,B05010_019EA,B05010_020EA,B05010_020MA,B05010_021EA,B05010_021MA,B05010_022MA,B05010_022EA,B05010_023MA,B05010_023EA,B05010_024MA,B05010_024EA,B05010_025EA,B05010_025MA,state
0400000US13,2253735,11621,427381,16031,106879,9790,59179,6655,43024,6928,4676,1717,320502,12852,293206,12477,27296,4707,503498,17352,269619,13196,184616,12446,68551,6383,16452,3497,233879,12173,208122,12165,25757,3887,1322856,18620,1066691,19824,907967,19918,95429,6939,63295,5944,256165,11722,232318,10768,23847,3954,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,270287,4440,29633,4649,9973,2706,5754,2242,2898,1631,1321,803,19660,3951,17132,3739,2528,1160,51895,5630,33836,5202,21971,3708,6779,2285,5086,2242,18059,3733,14395,3287,3664,1510,188759,6886,152330,5861,111905,6918,19202,3432,21223,3024,36429,4387,31550,4074,4879,1375,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,373448,3423,53771,4735,28239,3827,18942,3300,7486,1838,1811,1048,25532,3498,23081,3313,2451,995,105817,6569,77318,5532,62436,5248,9858,1894,5024,1370,28499,4013,26186,3874,2313,1265,213860,6508,188302,7126,172349,7153,5867,1514,10086,1998,25558,3054,23985,2946,1573,840,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,3049803,9356,500202,17615,141515,12417,60846,7040,70963,9941,9706,2902,358687,13816,312473,12165,46214,6264,566614,16249,319064,15750,156822,10369,134927,9502,27315,4153,247550,11503,201269,10130,46281,4974,1982987,20281,1649838,17758,1281814,16123,245297,10346,122727,6743,333149,13890,292551,12399,40598,4860,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,1482603,6182,252412,14178,70664,7671,53835,6191,12714,3491,4115,2024,181748,12651,172752,12324,8996,1988,317006,11991,177909,10966,153461,10052,18677,3439,5771,1743,139097,8327,131557,8020,7540,1848,913185,15486,757973,14521,711821,14315,22102,3243,24050,3469,155212,7760,150053,7893,5159,1401,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,676683,3137,88092,5907,26645,3599,21779,3577,4013,1344,853,640,61447,5090,57404,5227,4043,1404,142789,7556,86135,5683,72583,5299,9643,1860,3909,1086,56654,4547,52514,4556,4140,1558,445802,8578,387968,9553,368721,8981,10775,2048,8472,1712,57834,4051,55820,3865,2014,909,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,655889,3637,97489,7238,32883,4958,21840,3443,8453,2896,2590,1527,64606,5351,59776,5182,4830,1396,143772,8008,88313,6002,66881,4934,16896,2919,4536,1496,55459,5420,48947,4926,6512,1936,414628,8563,350862,8567,321117,8081,16668,2461,13077,2186,63766,4602,60550,4144,3216,1350,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,924413,4949,202609,9681,65090,5324,60062,5127,3835,1478,1193,781,137519,8431,133562,8590,3957,1437,192876,8722,111822,7019,105799,7146,3640,1184,2383,1365,81054,6070,78927,5998,2127,1093,528928,11086,443315,10710,423912,10618,9320,1554,10083,2198,85613,5999,83857,5830,1756,748,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1006756,6403,268828,13656,53307,7400,47895,7039,4732,2060,680,475,215521,11818,212070,11563,3451,1388,223667,9494,119953,7914,110267,7198,7389,2554,2297,1112,103714,7278,101623,7215,2091,1039,514261,11902,416165,11790,397331,12113,8424,1759,10410,1902,98096,7019,96339,7037,1757,808,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,265136,2488,44292,4120,12930,2836,10603,2164,1986,1624,341,361,31362,3989,30146,4042,1216,902,56944,4395,32926,3429,30561,3409,955,622,1410,894,24018,3234,23695,3251,323,275,163900,5189,136665,5163,129190,4909,1373,564,6102,1362,27235,2969,26116,2958,1119,589,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1272445,6726,111385,9088,18535,3424,10027,2674,7141,2015,1367,945,92850,8402,85296,8117,7554,2336,189015,11375,84786,8295,51105,6450,27509,4460,6172,2179,104229,7726,87313,7088,16916,3568,972045,13701,755924,13460,597743,13004,95882,6749,62299,6198,216121,10597,193611,9608,22510,3235,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1386540,5465,162923,9239,34613,5232,17513,4053,13785,2891,3315,1299,128310,8045,101882,7602,26428,3689,184448,9362,88568,7190,48736,5982,33088,4610,6744,2009,95880,6980,72932,6416,22948,3521,1039169,10667,878786,12227,702961,12711,98570,6651,77255,5433,160383,8668,135428,7382,24955,3472,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2337313,7811,409855,15153,113854,8321,82998,5747,25230,4680,5626,2215,296001,13091,281579,12506,14422,3851,452591,15295,256227,12327,209388,11353,32616,4626,14223,3223,196364,10975,188520,10820,7844,2192,1474867,17617,1229750,16621,1099351,17168,73876,4872,56523,5362,245117,8201,237127,8152,7990,1815,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1200350,5132,138276,7772,43006,5727,20944,2946,17468,4035,4594,2700,95270,6224,80196,5887,15074,3461,196946,8726,115287,6418,84450,5033,24630,4197,6207,1539,81659,5989,70469,5554,11190,2249,865128,9529,736965,9509,669041,8670,35348,3965,32576,3445,128163,6557,120859,6368,7304,1510,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,689473,6566,195723,11497,37229,5245,35890,5138,1168,524,171,183,158494,9815,156960,9711,1534,1009,168060,10584,77816,7331,72673,7323,3928,1096,1215,679,90244,7252,88376,7295,1868,683,325690,9935,267045,9809,258268,10356,4133,1392,4644,1647,58645,5664,58134,5648,511,407,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1338621,6231,238866,11592,71927,7670,61002,7326,8586,2703,2339,1172,166939,9040,159565,8611,7374,2287,311941,9470,186443,9337,168888,8835,11391,2855,6164,2077,125498,7692,121318,7429,4180,1195,787814,11597,653886,11457,617582,10932,19448,2834,16856,2677,133928,6689,131210,6847,2718,1000,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,205041,2377,33175,4040,15877,3129,14816,3117,405,224,656,357,17298,2665,17298,2665,0,228,53370,4152,35949,3563,34908,3489,446,435,595,385,17421,2261,16867,2335,554,455,118496,5431,101795,5380,98374,5312,306,334,3115,924,16701,2311,16701,2311,0,228,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,423546,2843,58170,5398,21071,3196,14762,2979,5011,1685,1298,884,37099,4339,33537,4359,3562,1538,96563,5954,64255,4648,47912,3777,13437,2302,2906,972,32308,3493,27748,3021,4560,1237,268813,7043,233635,6492,216261,6744,9265,1920,8109,1685,35178,2881,33326,2774,1852,838,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,592499,5171,78058,6912,23367,3784,8212,2517,13621,2962,1534,1228,54691,6928,35948,5564,18743,4303,139869,9320,81766,7199,35451,5031,39025,4467,7290,2328,58103,5578,38277,4755,19826,3632,374572,10127,287503,9402,190009,7885,58963,5757,38531,5058,87069,6550,69593,5993,17476,2952,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,284838,2469,25416,4110,8021,2374,7197,2326,780,786,44,62,17395,3227,15545,3083,1850,1069,38587,3700,22824,2921,19664,2843,1318,813,1842,1106,15763,2753,14955,2613,808,634,220835,5707,183408,5969,164982,5707,7244,1547,11182,2594,37427,4594,35557,4579,1870,990,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,1985222,6193,220652,12577,62799,6174,24522,4136,29977,5131,8300,3111,157853,11733,117638,10362,40215,5214,283969,11364,155123,9591,63919,7024,74714,6187,16490,3444,128846,8091,90883,6589,37963,4914,1480601,14128,1220316,12637,858418,11933,241238,11157,120660,6115,260285,9929,208356,8432,51929,4467,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,477173,3795,119326,7818,43554,5553,23476,3958,15980,3442,4098,2164,75772,6613,61534,5699,14238,2882,128298,7724,78459,6911,49345,5493,18356,3319,10758,3061,49839,4969,43272,4803,6567,1795,229549,7589,176443,6847,147827,7040,14033,2775,14583,2276,53106,4913,48810,4744,4296,1721,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,4247343,11155,821713,21184,265346,15168,112445,9483,125652,11287,27249,5726,556367,17194,397821,16251,158546,10158,793442,21138,439728,16670,209262,12079,193950,10864,36516,4456,353714,13167,242981,10622,110733,8615,2632188,24941,2104600,24175,1488330,18568,403355,14585,212915,10166,527588,16605,393377,13346,134211,9134,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2002076,9279,386252,16131,109089,8497,68979,7073,34733,5106,5377,1500,277163,13667,249421,13851,27742,5007,479336,15112,263234,12952,194190,11863,54198,6217,14846,2792,216102,11759,192317,10838,23785,4270,1136488,17658,933569,16583,845022,16583,50976,4826,37571,4463,202919,9058,192492,8740,10427,2656,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,135413,1716,15801,2286,5354,1353,4832,1247,152,253,370,294,10447,1919,10447,1919,0,200,29457,3008,18674,2432,16708,2339,1292,742,674,565,10783,1886,10590,1889,193,224,90155,2887,78965,2996,76540,3130,513,443,1912,728,11190,1735,10960,1723,230,255,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,2600747,9045,465919,18135,116031,8456,100983,7836,10956,2754,4092,1372,349888,15882,340962,15345,8926,2501,523846,16542,280574,13383,258238,12656,15448,2902,6888,2127,243272,11027,234838,10986,8434,2648,1610982,16988,1333956,15778,1256064,15291,37852,3717,40040,4084,277026,10852,271283,10653,5743,1346,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,823458,5057,190929,8344,66906,5377,49515,4709,13398,3034,3993,1456,124023,7535,112959,7985,11064,2619,204234,9227,124905,8389,103695,7757,15663,2426,5547,1440,79329,5663,74557,5709,4772,2169,428295,8949,352157,8930,325565,8940,13288,2041,13304,2005,76138,3908,71992,3908,4146,1471,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,807530,5317,129539,9045,43351,5496,24266,4010,17557,4346,1528,779,86188,7745,66561,6795,19627,3867,184100,10466,117414,8925,78268,7171,33090,5257,6056,1753,66686,6763,53559,6093,13127,3477,493891,11574,412278,9925,355729,10221,30346,3086,26203,3144,81613,5456,74516,5291,7097,1879,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,2645945,7739,421498,15861,110431,9454,89609,8002,17357,3698,3465,1374,311067,12714,296093,12321,14974,3547,513557,16216,284632,11264,245084,11026,29316,4253,10232,2529,228925,11106,213956,10352,14969,2829,1710890,20401,1423469,18731,1298956,18382,65653,4948,58860,5735,287421,10094,275920,9802,11501,2236,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,224912,2656,32694,4100,6299,2311,4295,2055,1379,850,625,645,26395,3502,19399,3216,6996,1845,41108,4810,20906,3543,9195,1847,8668,2458,3043,1700,20202,3291,14152,2913,6050,1718,151110,5619,117962,5962,95447,5525,10889,2386,11626,1913,33148,3844,29891,3793,3257,1349,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,955488,6065,200083,8611,40687,4706,32280,4045,5845,1672,2562,1263,159396,8417,154366,8361,5030,1714,222410,10536,110666,8366,95637,7744,10079,2411,4950,1525,111744,7572,107578,7529,4166,1394,532995,10816,425472,12576,395286,12303,14558,2686,15628,3083,107523,8273,102660,8214,4863,1674,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,179004,2505,26376,3215,8759,1906,7231,1706,522,602,1006,842,17617,2783,17303,2721,314,356,43562,3476,24015,2653,23381,2611,7,15,627,671,19547,3197,18472,3131,1075,1150,109066,4363,97152,3747,93958,3784,2140,872,1054,708,11914,2136,11914,2136,0,216,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1340723,7918,294718,13249,84095,8522,64343,7755,15524,3815,4228,1728,210623,10984,202656,10942,7967,2411,313508,11014,179711,10661,158431,9270,17242,3076,4038,1494,133797,6873,128645,7050,5152,1786,732497,12607,604149,11912,566241,12359,19404,2944,18504,2782,128348,7596,124231,7669,4117,1317,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,6075216,15776,1405108,29822,549977,20030,166411,10356,293802,16403,89764,8519,855131,27391,626623,24624,228508,14552,1522744,24670,963981,20203,440468,15507,375170,14362,148343,10185,558763,17124,432028,14413,126735,8727,3147364,23881,2578401,25541,1979651,23666,351659,10087,247091,13542,568963,16687,497433,14487,71530,6828,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,762589,3711,88048,7217,44065,5736,28081,4552,13049,3518,2935,1271,43983,5570,32516,4944,11467,3366,187117,8033,145556,8019,113367,6871,21980,4180,10209,2945,41561,5560,34221,4877,7340,2663,487424,10341,434837,10956,391861,10671,20409,2964,22567,3793,52587,5101,48325,5080,4262,1385,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,127889,1202,15643,2306,4065,1303,3696,1229,306,356,63,90,11578,2043,11360,2038,218,266,23967,2773,14704,2337,13429,2216,574,546,701,496,9263,1488,9168,1476,95,167,88279,3588,72030,3123,67843,3082,1113,482,3074,734,16249,2206,16171,2188,78,126,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,1698212,7552,192892,11617,49920,5828,33739,5204,13492,2890,2689,1135,142972,9554,131953,9128,11019,2949,302683,13085,160036,9913,116133,8793,36167,5504,7736,2178,142647,8994,125932,7489,16715,3542,1202637,12231,992359,13024,809713,12373,108344,6475,74302,5452,210278,9837,188827,8844,21451,3191,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
