GEO_ID,B16008_001E,B16008_001M,B16008_002E,B16008_002M,B16008_003E,B16008_003M,B16008_004E,B16008_004M,B16008_005E,B16008_005M,B16008_006E,B16008_006M,B16008_007E,B16008_007M,B16008_008E,B16008_008M,B16008_009E,B16008_009M,B16008_010E,B16008_010M,B16008_011E,B16008_011M,B16008_012E,B16008_012M,B16008_013E,B16008_013M,B16008_014E,B16008_014M,B16008_015E,B16008_015M,B16008_016E,B16008_016M,B16008_017E,B16008_017M,B16008_018E,B16008_018M,B16008_019E,B16008_019M,B16008_020E,B16008_020M,B16008_021E,B16008_021M,B16008_022E,B16008_022M,B16008_023E,B16008_023M,B16008_024E,B16008_024M,B16008_025E,B16008_025M,B16008_026E,B16008_026M,B16008_027E,B16008_027M,B16008_028E,B16008_028M,B16008_029E,B16008_029M,B16008_030E,B16008_030M,B16008_031E,B16008_031M,B16008_032E,B16008_032M,B16008_033E,B16008_033M,B16008_034E,B16008_034M,B16008_035E,B16008_035M,B16008_036E,B16008_036M,B16008_037E,B16008_037M,B16008_038E,B16008_038M,B16008_039E,B16008_039M,B16008_040E,B16008_040M,B16008_041E,B16008_041M,NAME,B16008_001MA,B16008_001EA,B16008_002MA,B16008_002EA,B16008_003EA,B16008_003MA,B16008_004MA,B16008_004EA,B16008_005MA,B16008_005EA,B16008_006MA,B16008_006EA,B16008_007MA,B16008_007EA,B16008_008MA,B16008_008EA,B16008_009EA,B16008_009MA,B16008_010MA,B16008_010EA,B16008_011MA,B16008_011EA,B16008_012MA,B16008_012EA,B16008_013MA,B16008_013EA,B16008_014EA,B16008_014MA,B16008_015MA,B16008_015EA,B16008_016MA,B16008_016EA,B16008_017MA,B16008_017EA,B16008_018MA,B16008_018EA,B16008_019MA,B16008_019EA,B16008_020EA,B16008_020MA,B16008_021MA,B16008_021EA,B16008_022MA,B16008_022EA,B16008_023EA,B16008_023MA,B16008_024MA,B16008_024EA,B16008_025EA,B16008_025MA,B16008_026MA,B16008_026EA,B16008_027MA,B16008_027EA,B16008_028MA,B16008_028EA,B16008_029MA,B16008_029EA,B16008_030EA,B16008_030MA,B16008_031EA,B16008_031MA,B16008_032MA,B16008_032EA,B16008_033MA,B16008_033EA,B16008_034EA,B16008_034MA,B16008_035MA,B16008_035EA,B16008_036EA,B16008_036MA,B16008_037MA,B16008_037EA,B16008_038EA,B16008_038MA,B16008_039MA,B16008_039EA,B16008_040MA,B16008_040EA,B16008_041MA,B16008_041EA,state
0400000US13,8665006,2726,7813836,15099,1677648,6118,1531958,7124,103719,4946,17074,2484,18077,2413,6820,1769,6136188,13420,5950545,13271,123897,6755,40488,3727,13738,2239,7520,1629,851170,15004,269376,9236,13149,2157,5382,1355,2376,985,2948,1040,1316,538,1127,836,256227,8586,77020,4931,50503,4443,56077,4736,54591,4547,18036,3157,581794,14261,62493,4798,8048,1566,36090,3564,7672,1989,8241,1783,2442,1171,519301,12817,60619,5385,293817,8071,73138,6874,67974,5048,23753,3745,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1198319,360,990716,9972,195883,2465,172461,3621,1882,665,2378,1761,19162,2953,0,267,794833,8891,707775,9754,10141,1887,7461,1361,69052,4586,404,362,207603,9972,120059,6105,3347,858,1575,558,167,187,178,199,1427,642,0,267,116712,5975,20854,2757,2898,967,3813,1198,88691,4980,456,401,87544,7800,10824,2235,1518,961,230,185,294,339,8782,1954,0,267,76720,6704,12902,3012,2124,758,3620,974,57952,5721,122,150,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1354099,1199,1273301,4463,272665,2002,247597,2564,20670,2090,2960,1095,592,375,846,480,1000636,3802,954261,3920,34307,2954,6753,1170,2282,906,3033,705,80798,4329,26869,3102,2049,755,769,487,768,509,512,351,0,253,0,253,24820,2814,7673,1313,11113,2194,3031,804,2468,702,535,468,53929,4134,7235,1695,1005,947,5784,1368,242,212,204,193,0,253,46694,3455,6039,1354,31044,2598,4652,1283,4240,1038,719,571,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,11942632,1830,10181374,27619,2202095,7659,1793240,9899,301856,8203,64658,5069,25724,2544,16617,3478,7979279,24284,7377747,23029,406901,10407,153440,8298,25652,2778,15539,2482,1761258,27503,777111,17848,29137,3058,9593,1732,5172,1437,10342,1689,2874,920,1156,677,747974,17270,98361,5355,220676,8746,261865,11289,129587,6271,37485,4810,984147,22700,95817,7336,5339,1345,60183,5654,18812,2701,8109,1894,3374,1613,888330,18103,56784,5545,521772,14037,180648,11738,102959,5882,26167,3957,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,5879940,2459,5620846,8590,1120483,3325,1043159,6124,50053,4098,20761,3107,5182,1148,1328,685,4500363,7829,4344055,9247,84992,5181,60307,4352,7242,1211,3767,1129,259094,8056,91280,5357,5627,1480,3729,1252,832,601,430,311,439,387,197,325,85653,5091,23797,2427,23296,2584,17962,2370,16198,2043,4400,1447,167814,6760,19907,2388,2761,1052,12157,1552,1722,954,2219,729,1048,760,147907,5679,17396,2315,82889,4061,18471,2937,22550,2571,6601,1998,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2790958,1529,2680006,5759,512400,2909,478253,3485,25092,2261,6001,1438,2734,750,320,201,2167606,5092,2113369,5398,31906,2975,18443,2108,2529,728,1359,471,110952,5532,40550,3694,3158,636,1999,555,354,277,390,286,280,177,135,165,37392,3541,10639,1475,8800,1994,7277,1716,9107,1415,1569,713,70402,4311,7835,1390,865,457,2744,838,1498,702,1974,767,754,561,62567,3907,7500,1318,28980,2507,10450,2487,12366,1781,3271,1364,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2569373,1606,2398073,6824,482931,3039,440695,3853,31866,2483,4360,1106,5137,1032,873,441,1915142,5782,1842604,5797,48361,3063,17325,2105,4592,1167,2260,761,171300,6576,59958,4701,2100,729,1149,487,277,205,412,351,262,239,0,237,57858,4507,12292,2223,18759,2390,9374,2525,15051,1568,2382,1018,111342,5757,14934,1956,1895,839,10145,1528,1511,857,551,363,832,631,96408,4735,6362,1252,59968,3697,12153,2464,13485,1838,4440,1356,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3929110,1982,3819304,5965,711707,3189,691257,3815,12673,1732,6133,1439,1326,462,318,222,3107597,5120,3050886,5639,31956,2734,19882,2188,2859,910,2014,696,109806,5621,39794,3806,3312,1114,1902,847,411,366,711,462,183,160,105,174,36482,3524,12632,2041,5132,1520,9918,1925,6481,1461,2319,786,70012,5191,8358,1850,1725,1005,3754,999,1751,746,1052,482,76,127,61654,4308,10695,1840,26524,2972,10276,1735,11668,1551,2491,1242,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,3986570,3386,3862827,6808,780448,4111,746553,5251,16180,2212,11143,1674,5420,1336,1152,1122,3082379,5347,2882635,7313,39430,3753,151220,5820,6131,1665,2963,1232,123743,5737,58398,4772,2141,1387,719,448,232,294,138,147,240,207,812,1068,56257,4093,12102,2477,16917,2070,9822,1719,14996,1883,2420,1013,65345,5207,5210,1570,309,276,2840,1034,948,619,950,815,163,255,60135,4596,7743,1502,31273,3176,7529,1594,11550,2240,2040,1016,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1251347,614,1210206,3765,207225,1835,196712,2487,2861,639,5942,1533,564,370,1146,594,1002981,3604,940138,5036,7273,1319,52656,3386,1303,778,1611,473,41141,3778,20730,2287,1316,863,889,555,0,223,59,96,0,223,368,479,19414,2105,10204,1411,561,291,6467,1202,1343,486,839,832,20411,2982,3104,1112,645,360,124,210,892,499,419,303,1024,837,17307,2485,6027,1205,1757,724,4700,1165,2756,935,2067,916,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5247226,1448,4571086,14448,942557,4922,844955,6331,54546,4319,18884,2493,16626,2151,7546,2487,3628529,12963,3473793,13785,77598,5109,50024,3734,15761,1967,11353,2215,676140,14294,303631,8880,12910,2042,5109,1200,1988,1026,2764,924,1544,545,1505,1002,290721,8369,76952,5240,44594,4248,71548,5706,74156,4569,23471,2841,372509,12935,38164,4213,7390,1971,10879,2375,9350,2183,6263,1355,4282,1439,334345,11283,58828,5137,108467,6563,72858,7813,61107,4046,33085,4241,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6049574,1490,5148301,19036,1009146,4647,851450,7542,82028,4181,47501,3553,23279,2737,4888,2017,4139155,16480,3794618,16273,171348,8411,143327,7036,23636,2895,6226,1522,901273,19078,428131,11721,15035,2184,8452,1567,1656,708,2404,743,2029,886,494,340,413096,10970,104175,5862,49384,4494,165159,8209,77299,3977,17079,3038,473142,15955,36677,4268,4668,1373,10007,2230,14703,2668,5718,1210,1581,770,436465,14016,64269,3703,96769,5597,180115,11523,74582,5984,20730,3743,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9456404,1641,8864003,14920,1785853,4956,1658638,6923,61746,4263,29866,3416,14820,2100,20783,3277,7078150,13426,6816622,14451,123891,5445,96520,4642,16615,2431,24502,3371,592401,15029,283163,9781,15991,2320,7327,1240,1364,898,2952,953,763,323,3585,1387,267172,9378,70748,3854,24869,2557,81315,5630,41074,3445,49166,4229,309238,11760,36338,3696,5021,1149,10055,1760,9186,1987,5570,1161,6506,2005,272900,10047,48978,3428,71071,4644,65070,5212,55389,3443,32392,4398,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,4819697,1614,4485513,9828,871981,4053,795896,5880,33791,2681,10682,1252,23703,2442,7909,2587,3613532,7867,3490021,8955,57045,3579,42022,2649,14084,1965,10360,1488,334184,9277,146553,5926,12597,1862,6216,1152,1363,625,1226,617,1742,630,2050,1004,133956,5471,38190,2359,15588,2538,18722,2409,45260,3233,16196,2411,187631,8710,25948,3406,3790,1408,7867,1600,3251,1130,4720,1546,6320,2036,161683,7129,22452,2704,55388,3221,25595,3509,30454,2173,27794,3491,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2704451,2517,2653935,4468,549012,2493,537629,2654,7267,1391,878,422,1178,604,2060,775,2104923,3984,2070561,4882,19308,2259,8805,1468,1821,637,4428,956,50516,3816,20466,2688,909,582,387,312,343,383,0,283,79,135,100,131,19557,2466,6930,1490,3933,1022,1972,1013,5436,1125,1286,708,30050,3146,2917,973,378,358,2001,776,102,138,177,132,259,259,27133,3029,3535,1399,13709,1946,2900,974,4754,1189,2235,1019,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5451998,2346,5262039,8965,1009788,3318,960642,5408,24976,2388,16276,2890,6310,1635,1584,911,4252251,7975,4147724,9011,55837,3989,38304,3281,6086,1370,4300,1187,189959,8949,85143,5897,7286,1628,4358,1107,376,354,2060,1011,492,345,0,253,77857,5288,18798,2175,11085,1745,23239,3250,20715,2493,4020,1237,104816,6452,14640,2544,2631,1186,5543,1603,2401,973,2017,846,2048,1312,90176,5126,12814,2139,31512,2808,20052,3069,20210,2349,5588,1605,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,887055,1266,869829,2532,158771,1791,151107,2293,2562,854,2877,934,29,46,2196,746,711058,2208,685437,3431,8713,1408,9256,1418,627,393,7025,1140,17226,1971,8767,1294,1124,568,799,489,275,318,19,34,31,51,0,228,7643,1223,4372,897,889,532,1757,642,422,243,203,224,8459,1587,626,367,207,216,93,141,205,185,121,65,0,228,7833,1484,3167,825,926,435,1248,457,1370,576,1122,1191,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1640024,1217,1541832,4111,306178,1942,280814,2759,20396,2135,1434,484,2129,891,1405,697,1235654,3428,1198196,3725,23613,2165,10560,1445,1639,673,1646,697,98192,3928,30606,2212,2210,677,1251,503,503,256,111,126,296,361,49,81,28396,2196,6502,951,9052,1414,3355,732,7078,1033,2409,1117,67586,3898,8715,1355,573,454,6221,1109,463,268,915,420,543,444,58871,3317,3985,966,38426,2450,5163,1355,8143,1265,3154,1242,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
