GEO_ID,B20017B_001E,B20017B_001M,B20017B_002E,B20017B_002M,B20017B_003E,B20017B_003M,B20017B_004E,B20017B_004M,B20017B_005E,B20017B_005M,B20017B_006E,B20017B_006M,B20017B_007E,B20017B_007M,NAME,B20017B_001MA,B20017B_001EA,B20017B_002MA,B20017B_002EA,B20017B_003MA,B20017B_003EA,B20017B_004EA,B20017B_004MA,B20017B_005EA,B20017B_005MA,B20017B_006EA,B20017B_006MA,B20017B_007MA,B20017B_007EA,state
0400000US01,18144,643,21181,755,30322,685,8133,677,16214,531,23921,726,6846,508,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,24995,4431,24795,4507,30425,10819,13700,4687,25275,9970,31595,5890,11363,11072,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,27297,2130,30153,2620,35824,3436,12341,2953,24661,1961,33288,1410,11012,668,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,17576,765,20291,1184,29174,2548,7612,1144,16198,704,23967,1798,7402,796,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,29334,897,30903,569,41338,537,11098,573,27341,792,37389,779,11435,424,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,25187,1268,26925,1161,34945,2569,13246,2146,21611,2251,31147,1267,11770,1480,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,26449,657,27100,971,36396,1661,9399,1089,25864,949,36254,1468,11766,1373,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,26366,1019,28315,2455,36343,1875,11695,2412,24694,1154,32228,1447,9701,1701,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,28901,1509,28557,2587,36636,1856,9222,2250,29094,1878,40486,1468,10303,1938,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,21342,228,22945,689,30479,442,9991,492,20081,344,26168,411,10162,332,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US13,22971,477,25775,434,32397,703,10773,473,20999,477,28930,687,10176,362,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,36724,6058,40479,7324,41957,1984,13570,6292,34978,5219,40716,11128,11460,17930,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,21653,6152,23668,13512,33027,6724,2613,3075,19071,17878,27750,7211,6943,17966,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,24506,545,26340,1032,37282,907,9440,800,23039,788,33039,897,9822,501,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,21550,586,23708,1454,32629,1971,8899,1095,20210,834,28029,1328,8252,1244,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,16617,2871,17303,3489,32402,3901,7172,2166,15769,4667,26286,2334,4426,1059,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,21271,1364,24438,2149,33982,2807,7970,2168,18801,1626,27911,1463,7677,1509,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,20709,753,21701,1151,32440,2072,7512,1161,19922,1431,25975,1029,8245,993,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,16200,397,20052,622,29765,1749,7836,915,14022,549,20861,612,7686,481,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,17142,3700,19407,3738,29088,8133,6013,5460,15838,4776,24654,17864,11006,5942,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,31737,419,32452,968,41408,587,12309,1093,31071,555,39620,948,12341,680,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,25323,825,28612,2567,40152,2060,10560,914,22100,1116,32143,1103,9282,1316,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,22119,523,23365,1450,36901,1246,7356,411,21410,704,32378,815,9303,533,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,20146,1318,23132,1715,31449,1593,9943,1708,17202,1306,30824,1962,8831,1402,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,16318,402,19619,1107,27625,1025,7690,728,14752,650,21049,678,7828,655,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,20983,518,21561,819,31742,776,7092,903,20499,617,30300,710,8238,773,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,16155,5959,15592,6257,26635,10120,14013,10402,21029,11091,21985,23329,2499,0,Montana,null,null,null,null,null,null,null,null,null,null,null,null,***,"2,500-",30
0400000US31,19879,1832,22141,4590,31109,1866,8089,2125,17255,2235,29374,2152,9485,1899,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,28106,1488,30444,1285,35586,2718,15381,2916,25851,1591,31369,1314,13425,3191,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,19375,7743,27010,13295,49299,27633,7278,7195,9869,16237,20569,20326,5530,5619,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,29581,780,30992,791,40872,751,11414,753,28056,1116,38434,1669,10941,690,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,20397,2218,26288,3243,38383,8366,9331,3697,14655,4563,24848,2808,7889,2952,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,28074,487,29711,887,37415,665,10427,460,27257,462,34977,595,10893,363,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,20285,297,22371,474,30556,506,8626,619,18088,515,26204,428,8755,479,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,20058,4342,20833,4624,23012,1560,15219,8337,18263,13198,23217,2052,9564,2388,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,20826,499,21490,678,33441,1481,8254,750,20216,629,30098,678,7988,616,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,17128,860,19474,2506,31812,1682,6397,687,16096,885,24986,1400,7602,966,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,23777,1782,25482,2780,35397,4226,11456,2166,22854,2796,27871,2576,10106,3870,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,22578,693,22932,1164,35864,726,8150,713,22348,852,32156,645,7843,595,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,21677,1409,22076,2432,29074,5854,12709,4153,21177,2648,27740,3255,8336,1572,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,19193,539,21804,570,28924,1058,8340,675,17072,470,23422,764,8265,655,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,26027,7004,25884,8704,28115,7040,4523,6235,30124,23238,31318,526,12872,21545,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,21186,454,22885,938,31244,723,8362,895,20278,501,26488,556,9481,675,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,22434,428,25597,564,36051,616,7673,538,20832,410,30426,540,8631,480,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,22573,4080,21898,5910,37606,4833,6081,2453,23112,5700,30461,4540,7256,3012,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,18764,5461,18900,10327,23711,2731,4489,3765,17289,16309,22500,24696,7188,31989,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,24809,479,27160,529,36013,701,10985,563,22249,572,30544,561,10039,530,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,25021,1860,27221,2487,40611,1524,11219,1125,21218,1484,35631,3254,8061,1528,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,18550,1580,20329,2657,30322,5844,5949,2756,17739,1613,21554,2934,10301,2914,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,18786,1794,20213,3083,30441,1602,7732,1832,17991,1773,27905,1519,7594,934,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,24178,12905,23326,10781,30056,21075,3529,2561,32626,14019,-666666666,0,33047,24192,Wyoming,null,null,null,null,null,null,null,null,null,null,-,**,null,null,56
0400000US72,13144,578,13582,694,18341,1170,6819,662,12585,806,17147,1161,5999,527,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
