GEO_ID,C25122_001E,C25122_001M,C25122_002E,C25122_002M,C25122_003E,C25122_003M,C25122_004E,C25122_004M,C25122_005E,C25122_005M,C25122_006E,C25122_006M,C25122_007E,C25122_007M,C25122_008E,C25122_008M,C25122_009E,C25122_009M,C25122_010E,C25122_010M,C25122_011E,C25122_011M,C25122_012E,C25122_012M,C25122_013E,C25122_013M,C25122_014E,C25122_014M,C25122_015E,C25122_015M,C25122_016E,C25122_016M,C25122_017E,C25122_017M,C25122_018E,C25122_018M,C25122_019E,C25122_019M,C25122_020E,C25122_020M,C25122_021E,C25122_021M,C25122_022E,C25122_022M,C25122_023E,C25122_023M,C25122_024E,C25122_024M,C25122_025E,C25122_025M,C25122_026E,C25122_026M,C25122_027E,C25122_027M,C25122_028E,C25122_028M,C25122_029E,C25122_029M,C25122_030E,C25122_030M,C25122_031E,C25122_031M,NAME,C25122_001MA,C25122_001EA,C25122_002EA,C25122_002MA,C25122_003MA,C25122_003EA,C25122_004EA,C25122_004MA,C25122_005EA,C25122_005MA,C25122_006MA,C25122_006EA,C25122_007EA,C25122_007MA,C25122_008MA,C25122_008EA,C25122_009EA,C25122_009MA,C25122_010EA,C25122_010MA,C25122_011MA,C25122_011EA,C25122_012MA,C25122_012EA,C25122_013MA,C25122_013EA,C25122_014MA,C25122_014EA,C25122_015EA,C25122_015MA,C25122_016EA,C25122_016MA,C25122_017EA,C25122_017MA,C25122_018MA,C25122_018EA,C25122_019MA,C25122_019EA,C25122_020EA,C25122_020MA,C25122_021EA,C25122_021MA,C25122_022EA,C25122_022MA,C25122_023MA,C25122_023EA,C25122_024MA,C25122_024EA,C25122_025MA,C25122_025EA,C25122_026EA,C25122_026MA,C25122_027EA,C25122_027MA,C25122_028EA,C25122_028MA,C25122_029MA,C25122_029EA,C25122_030MA,C25122_030EA,C25122_031EA,C25122_031MA,state
0400000US13,1091584,16605,186274,6802,77962,4613,76044,4736,15704,1957,16564,1952,207235,8160,62940,4595,108650,5733,18275,2794,17370,2032,264677,9101,35664,3437,178854,7914,34388,3202,15771,2134,182825,8342,16992,2049,120827,6130,35534,3360,9472,1483,152625,8176,10010,2016,88656,6072,45616,4060,8343,1438,97948,6185,2882,998,44262,3867,45476,4174,5328,1003,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,175033,4748,20316,2510,6660,1336,6084,1087,4942,1109,2630,882,18948,2414,3761,961,7627,1494,6085,1351,1475,582,32231,2812,3365,951,12454,1751,13271,1833,3141,1011,28393,2905,1045,486,9312,1231,15051,2274,2985,868,37200,3181,1386,590,9242,1495,23127,2826,3445,928,37945,2862,603,323,5206,1153,28872,2622,3264,765,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,157573,4661,22178,2430,11396,1563,8093,1615,831,566,1858,587,33106,2423,14159,1825,14398,1816,1428,564,3121,716,45573,3476,11095,1655,27434,2836,2652,1006,4392,1013,25156,2088,3524,737,17365,2010,2754,784,1513,527,21218,2428,1860,708,13295,2041,4571,1112,1492,501,10342,1866,1210,542,4891,1136,3467,1166,774,623,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,1422885,14359,245943,7632,96576,4879,107163,5031,28273,3118,13931,1749,269912,8464,83011,4344,136394,6170,37677,3207,12830,1714,310658,8740,46265,3704,197819,7715,53843,3721,12731,1680,221052,9084,19554,2475,143599,6947,49998,3730,7901,1321,216410,8038,10250,1699,122560,5682,73665,4419,9935,1453,158910,6050,4692,1131,61087,4196,85966,4552,7165,1082,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,678946,11714,128114,5870,53388,3447,57445,4496,6990,1495,10291,1789,144160,6567,50315,3404,75642,4711,10039,1805,8164,1461,174859,6588,37450,3060,114819,5382,12941,1904,9649,1537,106209,5630,15076,2372,77423,4309,8468,1594,5242,1182,84017,4740,6949,1527,58819,4382,13075,1688,5174,1029,41587,3744,2580,812,24324,2838,11388,1960,3295,855,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,322796,6591,56782,3625,28235,2184,22130,2635,2387,875,4030,987,72476,3909,32255,2612,32040,2602,4213,1108,3968,663,83157,4324,24388,2652,49645,3609,3179,871,5945,995,54051,3603,12724,1718,33479,2544,3052,873,4796,867,36875,2610,4800,893,23450,2322,4701,1071,3924,809,19455,1791,1987,609,10265,1451,4940,1044,2263,591,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,327266,6238,53673,3264,27133,2742,20349,2411,2194,843,3997,914,67199,3243,30371,2417,30268,2582,2733,724,3827,851,84587,3826,21738,2383,50402,2646,6419,1250,6028,1070,55993,3681,8721,1305,36476,2839,6048,1454,4748,930,40740,3023,4271,836,25869,2615,7593,1373,3007,780,25074,2585,1517,453,11119,1625,9855,1772,2583,847,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,484830,8729,112809,6239,67257,4892,28063,3053,2742,968,14747,2075,108126,4930,52828,3851,42136,3693,2729,832,10433,1460,108578,5737,32336,3083,61306,4235,4432,1080,10504,1640,73491,4870,15881,2185,46113,4015,3136,894,8361,1509,52908,3535,7502,1528,33750,3088,5979,1224,5677,1425,28918,2985,2563,885,15513,2368,6669,1422,4173,1232,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,493311,9057,115284,6040,52379,4356,43025,3806,5369,1102,14511,1887,106163,5397,34287,2835,47783,3935,5938,1570,18155,2287,111666,5596,22567,2669,64392,4177,9100,1583,15607,2411,64720,4637,8780,1605,39520,4001,7431,1788,8989,1562,58677,4126,7821,1786,34235,3086,9076,1818,7545,1456,36801,2937,1746,572,18081,2199,11895,1873,5079,1038,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,149171,5616,26193,1855,14910,1379,7924,1324,1285,650,2074,617,38136,3199,16742,2131,15816,2208,1972,662,3606,791,35290,2922,8200,1452,21156,2237,3120,892,2814,758,22602,2369,2333,807,14828,2024,3649,850,1792,710,18450,1788,1401,549,11037,1561,4827,1130,1185,520,8500,1550,425,276,4569,1090,2977,815,529,246,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,638620,10342,69589,3744,28209,2524,24472,2726,12333,1794,4575,1149,85099,4324,23338,2254,40520,3306,16948,1784,4293,1059,127605,6684,10441,1843,69305,5164,41128,3382,6731,1614,111560,5823,4223,1009,56010,4425,46168,3413,5159,1211,128844,6105,3192,1088,49959,3927,71168,4576,4525,1110,115923,5179,1241,478,23965,2853,84668,4169,6049,1457,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,858126,11260,139530,6013,68295,4272,36972,3308,29548,2336,4715,1230,152346,6103,59269,3246,53871,4356,33372,3508,5834,1185,159695,5540,18921,1869,78564,4058,56161,3453,6049,1098,124548,5939,5242,1324,56749,4415,58272,4523,4285,1056,142622,6719,5174,1289,48632,3735,84260,5554,4556,1117,139385,6455,2478,986,26349,2858,105473,5150,5085,1112,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,960844,12074,192442,6583,80520,4202,84365,4524,15793,2194,11764,1651,205345,6938,67400,3832,104916,4630,22574,2314,10455,1444,232362,7420,41468,3290,153348,5768,26123,2515,11423,1462,143122,6190,13775,1814,98328,4722,22115,2747,8904,1421,120309,5173,8365,1387,76896,4516,27674,2846,7374,1373,67264,4190,2699,760,32506,2875,27280,2589,4779,1028,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,484091,8037,80261,4309,37760,3077,30440,3100,6203,1195,5858,1202,101790,4520,37306,2559,50608,3412,9927,1556,3949,681,116370,5511,20489,2201,76198,4483,14629,1790,5054,882,79141,4550,7129,1332,52888,3685,15717,1977,3407,585,65582,4285,3554,880,38836,3373,20421,2467,2771,406,40947,3076,988,421,16269,1915,20784,2344,2906,703,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,315203,7259,76776,4340,36482,2954,24083,2993,1983,726,14228,2056,76279,4637,29210,2917,32872,3050,2517,905,11680,1881,71727,4462,14749,2250,39229,3503,4435,1305,13314,1761,42022,3569,6346,1611,25302,2731,3145,1030,7229,1407,30058,2948,3787,1054,18670,2750,3459,976,4142,1116,18341,2071,1655,849,8955,1661,3488,1094,4243,1023,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,676189,11052,127788,6037,63979,4884,45077,3590,5622,1161,13110,1839,147753,5383,63501,4127,64869,4015,7607,1371,11776,2046,176979,5918,50044,4086,105035,4828,10424,1785,11476,1573,102246,5090,15128,1810,69765,4200,10426,1605,6927,1345,80943,5453,7649,1317,53794,4326,14157,2042,5343,1166,40480,3193,2860,842,23173,2801,12332,1858,2115,599,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,112053,4325,22256,2051,13094,1786,5873,1139,465,344,2824,765,24494,2621,11199,1664,9377,1578,1165,550,2753,779,26659,2307,7625,1451,13981,2002,1897,713,3156,660,18538,1813,4324,951,9975,1432,1833,648,2406,574,14406,1778,1449,461,8048,1357,3131,911,1778,635,5700,971,687,353,2023,570,1949,665,1041,427,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,224989,5571,34378,2608,18658,1877,11099,1614,2127,795,2494,633,45418,2985,19674,2268,20328,1949,2423,725,2993,618,61650,3945,18092,2230,35221,2863,4384,990,3953,716,36962,2857,6909,1118,24032,2556,3242,781,2779,584,30601,2584,4822,1146,17695,2245,4942,1126,3142,632,15980,1987,1739,575,8468,1434,4205,1007,1568,435,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,356123,7805,35926,2942,8388,1582,19225,2377,6159,1328,2154,817,52571,4290,8337,1636,33840,3280,8821,1602,1573,579,82319,5224,4681,1253,54144,3913,21503,2878,1991,774,63574,3683,2092,765,35526,3187,23996,2680,1960,710,71198,3984,619,376,29755,3192,39492,3314,1332,535,50535,3912,839,528,11605,1834,36869,3384,1222,661,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,140851,4453,17962,2044,6251,1099,7552,1444,3067,1091,1092,609,23296,2222,8731,1828,10063,1543,3178,815,1324,649,32512,2933,2955,789,19265,2336,8117,1626,2175,613,24476,2715,1026,474,13406,1971,9227,1515,817,405,25711,2738,499,315,13101,1708,10960,1897,1151,513,16894,2116,481,272,4325,1038,10938,1647,1150,583,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,1025182,12171,132029,6471,48154,3797,47749,3565,30940,3381,5186,1164,157823,5928,37590,3288,71917,4015,41201,3919,7115,1400,189251,6291,12136,1955,100966,5329,69438,4752,6711,1228,164105,8093,4956,929,80148,5225,73239,5345,5762,1383,184872,6258,2291,882,75109,4703,101993,4953,5479,1108,197102,7296,2349,745,43446,3898,144458,5637,6849,1143,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,220118,5904,44181,3730,21476,1972,14826,2371,1370,578,6509,1492,47017,3870,18840,2627,21467,2462,2200,646,4510,1127,51474,3697,13287,2096,27845,3133,3786,1081,6556,1232,33316,2946,4917,1199,19970,2365,5475,1267,2954,828,27759,2933,3196,920,15628,2060,6798,1376,2137,841,16371,1883,1121,450,7650,1430,6668,1235,932,387,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,3147434,19475,513764,11191,212550,6280,189684,7141,91186,4878,20344,2549,533012,11231,155244,6575,246856,7334,109189,5653,21723,2233,608086,11934,76414,4740,333167,8243,174406,7358,24099,2508,452209,11188,33960,2890,236209,7875,165264,6266,16776,2282,487873,9958,22584,2331,203367,6642,242877,7889,19045,2326,552490,10130,13394,1862,126983,5210,393476,9399,18637,2184,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,1103270,15595,203439,7919,84951,4984,83793,5766,10265,1579,24430,2303,216477,8873,74464,4705,110209,6039,11086,1869,20718,2644,286601,9081,52830,4276,191984,6968,19271,2481,22516,2461,167116,7836,23013,2761,113834,6120,19829,2953,10440,1591,145142,6696,12338,1926,94600,5130,27452,2918,10752,1864,84495,4599,6021,1269,40710,3447,31873,2595,5891,1155,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,90686,2873,15507,1637,10778,1461,2903,738,237,211,1589,604,22306,2105,12398,1771,7842,1444,624,433,1442,446,22701,2380,9847,1610,10095,1442,406,281,2353,658,15542,1554,4888,922,7447,1219,1222,698,1985,528,9926,1574,2592,739,5330,1187,871,495,1133,321,4704,991,660,343,2246,675,751,568,1047,303,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,1349267,13947,271289,8667,129835,6610,108965,5692,12896,2035,19593,2003,292790,8926,107437,5331,152906,6909,16619,2223,15828,1741,338869,9488,76006,4679,219094,7234,26680,2340,17089,1955,204990,6751,27305,2526,144758,6071,23067,2605,9860,1378,164607,5955,15393,1752,110826,5101,30341,2847,8047,1460,76722,4351,4251,980,43169,3548,25985,2414,3317,595,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,434893,9173,86018,4719,42109,3290,29878,3008,3016,827,11015,1502,98177,5457,42869,3485,42369,2946,3282,863,9657,1170,114287,5340,30240,2453,69325,4214,6094,1329,8628,1408,63045,3946,13078,1521,38865,3544,6440,1306,4662,1017,48220,4047,6683,1373,30173,3134,6570,1415,4794,1073,25146,2768,2155,643,13502,2093,6372,1279,3117,843,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,510539,10385,72311,3903,29567,3064,32419,2751,6098,1568,4227,975,101678,5870,28029,2703,59200,4694,10014,1946,4435,1146,133112,5354,15208,2257,95509,4658,17203,2178,5192,1032,86806,4593,7223,1149,58504,3799,16772,2192,4307,1260,73173,4708,3298,1003,45182,3782,22811,2544,1882,613,43459,3584,1112,595,18877,2267,22036,2265,1434,567,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
