GEO_ID,B08513_001E,B08513_001M,B08513_002E,B08513_002M,B08513_003E,B08513_003M,B08513_004E,B08513_004M,B08513_005E,B08513_005M,B08513_006E,B08513_006M,B08513_007E,B08513_007M,B08513_008E,B08513_008M,B08513_009E,B08513_009M,B08513_010E,B08513_010M,B08513_011E,B08513_011M,B08513_012E,B08513_012M,B08513_013E,B08513_013M,B08513_014E,B08513_014M,B08513_015E,B08513_015M,B08513_016E,B08513_016M,B08513_017E,B08513_017M,B08513_018E,B08513_018M,B08513_019E,B08513_019M,B08513_020E,B08513_020M,B08513_021E,B08513_021M,B08513_022E,B08513_022M,B08513_023E,B08513_023M,B08513_024E,B08513_024M,B08513_025E,B08513_025M,B08513_026E,B08513_026M,B08513_027E,B08513_027M,B08513_028E,B08513_028M,B08513_029E,B08513_029M,B08513_030E,B08513_030M,B08513_031E,B08513_031M,B08513_032E,B08513_032M,B08513_033E,B08513_033M,B08513_034E,B08513_034M,B08513_035E,B08513_035M,B08513_036E,B08513_036M,B08513_037E,B08513_037M,B08513_038E,B08513_038M,B08513_039E,B08513_039M,B08513_040E,B08513_040M,B08513_041E,B08513_041M,B08513_042E,B08513_042M,B08513_043E,B08513_043M,B08513_044E,B08513_044M,B08513_045E,B08513_045M,B08513_046E,B08513_046M,B08513_047E,B08513_047M,B08513_048E,B08513_048M,B08513_049E,B08513_049M,B08513_050E,B08513_050M,B08513_051E,B08513_051M,B08513_052E,B08513_052M,B08513_053E,B08513_053M,B08513_054E,B08513_054M,B08513_055E,B08513_055M,B08513_056E,B08513_056M,NAME,B08513_001EA,B08513_001MA,B08513_002MA,B08513_002EA,B08513_003MA,B08513_003EA,B08513_004MA,B08513_004EA,B08513_005MA,B08513_005EA,B08513_006EA,B08513_006MA,B08513_007MA,B08513_007EA,B08513_008MA,B08513_008EA,B08513_009MA,B08513_009EA,B08513_010EA,B08513_010MA,B08513_011EA,B08513_011MA,B08513_012EA,B08513_012MA,B08513_013MA,B08513_013EA,B08513_014MA,B08513_014EA,B08513_015MA,B08513_015EA,B08513_016MA,B08513_016EA,B08513_017EA,B08513_017MA,B08513_018MA,B08513_018EA,B08513_019MA,B08513_019EA,B08513_020MA,B08513_020EA,B08513_021MA,B08513_021EA,B08513_022EA,B08513_022MA,B08513_023EA,B08513_023MA,B08513_024EA,B08513_024MA,B08513_025EA,B08513_025MA,B08513_026MA,B08513_026EA,B08513_027EA,B08513_027MA,B08513_028EA,B08513_028MA,B08513_029EA,B08513_029MA,B08513_030MA,B08513_030EA,B08513_031MA,B08513_031EA,B08513_032MA,B08513_032EA,B08513_033EA,B08513_033MA,B08513_034EA,B08513_034MA,B08513_035MA,B08513_035EA,B08513_036EA,B08513_036MA,B08513_037MA,B08513_037EA,B08513_038MA,B08513_038EA,B08513_039EA,B08513_039MA,B08513_040MA,B08513_040EA,B08513_041MA,B08513_041EA,B08513_042MA,B08513_042EA,B08513_043MA,B08513_043EA,B08513_044EA,B08513_044MA,B08513_045EA,B08513_045MA,B08513_046MA,B08513_046EA,B08513_047EA,B08513_047MA,B08513_048MA,B08513_048EA,B08513_049MA,B08513_049EA,B08513_050EA,B08513_050MA,B08513_051MA,B08513_051EA,B08513_052MA,B08513_052EA,B08513_053MA,B08513_053EA,B08513_054MA,B08513_054EA,B08513_055EA,B08513_055MA,B08513_056EA,B08513_056MA,state
0400000US13,4287027,22641,3729352,23220,329841,8135,121358,6804,208483,7713,227834,6803,144358,6346,83476,5219,3357081,24914,3000478,24151,185521,8295,87988,5989,97533,5781,171082,6730,112215,5889,58867,4013,494372,14934,370001,11071,92401,7309,19033,2546,73368,7139,31970,3940,15135,2209,16835,3161,101989,6673,82109,5680,13415,3157,2343,1010,11072,3090,6465,1502,3889,1103,2576,985,73311,4907,59576,4474,7956,2473,3015,976,4941,2442,5779,1742,3934,1634,1845,958,77741,6336,53686,4705,21490,3748,3486,1123,18004,3685,2565,752,2001,736,564,347,182533,7137,163502,6543,9058,1746,5493,1274,3565,1124,9973,2074,7184,1820,2789,1115,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,629882,7186,487454,8679,10725,1887,7776,1661,2949,956,131703,6697,72355,5040,59348,5075,422226,8796,339304,8053,6948,1438,4945,1305,2003,761,75974,5275,46823,4234,29151,3338,101059,6431,72862,5360,1590,616,1149,545,441,333,26607,3174,13430,1927,13177,2381,33917,3209,19878,2352,91,103,36,61,55,87,13948,2557,5407,1322,8541,2120,29928,2625,20913,2205,1344,608,1082,573,262,222,7671,1598,3017,781,4654,1340,15590,1845,11140,1696,519,388,357,291,162,229,3931,1293,1328,646,2603,1099,27162,2434,23357,2295,233,154,207,154,26,35,3572,1022,2350,832,1222,469,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,656843,6577,590344,7270,50689,2847,26305,2615,24384,2055,15810,2297,11041,1875,4769,1197,508675,7169,460047,7727,37386,2963,20290,2565,17096,1988,11242,2013,7947,1506,3295,1076,74513,4412,63717,4090,8579,1807,3607,1009,4972,1247,2217,692,1166,461,1051,475,5439,1127,5331,1136,68,115,68,115,0,265,40,74,40,74,0,265,22532,2343,19513,2118,1766,703,1100,609,666,384,1253,664,1064,626,189,217,11810,1988,9982,1827,1330,646,270,219,1060,610,498,268,283,199,215,180,33874,2970,31754,2914,1560,510,970,449,590,302,560,465,541,463,19,38,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,5968506,20652,4632319,21529,758942,10575,340165,10720,418777,12284,577245,14278,354178,11153,223067,9377,4421567,23531,3522811,21093,491766,10289,240011,9385,251755,10070,406990,11956,257623,10250,149367,7045,556538,13266,355515,10203,137309,7669,38099,3649,99210,7682,63714,4336,29944,3428,33770,3402,510850,11263,374756,9804,76553,5395,37616,3351,38937,3819,59541,5075,36302,3552,23239,3563,170719,7312,125912,5580,25633,3303,10933,1968,14700,2497,19174,2340,12328,1780,6846,1528,90613,5056,65596,4409,15123,2728,6426,1642,8697,2191,9894,1668,6543,1430,3351,862,218219,5775,187729,5040,12558,1953,7080,1618,5478,1207,17932,2502,11438,1864,6494,1477,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,2901321,16538,2676335,15169,131108,4654,63239,4006,67869,3247,93878,5023,67153,4518,26725,2398,2398127,16754,2242106,14933,91360,4346,48971,3353,42389,2583,64661,4286,46651,3725,18010,2196,282453,8329,238606,8581,28123,2454,9508,1406,18615,2053,15724,2126,10345,1806,5379,1314,22945,2380,20145,2304,1224,537,228,272,996,470,1576,716,1062,563,514,432,66234,4308,57693,3944,3890,1029,1925,694,1965,874,4651,1186,3566,987,1085,579,37304,3432,30126,2788,4203,1344,1371,804,2832,1073,2975,817,2454,784,521,314,94258,4901,87659,4781,2308,694,1236,457,1072,482,4291,1074,3075,922,1216,523,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1507545,11140,1414189,11619,51046,3029,21855,2063,29191,2593,42310,3058,26153,2683,16157,2087,1181690,10379,1118932,10573,34237,2328,15151,1727,19086,1943,28521,2881,18677,2390,9844,1633,163491,6273,144633,5847,12148,1688,4400,1123,7748,1129,6710,1400,3391,1003,3319,1035,14923,1804,11833,1553,671,432,216,227,455,376,2419,860,1030,583,1389,627,56278,3076,52408,2772,2012,720,1084,380,928,575,1858,736,1051,396,807,531,19670,1932,17952,1908,785,415,130,145,655,387,933,441,474,255,459,354,71493,3075,68431,3163,1193,566,874,488,319,286,1869,591,1530,557,339,239,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1387246,11754,1248180,10577,89475,4235,43432,3848,46043,3733,49591,3655,34627,3728,14964,2333,1136528,13822,1033543,12159,64305,5005,35847,3622,28458,3088,38680,3668,27393,3597,11287,1897,129793,5667,105683,4883,18041,2695,4970,1204,13071,2464,6069,1387,3393,1075,2676,798,6721,1537,5329,1157,434,404,257,336,177,223,958,877,958,877,0,265,35802,2977,32485,2630,1476,577,645,311,831,481,1841,825,1216,696,625,407,18951,2503,15182,2081,3561,1519,812,623,2749,1455,208,195,104,135,104,121,59451,3586,55958,3293,1658,816,901,442,757,540,1835,617,1563,574,272,202,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1834746,16795,1746258,16090,44936,3669,20144,2075,24792,2920,43552,3366,28530,2715,15022,2012,1497631,17664,1438622,17259,27184,2698,15305,1993,11879,1889,31825,3029,20373,2345,11452,1913,206448,7632,186399,7073,13341,2281,3134,854,10207,2073,6708,1340,4841,1020,1867,644,17692,2610,16223,2478,1033,559,214,214,819,592,436,263,227,180,209,209,37742,3300,34079,3025,1302,621,814,448,488,405,2361,977,1895,815,466,387,16252,1937,15081,1803,693,412,154,180,539,367,478,314,160,146,318,262,58981,4174,55854,4183,1383,620,523,377,860,515,1744,756,1034,513,710,529,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1828690,15492,1666434,16296,66137,4383,32736,3544,33401,3799,96119,4681,73797,4439,22322,2415,1484797,16260,1371119,15836,37699,3539,24176,2998,13523,2243,75979,4885,59273,4066,16706,2464,218012,7932,184110,7575,21263,3421,5863,1602,15400,2806,12639,1902,8446,1575,4193,1344,20408,2611,17286,2168,1926,1279,581,574,1345,1168,1196,619,768,435,428,338,32612,2786,27843,2415,2629,1384,809,601,1820,966,2140,736,1705,635,435,256,33163,2824,29520,2550,1609,726,670,394,939,557,2034,675,1732,588,302,261,39698,3507,36556,3461,1011,540,637,438,374,289,2131,744,1873,700,258,170,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,634690,7536,590001,6893,6000,1033,4308,1045,1692,685,38689,3551,30784,3345,7905,1492,492243,7286,460575,6442,3925,913,2952,878,973,582,27743,2907,22243,2727,5500,1198,69797,4241,63379,3965,673,419,423,314,250,270,5745,1221,4393,1115,1352,578,4256,1203,3735,1048,97,138,97,138,0,265,424,367,43,71,381,358,27078,2180,23495,2055,921,509,529,394,392,364,2662,804,2336,786,326,233,9724,1404,8883,1348,52,87,52,87,0,265,789,416,626,379,163,175,31592,2352,29934,2250,332,255,255,234,77,85,1326,530,1143,498,183,146,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2540390,17577,2152824,17131,149104,6432,71351,4692,77753,5833,238462,8350,159150,7421,79312,5103,1919090,19932,1668030,17836,87827,4972,50967,3877,36860,3433,163233,7605,112879,6249,50354,3936,268953,8824,200916,7417,32853,3556,9962,2023,22891,3048,35184,3427,19983,2248,15201,2846,141755,6604,108910,5912,16377,2816,5727,1680,10650,2476,16468,2588,9924,1847,6544,1596,71228,4780,57927,4339,4570,916,1722,608,2848,804,8731,1538,5725,1327,3006,971,36748,3430,30369,3040,2335,904,769,392,1566,781,4044,1197,2980,949,1064,608,102616,5905,86672,5171,5142,1523,2204,918,2938,1207,10802,1297,7659,1225,3143,796,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,3247821,18881,2614269,20340,206212,6965,112462,5763,93750,5120,427340,12762,250213,9505,177127,8532,2401658,20748,2005596,20504,118698,6147,70285,4917,48413,3887,277364,10086,167277,7489,110087,7009,276006,9273,187466,7097,35239,3552,15363,2300,19876,2689,53301,4434,27715,2980,25586,3297,277065,8405,189903,6905,30362,2854,14795,2204,15567,2314,56800,4621,30885,3252,25915,3669,133297,5627,100103,4629,12367,1982,6339,1295,6028,1564,20827,2824,12886,1769,7941,1875,45877,4705,31757,3495,5668,1696,3157,1159,2511,1143,8452,1925,3673,849,4779,1661,113918,4956,99444,4345,3878,1197,2523,888,1355,692,10596,1232,7777,1151,2819,666,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,4388084,22399,4003082,21831,135677,4887,77577,4539,58100,4157,249325,9311,163096,6936,86229,5065,3639519,20105,3343867,20376,98089,4162,60637,3759,37452,3216,197563,7814,133149,6041,64414,4188,398553,10338,342440,10080,26364,3339,10475,1766,15889,3088,29749,3482,14903,2248,14846,2654,50199,3778,45320,3387,1370,649,951,567,419,331,3509,949,1776,679,1733,577,99058,4652,88193,4486,3552,920,1930,606,1622,653,7313,1338,5565,1125,1748,727,48239,3578,42063,3483,2472,805,1267,401,1205,629,3704,894,2444,755,1260,516,152516,5319,141199,5214,3830,1088,2317,645,1513,825,7487,1208,5259,988,2228,670,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2691467,13204,2454981,12124,91539,3479,45141,3152,46398,2668,144947,6520,93586,5114,51361,3909,2106137,13797,1941908,12633,59317,3461,32803,2837,26514,2354,104912,5222,67988,3894,36924,3408,251439,8186,211055,7144,18339,2004,5797,888,12542,1770,22045,2504,12982,1958,9063,1512,80623,4510,67834,3984,6545,1524,2144,648,4401,1423,6244,1195,3825,955,2419,741,83022,3125,74936,3006,3797,1125,1922,740,1875,852,4289,1091,2955,932,1334,662,39192,2531,35186,2403,1256,481,893,427,363,243,2750,861,2318,797,432,248,131054,4893,124062,4474,2285,735,1582,584,703,442,4707,971,3518,684,1189,545,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1136395,11451,1094393,11280,23337,2826,11048,1908,12289,2344,18665,2543,13217,2141,5448,1234,931465,12567,905497,11788,13652,2090,8238,1686,5414,1268,12316,2173,9018,1724,3298,928,138692,6324,127250,5573,8109,2080,1729,785,6380,1935,3333,1195,2233,968,1100,598,4712,1395,4552,1408,18,41,18,41,0,265,142,262,142,262,0,265,22045,2425,19338,2356,732,529,237,218,495,456,1975,798,1379,523,596,593,15282,2376,14478,2355,498,332,498,332,0,265,306,284,234,272,72,80,24199,2369,23278,2274,328,155,328,155,0,265,593,345,211,244,382,242,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2798817,18303,2635706,17936,72186,4670,42020,3790,30166,2841,90925,4868,60177,4147,30748,2890,2263574,17775,2147726,16834,52606,3920,32411,3009,20195,2484,63242,4179,42535,3396,20707,2275,290122,8147,263883,7849,11189,2115,5465,1614,5724,1333,15050,2404,9479,1737,5571,1374,42389,3164,40113,2996,1671,856,298,239,1373,824,605,316,458,239,147,169,57399,3569,51131,3572,2043,785,1002,416,1041,591,4225,1052,2413,742,1812,812,32317,3088,27493,2887,1791,732,728,440,1063,489,3033,948,1847,701,1186,656,113016,5182,105360,5072,2886,938,2116,774,770,466,4770,1244,3445,1234,1325,573,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,458738,5425,440758,5456,6782,1146,4950,968,1832,594,11198,1739,9428,1622,1770,553,332948,5099,321604,5250,4263,899,3078,812,1185,444,7081,1285,6004,1210,1077,419,55552,3882,53692,3898,674,401,312,208,362,292,1186,401,918,360,268,257,4162,1003,4021,996,141,226,141,226,0,265,0,265,0,265,0,265,24783,2397,22706,2118,901,532,686,475,215,241,1176,547,998,484,178,199,10501,1574,9814,1499,265,253,249,250,16,28,422,390,422,390,0,265,30792,2339,28921,2227,538,316,484,297,54,92,1333,553,1086,501,247,218,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,929445,7763,852437,7202,49715,2856,20121,2314,29594,2167,27293,2423,17143,1965,10150,1661,736954,7085,685231,7225,32184,2548,15085,2124,17099,1907,19539,1975,13627,1719,5912,942,97297,4393,79265,4104,13347,1986,3170,907,10177,1733,4685,1327,1938,643,2747,1136,4756,1001,4195,922,234,187,110,124,124,144,327,267,155,155,172,214,31739,2196,29238,2115,784,407,289,181,495,317,1717,747,839,371,878,617,13374,1603,11565,1410,1777,728,549,395,1228,544,32,55,0,265,32,55,45325,2660,42943,2575,1389,589,918,482,471,363,993,442,584,321,409,316,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1222402,11319,883815,12949,237773,7405,91482,5222,146291,7329,100814,6270,66705,4818,34109,3235,934715,10942,704625,11997,154636,7206,72344,4896,82292,5089,75454,5141,51083,3889,24371,2653,152412,8728,83595,5999,53955,6751,11447,1802,42508,6834,14862,2300,8668,1669,6194,1251,43752,4059,26980,3251,13649,2291,3261,844,10388,2182,3123,906,1998,754,1125,511,26904,3182,18489,2766,5691,1647,1814,625,3877,1571,2724,986,1779,853,945,547,27164,3218,17643,2286,7764,2273,1524,817,6240,2294,1757,726,1077,637,680,394,37455,3214,32483,2972,2078,701,1092,586,986,457,2894,1147,2100,838,794,671,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,643983,7819,592572,7883,14854,2360,10185,1818,4669,1387,36557,3790,23657,2774,12900,2257,520576,7579,481610,7493,10581,1908,8314,1719,2267,765,28385,3211,18727,2567,9658,1675,59049,4357,52241,3823,2473,1289,941,620,1532,1128,4335,1558,2567,1005,1768,889,2935,925,2761,916,71,123,71,123,0,265,103,128,51,90,52,84,24123,3022,20725,2647,1315,738,554,443,761,523,2083,1120,1379,805,704,721,7972,1505,7589,1492,109,175,0,265,109,175,274,241,145,137,129,203,29328,2667,27646,2621,305,241,305,241,0,265,1377,588,788,386,589,351,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,3940392,22020,2817052,20069,587545,12198,268403,10221,319142,11485,535795,13614,342171,10736,193624,7604,2975028,20328,2284280,18487,313427,10570,183391,8887,130036,6433,377321,10311,259736,8836,117585,5844,385875,11456,203837,8516,108470,7229,33989,3634,74481,5840,73568,5132,34407,3139,39161,4184,228967,9777,114328,6161,77211,6049,23850,2542,53361,5267,37428,3496,19728,2586,17700,2543,138505,5674,75062,4041,43800,4707,13831,2437,29969,4135,19643,2311,10513,1783,9130,1376,78077,6013,35028,2955,34445,4652,8111,1882,26334,3994,8604,1815,3992,1080,4612,1528,133940,6018,104517,5367,10192,1908,5231,1306,4961,1499,19231,2020,13795,1687,5436,1063,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,851799,10070,553372,9245,238534,6733,163020,6266,75514,4768,59893,3577,49628,3439,10265,1790,665365,11421,438985,10465,181551,6315,130263,5563,51288,3682,44829,3519,38529,3415,6300,1553,107928,5913,62793,4403,37401,3602,20308,2452,17093,2799,7734,1775,5708,1537,2026,798,7760,1343,4212,989,3020,1095,2063,780,957,762,528,360,411,326,117,136,18279,2539,10591,1514,5938,1491,3233,976,2705,1051,1750,829,1503,811,247,196,13113,2052,8541,1547,3179,1097,2333,951,846,419,1393,625,1193,598,200,195,39354,2808,28250,2390,7445,1406,4820,1123,2625,959,3659,963,2284,737,1375,575,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
