GEO_ID,C18022_001E,C18022_001M,C18022_002E,C18022_002M,C18022_003E,C18022_003M,C18022_004E,C18022_004M,C18022_005E,C18022_005M,C18022_006E,C18022_006M,C18022_007E,C18022_007M,C18022_008E,C18022_008M,C18022_009E,C18022_009M,C18022_010E,C18022_010M,C18022_011E,C18022_011M,C18022_012E,C18022_012M,C18022_013E,C18022_013M,C18022_014E,C18022_014M,C18022_015E,C18022_015M,NAME,C18022_001EA,C18022_001MA,C18022_002EA,C18022_002MA,C18022_003MA,C18022_003EA,C18022_004MA,C18022_004EA,C18022_005EA,C18022_005MA,C18022_006EA,C18022_006MA,C18022_007EA,C18022_007MA,C18022_008MA,C18022_008EA,C18022_009MA,C18022_009EA,C18022_010EA,C18022_010MA,C18022_011EA,C18022_011MA,C18022_012EA,C18022_012MA,C18022_013EA,C18022_013MA,C18022_014MA,C18022_014EA,C18022_015MA,C18022_015EA,state
0400000US01,2951988,4297,323457,8166,148419,6043,42399,3163,106020,4920,175038,5641,39948,3076,135090,4992,2628531,8661,1279023,6800,991109,8479,287914,8068,1349508,6124,863718,8872,485790,7824,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,452444,2307,38240,3151,18095,2091,7562,1420,10533,1980,20145,2371,7698,1360,12447,1981,414204,3987,210391,2921,158503,3882,51888,3649,203813,3197,140784,3981,63029,3282,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,3860234,5265,269819,8952,120616,6135,41190,3793,79426,4614,149203,6352,45144,3505,104059,5515,3590415,10925,1816338,8084,1457035,10084,359303,9676,1774077,6918,1155535,12362,618542,13107,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,1777162,4762,213565,7494,101894,4478,30010,2519,71884,3542,111671,5343,29008,2574,82663,4369,1563597,8718,770448,5709,607088,7642,163360,5395,793149,5992,532920,7552,260229,6161,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,23637212,11405,1403429,19220,645414,12797,216930,7536,428484,10603,758015,13794,232639,9195,525376,10621,22233783,20030,11200997,14947,8738038,25508,2462959,23297,11032786,15785,7001979,28841,4030807,26617,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,3175932,4473,185879,6811,88904,4555,36610,3152,52294,3608,96975,5204,35108,3165,61867,4267,2990053,8035,1513390,5980,1246619,9530,266771,8308,1476663,6021,1036100,9829,440563,9401,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,2282855,3703,131139,5937,58081,3671,22676,2388,35405,3070,73058,3708,25958,2631,47100,3169,2151716,6889,1059164,4320,859696,6967,199468,6768,1092552,4380,777327,6973,315225,7407,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,548272,1494,42785,3574,20534,2272,7418,1555,13116,1644,22251,2351,6370,1463,15881,1981,505487,3445,245395,2485,194780,3755,50615,3383,260092,2606,183236,4324,76856,4076,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,396111,4501,23155,2682,9394,1548,2808,986,6586,1152,13761,1959,4382,1317,9379,1441,372956,5165,174285,3959,127137,3569,47148,3304,198671,2290,138351,3792,60320,3815,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,11280359,9827,855196,16320,397829,11582,137620,7372,260209,8815,457367,10795,144496,6554,312871,9848,10425163,17131,5152982,14224,4133441,19114,1019541,13894,5272181,11747,3551026,18359,1721155,15870,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US13,6109836,7200,450170,10858,202877,7546,63600,4336,139277,6012,247293,7610,68644,4619,178649,6147,5659666,12439,2777055,9690,2199413,14046,577642,13431,2882611,9381,1897573,12538,985038,14122,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,801975,3569,46636,3487,23608,2159,8482,1315,15126,1972,23028,2295,8643,1164,14385,2008,755339,5154,369601,3348,293216,4735,76385,4259,385738,3218,273093,4961,112645,4504,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,930511,2620,69991,3931,34646,2753,12459,1674,22187,2282,35345,2487,12052,1451,23293,2237,860520,4185,433605,3895,355800,4588,77805,3453,426915,2824,288440,4898,138475,5136,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,8341109,6406,471696,10515,214169,6494,74140,4362,140029,5558,257527,7427,81608,4731,175919,6063,7869413,11389,3927934,7873,3096732,13621,831202,11841,3941479,8620,2679205,14738,1262274,14803,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,4087653,4336,310378,9069,138746,5824,47839,3383,90907,4787,171632,5883,52704,3128,118928,4832,3777275,10370,1893408,7530,1508921,10215,384487,9010,1883867,7635,1312387,12006,571480,10431,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1896485,2715,121364,4439,54963,3115,20882,1953,34081,2502,66401,3488,25342,2186,41059,3116,1775121,5307,897714,3570,750381,5290,147333,4682,877407,3927,673280,7124,204127,5791,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1756190,3397,120572,5186,56188,3095,21879,1762,34309,2528,64384,3623,25731,2273,38653,2561,1635618,6122,819987,4296,684154,5991,135833,4633,815631,4466,598908,6442,216723,5936,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,2736210,4684,334245,7521,156341,5433,39340,3504,117001,4211,177904,5459,41807,3548,136097,4466,2401965,9162,1186305,6974,919456,9238,266849,8820,1215660,6882,807572,9650,408088,8063,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,2732075,5364,264195,9000,132316,5974,35747,2840,96569,4840,131879,6096,36775,2753,95104,5517,2467880,11005,1182297,7094,901501,8351,280796,7321,1285583,7587,810519,10145,475064,9278,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,874798,2300,82173,4251,36992,2437,11396,1485,25596,2043,45181,2905,14140,1653,31041,2561,792625,4864,392443,2962,320132,4141,72311,3188,400182,3349,291875,4600,108307,4155,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,3701954,4420,214214,7637,96435,5399,34073,2959,62362,4063,117779,5447,47477,3786,70302,4256,3487740,8251,1678431,6430,1370204,9434,308227,8416,1809309,5619,1312402,9804,496907,8899,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,4268589,3903,253267,7417,115729,5421,39371,3742,76358,4308,137538,5427,46306,3887,91232,3943,4015322,7620,1969714,5884,1575192,10737,394522,9056,2045608,5754,1484493,10507,561115,10186,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,6583481,5392,506527,9945,231365,6194,63811,3534,167554,5285,275162,6294,73364,3585,201798,5498,6076954,11256,3023041,7176,2261397,12228,761644,12092,3053913,7505,2036396,11320,1017517,11146,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,3404922,3624,181245,5076,88291,3488,37888,2610,50403,2729,92954,4308,36903,2692,56051,3261,3223677,6440,1622378,4085,1343429,7794,278949,6205,1601299,5127,1221375,8687,379924,8114,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1833556,4030,215857,7385,96722,4442,23821,2537,72901,3687,119135,5235,30430,2708,88705,4422,1617699,8535,783491,6404,579948,8755,203543,7312,834208,5162,525274,8430,308934,7210,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,3744132,4536,330419,9754,148808,6563,44889,3318,103919,4970,181611,5704,55337,3670,126274,4841,3413713,10513,1687066,7601,1358646,10120,328420,7991,1726647,6493,1230500,10348,496147,8340,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,614663,2208,54371,3946,28068,2599,10212,1593,17856,2137,26303,2610,10439,1652,15864,1765,560292,4716,279682,3017,223835,3554,55847,2842,280610,3332,203058,4060,77552,3678,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1127084,2273,67647,3413,31562,2438,14006,2051,17556,1711,36085,2031,14194,1450,21891,1965,1059437,3966,535952,3073,453805,4559,82147,3377,523485,2389,400718,4380,122767,4500,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1630778,2730,104921,5732,50084,3537,17021,2347,33063,2754,54837,3898,18425,2329,36412,2928,1525857,6130,780811,4618,638233,7171,142578,5739,745046,4648,504268,7245,240778,7075,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,887758,2003,53400,4041,24312,2405,9101,1645,15211,1701,29088,2623,11298,1529,17790,2261,834358,4682,415990,3284,349085,4735,66905,3712,418368,3310,309352,3707,109016,3750,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,5686100,4835,308756,8798,143584,5485,49097,3888,94487,4403,165172,5791,52942,3316,112230,5298,5377344,10664,2654045,7265,2117940,11733,536105,9409,2723299,7182,1873677,13236,849622,13224,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1239177,3348,103258,5063,48092,3534,16507,2210,31585,2511,55166,3460,18794,2131,36372,3122,1135919,5935,558132,4317,430197,5879,127935,6000,577787,4106,375183,5794,202604,5864,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,12662582,7936,810358,13428,363587,9187,102899,5324,260688,7476,446771,9376,126261,4961,320510,8044,11852224,14474,5794859,10163,4418417,17561,1376442,17027,6057365,9758,4015351,20444,2042014,20101,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,5732292,7173,499687,11579,226712,8192,75664,6063,151048,5754,272975,8256,78792,4719,194183,6760,5232605,14212,2571959,10429,2029750,13004,542209,10672,2660646,9852,1822129,12371,838517,12186,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,407708,1756,23368,2305,10111,1515,4042,910,6069,1070,13257,1739,6777,1363,6480,1027,384340,2702,194827,2085,162638,2710,32189,2105,189513,2305,146131,2896,43382,2814,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,7409099,5594,583362,12369,264668,7733,84941,4397,179727,6689,318694,7486,99517,4892,219177,6222,6825737,13821,3368383,9313,2658381,13686,710002,12085,3457354,8328,2425978,13291,1031376,12771,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,2252472,4205,241244,6191,110345,4099,40120,3265,70225,3325,130899,5398,39255,2895,91644,4386,2011228,6889,995490,5091,789200,7332,206290,6729,1015738,5983,686128,7857,329610,7594,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,2440267,3607,198033,8529,93043,5482,35727,3785,57316,4100,104990,5589,35316,3182,69674,4268,2242234,8650,1126801,6286,895002,8068,231799,7280,1115433,6205,762903,7356,352530,6951,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,7989954,6293,609790,9710,281203,7014,84704,4096,196499,6082,328587,7578,96806,5101,231781,5779,7380164,11751,3642168,8433,2867659,13332,774509,12691,3737996,9334,2586283,15152,1151713,13925,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,705218,1877,49184,3170,23142,2155,6189,1162,16953,1869,26042,2342,7801,1417,18241,2123,656034,3697,320589,2635,257821,3756,62768,3186,335445,2659,240149,5112,95296,4818,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,2780504,4478,256842,8597,120096,6082,33808,2894,86288,5206,136746,5263,33264,2783,103482,4521,2523662,9619,1220125,6643,945843,9056,274282,7315,1303537,6116,876000,9650,427537,8310,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,490361,1814,30096,2499,13526,1399,6588,1091,6938,1080,16570,1926,6368,956,10202,1502,460265,3136,233293,2475,195571,3296,37722,3025,226972,2233,174521,3372,52451,2820,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,3934144,5645,407356,9248,192136,6769,56530,3757,135606,6132,215220,6488,54755,3315,160465,5600,3526788,11766,1737673,8728,1362801,12073,374872,11177,1789115,8162,1189655,11415,599460,9946,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,15011389,10095,1078279,19530,501335,12451,185059,8379,316276,9481,576944,12925,178693,8270,398251,10423,13933110,21039,6942522,14569,5563736,19489,1378786,20441,6990588,14300,4446021,19913,2544567,20520,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1596399,2657,88174,4071,39138,2692,17794,1805,21344,2169,49036,2772,21012,2196,28024,2145,1508225,4980,760402,3756,645563,5740,114839,5384,747823,3348,497127,7097,250696,6921,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,424097,1174,32294,2846,13999,1616,5565,1023,8434,1255,18295,1917,6742,1313,11553,1573,391803,3162,196320,2013,159873,2796,36447,2371,195483,2401,147293,3581,48190,2705,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,4984991,8760,331517,8561,152141,5783,50877,3665,101264,4830,179376,5533,56498,3293,122878,4967,4653474,11286,2264037,8641,1841992,11352,422045,8766,2389437,7261,1698510,12863,690927,11483,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,4237999,5016,329369,9196,154932,6620,54808,3061,100124,5365,174437,6233,58680,3812,115757,5250,3908630,9797,1955716,7537,1554736,10883,400980,8536,1952914,7069,1326958,10977,625956,10380,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1181724,2475,163780,5554,81193,4109,18243,2227,62950,3702,82587,3475,17732,1886,64855,3164,1017944,5776,504966,4386,381634,5850,123332,4721,512978,3857,318796,6404,194182,6082,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
