GEO_ID,C17016_001E,C17016_001M,C17016_002E,C17016_002M,C17016_003E,C17016_003M,C17016_004E,C17016_004M,C17016_005E,C17016_005M,C17016_006E,C17016_006M,C17016_007E,C17016_007M,C17016_008E,C17016_008M,C17016_009E,C17016_009M,NAME,C17016_001EA,C17016_001MA,C17016_002EA,C17016_002MA,C17016_003MA,C17016_003EA,C17016_004EA,C17016_004MA,C17016_005EA,C17016_005MA,C17016_006EA,C17016_006MA,C17016_007EA,C17016_007MA,C17016_008EA,C17016_008MA,C17016_009EA,C17016_009MA,state
0400000US16,382686,5514,35602,2629,7570,1331,17373,2062,10659,1693,347084,5517,184030,5161,90588,3547,72466,3174,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,3146342,17216,285732,8528,52122,4144,115576,5188,118034,5840,2860610,18614,1635125,15103,656312,11662,569173,9363,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,1645031,12308,148710,6770,21698,2669,68043,4533,58969,3989,1496321,12215,866624,11274,330201,7663,299496,6331,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,796970,7397,58184,3653,8941,1445,29190,2536,20053,2310,738786,7218,438888,6776,166120,5386,133778,3705,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,724553,7620,62329,3366,11128,1798,30353,2634,20848,2211,662224,8195,400411,8025,147498,4913,114315,3814,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1106404,10897,144528,5686,15915,2112,53773,4215,74840,4507,961876,11068,517887,9143,206175,6369,237814,6051,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1072568,11225,154976,6335,25323,3069,62357,3931,67296,4767,917592,11016,470996,8604,226532,7228,220064,5601,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,358314,5380,31261,2882,3012,828,13939,1564,14310,2156,327053,5560,170924,4415,82984,3395,73145,2530,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1405655,12927,73947,4819,10158,2054,29093,2850,34696,3279,1331708,12246,808506,11565,289782,7608,233420,6172,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1565973,11720,109375,5804,8988,1693,44759,3658,55628,4214,1456598,11428,797360,9781,364169,8901,295069,6297,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2579201,15447,248142,7383,34416,2614,110048,5134,103678,4713,2331059,15886,1215101,13181,568162,11092,547796,7356,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1330451,9270,86283,4037,11219,1517,43031,3453,32033,2354,1244168,8717,716700,8736,316745,7211,210723,4038,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,741988,10108,124673,5132,24195,2761,41857,3689,58621,3566,617315,9999,335183,7580,130810,5881,151322,5294,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1518860,13297,151387,6587,23281,2444,66650,4504,61456,4361,1367473,13474,771491,11703,301660,8746,294322,6921,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,240412,4549,20646,2154,3526,879,9555,1261,7565,1230,219766,4237,113244,3791,58829,2836,47693,2696,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,462408,6040,36189,2775,6538,1064,18742,2008,10909,1361,426219,5660,264887,5256,92242,3795,69090,3002,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,612349,8480,46425,3148,9454,1678,16050,1794,20921,2560,565924,8497,324058,7684,129065,5426,112801,4980,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,335509,5188,16538,2072,1688,631,6739,1217,8111,1487,318971,5504,180098,5360,78506,3630,60367,3031,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2180404,13737,140564,6933,20970,2355,54641,4420,64953,4398,2039840,13811,1173850,13288,461074,8055,404916,8008,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,477430,7024,65785,3955,14179,2175,24920,2421,26686,3100,411645,6744,222556,5283,93001,4393,96088,3257,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,4573941,20863,496913,11251,82562,5014,165414,6468,248937,7799,4077028,19333,2218172,17486,921967,12954,936889,13343,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2310456,17812,247571,8408,38856,3793,104321,5384,104394,4624,2062885,17073,1160959,13902,463606,10115,438320,8105,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,169022,3899,11872,1430,1786,575,5200,1039,4886,773,157150,3935,92947,3423,36750,2641,27453,1906,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,2953361,17201,290458,9500,34699,3044,134275,6973,121484,5318,2662903,18333,1493203,15416,586871,10636,582829,8107,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,927086,9513,118323,5008,21664,2458,46800,3536,49859,3088,808763,9490,453965,8084,167110,4934,187688,5213,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,927071,10197,85627,5541,12699,2040,41289,3833,31639,3004,841444,9640,423822,8331,226477,7179,191145,5685,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,3174335,14958,261820,8126,34148,2975,104047,4632,123625,5538,2912515,15198,1602462,12298,629686,9728,680367,8303,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,262352,4899,20335,2202,2438,829,7226,1647,10671,1748,242017,5158,128829,5003,61268,3357,51920,2846,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1122724,10881,133563,5870,21186,2317,50955,3970,61422,3818,989161,10553,554065,9243,200970,6291,234126,4967,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,205964,3745,17288,1722,3703,787,7896,1050,5689,1069,188676,3606,115705,3660,42156,2956,30815,1949,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1597016,14242,198371,7192,25220,2734,76779,4289,96372,5590,1398645,14379,798076,12350,289821,7797,310748,7200,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,5686517,26097,758920,13266,170815,7273,304006,9685,284099,8065,4927597,26315,2970316,22174,1019581,18214,937700,12916,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,614705,7570,47949,3421,9887,1701,22771,2441,15291,2204,566756,7618,327430,6881,135610,4751,103716,3885,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,162721,4031,10965,1382,1075,438,4638,945,5252,1042,151756,3835,80748,3632,41444,2557,29564,1798,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,1939891,13414,131718,6055,23379,2612,51516,3810,56823,3979,1808173,13397,1078353,11949,374450,8675,355370,7648,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1595147,11686,127775,5616,19233,2525,58077,3902,50465,4340,1467372,10953,778928,11650,389130,7688,299314,7011,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,502381,8278,63781,3822,6438,1315,23765,2342,33578,2850,438600,8484,211429,6212,84510,5281,142661,4637,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1456314,10842,106719,4531,19908,1771,50499,3582,36312,2841,1349595,11109,766903,10505,330076,6515,252616,4845,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,136835,3589,8624,1448,2093,809,4855,1304,1676,685,128211,3791,71331,2835,32699,2754,24181,2013,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,939600,8997,391102,8928,54870,3054,77195,4350,259037,7234,548498,8588,281247,7445,78770,3645,188481,4687,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
