GEO_ID,B21005_001E,B21005_001M,B21005_002E,B21005_002M,B21005_003E,B21005_003M,B21005_004E,B21005_004M,B21005_005E,B21005_005M,B21005_006E,B21005_006M,B21005_007E,B21005_007M,B21005_008E,B21005_008M,B21005_009E,B21005_009M,B21005_010E,B21005_010M,B21005_011E,B21005_011M,B21005_012E,B21005_012M,B21005_013E,B21005_013M,B21005_014E,B21005_014M,B21005_015E,B21005_015M,B21005_016E,B21005_016M,B21005_017E,B21005_017M,B21005_018E,B21005_018M,B21005_019E,B21005_019M,B21005_020E,B21005_020M,B21005_021E,B21005_021M,B21005_022E,B21005_022M,B21005_023E,B21005_023M,B21005_024E,B21005_024M,B21005_025E,B21005_025M,B21005_026E,B21005_026M,B21005_027E,B21005_027M,B21005_028E,B21005_028M,B21005_029E,B21005_029M,B21005_030E,B21005_030M,B21005_031E,B21005_031M,B21005_032E,B21005_032M,B21005_033E,B21005_033M,B21005_034E,B21005_034M,NAME,B21005_001MA,B21005_001EA,B21005_002MA,B21005_002EA,B21005_003MA,B21005_003EA,B21005_004EA,B21005_004MA,B21005_005EA,B21005_005MA,B21005_006EA,B21005_006MA,B21005_007MA,B21005_007EA,B21005_008MA,B21005_008EA,B21005_009EA,B21005_009MA,B21005_010EA,B21005_010MA,B21005_011EA,B21005_011MA,B21005_012MA,B21005_012EA,B21005_013MA,B21005_013EA,B21005_014MA,B21005_014EA,B21005_015EA,B21005_015MA,B21005_016EA,B21005_016MA,B21005_017MA,B21005_017EA,B21005_018MA,B21005_018EA,B21005_019MA,B21005_019EA,B21005_020EA,B21005_020MA,B21005_021EA,B21005_021MA,B21005_022EA,B21005_022MA,B21005_023MA,B21005_023EA,B21005_024EA,B21005_024MA,B21005_025MA,B21005_025EA,B21005_026EA,B21005_026MA,B21005_027EA,B21005_027MA,B21005_028MA,B21005_028EA,B21005_029MA,B21005_029EA,B21005_030MA,B21005_030EA,B21005_031EA,B21005_031MA,B21005_032EA,B21005_032MA,B21005_033EA,B21005_033MA,B21005_034MA,B21005_034EA,state
0400000US01,2863187,2509,1037211,4436,34851,3197,30609,3252,28514,3167,2095,885,4242,844,1002360,5658,738500,8096,655502,8473,82998,5426,263860,7352,1308541,4319,122672,5473,99817,5216,95826,5076,3991,931,22855,2376,1185869,6731,901353,8165,862887,8250,38466,3240,284516,7562,517435,2198,103261,3679,62211,3529,59964,3540,2247,620,41050,2733,414174,4075,214940,5010,209044,4893,5896,1053,199234,4714,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,434546,2001,159898,2229,8470,1833,6560,1561,6024,1540,536,348,1910,704,151428,2641,118416,3606,102336,4075,16080,1981,33012,2848,206692,1879,28400,2231,25024,2089,23418,2037,1606,607,3376,844,178292,2558,145788,3029,135623,3484,10165,1505,32504,2521,67956,1154,19756,1173,13375,1467,12840,1394,535,304,6381,938,48200,1686,30678,1908,28827,1893,1851,815,17522,1555,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,3732160,3452,1472463,3901,47529,3123,40406,3217,38622,3112,1784,677,7123,1733,1424934,5228,1078796,11804,1009861,12841,68935,5075,346138,9875,1640698,2958,144460,5717,122258,5600,118697,5447,3561,1000,22202,2509,1496238,6482,1185036,9073,1140935,10001,44101,4207,311202,8621,618999,1524,131060,4543,80488,3799,77840,3832,2648,774,50572,3248,487939,4459,275121,6097,266433,6158,8688,1428,212818,6281,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,1721723,2502,631888,3956,21671,2310,18764,2148,16784,2054,1980,769,2907,973,610217,4369,459476,6481,413391,7156,46085,3542,150741,4824,773006,3668,72202,4377,58151,4063,55615,3942,2536,761,14051,1608,700804,5095,549127,7058,522369,7090,26758,2352,151677,4921,316829,2079,66028,3102,39875,2676,38039,2585,1836,663,26153,2114,250801,3116,137195,3902,132651,3963,4544,1000,113606,4015,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,22861391,5658,8915779,7220,199999,9281,171189,7915,156711,7216,14478,2636,28810,3585,8715780,12213,6466270,21895,5893210,23420,573060,13558,2249510,21368,10515705,5865,551782,12093,461851,11644,440139,11332,21712,2440,89931,4745,9963923,13485,7878249,27027,7489367,28175,388882,10980,2085674,21326,3429907,3221,528418,9155,357120,7236,343179,6872,13941,1565,171298,6179,2901489,9039,1781162,13841,1705538,14126,75624,4766,1120327,14766,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,3081897,3304,1157696,4304,39259,3800,34942,3861,32842,3735,2100,822,4317,838,1118437,5695,886358,8821,824584,9185,61774,4134,232079,7230,1434948,3885,133533,6129,117142,5657,110670,5451,6472,1279,16391,2072,1301415,6877,1078346,9765,1034561,9750,43785,3592,223069,6473,489253,1958,108363,3239,78120,3536,75154,3543,2966,738,30243,2116,380890,3463,248843,4892,239557,4819,9286,1327,132047,4235,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,2209650,1613,722230,2421,15580,2550,13902,2528,13483,2516,419,326,1678,582,706650,3822,555019,5855,506847,6413,48172,3589,151631,5150,1095508,1991,57757,3585,50650,3366,48910,3311,1740,697,7107,1173,1037751,4130,867266,8109,828023,7522,39243,2732,170485,6325,391912,1218,69852,3121,50425,2687,47947,2559,2478,825,19427,1940,322060,3445,223321,4658,213834,5052,9487,1672,98739,4286,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,532610,965,191369,1515,6647,1233,6430,1233,6021,1218,409,329,217,159,184722,1677,140170,3104,128436,3676,11734,1776,44552,2943,246580,1422,22001,2174,19282,2190,17926,2088,1356,713,2719,702,224579,2560,184209,3571,176483,3699,7726,1454,40370,2621,94661,736,19242,1451,11873,1351,11625,1338,248,177,7369,1110,75419,1504,45580,2266,44298,2203,1282,488,29839,1992,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,389931,2671,171593,2591,4698,1665,4011,1340,3709,1312,302,358,687,477,166895,4039,126256,3125,112829,3475,13427,2235,40639,3491,158578,654,11153,1841,8204,1530,7143,1415,1061,504,2949,945,147425,1945,121280,3089,111884,2938,9396,1308,26145,2395,59760,401,7926,1121,5198,952,4802,840,396,392,2728,743,51834,1182,33454,1894,32407,1826,1047,538,18380,1868,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,10982100,4777,3820208,7161,139811,7483,123015,7316,115362,7043,7653,1697,16796,2121,3680397,10560,2827569,17566,2616799,18941,210770,7428,852828,16177,5120618,7284,426322,9902,358437,8365,342455,8139,15982,2401,67885,4400,4694296,13002,3767193,15963,3621921,16969,145272,6279,927103,13843,2041274,3223,391472,8581,246037,6910,236205,6689,9832,1625,145435,6581,1649802,7868,963711,11849,924312,12247,39399,3254,686091,11752,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US13,5943468,5320,2232091,7217,75776,5459,65654,5180,61448,5082,4206,1128,10122,1581,2156315,8148,1622406,12851,1461683,12709,160723,6569,533909,12854,2778192,7131,260936,8306,221526,7014,211367,6927,10159,1692,39410,3007,2517256,10747,2006844,12707,1907695,13364,99149,6196,510412,10162,933185,3699,184338,5269,127757,4460,121957,4378,5800,1092,56581,3101,748847,5805,433134,7096,417508,7402,15626,1968,315713,6979,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,771703,2725,271793,2689,15808,2171,14092,2110,13306,2020,786,550,1716,647,255985,3074,197643,4049,184374,3950,13269,1992,58342,3308,355983,1800,30283,2579,27138,2529,26062,2473,1076,534,3145,810,325700,2871,269209,4504,260942,4466,8267,1413,56491,3748,143927,868,27920,2002,18641,1662,17448,1522,1193,629,9279,1183,116007,1995,76754,2913,75230,2913,1524,544,39253,2355,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,897027,1986,349528,2552,11692,1834,9706,1660,9420,1687,286,282,1986,765,337836,2642,264412,4381,246108,4529,18304,2380,73424,3850,394571,2576,36338,2650,30760,2348,28812,2245,1948,830,5578,1166,358233,3413,289092,4313,279598,4497,9494,1385,69141,3600,152928,1236,34650,1915,22774,1681,21423,1712,1351,496,11876,1512,118278,2351,69863,2746,68133,2721,1730,494,48415,2593,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,8064887,3571,3047644,4470,74306,4769,64001,4426,57347,4157,6654,1469,10305,1856,2973338,6180,2297420,13041,2073874,12843,223546,7211,675918,12471,3719005,4378,202885,6005,174271,5235,163547,5044,10724,1812,28614,2836,3516120,7538,2894952,11071,2737681,11748,157271,6678,621168,9263,1298238,2422,222871,4827,156584,4662,150510,4590,6074,1131,66287,3713,1075367,5224,686200,9830,656246,10020,29954,2620,389167,8327,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,3947428,2878,1455453,4238,37466,3599,33888,3523,29622,3234,4266,1213,3578,992,1417987,5317,1095916,10307,991498,10358,104418,5356,322071,8297,1821127,4013,149188,5666,129805,5138,122701,5211,7104,1227,19383,1904,1671939,6517,1385981,8896,1317131,9852,68850,4140,285958,7925,670848,1979,136157,3849,90118,3601,86299,3633,3819,961,46039,2781,534691,3961,333995,5987,321226,5827,12769,1550,200696,5613,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1830246,2260,667331,2814,17445,2030,15438,1827,13719,1656,1719,713,2007,628,649886,3867,538326,5398,503263,5688,35063,3302,111560,4288,842138,2379,60074,2549,52718,2276,50819,2274,1899,647,7356,1232,782064,3257,679024,4702,653542,5456,25482,2563,103040,3962,320777,1454,68359,2582,48511,2593,47294,2500,1217,369,19848,1582,252418,2625,170949,3248,167047,3266,3902,757,81469,3126,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1697522,2706,631028,3692,20265,2408,18429,2186,17220,2098,1209,658,1836,727,610763,4416,491253,6503,452240,6533,39013,3468,119510,4997,781489,3553,66248,3803,58264,3454,55378,3478,2886,768,7984,1359,715241,5108,608705,5411,588804,5613,19901,1930,106536,4332,285005,1760,58552,2474,41471,2098,39705,2138,1766,542,17081,1846,226453,2630,153352,3715,149202,3847,4150,808,73101,3037,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,2657029,3249,955726,4153,31808,3239,27810,2998,26726,3008,1084,536,3998,1111,923918,5250,699338,9268,623991,9196,75347,4861,224580,7999,1228593,3675,100417,4210,82036,4044,79108,3944,2928,748,18381,1822,1128176,6059,853256,9073,814328,9519,38928,3184,274920,7032,472710,1989,86438,3504,50010,2912,47540,2861,2470,702,36428,2407,386272,4185,197151,5824,190910,5877,6241,1126,189121,4957,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,2660673,3574,1007167,4614,36089,3338,31159,3032,27599,3018,3560,1048,4930,1029,971078,5382,703912,9338,627781,8831,76131,4934,267166,8575,1196710,4001,84864,4604,71083,4413,67074,4259,4009,1198,13781,1748,1111846,5987,845299,9651,796030,9624,49269,4023,266547,7871,456796,2377,81812,3482,52222,2945,49479,2970,2743,713,29590,2276,374984,3709,202117,4883,192133,4484,9984,1641,172867,4748,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,842798,1426,265074,1514,9899,1558,8454,1381,7894,1328,560,369,1445,573,255175,2094,200843,3347,185122,4328,15721,2091,54332,2942,410681,1342,43049,2936,35890,2749,34426,2619,1464,632,7159,1206,367632,2936,305006,4156,293418,4334,11588,1568,62626,3127,167043,703,35910,2004,23490,1748,22461,1643,1029,462,12420,1288,131133,2071,84012,2899,81374,2925,2638,567,47121,2143,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
