GEO_ID,B03002_001E,B03002_001M,B03002_002E,B03002_002M,B03002_003E,B03002_003M,B03002_004E,B03002_004M,B03002_005E,B03002_005M,B03002_006E,B03002_006M,B03002_007E,B03002_007M,B03002_008E,B03002_008M,B03002_009E,B03002_009M,B03002_010E,B03002_010M,B03002_011E,B03002_011M,B03002_012E,B03002_012M,B03002_013E,B03002_013M,B03002_014E,B03002_014M,B03002_015E,B03002_015M,B03002_016E,B03002_016M,B03002_017E,B03002_017M,B03002_018E,B03002_018M,B03002_019E,B03002_019M,B03002_020E,B03002_020M,B03002_021E,B03002_021M,NAME,B03002_001MA,B03002_001EA,B03002_002MA,B03002_002EA,B03002_003MA,B03002_003EA,B03002_004EA,B03002_004MA,B03002_005MA,B03002_005EA,B03002_006MA,B03002_006EA,B03002_007MA,B03002_007EA,B03002_008EA,B03002_008MA,B03002_009MA,B03002_009EA,B03002_010EA,B03002_010MA,B03002_011MA,B03002_011EA,B03002_012MA,B03002_012EA,B03002_013MA,B03002_013EA,B03002_014MA,B03002_014EA,B03002_015EA,B03002_015MA,B03002_016EA,B03002_016MA,B03002_017EA,B03002_017MA,B03002_018MA,B03002_018EA,B03002_019MA,B03002_019EA,B03002_020MA,B03002_020EA,B03002_021EA,B03002_021MA,state
0400000US13,9363941,0,8667795,2291,5501019,3920,2774395,8618,16687,2484,253808,4179,3736,1843,24726,4408,93424,7159,4901,1492,88523,7170,696146,2291,315494,12796,19905,4122,3084,1425,1091,906,493,487,331608,12832,24471,4776,20062,4354,4409,1589,Georgia,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1285498,0,1185834,0,315822,649,26815,2051,3117,879,501454,9914,105515,4111,1396,694,231715,11202,1441,714,230274,11222,99664,0,21685,2609,1247,980,1036,535,11541,2614,5973,1728,13117,2208,45065,3547,7019,1752,38046,3193,Hawaii,*****,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1466465,0,1327594,0,1265241,450,6105,1008,13708,1678,14884,1361,2021,851,666,361,24969,1769,611,361,24358,1750,138871,0,91888,4886,737,564,2542,1151,451,439,0,253,36769,4557,6484,1495,3625,1061,2859,1114,Idaho,*****,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,12831970,0,10943531,1882,8357564,3315,1879591,6660,15407,1755,531905,4050,2826,959,25055,3835,131183,7210,10592,3139,120591,6815,1888439,1882,717089,23762,18755,3036,7903,2364,5087,1688,375,397,1070556,22664,68674,6648,53793,5812,14881,3121,Illinois,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,6313520,0,6014122,2090,5291080,3116,549805,5038,9315,1601,79842,2613,880,411,8748,2129,74452,4838,2406,1110,72046,4941,299398,2090,136481,8625,2059,923,1649,849,1212,629,398,502,142815,8839,14784,2345,10258,1900,4526,1364,Indiana,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2982085,0,2869098,1473,2714414,1251,66052,2846,6416,1323,45062,2391,352,298,2217,1023,34585,2937,1565,744,33020,2881,112987,1473,58121,4129,1245,677,2008,917,585,421,18,32,44388,4325,6622,1708,4721,1348,1901,736,Iowa,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2764075,0,2527724,776,2237607,1552,151951,2867,21084,2001,60313,1887,1145,923,1983,892,53641,3651,2401,1242,51240,3442,236351,776,123440,6681,1609,747,2665,972,333,388,0,237,91820,6360,16484,2409,11842,2170,4642,1438,Kansas,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4206074,0,4123059,2696,3715900,1757,308255,4360,8958,1526,38632,2258,2735,1146,4606,1378,43973,4645,760,453,43213,4569,83015,2696,46671,3618,1891,1005,377,312,203,188,467,319,28006,3820,5400,1565,4220,1473,1180,584,Kentucky,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4287768,0,4164487,1821,2689206,1773,1351044,4338,23139,1980,56414,1947,715,500,8102,2402,35867,3703,1748,947,34119,3673,123281,1821,71027,4418,5937,1637,879,655,670,521,0,267,39109,4322,5659,1265,3935,978,1724,939,Louisiana,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1321574,0,1308952,558,1259089,2930,13373,2698,6934,881,11926,986,406,448,262,257,16962,2045,243,237,16719,2049,12622,558,6452,1571,296,250,79,99,78,107,0,223,3901,1220,1816,773,1085,565,731,589,Maine,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5615727,0,5279337,1203,3275198,1580,1611113,6066,10931,1431,274309,3312,2110,1182,13442,2311,92234,6193,4003,1453,88231,6308,336390,1203,166299,10831,13745,3419,1672,844,2053,1060,1401,1542,137260,10467,13960,2680,8949,2012,5011,1458,Maryland,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6437193,0,5926711,314,5104271,7035,366585,4490,11959,1461,309451,3488,1884,930,53674,7233,78887,5530,8473,1852,70414,5230,510482,314,225305,10497,26622,4834,3075,1481,990,654,1437,1535,221917,10246,31136,4602,15256,2913,15880,3578,Massachusetts,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,10095643,0,9702873,888,7836885,2651,1417505,7267,46259,2553,236565,3322,1237,712,14683,3786,149739,6462,3481,1317,146258,6434,392770,888,189660,7968,9304,2061,4215,1016,407,324,186,216,159793,8009,29205,3136,20256,2637,8949,1664,Michigan,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5167101,0,4971963,1096,4435973,2616,224955,4234,49590,2403,178128,3079,839,579,8279,2912,74199,4882,2322,927,71877,4775,195138,1096,102984,7001,3399,1225,2332,871,1167,839,80,145,75014,6814,10162,1845,6363,1456,3799,1183,Minnesota,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2910540,0,2864192,2092,1724848,806,1085276,4935,11653,1889,22110,1920,230,254,1308,809,18767,2888,1105,609,17662,2785,46348,2092,24448,2722,1838,848,627,635,6,11,461,730,16806,2716,2162,1086,1538,901,624,479,Mississippi,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5842713,0,5681815,1779,4820772,2635,658368,5130,19421,2120,85603,3244,3131,1414,5222,1630,89298,5434,1809,795,87489,5502,160898,1779,85060,5497,3167,984,1661,743,407,384,202,254,56804,4245,13597,2609,7775,1910,5822,1784,Missouri,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,944632,0,924119,776,836541,1177,4327,676,58034,2554,5509,853,763,580,1402,1027,17543,2766,365,252,17178,2695,20513,776,10651,1708,143,156,1466,664,16,30,103,163,6793,1789,1341,521,646,372,695,418,Montana,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1768331,0,1638101,484,1500166,1079,71047,2235,12435,1338,29570,1224,526,376,1692,735,22665,2640,589,397,22076,2639,130230,484,66814,4480,1048,579,3677,1555,245,390,259,295,54322,4770,3865,978,2565,718,1300,600,Nebraska,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2495529,0,1885478,0,1463452,1626,178999,3160,26393,1968,146075,3679,9871,986,4895,1437,55793,5680,1925,842,53868,5486,610051,0,374408,12299,4065,1354,4020,1355,1288,620,1298,1635,201184,11947,23788,4549,14895,3203,8893,2911,Nevada,*****,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1314895,0,1285174,653,1230377,1390,13404,948,3100,1024,25907,1292,457,498,2366,1409,9563,1349,401,291,9162,1342,29721,653,19854,2009,438,482,0,251,229,206,0,251,7750,1953,1450,666,1055,602,395,359,New Hampshire,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8724560,0,7359861,0,5431103,5131,1147763,5849,10139,1528,647828,3801,1722,957,40177,7063,81129,6285,8550,2268,72579,5961,1364699,0,642057,15561,39398,4994,7355,2634,4550,1575,2640,2393,621052,15593,47647,5365,37761,4868,9886,2450,New Jersey,*****,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1954599,0,1093912,0,828965,2322,35849,1653,176968,2409,23557,1536,1053,663,6076,2059,21444,2713,2389,910,19055,2450,860687,0,496797,11374,3805,1306,12184,2602,2426,1090,343,380,303696,11896,41436,5270,29122,4452,12314,3561,New Mexico,*****,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,19306183,0,16166593,1451,11628557,6496,2847761,12312,47466,2896,1313524,6148,3814,1271,113554,9889,211917,9797,21453,3680,190464,8221,3139590,1451,1187715,24447,142499,9964,12943,2407,9447,1917,1113,760,1661897,25897,123976,8391,77299,6095,46677,5476,New York,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,8856505,0,8259123,3108,5999236,3277,1877845,7172,96097,2605,161171,3575,4610,1558,16584,3658,103580,6297,4687,1255,98893,6258,597382,3108,225427,11557,14624,3049,3591,1271,1407,631,710,715,329879,12053,21744,3320,13244,2336,8500,2447,North Carolina,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,635867,0,626535,673,575108,570,5973,828,32768,1672,4292,1436,241,221,225,184,7928,1597,10,19,7918,1596,9332,673,3811,1009,26,42,451,453,56,82,0,200,4550,1069,438,285,172,183,266,224,North Dakota,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,11478006,0,11212244,1623,9506469,2612,1348907,6597,19767,1784,174016,3525,1106,734,15430,2552,146549,7444,4598,1201,141951,7385,265762,1623,139375,7181,8436,1937,1803,739,984,588,1341,1201,89159,6705,24664,3481,18304,2961,6360,1692,Ohio,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3579212,0,3334390,1111,2577447,1292,260898,4915,238743,7114,58411,3093,2866,1393,3492,1081,192533,8850,1665,668,190868,8862,244822,1111,120585,5968,2373,951,5583,1358,753,447,218,272,90261,5944,25049,3508,9564,1710,15485,3084,Oklahoma,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3700758,0,3321724,0,2989235,2041,60985,2642,36631,2786,134601,2964,7934,1421,3922,1296,88416,4814,1633,743,86783,4803,379034,0,196942,10863,2646,2168,30638,7212,1145,732,316,415,124748,9027,22599,3960,12796,2788,9803,2676,Oregon,*****,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,12440621,0,11913479,988,10201475,3277,1263313,6430,15033,1770,287452,3210,3161,1074,19088,3843,123957,7072,3515,1109,120442,6913,527142,988,228257,8326,26486,4391,2601,1084,1837,783,171,204,240839,8121,26951,3443,18659,3198,8292,1826,Pennsylvania,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,1067610,0,949902,580,842726,2144,49272,3042,3804,854,28840,1759,248,270,7704,2262,17308,3409,2515,852,14793,3077,117708,580,39644,5154,5124,2513,592,449,566,543,0,281,65885,5710,5897,1953,3475,1571,2422,994,Rhode Island,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4321249,0,4172617,1449,2823274,1316,1233805,4751,10956,1454,46360,2174,2329,1058,4867,1655,51026,4135,1163,588,49863,4096,148632,1449,85050,4505,4095,1372,979,912,579,764,955,1147,52350,4969,4624,1174,2731,937,1893,890,South Carolina,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,781919,0,766375,1246,676671,743,5157,1142,65840,2571,6907,1412,34,42,946,833,10820,2245,0,216,10820,2245,15544,1246,5114,1690,105,101,1774,943,157,246,22,55,6821,1864,1551,1006,717,700,834,502,South Dakota,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,6038803,0,5851056,2170,4677757,2664,1007914,5678,15186,1674,75916,2156,1090,771,7366,2899,65827,5384,1433,645,64394,5324,187747,2170,103821,5983,3812,1202,949,433,292,295,194,259,69780,6093,8899,1764,6786,1576,2113,897,Tennessee,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,23507783,0,15122665,0,11309011,5630,2676626,9313,69019,3988,775110,5824,12908,2895,47310,5210,232681,11452,20983,2765,211698,11073,8385118,0,5096926,47821,41889,4863,42492,5308,12098,2474,1139,621,3006635,46900,183939,9713,139228,6884,44711,5682,Texas,*****,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2550063,0,2263950,0,2112440,1295,21303,1934,27061,1694,47871,2207,18958,1550,3505,1264,32812,3781,1496,654,31316,3809,286113,0,159164,8326,1439,716,1840,809,1208,672,0,255,110456,8145,12006,2167,8514,1792,3492,1338,Utah,*****,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,623908,0,617264,651,596638,254,4722,608,2422,689,5657,737,61,101,199,235,7565,1079,132,121,7433,1064,6644,651,3891,736,445,393,141,200,36,40,0,205,1677,696,454,276,266,190,188,228,Vermont,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,7642884,0,7172013,2634,5167028,2555,1483105,7187,16923,1971,363086,4460,5384,1709,16412,2959,120075,7823,6687,1695,113388,7493,470871,2634,246267,11063,12971,2920,1630,810,2429,1057,907,781,181583,10340,25084,3429,16312,3135,8772,1508,Virginia,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,6395798,0,5815771,567,4886203,2527,211333,4818,83313,3687,418886,6172,26691,1759,12692,3126,176653,8128,3044,1227,173609,8127,580027,567,261927,12090,6535,1856,9478,2759,5090,1421,495,355,263704,12109,32798,3276,20420,2855,12378,1985,Washington,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1818470,0,1804087,1518,1711605,1305,58521,2213,3318,1078,10313,1645,710,682,424,347,19196,2327,106,115,19090,2347,14383,1518,9493,1532,172,158,0,261,166,260,491,452,2561,872,1500,602,1126,557,374,276,West Virginia,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5556506,0,5300202,658,4755716,1777,325004,3451,44417,2151,110435,2671,1449,646,5268,1501,57913,3669,1985,913,55928,3710,256304,658,103973,6010,3372,1119,3310,967,343,224,173,208,131468,5722,13665,1857,9952,1637,3713,1013,Wisconsin,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,515004,0,479272,0,453251,633,3269,1098,10497,809,4311,1419,350,445,762,642,6832,1289,271,282,6561,1304,35732,0,19686,2065,417,362,1008,675,345,381,0,259,11680,1786,2596,929,1144,616,1452,719,Wyoming,*****,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3927776,0,49823,4709,35854,3402,4884,1434,0,275,4932,2072,0,275,2983,971,1170,532,338,408,832,450,3877953,4709,2927054,16967,298390,11854,8085,1888,8566,1946,123,146,463142,12763,172593,9151,22108,3288,150485,8590,Puerto Rico,*****,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
