GEO_ID,B17004_001E,B17004_001M,B17004_002E,B17004_002M,B17004_003E,B17004_003M,B17004_004E,B17004_004M,B17004_005E,B17004_005M,B17004_006E,B17004_006M,B17004_007E,B17004_007M,B17004_008E,B17004_008M,B17004_009E,B17004_009M,B17004_010E,B17004_010M,B17004_011E,B17004_011M,B17004_012E,B17004_012M,B17004_013E,B17004_013M,B17004_014E,B17004_014M,B17004_015E,B17004_015M,B17004_016E,B17004_016M,B17004_017E,B17004_017M,B17004_018E,B17004_018M,B17004_019E,B17004_019M,NAME,B17004_001MA,B17004_001EA,B17004_002MA,B17004_002EA,B17004_003EA,B17004_003MA,B17004_004EA,B17004_004MA,B17004_005EA,B17004_005MA,B17004_006MA,B17004_006EA,B17004_007MA,B17004_007EA,B17004_008EA,B17004_008MA,B17004_009EA,B17004_009MA,B17004_010EA,B17004_010MA,B17004_011MA,B17004_011EA,B17004_012MA,B17004_012EA,B17004_013EA,B17004_013MA,B17004_014EA,B17004_014MA,B17004_015EA,B17004_015MA,B17004_016MA,B17004_016EA,B17004_017MA,B17004_017EA,B17004_018MA,B17004_018EA,B17004_019EA,B17004_019MA,state
0400000US13,6952935,5754,901143,21252,355639,12091,42688,4359,128121,6678,184830,9339,545504,12437,42900,4143,188734,7000,313870,10203,6051792,21583,2986763,12672,1747859,15345,695639,13890,543265,10880,3065029,13809,1201339,14295,884290,14735,979400,13419,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,995716,1954,87322,6539,34994,3304,3386,1244,11548,1650,20060,2871,52328,4369,2843,939,16351,2270,33134,3378,908394,7038,452114,3652,241847,5439,109503,4775,100764,3679,456280,5175,185603,4799,123283,5240,147394,4520,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1087748,2111,126907,5385,55390,3522,8176,1397,27830,2651,19384,2100,71517,3600,6328,1284,32279,2686,32910,2629,960841,6045,487747,4333,257610,5103,142185,5008,87952,3247,473094,3763,154693,4202,168702,4818,149699,4408,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,9705685,5829,1045324,19520,420083,11400,47344,4402,156493,6836,216246,8109,625241,12528,41533,4071,231417,7176,352291,9276,8660361,22143,4284633,12977,2357550,16645,1089708,16523,837375,11508,4375728,12958,1609426,17472,1368109,15851,1398193,13477,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,4759324,4045,527608,14462,208487,7925,18669,2275,96815,5992,93003,4943,319121,9553,20024,2704,131749,6465,167348,7129,4231716,14063,2105522,8119,1161428,11026,536039,9805,408055,6821,2126194,10072,783394,9681,669843,10524,672957,8388,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2262932,2607,231459,8592,95833,5165,9834,1423,52903,4737,33096,2510,135626,5175,8651,1317,64532,3983,62443,3887,2031473,9172,1008519,5450,573433,5166,262291,5770,172795,3952,1022954,5695,407983,5869,331966,6319,283005,5275,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2074894,2803,232407,7542,93557,5004,13064,2042,46501,3577,33992,3147,138850,4748,11003,1983,65861,3872,61986,3546,1842487,8344,921726,5668,542977,7638,225451,6214,153298,3295,920761,5384,361425,7076,297613,7166,261723,5302,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3223255,3857,494319,13224,197883,6834,14525,1915,71715,4343,111643,5433,296436,8995,17384,2135,93694,5746,185358,6701,2728936,13415,1352520,7346,710243,9401,328516,6685,313761,6203,1376416,10059,504402,9752,389659,8963,482355,7412,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,3216588,4350,521763,15179,195297,7781,19414,2629,71255,4814,104628,4719,326466,9308,28020,3154,118150,5155,180296,8404,2694825,15701,1330592,8436,653658,8090,367530,8206,309404,7286,1364233,10117,459501,8382,428560,10214,476172,9926,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1047747,2099,122629,6281,45900,3392,3935,869,18343,1997,23622,2417,76729,4338,2867,938,29783,2604,44079,3172,925118,6417,458559,3242,243271,4744,121861,4070,93427,2731,466559,5079,169764,5089,155263,5035,141532,3214,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,4301298,3714,312921,10766,118394,5651,8842,1692,43738,3603,65814,4213,194527,8164,10827,1835,73028,5873,110672,4978,3988377,11258,1916639,6487,1106993,10282,463981,9881,345665,7046,2071738,8677,864969,11245,631239,10043,575530,8389,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,4978068,3286,463183,13831,184028,8891,9384,1541,74242,5819,100402,5341,279155,8909,11536,1840,97623,5947,169996,6509,4514885,14168,2197516,9744,1219436,11978,556719,10977,421361,6952,2317369,9211,860254,11647,788852,11285,668263,7657,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,7728677,4782,936272,18730,390538,12101,29778,2748,158186,5926,202574,8413,545734,11421,33080,3082,207396,6716,305258,8816,6792405,19714,3349044,12681,1667387,13647,905087,12812,776570,8987,3443361,11577,1126215,10606,1128936,12368,1188210,7939,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,3946109,3247,357178,8782,154279,4989,16262,1946,76151,3962,61866,3282,202899,6661,11325,1861,94050,4325,97524,4864,3588931,9107,1792410,5309,1004709,9118,496595,7627,291106,5126,1796521,6929,689100,8888,655951,9295,451470,6753,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2155766,2967,398611,12540,149858,6767,14801,2101,48116,3831,86941,5633,248753,8004,22428,3226,73400,4239,152925,6515,1757155,12648,864494,7459,446767,8131,208965,6874,208762,7274,892661,8214,316673,6951,252272,7854,323716,7044,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,4447698,4277,535180,14185,215325,7613,22007,3013,93174,5351,100144,5375,319855,9025,22949,2144,123685,5979,173221,5680,3912518,14695,1919026,8852,1049896,11340,472122,9709,397008,7508,1993492,9426,763189,13344,611151,12495,619152,8987,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,735500,1833,93035,4856,38973,3028,4400,1056,19559,2221,15014,1875,54062,3098,3783,921,25302,2427,24977,2298,642465,5128,325072,3563,163022,4112,96165,3961,65885,2726,317393,3280,109079,3891,113912,4189,94402,2999,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1329313,2127,140309,6248,57280,4050,7865,1327,27456,2682,21959,2416,83029,3756,6444,1225,38666,2628,37919,2531,1189004,6591,598968,3954,360480,4880,148268,4286,90220,2616,590036,4260,242367,4627,195601,4877,152068,3899,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1906001,2269,175652,8376,72844,4573,9026,1744,25876,3107,37942,3440,102808,5595,8163,1892,35075,3234,59570,4581,1730349,8524,889698,5453,508667,8441,213839,7544,167192,4748,840651,5627,338299,7646,232668,6003,269684,6657,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1022241,1857,77733,4946,31279,2939,2657,711,12782,1835,15840,1931,46454,3525,2894,1625,18333,2352,25227,2467,944508,5160,468979,3379,274851,5365,115474,4419,78654,3540,475529,3731,182358,4312,164628,5040,128543,3549,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,6719602,4276,525577,16092,209990,8611,19416,2109,66167,5098,124407,6067,315587,10253,16493,2535,99607,5844,199487,8359,6194025,17184,3017194,9678,1691703,12797,722577,12246,602914,10070,3176831,11004,1158719,13519,981608,13169,1036504,11125,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1471490,2914,238491,9641,98305,5735,12964,2079,40258,3857,45083,3375,140186,6135,12812,2179,48430,3527,78944,4804,1232999,9823,612206,5880,320811,7483,156383,6132,135012,4390,620793,6339,217889,5589,191445,5782,211459,4965,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,14875027,6467,1870941,26787,750079,13997,84349,5534,228115,7630,437615,10736,1120862,19811,66185,4544,315345,9784,739332,17270,13004086,28041,6323726,15551,3400131,22004,1512080,20083,1411515,16089,6680360,20838,2482225,18506,1934011,18792,2264124,19962,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,6714427,6244,871879,18310,346301,10446,35593,3381,145251,7807,165457,6977,525578,12363,35881,3483,201407,7783,288290,8566,5842548,19097,2877102,11797,1585278,12240,695224,11963,596600,9714,2965446,13839,1119582,13435,891735,14118,954129,10793,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,482515,1457,52899,3655,20411,1924,2724,555,9655,1473,8032,1200,32488,2575,2403,649,15870,1796,14215,1565,429616,3879,218028,2325,127479,3283,57254,2863,33295,1696,211588,2748,81952,2868,72082,2926,57554,2263,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,8764500,5178,1025464,22671,403696,13506,32756,3303,173319,8216,197621,8217,621768,12706,36074,3378,249341,9671,336353,8126,7739036,22808,3796636,14199,2040454,11937,952838,13192,803344,10080,3942400,13751,1425047,14491,1251303,15417,1266050,12268,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,2688512,3720,395605,11449,162109,6171,19587,2113,66614,4507,75908,4063,233496,8043,19615,2586,87275,5061,126606,5660,2292907,12023,1132869,7154,628363,7255,262142,6825,242364,5507,1160038,8225,431955,8880,328981,7958,399102,7713,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,2885567,2755,354092,11710,155578,6753,17199,2563,70354,3853,68025,5163,198514,7855,10702,1652,85646,5298,102166,5995,2531475,11387,1258892,6964,640946,9930,358807,8788,259139,5387,1272583,8172,414808,7525,435683,8223,422092,7958,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,9611789,5382,1031968,18013,408594,9609,35207,2999,153861,5880,219526,7538,623374,12462,33068,3431,210686,7943,379620,8997,8579821,17856,4184934,10319,2242984,14196,1010452,12999,931498,10227,4394887,12831,1575037,12197,1314453,12630,1505397,11777,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,820719,1663,83385,6145,31742,3583,1861,790,12741,2052,17140,2536,51643,4315,2160,748,18213,2993,31270,3115,737334,6487,360843,4191,193174,5426,93573,5156,74096,3224,376491,4330,133393,4568,126928,4926,116170,3461,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,3284345,3342,454377,14534,174953,7949,17816,2622,59722,4387,97415,5726,279424,9362,19659,2443,95119,5505,164646,7146,2829968,15389,1381156,8646,753173,9750,316554,8006,311429,7282,1448812,10174,542084,9891,422347,8484,484381,8366,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,586733,1448,73377,4250,30767,2514,3776,830,15017,2007,11974,1618,42610,2705,3562,845,18768,2046,20280,1814,513356,4429,258551,3142,154643,4015,65763,3146,38145,2118,254805,2626,107218,3227,83331,2754,64256,2388,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,4627687,4931,661493,17355,262260,9805,25645,2681,94133,5359,142482,7649,399233,10888,23358,2752,137336,6341,238539,7716,3966194,18289,1964816,10601,1088036,12739,452407,10177,424373,9260,2001378,11419,745325,9323,576777,9162,679276,9908,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,17176757,9371,2479812,32888,1012885,18173,184030,9186,411248,11760,417607,10052,1466927,20694,118721,6533,525961,15452,822245,13723,14696945,34445,7374724,21055,4285300,24770,1737363,22606,1352061,14861,7322221,20034,2753840,19188,2120772,19182,2447609,17764,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1806605,2518,180895,9006,76574,5328,11532,2094,40311,3604,24731,2919,104321,5889,7208,1387,52440,3952,44673,3754,1625710,8684,818313,5613,467062,7769,230118,6762,121133,3624,807397,5884,250907,6922,303317,7347,253173,5442,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,490876,1001,46669,2891,17326,1479,1472,513,8476,1307,7378,1333,29343,2186,1502,539,12216,1590,15625,1437,444207,2997,220662,1918,119502,3144,63288,2903,37872,1835,223545,2611,83821,2800,79963,3159,59761,2526,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,5833037,6201,512814,14872,200826,8386,20758,2866,82727,5319,97341,5482,311988,9743,23666,2860,114646,5721,173676,7884,5320223,16085,2608424,9813,1530499,13905,597510,11863,480415,7793,2711799,10410,1102713,12251,801021,12977,808065,10499,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,4945479,3641,529782,13043,229105,7880,20548,2666,97196,5504,111361,5964,300677,8029,15096,2302,118991,5830,166590,6231,4415697,13407,2203616,8263,1151913,10669,620500,11370,431203,6468,2212081,8626,733144,10151,772081,10109,706856,8786,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1435268,2129,220776,10348,87265,5271,7470,1414,31008,2741,48787,3548,133511,6288,7491,1441,43080,3419,82940,4666,1214492,10455,604987,5445,298533,6516,128650,4943,177804,4804,609505,6514,193239,5467,159569,5404,256697,4900,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,4271098,3237,421196,11990,175626,6793,20617,2210,78697,4893,76312,3673,245570,7861,18549,1739,111044,5912,115977,5681,3849902,12888,1921492,7563,1068230,10123,509567,8974,343695,5176,1928410,8440,732451,8259,669524,9512,526435,5504,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,396449,1464,33915,3238,13482,1844,1564,633,6748,1530,5170,1118,20433,2384,2177,794,10314,1813,7942,1269,362534,3769,185908,2288,105520,2970,48615,2563,31773,2077,176626,2744,64830,3055,65061,3722,46735,2390,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,2996501,2864,1265233,22242,559031,11696,69082,3476,126352,5838,363597,9838,706202,12608,39720,2827,105181,4835,561301,11998,1731268,22549,846419,11689,403997,9694,156870,5871,285552,6880,884849,12936,322316,8462,158530,5596,404003,9129,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
