GEO_ID,C06008_001E,C06008_001M,C06008_002E,C06008_002M,C06008_003E,C06008_003M,C06008_004E,C06008_004M,C06008_005E,C06008_005M,C06008_006E,C06008_006M,C06008_007E,C06008_007M,C06008_008E,C06008_008M,C06008_009E,C06008_009M,C06008_010E,C06008_010M,C06008_011E,C06008_011M,C06008_012E,C06008_012M,C06008_013E,C06008_013M,C06008_014E,C06008_014M,C06008_015E,C06008_015M,C06008_016E,C06008_016M,C06008_017E,C06008_017M,C06008_018E,C06008_018M,C06008_019E,C06008_019M,C06008_020E,C06008_020M,C06008_021E,C06008_021M,C06008_022E,C06008_022M,C06008_023E,C06008_023M,C06008_024E,C06008_024M,C06008_025E,C06008_025M,NAME,C06008_001MA,C06008_001EA,C06008_002MA,C06008_002EA,C06008_003EA,C06008_003MA,C06008_004MA,C06008_004EA,C06008_005MA,C06008_005EA,C06008_006MA,C06008_006EA,C06008_007EA,C06008_007MA,C06008_008MA,C06008_008EA,C06008_009EA,C06008_009MA,C06008_010MA,C06008_010EA,C06008_011MA,C06008_011EA,C06008_012EA,C06008_012MA,C06008_013MA,C06008_013EA,C06008_014EA,C06008_014MA,C06008_015EA,C06008_015MA,C06008_016MA,C06008_016EA,C06008_017MA,C06008_017EA,C06008_018EA,C06008_018MA,C06008_019MA,C06008_019EA,C06008_020EA,C06008_020MA,C06008_021MA,C06008_021EA,C06008_022MA,C06008_022EA,C06008_023EA,C06008_023MA,C06008_024MA,C06008_024EA,C06008_025EA,C06008_025MA,state
0400000US21,3381302,2493,879970,12191,1759066,22095,498436,12840,243830,6297,2345075,13415,623123,11496,1189644,17318,342964,9365,189344,6137,911629,13104,220592,7324,498716,11608,141828,6701,50493,3402,23239,2427,9050,1552,10180,1423,3523,1015,486,332,101359,5209,27205,2857,60526,3719,10121,1619,3507,873,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,3386670,2961,1069428,13950,1604312,20867,457763,11602,255167,7471,2608329,14431,885516,13036,1173897,20060,351780,9630,197136,6135,638869,12777,147252,6617,349521,9565,91385,5280,50711,3303,21350,2585,5934,1523,11781,1459,3080,811,555,363,118122,5243,30726,3466,69113,4831,11518,1957,6765,1564,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1096285,1113,294724,6150,580040,9560,148634,5682,72887,3291,677366,8212,198103,5945,341452,7560,89148,4209,48663,2612,368917,7512,86574,4526,209238,6229,53445,3282,19660,1961,11781,1421,2932,700,6099,968,2179,616,571,347,38221,3446,7115,1670,23251,2564,3862,1142,3993,754,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,4501537,1982,1456369,15634,2204048,19961,562799,12625,278321,5750,1878226,17362,743187,13358,776026,14741,237370,7965,121643,3815,1924931,17913,520287,12261,1020626,15293,258219,8202,125799,4249,59117,4336,24421,3231,26049,2141,7160,1441,1487,635,639263,13638,168474,9719,381347,10348,60050,4300,29392,2627,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,5249776,1728,1804439,17726,2526849,22689,577243,12374,341245,8095,3112167,16665,1138899,15171,1412572,18052,340070,9323,220626,6368,1137707,17791,374401,11290,575573,12489,123818,5791,63915,3864,133458,7573,58817,5351,46122,4095,23314,2478,5205,1082,866444,16945,232322,8207,492582,14972,90041,5536,51499,3283,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,8076640,2387,2478408,16799,4072578,27375,1020525,14948,505129,7181,5847449,20766,1964242,15566,2838660,25424,735053,13581,309494,5676,1621006,20371,383054,9770,844434,14775,236628,5848,156890,4653,50478,3422,16740,2390,26292,2409,5458,883,1988,575,557707,14046,114372,6668,363192,11144,43386,2827,36757,2637,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,4134380,1842,1251658,12520,2218847,16921,433265,9372,230610,4725,2705638,14778,861750,10800,1416484,13435,272005,7259,155399,3769,1094013,13686,288012,8382,615730,11700,129259,5237,61012,3020,25579,2289,10295,1805,11837,1425,2637,668,810,341,309150,8423,91601,5535,174796,6384,29364,3265,13389,1714,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2284716,2629,712155,10161,1071494,16930,320715,9561,180352,6120,1605871,10673,530220,9713,710052,14594,227215,8130,138384,5156,621346,10911,163921,6510,330009,8762,88123,4907,39293,3114,9642,1469,2245,686,5166,1132,1986,765,245,221,47857,3645,15769,2316,26267,2627,3391,946,2430,815,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,4674246,2904,1300189,14855,2421396,23426,636354,14052,316307,6951,2916977,20099,891484,14488,1437757,20127,394741,11262,192995,5025,1552290,18874,354797,10019,858112,15316,225136,6824,114245,4761,31731,3251,10207,1674,16646,2142,4373,1182,505,375,173248,7876,43701,3588,108881,5853,12104,1754,8562,1576,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,769036,1445,206878,5751,413955,8256,99313,4988,48890,2417,372220,7030,115874,5093,190360,6053,43334,2799,22652,1674,375037,7028,84711,4278,212222,6557,53747,3645,24357,2325,5791,1015,2226,713,2386,636,887,524,292,242,15988,1937,4067,1366,8987,1212,1345,571,1589,561,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1400725,1171,384010,6694,772360,10381,155064,6077,89291,2894,866621,8502,253150,5296,461317,7346,91113,3958,61041,2605,434369,7862,101461,4767,251299,6811,55898,3837,25711,1996,9671,1384,4039,1043,4228,881,1220,509,184,173,90064,3495,25360,2642,55516,3002,6833,1247,2355,578,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1965437,1149,566781,10557,983660,14197,303170,8050,111826,5155,233670,9183,126821,6824,75232,5334,27578,3368,4039,787,1255181,12774,322314,10215,627906,12349,218317,7096,86644,4720,28652,2886,9879,1773,13112,2024,4735,1265,926,565,447934,9797,107767,6501,267410,9020,52540,4263,20217,2162,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1075279,1285,308733,6920,569788,10785,134231,7199,62527,2936,384855,8171,142516,5692,172929,6396,46349,3425,23061,1967,612710,8894,147964,6753,349944,9437,79865,5529,34937,2516,10760,1963,2862,850,5521,1249,2088,1015,289,288,66954,4995,15391,2500,41394,4091,5929,1375,4240,825,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,7006178,1117,2222005,14458,3563166,22380,737697,12694,483310,9247,3203709,23083,1306297,15230,1375740,15291,318633,9630,203039,6354,1964844,20564,473856,11139,1084155,14628,224975,6995,181858,5421,167647,9263,45325,4273,80816,5915,30204,3120,11302,2009,1669978,21673,396527,11912,1022455,16780,163885,7048,87111,5114,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1533025,1891,483436,9832,747637,12752,212326,7535,89626,3626,675114,11022,272662,9360,280885,9102,86173,5612,35394,2344,658020,8592,159115,6637,348738,7862,104304,4574,45863,2514,18938,2283,6911,1368,8291,1286,2775,750,961,748,180953,9437,44748,4650,109723,6369,19074,2739,7408,1339,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,15606628,2416,5566776,32361,7209012,37436,1781628,17176,1049212,14173,9154594,36154,3615506,27258,3960024,32723,985236,13467,593828,9559,2016530,18338,725795,13764,884997,14386,242079,6928,163659,4669,424835,10432,135394,6679,161169,7165,83453,4753,44819,2885,4010669,33361,1090081,20689,2202822,22416,470860,10726,246906,8113,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,7072249,4351,2021960,19443,3642261,32459,951846,19435,456182,8540,3908209,25523,1175878,19612,1876703,24138,551355,15484,304273,7118,2536875,23246,653528,13275,1405335,20773,342517,9409,135495,4745,64582,4476,22228,2797,31598,2857,8700,1850,2056,767,562583,11584,170326,7200,328625,10198,49274,4150,14358,1661,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,519296,1132,153251,5005,281801,6755,47966,3147,36278,1953,357027,4954,104829,4528,192714,5352,30606,2677,28878,1759,146162,5164,43428,2897,79910,4005,16149,1609,6675,886,3640,969,833,392,2019,851,617,462,171,194,12467,1611,4161,1208,7158,1175,594,362,554,271,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,9205208,2954,2705608,23947,4633154,32333,1231835,15814,634611,9415,6607758,26201,2142403,21716,3189998,27437,877054,14442,398303,8612,2149148,22410,455608,11228,1173879,16915,313748,9652,205913,5569,64731,4018,21654,2339,32578,3099,7610,1358,2889,954,383571,10294,85943,6058,236699,8130,33423,2647,27506,2399,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,2839257,2423,721736,10391,1489373,16726,426531,11022,201617,4475,1621706,12117,460685,9787,797112,12360,238448,7808,125461,3626,1025349,11557,213310,7100,574850,10794,166754,6451,70435,3349,28531,2761,8618,1430,13241,1835,6256,1447,416,271,163671,5922,39123,3159,104170,4849,15073,1911,5305,1192,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,2998516,2122,854994,12932,1530561,17077,440384,9988,172577,5272,1137355,15422,429977,10533,502061,10518,159648,6343,45669,2852,1499194,16863,327309,10168,819032,13166,242820,8498,110033,3997,31089,2556,9768,1772,15376,1916,4937,1064,1008,513,330878,8476,87940,5737,194092,7893,32979,3354,15867,2256,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,10164450,2610,3150116,21432,5074149,29450,1146455,14956,793730,10711,7467086,21953,2381930,17577,3628582,26273,842293,12948,614281,9389,1961653,20045,573070,11871,1019591,14669,233817,6705,135175,5225,139798,5928,47859,4012,62501,4071,22058,2148,7380,1372,595913,12698,147257,7555,363475,11317,48287,3406,36894,2896,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,873859,1069,299121,6914,408565,10849,106610,5807,59563,2978,480777,8846,174349,6981,213144,7926,57981,4520,35303,2134,248230,7679,80951,4488,120289,5931,30911,2670,16079,1880,18159,2470,7270,1752,6830,1295,3262,876,797,519,126693,6361,36551,3603,68302,5943,14456,2236,7384,1405,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,3470748,1760,1044564,14558,1703146,17921,469440,11345,253598,6696,1968063,18800,659919,13106,862731,14500,275800,9141,169613,6073,1306783,19238,330072,10294,726980,12995,173233,7875,76498,3864,33156,3020,11671,1995,15398,1555,5388,1424,699,499,162746,5384,42902,3820,98037,4834,15019,2246,6788,1131,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,621618,1123,173914,5086,343665,7196,63921,3519,40118,2072,382687,5204,114232,4016,205377,5543,35857,2725,27221,1606,220949,5610,54941,3043,127008,5351,26757,2619,12243,1301,3028,714,1264,376,1250,454,293,223,221,143,14954,1858,3477,866,10030,1886,1014,443,433,237,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,4846989,3574,1293537,15275,2491871,27310,725130,17892,336451,7356,2818240,18835,828152,13305,1354863,17306,421198,13322,214027,5586,1781017,19552,393972,11030,994378,18763,277581,8191,115086,4780,34596,3074,10878,1623,18224,2257,4812,1178,682,371,213136,7561,60535,4858,124406,5503,21539,2457,6656,1196,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,18066247,4638,5332034,30392,9263982,44297,2455591,27827,1014640,13021,9742578,34570,3394106,27246,4387114,37587,1380066,23492,581292,10553,4633560,28585,1059574,17755,2585832,21204,702069,16005,286085,7363,209039,7860,63527,4957,107232,5433,32218,3504,6062,1374,3481070,31250,814827,19612,2183804,26523,341238,11785,141201,7099,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1881043,1286,528268,9046,1087466,14020,191876,7346,73433,4009,1051080,11461,330713,7899,582008,11591,97182,5057,41177,2713,616762,10482,144797,6403,371727,9620,74384,3948,25854,2304,19384,2522,6407,1482,10577,1622,2064,688,336,240,193817,6246,46351,4081,123154,5414,18246,2511,6066,1433,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,517561,682,151292,5069,266108,7656,70315,4043,29846,1587,249419,5155,79739,3691,119787,5430,33575,2552,16318,1477,239663,5041,64041,3616,130023,4965,34410,2753,11189,1165,5611,1099,2207,713,2900,726,352,247,152,123,22868,2245,5305,1145,13398,1561,1978,754,2187,534,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,6153763,3673,1837362,19802,3165774,25836,772095,16412,378532,8089,2769219,19050,958520,15289,1246707,18848,359298,10624,204694,6032,2561607,20341,648280,11502,1441210,18750,328326,9586,143791,5310,99177,5281,37734,2979,46443,3680,13274,2056,1726,694,723760,12613,192828,9251,431414,11596,71197,4967,28321,2739,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
