GEO_ID,B19055_001E,B19055_001M,B19055_002E,B19055_002M,B19055_003E,B19055_003M,NAME,B19055_001MA,B19055_001EA,B19055_002EA,B19055_002MA,B19055_003EA,B19055_003MA,state
0400000US01,1796058,10547,562057,7448,1234001,12098,Alabama,null,null,null,null,null,null,01
0400000US02,229878,2779,37068,1790,192810,3027,Alaska,null,null,null,null,null,null,02
0400000US04,2224992,11475,627043,6491,1597949,12151,Arizona,null,null,null,null,null,null,04
0400000US05,1103428,7576,357338,5889,746090,9401,Arkansas,null,null,null,null,null,null,05
0400000US06,12151227,18090,2832882,15477,9318345,20234,California,null,null,null,null,null,null,06
0400000US08,1846988,9333,381157,5126,1465831,9445,Colorado,null,null,null,null,null,null,08
0400000US09,1325443,5814,365053,5720,960390,6682,Connecticut,null,null,null,null,null,null,09
0400000US10,320110,3955,93980,2354,226130,4091,Delaware,null,null,null,null,null,null,10
0400000US11,250456,3518,50902,2186,199554,3775,District of Columbia,null,null,null,null,null,null,11
0400000US12,7106042,22495,2309373,15587,4796669,22973,Florida,null,null,null,null,null,null,12
0400000US13,3376763,13781,788183,9507,2588580,14529,Georgia,null,null,null,null,null,null,13
0400000US15,432632,4384,128470,3061,304162,4364,Hawaii,null,null,null,null,null,null,15
0400000US16,548555,3560,141524,2793,407031,3884,Idaho,null,null,null,null,null,null,16
0400000US17,4724252,12168,1183065,10179,3541187,13068,Illinois,null,null,null,null,null,null,17
0400000US18,2435274,11216,657022,7131,1778252,11735,Indiana,null,null,null,null,null,null,18
0400000US19,1208765,6039,344763,4463,864002,6404,Iowa,null,null,null,null,null,null,19
0400000US20,1088288,6040,282103,4141,806185,6275,Kansas,null,null,null,null,null,null,20
0400000US21,1651911,8409,503232,6030,1148679,9848,Kentucky,null,null,null,null,null,null,21
0400000US22,1564978,7812,448283,6642,1116695,8563,Louisiana,null,null,null,null,null,null,22
0400000US23,548247,3968,169449,4017,378798,4930,Maine,null,null,null,null,null,null,23
0400000US24,2089031,6574,496543,5957,1592488,8268,Maryland,null,null,null,null,null,null,24
0400000US25,2446485,10151,650961,6313,1795524,11002,Massachusetts,null,null,null,null,null,null,25
0400000US26,3869117,11246,1084162,7619,2784955,12758,Michigan,null,null,null,null,null,null,26
0400000US27,2042297,7113,500501,4937,1541796,7885,Minnesota,null,null,null,null,null,null,27
0400000US28,1075521,7501,336013,6045,739508,8052,Mississippi,null,null,null,null,null,null,28
0400000US29,2305027,10294,662919,6710,1642108,11671,Missouri,null,null,null,null,null,null,29
0400000US30,372190,3596,108022,2208,264168,3750,Montana,null,null,null,null,null,null,30
0400000US31,700888,4044,182923,3085,517965,4653,Nebraska,null,null,null,null,null,null,31
0400000US32,936828,5750,227777,4203,709051,6019,Nevada,null,null,null,null,null,null,32
0400000US33,504503,4403,132163,2745,372340,4424,New Hampshire,null,null,null,null,null,null,33
0400000US34,3135490,10908,855429,7250,2280061,12180,New Jersey,null,null,null,null,null,null,34
0400000US35,726033,5057,196128,3928,529905,5822,New Mexico,null,null,null,null,null,null,35
0400000US36,7088376,16391,1933671,10986,5154705,17724,New York,null,null,null,null,null,null,36
0400000US37,3454068,13312,941750,7709,2512318,13053,North Carolina,null,null,null,null,null,null,37
0400000US38,272352,2425,73778,1763,198574,2736,North Dakota,null,null,null,null,null,null,38
0400000US39,4499506,13030,1246938,8120,3252568,12733,Ohio,null,null,null,null,null,null,39
0400000US40,1385300,8701,403975,5248,981325,9057,Oklahoma,null,null,null,null,null,null,40
0400000US41,1449662,7388,390459,4842,1059203,7379,Oregon,null,null,null,null,null,null,41
0400000US42,4845603,12498,1510204,9945,3335399,12231,Pennsylvania,null,null,null,null,null,null,42
0400000US44,405627,3350,115807,3107,289820,3829,Rhode Island,null,null,null,null,null,null,44
0400000US45,1656978,10079,490641,6092,1166337,10424,South Carolina,null,null,null,null,null,null,45
0400000US46,312477,2799,85272,2146,227205,3120,South Dakota,null,null,null,null,null,null,46
0400000US47,2375123,11752,685560,7577,1689563,12266,Tennessee,null,null,null,null,null,null,47
0400000US48,8109388,19850,1849075,12735,6260313,20038,Texas,null,null,null,null,null,null,48
0400000US49,814028,5168,172058,3153,641970,5581,Utah,null,null,null,null,null,null,49
0400000US50,253808,2408,69829,1788,183979,2672,Vermont,null,null,null,null,null,null,50
0400000US51,2905071,10869,727665,8500,2177406,12430,Virginia,null,null,null,null,null,null,51
0400000US53,2471912,8400,598577,7306,1873335,9816,Washington,null,null,null,null,null,null,53
0400000US54,743064,5703,264282,4668,478782,6791,West Virginia,null,null,null,null,null,null,54
0400000US55,2230060,8147,593140,5398,1636920,8793,Wisconsin,null,null,null,null,null,null,55
0400000US56,207302,2675,53217,1538,154085,2654,Wyoming,null,null,null,null,null,null,56
0400000US72,1240456,7941,486790,6276,753666,8377,Puerto Rico,null,null,null,null,null,null,72
