GEO_ID,B19301H_001E,B19301H_001M,NAME,B19301H_001MA,B19301H_001EA,state
0400000US01,24718,311,Alabama,null,null,01
0400000US02,32163,874,Alaska,null,null,02
0400000US04,30629,341,Arizona,null,null,04
0400000US05,22066,357,Arkansas,null,null,05
0400000US06,38224,263,California,null,null,06
0400000US08,32247,335,Colorado,null,null,08
0400000US09,38590,589,Connecticut,null,null,09
0400000US10,30188,864,Delaware,null,null,10
0400000US11,67447,3096,District of Columbia,null,null,11
0400000US12,30326,235,Florida,null,null,12
0400000US13,28782,302,Georgia,null,null,13
0400000US15,37888,1299,Hawaii,null,null,15
0400000US16,22245,372,Idaho,null,null,16
0400000US17,31583,279,Illinois,null,null,17
0400000US18,24220,247,Indiana,null,null,18
0400000US19,24012,252,Iowa,null,null,19
0400000US20,25878,290,Kansas,null,null,20
0400000US21,21899,246,Kentucky,null,null,21
0400000US22,24832,284,Louisiana,null,null,22
0400000US23,23724,405,Maine,null,null,23
0400000US24,37473,449,Maryland,null,null,24
0400000US25,33667,305,Massachusetts,null,null,25
0400000US26,26174,198,Michigan,null,null,26
0400000US27,29553,253,Minnesota,null,null,27
0400000US28,22631,378,Mississippi,null,null,28
0400000US29,24483,216,Missouri,null,null,29
0400000US30,22153,364,Montana,null,null,30
0400000US31,24920,335,Nebraska,null,null,31
0400000US32,32198,644,Nevada,null,null,32
0400000US33,29271,524,New Hampshire,null,null,33
0400000US34,37446,309,New Jersey,null,null,34
0400000US35,29605,694,New Mexico,null,null,35
0400000US36,34119,264,New York,null,null,36
0400000US37,26893,241,North Carolina,null,null,37
0400000US38,23731,712,North Dakota,null,null,38
0400000US39,25026,195,Ohio,null,null,39
0400000US40,23725,370,Oklahoma,null,null,40
0400000US41,26577,339,Oregon,null,null,41
0400000US42,26514,152,Pennsylvania,null,null,42
0400000US44,28984,704,Rhode Island,null,null,44
0400000US45,26269,402,South Carolina,null,null,45
0400000US46,24010,842,South Dakota,null,null,46
0400000US47,24254,250,Tennessee,null,null,47
0400000US48,31063,208,Texas,null,null,48
0400000US49,22624,309,Utah,null,null,49
0400000US50,25340,559,Vermont,null,null,50
0400000US51,33942,315,Virginia,null,null,51
0400000US53,30056,314,Washington,null,null,53
0400000US54,19567,328,West Virginia,null,null,54
0400000US55,26584,235,Wisconsin,null,null,55
0400000US56,25757,889,Wyoming,null,null,56
0400000US72,21072,3834,Puerto Rico,null,null,72
