GEO_ID,C17002_001E,C17002_001M,C17002_002E,C17002_002M,C17002_003E,C17002_003M,C17002_004E,C17002_004M,NAME,C17002_001EA,C17002_001MA,C17002_002MA,C17002_002EA,C17002_003EA,C17002_003MA,C17002_004EA,C17002_004MA,state
0400000US01,4482152,2720,742064,20891,942418,21984,2797670,23223,Alabama,null,null,null,null,null,null,null,null,01
0400000US02,651997,1058,70919,7094,99326,7735,481752,9628,Alaska,null,null,null,null,null,null,null,null,02
0400000US04,6052150,12167,857349,27234,1215966,31029,3978835,36751,Arizona,null,null,null,null,null,null,null,null,04
0400000US05,2729090,2973,471155,16444,633390,18442,1624545,22314,Arkansas,null,null,null,null,null,null,null,null,05
0400000US06,35675356,7967,4690140,69184,6747385,76926,24237831,82146,California,null,null,null,null,null,null,null,null,06
0400000US08,4653251,2663,556153,17838,758181,20128,3338917,24615,Colorado,null,null,null,null,null,null,null,null,08
0400000US09,3393432,2120,280108,12632,403959,15327,2709365,17784,Connecticut,null,null,null,null,null,null,null,null,09
0400000US10,828673,1089,91962,8734,110862,7026,625849,10145,Delaware,null,null,null,null,null,null,null,null,10
0400000US11,551161,908,108100,7848,77090,7010,365971,8874,District of Columbia,null,null,null,null,null,null,null,null,11
0400000US12,17686295,6001,2226587,41963,3438618,45157,12021090,60121,Florida,null,null,null,null,null,null,null,null,12
0400000US13,9082715,5257,1333524,28435,1714383,33904,6034808,36193,Georgia,null,null,null,null,null,null,null,null,13
0400000US15,1252117,2035,116147,9384,184051,12737,951919,14496,Hawaii,null,null,null,null,null,null,null,null,15
0400000US16,1431508,2111,180177,8124,314952,11606,936379,12945,Idaho,null,null,null,null,null,null,null,null,16
0400000US17,12516453,4308,1539033,33611,2004651,35927,8972769,41968,Illinois,null,null,null,null,null,null,null,null,17
0400000US18,6125557,3393,777712,24218,1097084,25059,4250761,31364,Indiana,null,null,null,null,null,null,null,null,18
0400000US19,2878398,1906,316122,11956,512767,14561,2049509,16633,Iowa,null,null,null,null,null,null,null,null,19
0400000US20,2679951,1806,330976,12307,483282,15825,1865693,17287,Kansas,null,null,null,null,null,null,null,null,20
0400000US21,4087474,2992,693479,19675,811219,20245,2582776,23856,Kentucky,null,null,null,null,null,null,null,null,21
0400000US22,4165324,2394,793223,23967,857494,22274,2514607,24126,Louisiana,null,null,null,null,null,null,null,null,22
0400000US23,1285599,1319,165956,9369,241228,9473,878415,11952,Maine,null,null,null,null,null,null,null,null,23
0400000US24,5475889,2880,428345,16756,662131,24832,4385413,23119,Maryland,null,null,null,null,null,null,null,null,24
0400000US25,6235586,2474,620188,19066,772543,21117,4842855,26168,Massachusetts,null,null,null,null,null,null,null,null,25
0400000US26,9852543,4524,1331833,28594,1629655,30011,6891055,36166,Michigan,null,null,null,null,null,null,null,null,26
0400000US27,5036852,2551,491633,13842,722434,17016,3822785,18588,Minnesota,null,null,null,null,null,null,null,null,27
0400000US28,2815425,2470,592743,21116,651235,22583,1571447,22548,Mississippi,null,null,null,null,null,null,null,null,28
0400000US29,5674490,3452,769584,23237,1087001,19647,3817905,23491,Missouri,null,null,null,null,null,null,null,null,29
0400000US30,921449,1204,125655,7460,197029,8891,598765,10766,Montana,null,null,null,null,null,null,null,null,30
0400000US31,1715413,1577,197037,9781,318985,12799,1199391,13795,Nebraska,null,null,null,null,null,null,null,null,31
0400000US32,2460755,1936,253713,12708,443936,17134,1763106,19061,Nevada,null,null,null,null,null,null,null,null,32
0400000US33,1276753,1706,102404,7079,154937,7595,1019412,10872,New Hampshire,null,null,null,null,null,null,null,null,33
0400000US34,8540402,3957,741873,24336,1078442,28877,6720087,33039,New Jersey,null,null,null,null,null,null,null,null,34
0400000US35,1912288,2059,353694,13260,425876,16098,1132718,19109,New Mexico,null,null,null,null,null,null,null,null,35
0400000US36,18770190,6168,2662199,40537,3037072,45930,13070919,50856,New York,null,null,null,null,null,null,null,null,36
0400000US37,8591303,4200,1261078,28517,1736136,33520,5594089,39257,North Carolina,null,null,null,null,null,null,null,null,37
0400000US38,605883,1233,69356,4878,116995,7493,419532,7070,North Dakota,null,null,null,null,null,null,null,null,38
0400000US39,11156019,4411,1486363,36291,1923239,32984,7746417,37267,Ohio,null,null,null,null,null,null,null,null,39
0400000US40,3461976,3208,587591,18132,743042,20244,2131343,20039,Oklahoma,null,null,null,null,null,null,null,null,40
0400000US41,3626910,2739,480613,17873,689632,23114,2456665,26072,Oregon,null,null,null,null,null,null,null,null,41
0400000US42,12015358,4038,1448228,27368,2007171,32120,8559959,38749,Pennsylvania,null,null,null,null,null,null,null,null,42
0400000US44,1026114,898,114066,8626,163818,11180,748230,14011,Rhode Island,null,null,null,null,null,null,null,null,44
0400000US45,4182874,2974,656154,19827,850492,24462,2676228,23140,South Carolina,null,null,null,null,null,null,null,null,45
0400000US46,753221,1100,102184,6638,143065,7239,507972,9090,South Dakota,null,null,null,null,null,null,null,null,46
0400000US47,5877686,3813,952256,26516,1207008,26545,3718422,32440,Tennessee,null,null,null,null,null,null,null,null,47
0400000US48,22887307,6627,3868689,52605,4902415,59431,14116203,59842,Texas,null,null,null,null,null,null,null,null,48
0400000US49,2508619,1594,265432,13336,486080,16070,1757107,18606,Utah,null,null,null,null,null,null,null,null,49
