GEO_ID,B11004_001E,B11004_001M,B11004_002E,B11004_002M,B11004_003E,B11004_003M,B11004_004E,B11004_004M,B11004_005E,B11004_005M,B11004_006E,B11004_006M,B11004_007E,B11004_007M,B11004_008E,B11004_008M,B11004_009E,B11004_009M,B11004_010E,B11004_010M,B11004_011E,B11004_011M,B11004_012E,B11004_012M,B11004_013E,B11004_013M,B11004_014E,B11004_014M,B11004_015E,B11004_015M,B11004_016E,B11004_016M,B11004_017E,B11004_017M,B11004_018E,B11004_018M,B11004_019E,B11004_019M,B11004_020E,B11004_020M,NAME,B11004_001MA,B11004_001EA,B11004_002EA,B11004_002MA,B11004_003EA,B11004_003MA,B11004_004EA,B11004_004MA,B11004_005EA,B11004_005MA,B11004_006MA,B11004_006EA,B11004_007MA,B11004_007EA,B11004_008EA,B11004_008MA,B11004_009EA,B11004_009MA,B11004_010EA,B11004_010MA,B11004_011MA,B11004_011EA,B11004_012MA,B11004_012EA,B11004_013EA,B11004_013MA,B11004_014EA,B11004_014MA,B11004_015EA,B11004_015MA,B11004_016MA,B11004_016EA,B11004_017MA,B11004_017EA,B11004_018MA,B11004_018EA,B11004_019EA,B11004_019MA,B11004_020EA,B11004_020MA,state
0400000US22,1072568,11225,748396,10207,337121,7827,79517,3956,72823,4692,184781,5943,411275,7816,324172,7762,72516,4468,39658,3453,8883,1757,6589,1543,24186,2474,32858,2800,251656,7306,173682,6480,35059,2997,39410,3182,99213,4759,77974,4103,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,358314,5380,276972,5349,107702,3478,25575,1873,19108,2093,63019,2761,169270,3763,81342,4269,23618,2218,15318,1747,3703,1101,1547,576,10068,1227,8300,1179,57724,3345,40154,2603,10806,1463,5257,934,24091,2163,17570,2017,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1405655,12927,1018096,11087,482576,9020,119021,5029,97722,5067,265833,6140,535520,8283,387559,8345,97106,5078,55336,3785,16519,2205,7105,1658,31712,2910,41770,3278,290453,6997,195965,6447,38874,2856,33840,3340,123251,5665,94488,4360,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1565973,11720,1175784,11265,548355,10107,137706,6138,106149,5218,304500,7465,627429,8896,390189,9341,100087,4978,47630,3838,11321,1904,6100,1315,30209,3116,52457,3744,290102,8097,186935,7121,35820,3613,31653,3109,119462,5483,103167,4361,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2579201,15447,1938688,16149,855763,11915,190745,5955,183946,5481,481072,8990,1082925,11025,640513,10638,165478,5634,96841,4312,27310,2705,10194,1509,59337,3403,68637,3579,475035,9499,326771,8473,65515,4267,63302,3560,197954,6264,148264,4161,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1330451,9270,1064699,9975,482183,7080,122808,4507,102770,3876,256605,5726,582516,7402,265752,6567,80287,3964,51752,3097,13989,1895,6928,1162,30835,2181,28535,2188,185465,5342,135581,4481,32747,2757,25110,2770,77724,3768,49884,3013,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,741988,10108,497649,8952,225279,6737,43796,3482,47377,3292,134106,5228,272370,6758,244339,7436,51672,4101,28717,3183,8127,1728,4322,1135,16268,2257,22955,2756,192667,6478,142228,5830,26294,2795,34328,3522,81606,4677,50439,3496,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1518860,13297,1154259,12645,506744,8895,118156,5236,107454,4234,281134,6359,647515,9528,364601,7901,90731,5100,53433,3931,15235,2271,8088,1656,30110,2856,37298,2684,273870,6596,197225,5364,43985,3730,37770,2711,115470,5055,76645,3716,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,240412,4549,197345,4472,81131,3704,17743,2120,17157,1907,46231,2719,116214,2990,43067,2810,12969,1640,8504,1387,2214,680,836,398,5454,1009,4465,1030,30098,2721,21117,2322,4266,1032,2999,793,13852,1783,8981,1204,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,462408,6040,371052,5628,169018,4174,43053,2797,38698,2077,87267,2488,202034,4248,91356,3756,25948,2397,15134,1672,4246,993,2432,726,8456,1222,10814,1462,65408,3171,47517,2773,11176,1781,9684,1337,26657,2290,17891,1852,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,612349,8480,443841,7112,207792,5445,47117,3454,53322,3648,107353,4777,236049,5190,168508,6007,59826,3882,37670,3834,9747,1812,5387,1295,22536,2883,22156,2178,108682,4641,75759,4385,14861,2451,15423,1806,45475,3478,32923,2825,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,335509,5188,267935,5769,115461,3659,25651,2129,22385,2171,67425,2998,152474,5003,67574,3953,21591,2350,12712,1587,3633,1009,949,520,8130,1229,8879,1631,45983,3716,32148,3163,6783,1585,3042,874,22323,2406,13835,1711,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2180404,13737,1631340,13268,807556,11026,193280,5113,158007,6050,456269,9365,823784,8710,549064,10788,144716,6072,72508,4422,20149,2699,10373,1947,41986,3095,72208,4480,404348,8874,255188,7267,44491,3202,43276,3620,167421,6241,149160,4419,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,477430,7024,345376,6883,155533,5113,31506,2767,36909,3151,87118,4442,189843,4910,132054,5103,39966,2748,24947,2321,5670,1210,5861,1456,13416,1777,15019,2069,92088,4514,66689,3744,14431,1992,14885,1895,37373,2702,25399,1935,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,4573941,20863,3200366,18990,1495110,16698,346729,9294,321407,9336,826974,11736,1705256,15419,1373575,16101,338448,8909,169840,6887,48312,4226,24064,2772,97464,4963,168608,5988,1035127,14061,666393,11567,123546,5294,128481,5885,414366,8964,368734,8086,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2310456,17812,1706840,18258,746775,13683,176761,7126,158734,7473,411280,9119,960065,11892,603616,11853,148807,7144,86125,5856,23822,2969,12617,2400,49686,3718,62682,3636,454809,10167,321346,8282,62104,4764,60578,3721,198664,6737,133463,5740,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,169022,3899,138355,4024,57872,2485,13704,1464,13571,1396,30597,1817,80483,3051,30667,2219,9315,1498,4963,1037,1075,432,553,351,3335,836,4352,1095,21352,1859,15734,1802,4859,1221,1824,514,9051,1433,5618,1095,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,2953361,17201,2202145,17605,948949,13071,212129,6728,200633,5690,536187,10336,1253196,12097,751216,11796,187809,6890,111025,4990,32779,3152,14519,2066,63727,3928,76784,4576,563407,10374,397335,8484,87754,4490,75853,4085,233728,6551,166072,5838,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,927086,9513,699421,9130,305397,7282,69433,3320,72601,3939,163363,5392,394024,5607,227665,6623,63118,3493,40157,2989,11858,1704,5541,1120,22758,2096,22961,2100,164547,5955,120895,5091,30227,2696,23738,2002,66930,4398,43652,3019,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,927071,10197,719045,9183,301899,7251,70847,3940,66149,4041,164903,5470,417146,6646,208026,6680,60162,3752,40529,3322,11977,2062,5811,1242,22741,2261,19633,2568,147864,6011,102842,5373,21343,2455,16385,2425,65114,4104,45022,3482,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,3174335,14958,2402123,15726,1001131,11770,224681,7175,201192,6331,575258,9024,1400992,12401,772212,11144,205033,6538,110927,5671,27535,2696,14063,2069,69329,3682,94106,4606,567179,9805,363196,8823,70634,3867,65122,4044,227440,7147,203983,5921,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,262352,4899,190694,5578,82538,3906,19214,1967,15059,1815,48265,2964,108156,3800,71658,4277,17156,2031,8830,1562,2168,774,1566,787,5096,1125,8326,1388,54502,3907,37386,2998,6464,1273,6860,1523,24062,2274,17116,2110,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1122724,10881,798196,9387,339789,7734,76285,4657,69746,4488,193758,5923,458407,7705,324528,8545,71526,4846,38921,4003,10249,1863,7593,1654,21079,2500,32605,2842,253002,7328,180271,6500,36332,3664,36078,3209,107861,5012,72731,4328,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,205964,3745,166211,3883,68935,2993,15606,1638,15307,1361,38022,2151,97276,2540,39753,2618,11965,1411,7361,1060,2006,596,1439,525,3916,802,4604,864,27788,2284,20251,2163,7026,1402,3434,729,9791,1575,7537,967,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1597016,14242,1178105,14745,511237,9726,122413,5560,103833,4395,284991,7944,666868,9625,418911,8299,107287,5577,62173,4238,18953,2504,7508,1570,35712,3019,45114,3718,311624,7693,220152,6423,49650,4058,43968,3856,126534,5175,91472,4261,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,5686517,26097,4173567,25312,2150759,19462,500301,11817,543747,11108,1106711,14266,2022808,15597,1512950,17093,399135,9986,235226,8781,65363,4564,37127,4033,132736,6850,163909,6164,1113815,14418,810378,13662,158756,6326,190930,9530,460692,10757,303437,7840,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,614705,7570,503636,7874,275041,7167,74822,3914,79860,3564,120359,4827,228595,5137,111069,4495,33953,2459,20089,2239,4679,1209,3952,1206,11458,1779,13864,1827,77116,3632,52653,3266,10937,1810,11091,1787,30625,2566,24463,1937,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,162721,4031,127054,4118,53476,2363,12564,1606,8705,1113,32207,1761,73578,3144,35667,2015,10031,1342,6201,1111,2063,723,579,286,3559,707,3830,779,25636,1841,18353,1745,3799,993,2477,756,12077,1479,7283,884,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,1939891,13414,1466223,13607,669090,8445,162631,6257,140968,5091,365491,7723,797133,10996,473668,9013,119589,5394,68710,4570,17832,2321,7975,1689,42903,3879,50879,3218,354079,8436,242568,6327,47995,3668,42778,3445,151795,5591,111511,5225,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1595147,11686,1235060,12196,556931,8830,141490,5719,113983,4842,301458,7254,678129,10799,360087,8701,109671,4835,68091,3953,17213,2231,9231,1568,41647,3437,41580,3151,250416,6988,180593,6465,38417,3259,32165,3082,110011,4868,69823,3825,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,502381,8278,390066,7032,153274,5099,31927,2725,30749,2727,90598,3712,236792,5555,112315,5541,31332,2911,17645,2264,4972,1282,1982,714,10691,1649,13687,1795,80983,4266,50141,3322,9771,1714,7968,1471,32402,2966,30842,2417,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1456314,10842,1147656,11584,492653,9748,115823,4336,104485,4444,272345,6716,655003,7502,308658,7901,92534,4753,56650,3769,17235,2187,6328,1057,33087,2648,35884,2688,216124,5824,159266,5576,37748,3132,28714,2675,92804,4830,56858,2930,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,136835,3589,110284,3712,45081,3383,10736,1784,8792,1444,25553,2392,65203,3115,26551,2784,9250,1423,6227,1197,2048,760,1072,638,3107,765,3023,830,17301,2146,12902,1946,3409,901,1987,757,7506,1580,4399,1099,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,939600,8997,587870,8472,261935,6161,59152,3394,48488,3207,154295,4913,325935,5990,351730,6832,63486,3282,28583,2589,8606,1266,3869,875,16108,1859,34903,2368,288244,6580,177658,6148,30600,2772,39799,3015,107259,4836,110586,3554,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
