GEO_ID,B17018_001E,B17018_001M,B17018_002E,B17018_002M,B17018_003E,B17018_003M,B17018_004E,B17018_004M,B17018_005E,B17018_005M,B17018_006E,B17018_006M,B17018_007E,B17018_007M,B17018_008E,B17018_008M,B17018_009E,B17018_009M,B17018_010E,B17018_010M,B17018_011E,B17018_011M,B17018_012E,B17018_012M,B17018_013E,B17018_013M,B17018_014E,B17018_014M,B17018_015E,B17018_015M,B17018_016E,B17018_016M,B17018_017E,B17018_017M,B17018_018E,B17018_018M,B17018_019E,B17018_019M,B17018_020E,B17018_020M,B17018_021E,B17018_021M,B17018_022E,B17018_022M,B17018_023E,B17018_023M,B17018_024E,B17018_024M,B17018_025E,B17018_025M,B17018_026E,B17018_026M,B17018_027E,B17018_027M,B17018_028E,B17018_028M,B17018_029E,B17018_029M,B17018_030E,B17018_030M,B17018_031E,B17018_031M,B17018_032E,B17018_032M,B17018_033E,B17018_033M,B17018_034E,B17018_034M,B17018_035E,B17018_035M,NAME,B17018_001MA,B17018_001EA,B17018_002MA,B17018_002EA,B17018_003EA,B17018_003MA,B17018_004EA,B17018_004MA,B17018_005MA,B17018_005EA,B17018_006MA,B17018_006EA,B17018_007MA,B17018_007EA,B17018_008EA,B17018_008MA,B17018_009EA,B17018_009MA,B17018_010MA,B17018_010EA,B17018_011MA,B17018_011EA,B17018_012EA,B17018_012MA,B17018_013MA,B17018_013EA,B17018_014EA,B17018_014MA,B17018_015MA,B17018_015EA,B17018_016MA,B17018_016EA,B17018_017EA,B17018_017MA,B17018_018MA,B17018_018EA,B17018_019EA,B17018_019MA,B17018_020MA,B17018_020EA,B17018_021MA,B17018_021EA,B17018_022EA,B17018_022MA,B17018_023EA,B17018_023MA,B17018_024MA,B17018_024EA,B17018_025EA,B17018_025MA,B17018_026MA,B17018_026EA,B17018_027MA,B17018_027EA,B17018_028MA,B17018_028EA,B17018_029MA,B17018_029EA,B17018_030EA,B17018_030MA,B17018_031EA,B17018_031MA,B17018_032EA,B17018_032MA,B17018_033MA,B17018_033EA,B17018_034MA,B17018_034EA,B17018_035MA,B17018_035EA,state
0400000US13,2296694,17833,254447,8999,77579,5080,32156,3512,25170,2753,12320,1771,7933,1233,176868,7016,24868,2993,11159,2155,8193,1710,3965,1175,1551,763,152000,6255,50973,4235,58492,4506,36285,3245,6250,1345,2042247,16550,1561800,17647,177904,7188,416473,10498,422112,10146,545311,10586,480447,11130,140115,5580,32684,3051,46993,3313,36524,2970,23914,2794,340332,8360,43780,3107,105690,5095,117356,5104,73506,3519,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,301102,5471,21376,2564,8593,1588,1553,643,3070,815,2124,812,1846,712,12783,1967,1588,644,332,349,569,463,253,197,434,317,11195,1834,1706,658,4379,1138,3478,1184,1632,705,279726,5264,214132,4338,14060,1719,55099,3100,66666,3533,78307,3330,65594,3376,22678,2130,2612,754,7979,1381,6219,1144,5868,1181,42916,2891,5511,1085,14697,1701,14011,1664,8697,1699,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,382686,5514,35602,2629,18299,2010,4420,1096,5604,937,6326,1243,1949,634,17303,1875,3887,1059,1027,452,1569,646,1127,602,164,145,13416,1742,4570,1211,3517,1136,4521,1131,808,468,347084,5517,295696,5972,26226,2203,77016,3745,107091,4459,85363,3734,51388,3713,17674,1916,3234,922,5848,999,5138,1084,3454,1049,33714,3100,2710,853,10934,1766,13553,1756,6517,1254,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,3146342,17216,285732,8528,92059,5082,31479,3078,30856,3156,18485,2140,11239,1759,193673,6502,27116,2645,11046,1904,8754,1654,5164,1209,2152,935,166557,5649,49139,3568,57745,4125,50913,3728,8760,1549,2860610,18614,2263392,16515,231087,8702,567520,10268,644305,9876,820480,12739,597218,13032,176406,6155,33009,3208,60212,3964,51232,3811,31953,2747,420812,10658,54585,3686,120223,5162,156279,6415,89725,4855,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,1645031,12308,148710,6770,46577,3366,15601,2089,16787,1763,10719,1754,3470,883,102133,6312,15712,1975,5319,1131,5742,1358,4016,1182,635,397,86421,5756,25025,2914,32585,3226,26480,2679,2331,694,1496321,12215,1202048,11005,125456,4322,407913,8679,332694,8248,335985,7395,294273,8588,96840,6228,16689,2362,41626,3570,25569,2797,12956,1939,197433,6555,23958,2229,72215,3995,68445,3419,32815,2969,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,796970,7397,58184,3653,19896,2154,6049,1299,6197,909,4765,1073,2885,713,38288,3104,6116,1085,1827,606,2555,856,1095,377,639,387,32172,2844,6217,1311,9059,1539,14570,2101,2326,865,738786,7218,621438,7583,49933,2647,204880,5180,185311,5190,181314,4532,117348,4319,38951,2643,4510,1094,18408,2177,10620,1392,5413,873,78397,3809,7833,1530,25629,2407,29859,2382,15076,1787,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,724553,7620,62329,3366,22713,2277,6226,1266,8341,1465,5982,1344,2164,596,39616,2585,4622,954,1719,677,1739,610,868,504,296,257,34994,2924,10586,1797,10356,1574,12248,1619,1804,620,662224,8195,548976,7458,40948,2772,146829,4253,166037,5837,195162,4966,113248,4750,36368,2695,5311,1137,12039,1659,11810,1880,7208,1154,76880,3582,7134,1028,24214,2166,29206,2346,16326,1832,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1106404,10897,144528,5686,59915,3679,26729,2071,20461,2433,8945,1376,3780,1142,84613,5107,12872,1909,6739,1440,3972,982,1653,739,508,405,71741,4537,23475,2704,26011,2870,21223,2125,1032,419,961876,11068,772589,11194,103395,4240,259657,6806,207013,6630,202524,6599,189287,6054,55488,3433,11105,1746,22720,2478,12467,1953,9196,1485,133799,5154,22304,2162,41668,3037,47314,3503,22513,2271,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1072568,11225,154976,6335,43736,3592,17421,2459,15662,2037,8058,1338,2595,676,111240,5583,12387,2055,4714,1142,4746,1290,2765,1037,162,157,98853,4913,36100,2981,37649,3171,21685,2745,3419,979,917592,11016,704660,10482,91097,4695,239916,7393,183539,5616,190108,6177,212932,6522,60129,3931,13306,1715,22656,2342,14859,2157,9308,1839,152803,5859,28807,2510,48108,3465,45807,3355,30081,2687,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,358314,5380,31261,2882,10699,1308,2309,690,5177,964,1861,459,1352,532,20562,2556,3396,927,817,500,1577,592,875,443,127,177,17166,2107,3500,1000,7575,1555,4847,959,1244,536,327053,5560,266273,5330,20012,1961,89065,3848,75233,3333,81963,3237,60780,3905,20222,2127,3691,1051,7884,1351,5130,1021,3517,967,40558,2982,3253,837,14754,1906,12297,1443,10254,1499,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1405655,12927,73947,4819,19304,2195,6551,1215,5167,1019,3223,864,4363,1039,54643,4015,6493,1226,2232,846,3186,846,643,325,432,286,48150,3888,14814,1947,18141,2143,12848,2147,2347,632,1331708,12246,998792,10969,78353,4520,216970,5724,247508,7555,455961,7978,332916,7869,90613,4927,16113,1926,28316,2683,25362,3236,20822,2228,242303,6607,26897,2526,71558,3932,84516,3945,59332,3537,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1565973,11720,109375,5804,32026,2984,10135,1884,8628,1495,6728,1482,6535,1511,77349,4788,8149,1492,2236,831,3410,1175,1736,682,767,423,69200,4552,19936,2668,27979,3300,17168,2341,4117,894,1456598,11428,1143758,11238,87851,4407,260212,6767,263640,6813,532055,8621,312840,9012,91938,4580,15375,1979,34359,2832,22513,2521,19691,1708,220902,7646,25665,2714,66941,3743,70762,4590,57534,3957,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2579201,15447,248142,7383,80734,3852,21573,2265,30474,2216,19086,1890,9601,1473,167408,6417,24077,2482,8329,1526,8802,1369,5661,1180,1285,670,143331,6053,37522,3119,52501,3668,46440,3110,6868,1440,2331059,15886,1857954,16232,156004,5296,508225,8701,589849,9053,603876,9378,473105,9620,141401,4923,22108,2274,52534,3779,45808,3167,20951,2021,331704,9129,35112,2616,108203,4931,128809,5693,59580,3726,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1330451,9270,86283,4037,28977,2640,8547,1195,10633,1395,6032,1106,3765,920,57306,3484,12077,1442,2887,742,5342,948,2847,908,1001,637,45229,3145,10030,1546,15700,1739,17429,2386,2070,604,1244168,8717,1035722,9502,60891,2840,260575,4618,330154,5587,384102,7359,208446,6709,68210,3858,7995,1367,23990,2388,22329,2372,13896,1921,140236,5446,11787,1423,38451,2965,61768,3438,28230,2436,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,741988,10108,124673,5132,32856,3200,13719,2111,10735,1889,6691,1354,1711,634,91817,4197,11343,1756,4587,1341,4817,1389,1531,556,408,358,80474,4465,26176,3159,29516,3149,21714,2653,3068,862,617315,9999,464793,8694,66800,3941,137992,5209,143213,5233,116788,5141,152522,6634,40329,3545,11796,2003,14131,1904,8788,1830,5614,1087,112193,5180,20687,2150,35913,3122,36594,3090,18999,2538,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1518860,13297,151387,6587,53418,3827,19520,2029,18215,2313,10228,1370,5455,1062,97969,5315,13796,1934,4918,1291,5121,1117,2668,1033,1089,607,84173,4804,22976,2623,32030,3386,25158,2361,4009,1000,1367473,13474,1100841,12290,113083,4826,336311,8091,310586,8451,340861,7274,266632,7231,76935,4942,14110,2104,31635,3214,19349,2055,11841,1737,189697,5823,21042,2242,61601,3297,70488,4141,36566,2860,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,240412,4549,20646,2154,10069,1589,2079,621,3944,1140,2505,758,1541,533,10577,1498,1766,583,421,286,480,381,786,395,79,104,8811,1417,1660,610,2653,806,3971,870,527,300,219766,4237,187276,4227,11714,1180,54118,2722,60772,2775,60672,2912,32490,2424,11203,1497,1646,627,3449,710,3381,785,2727,733,21287,2134,1714,629,7118,1467,8362,1240,4093,782,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,462408,6040,36189,2775,14061,1718,4214,1041,4985,966,3533,768,1329,438,22128,2271,2774,853,590,331,890,434,972,502,322,204,19354,1935,4878,1133,7229,1266,5815,1064,1432,475,426219,5660,356991,5122,23535,1775,100790,3680,115928,4025,116738,3252,69228,3268,23174,2310,3899,829,7090,1227,7748,1228,4437,1123,46054,2682,4227,930,13212,1496,18215,1870,10400,1579,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,612349,8480,46425,3148,17208,1817,6659,1277,5404,1200,3394,855,1751,783,29217,2824,5800,1243,2005,739,1502,701,1818,710,475,425,23417,2681,8513,1747,7808,1503,6285,1393,811,421,565924,8497,426633,7438,55086,3354,118916,5568,143727,5296,108904,4172,139291,5420,54026,3593,11010,1588,18791,2257,16602,2241,7623,1180,85265,3693,12345,1682,25452,2514,33566,2857,13902,2119,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,335509,5188,16538,2072,5947,944,1767,611,1908,577,1494,532,778,385,10591,1708,1918,785,836,606,632,347,224,241,226,267,8673,1569,1630,644,3896,1155,2255,729,892,481,318971,5504,261988,5810,18206,1813,67140,3723,74686,4145,101956,3856,56983,3763,19673,2239,2786,793,7361,1367,5561,1307,3965,823,37310,3376,2592,819,11077,1829,13336,2242,10305,1549,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2180404,13737,140564,6933,50831,3626,14343,2012,17862,2267,8897,1351,9729,1644,89733,5349,11643,1960,4537,1185,4111,1119,2085,680,910,389,78090,5071,23142,3200,31200,2554,17834,2680,5914,1054,2039840,13811,1580509,13065,141655,5654,387306,7496,359090,8229,692458,8807,459331,9571,133073,5825,23876,2667,47333,3618,31961,2847,29903,2976,326258,7643,40032,3135,111819,5305,98511,4932,75896,3286,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,477430,7024,65785,3955,24845,2353,11458,1661,7411,1461,4492,994,1484,687,40940,3225,6789,1391,2666,924,2637,748,1138,659,348,321,34151,3034,12600,1840,10121,1687,9371,1678,2059,721,411645,6744,320531,6538,39959,2982,80025,4208,97818,3554,102729,4298,91114,4269,33177,2647,6173,1396,10214,1456,11218,1811,5572,990,57937,3377,8986,1359,14165,2094,21729,2292,13057,1885,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,4573941,20863,496913,11251,167961,6927,55592,3610,57922,3935,29534,2526,24913,2473,328952,8360,43522,3683,14680,2114,15589,2211,9253,1690,4000,961,285430,8291,100422,5380,101408,4692,65923,4007,17677,2344,4077028,19333,3032405,18051,302963,7620,797629,11601,762767,11699,1169046,12843,1044623,13799,294926,8664,53162,3488,100319,5895,72311,4650,69134,4124,749697,11503,109001,5211,228443,7962,230989,7683,181264,6752,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
