GEO_ID,B17023_001E,B17023_001M,B17023_002E,B17023_002M,B17023_003E,B17023_003M,B17023_004E,B17023_004M,B17023_005E,B17023_005M,B17023_006E,B17023_006M,B17023_007E,B17023_007M,B17023_008E,B17023_008M,B17023_009E,B17023_009M,B17023_010E,B17023_010M,B17023_011E,B17023_011M,B17023_012E,B17023_012M,B17023_013E,B17023_013M,B17023_014E,B17023_014M,B17023_015E,B17023_015M,B17023_016E,B17023_016M,B17023_017E,B17023_017M,B17023_018E,B17023_018M,B17023_019E,B17023_019M,B17023_020E,B17023_020M,B17023_021E,B17023_021M,B17023_022E,B17023_022M,B17023_023E,B17023_023M,B17023_024E,B17023_024M,B17023_025E,B17023_025M,B17023_026E,B17023_026M,B17023_027E,B17023_027M,B17023_028E,B17023_028M,B17023_029E,B17023_029M,B17023_030E,B17023_030M,B17023_031E,B17023_031M,B17023_032E,B17023_032M,B17023_033E,B17023_033M,B17023_034E,B17023_034M,B17023_035E,B17023_035M,NAME,B17023_001EA,B17023_001MA,B17023_002MA,B17023_002EA,B17023_003MA,B17023_003EA,B17023_004EA,B17023_004MA,B17023_005MA,B17023_005EA,B17023_006MA,B17023_006EA,B17023_007MA,B17023_007EA,B17023_008MA,B17023_008EA,B17023_009EA,B17023_009MA,B17023_010MA,B17023_010EA,B17023_011MA,B17023_011EA,B17023_012MA,B17023_012EA,B17023_013MA,B17023_013EA,B17023_014MA,B17023_014EA,B17023_015EA,B17023_015MA,B17023_016MA,B17023_016EA,B17023_017MA,B17023_017EA,B17023_018EA,B17023_018MA,B17023_019MA,B17023_019EA,B17023_020EA,B17023_020MA,B17023_021MA,B17023_021EA,B17023_022MA,B17023_022EA,B17023_023EA,B17023_023MA,B17023_024MA,B17023_024EA,B17023_025EA,B17023_025MA,B17023_026EA,B17023_026MA,B17023_027MA,B17023_027EA,B17023_028EA,B17023_028MA,B17023_029EA,B17023_029MA,B17023_030EA,B17023_030MA,B17023_031EA,B17023_031MA,B17023_032MA,B17023_032EA,B17023_033EA,B17023_033MA,B17023_034EA,B17023_034MA,B17023_035EA,B17023_035MA,state
0400000US13,2296694,17833,254447,8999,77579,5080,34039,2846,26430,3271,15555,2299,1555,698,176868,7016,24868,2993,9561,1883,10512,1974,4469,1209,326,352,152000,6255,37109,3258,77955,5064,33670,3468,3266,1249,2042247,16550,1561800,17647,866098,12561,568458,11641,121753,5998,5491,1081,480447,11130,140115,5580,79487,4091,54369,4340,6010,1214,249,220,340332,8360,152228,5262,167850,6682,18940,2748,1314,694,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,301102,5471,21376,2564,8593,1588,4751,1122,2047,619,1665,746,130,216,12783,1967,1588,644,778,396,810,520,0,267,0,267,11195,1834,2710,866,6296,1251,1794,790,395,305,279726,5264,214132,4338,128841,4036,68345,3225,15627,1868,1319,581,65594,3376,22678,2130,14696,2014,6808,1236,1046,598,128,210,42916,2891,27943,1930,13900,1973,1029,610,44,71,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,382686,5514,35602,2629,18299,2010,6866,1173,5642,1302,4950,1102,841,418,17303,1875,3887,1059,1039,519,2486,934,362,254,0,253,13416,1742,2039,750,8934,1601,2336,781,107,136,347084,5517,295696,5972,167340,4099,93899,4033,29940,2145,4517,1069,51388,3713,17674,1916,7676,1277,8669,1383,1329,587,0,253,33714,3100,13737,1500,17183,2148,2794,771,0,253,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,3146342,17216,285732,8528,92059,5082,36656,2768,28093,2695,24157,2775,3153,839,193673,6502,27116,2645,8413,1352,12899,1948,4922,1562,882,581,166557,5649,30403,2832,94241,4606,36594,3269,5319,1317,2860610,18614,2263392,16515,1243716,11590,801505,10825,207366,6239,10805,1605,597218,13032,176406,6155,101946,4899,65822,4244,8477,1521,161,199,420812,10658,208133,5858,187653,6911,24053,2572,973,517,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,1645031,12308,148710,6770,46577,3366,18339,1825,16428,2231,9612,1561,2198,754,102133,6312,15712,1975,4132,946,8372,1490,2866,874,342,381,86421,5756,14963,1889,51931,4587,17744,2242,1783,674,1496321,12215,1202048,11005,712245,6813,381552,7879,103096,4216,5155,910,294273,8588,96840,6228,44057,3225,47714,4342,4899,1210,170,179,197433,6555,87461,4323,97765,4950,11365,1767,842,566,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,796970,7397,58184,3653,19896,2154,8917,1172,5345,1102,4868,995,766,361,38288,3104,6116,1085,1784,668,3313,925,963,447,56,93,32172,2844,4532,1291,18561,2163,8685,1456,394,254,738786,7218,621438,7583,370389,5609,193221,5017,53766,2757,4062,803,117348,4319,38951,2643,17303,1782,19456,2118,2160,760,32,51,78397,3809,31331,2354,42560,3164,4463,887,43,69,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,724553,7620,62329,3366,22713,2277,8629,1361,7955,1250,5410,1216,719,481,39616,2585,4622,954,1207,462,2798,816,545,441,72,117,34994,2924,5614,1064,21342,2465,7732,1563,306,214,662224,8195,548976,7458,317429,5681,180197,5493,48293,3110,3057,799,113248,4750,36368,2695,15090,1828,19650,2117,1628,440,0,237,76880,3582,32906,2406,38820,2758,4786,1118,368,402,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1106404,10897,144528,5686,59915,3679,29222,2625,21094,2266,8838,1283,761,529,84613,5107,12872,1909,3648,947,7668,1347,1556,659,0,267,71741,4537,13384,1660,44291,3535,12943,1943,1123,604,961876,11068,772589,11194,466526,7758,257075,6237,46932,3503,2056,604,189287,6054,55488,3433,30737,2969,22325,2128,2261,837,165,165,133799,5154,68974,3265,59428,3816,5325,1277,72,121,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1072568,11225,154976,6335,43736,3592,20993,1882,15936,2370,5460,1284,1347,774,111240,5583,12387,2055,5176,1288,4783,1203,2081,956,347,316,98853,4913,22841,2307,53229,3590,19736,2332,3047,1030,917592,11016,704660,10482,419055,8276,235964,6952,47590,3535,2051,600,212932,6522,60129,3931,34325,2703,22798,2773,2789,920,217,272,152803,5859,82658,4147,63131,4008,6732,1496,282,288,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,358314,5380,31261,2882,10699,1308,5193,749,3859,865,1202,346,445,319,20562,2556,3396,927,464,236,2377,783,555,410,0,223,17166,2107,2296,753,12625,1700,1797,585,448,362,327053,5560,266273,5330,167630,3931,82672,3200,15469,1552,502,296,60780,3905,20222,2127,8756,1240,10122,1430,1344,595,0,223,40558,2982,18577,2119,20020,2108,1917,581,44,71,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1405655,12927,73947,4819,19304,2195,11669,1580,5195,1143,1838,628,602,385,54643,4015,6493,1226,2744,957,2983,922,766,483,0,277,48150,3888,11995,1789,25820,3024,8662,1534,1673,767,1331708,12246,998792,10969,550060,8759,361661,7561,81878,3684,5193,1092,332916,7869,90613,4927,47236,3450,38382,3241,4696,1249,299,344,242303,6607,111899,4276,114789,4962,14645,2324,970,577,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1565973,11720,109375,5804,32026,2984,16249,1846,10050,1823,5580,1430,147,144,77349,4788,8149,1492,2666,850,4616,1221,760,564,107,178,69200,4552,12143,1824,42350,3727,13470,2274,1237,556,1456598,11428,1143758,11238,630945,8869,411885,8393,96714,4984,4214,1081,312840,9012,91938,4580,56899,3719,32008,2831,2939,974,92,133,220902,7646,111351,4908,98086,5002,11127,1876,338,307,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2579201,15447,248142,7383,80734,3852,34795,2570,24306,2402,17954,1829,3679,1060,167408,6417,24077,2482,7439,1388,12991,1738,3097,1005,550,413,143331,6053,25876,2000,82120,5269,29883,2650,5452,1331,2331059,15886,1857954,16232,1084653,10317,599429,10160,163606,5857,10266,1315,473105,9620,141401,4923,72292,3915,63298,3416,5626,1154,185,160,331704,9129,159533,5213,151212,6382,20053,2137,906,441,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1330451,9270,86283,4037,28977,2640,11941,1448,7710,1451,6895,1228,2431,805,57306,3484,12077,1442,2271,604,8061,1343,1392,539,353,308,45229,3145,6259,1245,27803,2479,10146,1508,1021,542,1244168,8717,1035722,9502,585120,7523,350034,7349,92636,3393,7932,1069,208446,6709,68210,3858,31112,2632,32479,2341,4392,872,227,217,140236,5446,55044,3233,75335,4005,9239,1336,618,437,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,741988,10108,124673,5132,32856,3200,15198,1917,12209,2161,4509,1187,940,540,91817,4197,11343,1756,3843,1053,6171,1594,1065,688,264,261,80474,4465,19414,1679,42010,3798,15917,2178,3133,1124,617315,9999,464793,8694,278393,7058,152163,5881,32596,2500,1641,789,152522,6634,40329,3545,23177,2596,14751,2643,2401,834,0,283,112193,5180,57379,3464,47795,3684,6962,1528,57,98,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1518860,13297,151387,6587,53418,3827,23425,2036,17145,1986,11001,1799,1847,665,97969,5315,13796,1934,4881,1325,7110,1223,1555,589,250,296,84173,4804,15030,1733,49011,3434,17839,2184,2293,824,1367473,13474,1100841,12290,648790,9730,356414,8351,88554,4574,7083,1172,266632,7231,76935,4942,37814,2966,35682,2997,3319,919,120,145,189697,5823,86671,3663,92893,4299,9472,1523,661,448,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,240412,4549,20646,2154,10069,1589,3748,784,3569,1088,2400,707,352,216,10577,1498,1766,583,656,295,1058,522,52,65,0,228,8811,1417,1606,496,5359,1002,1752,660,94,119,219766,4237,187276,4227,116226,3089,57103,3113,12435,1476,1512,556,32490,2424,11203,1497,4894,1058,5484,1187,783,413,42,70,21287,2134,9669,1241,10246,1618,1325,451,47,60,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,462408,6040,36189,2775,14061,1718,5095,936,5174,1008,2893,731,899,492,22128,2271,2774,853,954,414,1486,643,83,100,251,306,19354,1935,2365,601,12542,1461,3650,918,797,435,426219,5660,356991,5122,202205,4209,116321,3893,35189,2304,3276,760,69228,3268,23174,2310,10947,1451,11017,1520,1159,412,51,92,46054,2682,19988,1973,22472,2206,3473,982,121,126,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,612349,8480,46425,3148,17208,1817,7404,1326,5713,1265,3825,1043,266,222,29217,2824,5800,1243,1940,807,3021,909,703,411,136,215,23417,2681,3868,1131,12532,1878,6053,1344,964,617,565924,8497,426633,7438,240518,5364,144562,5332,39266,2413,2287,792,139291,5420,54026,3593,25264,2113,25886,3206,2829,817,47,78,85265,3693,37789,2942,41065,3051,6272,1343,139,225,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,335509,5188,16538,2072,5947,944,2958,668,1266,495,1497,669,226,190,10591,1708,1918,785,243,209,1446,720,206,239,23,40,8673,1569,1048,455,6179,1409,1446,648,0,251,318971,5504,261988,5810,154308,5071,88393,3648,18477,2116,810,375,56983,3763,19673,2239,9472,1684,9288,1333,730,386,183,258,37310,3376,15407,1824,20744,2656,1141,490,18,31,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2180404,13737,140564,6933,50831,3626,23885,2399,17339,2328,7981,1418,1626,605,89733,5349,11643,1960,3913,1239,6474,1441,1200,599,56,93,78090,5071,14363,2075,45193,3236,16897,2536,1637,723,2039840,13811,1580509,13065,835325,8566,608893,10020,130055,5173,6236,1250,459331,9571,133073,5825,79423,4540,48096,3828,5464,1160,90,105,326258,7643,171808,5184,139545,5754,14388,1728,517,352,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,477430,7024,65785,3955,24845,2353,8886,1517,9055,1719,6061,1376,843,423,40940,3225,6789,1391,2139,723,3672,916,906,500,72,118,34151,3034,6323,1214,20035,2250,7058,1646,735,417,411645,6744,320531,6538,192332,4561,101276,4680,24822,2601,2101,753,91114,4269,33177,2647,15863,2091,13970,1852,3255,939,89,141,57937,3377,27124,2167,28403,2495,2144,813,266,304,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,4573941,20863,496913,11251,167961,6927,66865,4196,62733,4579,28934,3256,9429,1526,328952,8360,43522,3683,16000,2168,20970,2495,5869,1511,683,380,285430,8291,63735,3713,159514,6595,56134,3757,6047,1425,4077028,19333,3032405,18051,1710554,15059,1065460,15787,240359,7808,16032,2032,1044623,13799,294926,8664,183050,6209,101860,5572,9661,1635,355,274,749697,11503,405202,8540,305835,7767,37568,2973,1092,479,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
