GEO_ID,B19215_001E,B19215_001M,B19215_002E,B19215_002M,B19215_003E,B19215_003M,B19215_004E,B19215_004M,B19215_005E,B19215_005M,B19215_006E,B19215_006M,B19215_007E,B19215_007M,B19215_008E,B19215_008M,B19215_009E,B19215_009M,B19215_010E,B19215_010M,B19215_011E,B19215_011M,B19215_012E,B19215_012M,B19215_013E,B19215_013M,B19215_014E,B19215_014M,B19215_015E,B19215_015M,NAME,B19215_001MA,B19215_001EA,B19215_002EA,B19215_002MA,B19215_003EA,B19215_003MA,B19215_004EA,B19215_004MA,B19215_005MA,B19215_005EA,B19215_006MA,B19215_006EA,B19215_007EA,B19215_007MA,B19215_008EA,B19215_008MA,B19215_009EA,B19215_009MA,B19215_010EA,B19215_010MA,B19215_011MA,B19215_011EA,B19215_012MA,B19215_012EA,B19215_013EA,B19215_013MA,B19215_014EA,B19215_014MA,B19215_015EA,B19215_015MA,state
0400000US01,20549,438,26051,1057,23630,1150,26148,1184,16865,964,39506,3119,40317,3269,30061,4760,17221,441,16308,445,20373,689,13709,366,31826,2157,31725,2488,32931,9299,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,37781,2820,40807,1700,36507,2979,39360,4498,24065,5800,63158,11258,64300,11306,29954,10215,34407,4122,29676,2508,33185,5051,22348,3600,59169,3772,59770,3873,29521,37643,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,31743,546,36684,829,32075,719,35548,1106,21671,1258,55772,2651,56206,2992,51801,5209,27388,900,24413,926,31350,904,18232,660,50624,2698,51796,2487,38562,2697,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,20379,633,25229,1379,22280,1254,23623,2155,19342,1239,38174,3560,38198,3790,37945,10350,17178,567,16227,614,20556,992,13752,702,36505,3202,36936,4019,35542,9871,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,37591,407,45653,693,38719,1085,42541,1234,24661,792,66689,1488,67718,1477,52981,4434,31687,361,27099,391,36841,435,18842,426,60055,1333,60999,1254,50245,3350,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,33234,753,37491,1225,33366,1199,35170,1184,24170,1965,56292,3532,56223,3683,57403,12940,29496,1017,25987,814,32280,998,18356,711,50491,2908,49903,2977,65057,16677,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,35966,834,43016,1541,38104,1732,41723,808,25256,2115,73581,3135,74270,3435,56582,13080,29315,1320,25772,1066,36509,1998,18908,725,61997,3094,63354,2676,49020,8497,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,32896,2553,39888,3544,35363,3169,37260,4030,25388,4852,60903,8271,62273,9093,39094,2829,27377,1798,24709,1816,35754,2129,17678,1075,66665,9645,71300,11704,37173,12162,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,45872,1915,50057,3239,42242,3405,45474,3804,28382,9921,94547,8280,95111,8803,90293,74857,42343,2814,39476,3225,46446,2459,21731,2758,83506,10659,84216,12454,66683,21171,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,29138,343,35212,530,30365,432,32726,901,22216,712,55997,1621,57023,1681,44720,3191,24207,456,21465,382,28475,696,16812,317,49618,1293,51021,1410,42576,3671,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US13,29888,620,35142,917,31383,648,33097,1372,17381,1167,50706,1554,51394,1587,38947,3805,24525,619,22198,567,28918,996,14576,521,45529,3397,45817,3679,42626,7988,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,36252,1936,43083,3622,38721,4075,41300,1709,28322,4656,68384,3686,68244,3971,72500,24524,30377,1927,24538,2193,30905,2258,16771,1506,62669,7867,62356,8775,64556,16902,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,26274,897,30179,1146,26341,1172,27762,1984,19090,3088,47146,5048,47119,5212,55047,25760,22099,1213,19270,1287,24421,1946,15569,1028,39947,8537,39806,8519,48293,26471,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,31679,366,39670,1035,35514,622,40237,660,21645,742,58724,1767,59737,1792,39277,9194,26057,531,23548,575,32322,894,17669,385,51424,2175,52872,2611,38213,5183,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,25988,407,32173,610,29757,966,31885,677,20486,964,46090,1862,46889,2127,31489,2633,21725,441,20096,443,25227,838,16865,398,44731,3308,46007,3862,38105,3874,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,26051,491,31314,744,28341,963,30335,807,21295,1117,44581,2030,44447,2115,45678,4440,21642,581,19797,606,25453,874,16538,465,44428,4901,45251,4870,34513,6514,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,26176,546,30630,920,28086,1268,29436,1584,23611,2021,46050,1670,46414,1639,39248,7653,22311,649,20639,643,26035,1141,16622,588,38460,3805,38948,4077,33800,7818,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,22057,504,27113,885,24663,1101,27233,1185,15698,1189,44398,4557,46664,3044,26031,2920,18583,770,16748,541,21972,951,13921,456,39172,3240,39247,3560,38533,7635,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,22100,699,28720,2255,25401,1330,28961,2926,15795,1628,44559,4447,44072,4208,51347,20948,17360,845,15943,643,20737,1185,13284,522,34356,2662,34751,2824,29864,8603,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,24607,908,30038,1713,24084,1894,26920,1742,16464,1679,55237,4387,56021,3146,39626,6373,20845,991,17259,772,24510,1916,14355,586,44203,4289,45259,4001,31992,7574,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,41397,801,46815,1392,41287,1406,44648,2025,28043,1527,70997,2418,71264,2482,61575,17515,37231,1338,32594,1125,42868,1668,19178,640,71468,5272,74597,6213,46227,10313,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,34975,916,42035,813,35089,1470,40717,777,20643,1088,77554,3643,78558,3666,57419,3927,29180,1252,23756,825,36363,1265,16221,465,67266,2315,68548,2734,53978,5250,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,27737,451,33908,786,31366,534,34329,1061,22186,833,49238,1838,49987,2278,40785,2530,22980,429,21358,405,27394,807,17281,341,43524,1875,43796,2124,41071,4298,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,32165,441,38367,1151,32472,911,35447,925,22203,1515,60209,3758,60936,2896,44323,8634,27818,598,25207,480,32325,759,17348,433,50243,2361,50989,2302,40301,5171,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,19424,753,24496,1458,22284,1317,25164,1550,15948,1205,35346,3156,35493,3471,27332,17722,15998,816,14867,718,18725,1251,12271,380,35461,5319,35974,6120,33625,14816,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,25416,440,30875,592,28260,894,30665,606,20505,946,46134,2352,46867,2707,38851,6046,21586,529,19788,523,25441,711,15453,478,42958,3143,44412,3172,36737,4046,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,23132,1266,27845,2200,23707,1573,25186,2518,19399,1926,45700,4259,45336,4976,50208,11819,19982,1171,18025,1248,21509,1475,15886,952,37661,6186,36927,6406,42929,15804,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,25365,516,30387,971,27495,986,29403,1317,20830,1595,48953,4297,49204,4131,42217,11269,21408,783,20073,891,24549,1336,15414,784,40542,4632,41048,4176,27684,3418,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,35958,1083,41736,1222,34875,1910,37708,2644,21912,3830,65440,4053,67361,4421,55707,5327,30078,1231,25362,1200,31432,1343,17676,1244,58068,5437,59184,5368,47175,8958,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,34432,1415,41524,1760,35446,1940,37794,2953,21723,2927,66219,6175,66546,6415,43281,35581,27493,1520,22338,1484,30246,2193,16970,811,60180,6767,60136,7143,60568,51749,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,36650,667,44877,1145,40298,794,45124,1396,24725,1403,72018,2755,74936,3803,44325,6834,29667,930,26181,750,40924,979,18019,426,73805,3846,77527,4179,45435,3755,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,25748,1076,28183,1682,24314,2395,25997,2571,20312,1933,44305,5454,44855,6037,36935,10819,23526,1329,21096,1373,26980,1991,15978,1279,45005,7381,46085,6368,36324,7117,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,31819,343,39589,962,33672,1032,38710,1384,21097,760,66380,1787,67287,2010,53617,4533,26680,427,23149,459,34087,964,16149,259,60770,1829,61850,1789,49541,4563,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,25648,389,30438,588,26913,594,29105,1010,18578,767,44297,1334,44598,1484,39544,5955,21912,455,20383,473,25460,859,15040,534,42861,2160,42768,2422,43528,5304,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,22601,1346,29502,2523,24891,1937,26165,1718,16826,2847,47877,3304,48480,3321,41767,14561,18567,1256,16549,1207,20867,2282,14007,677,33357,6319,33000,6964,34591,16262,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
