GEO_ID,B22005G_001E,B22005G_001M,B22005G_002E,B22005G_002M,B22005G_003E,B22005G_003M,NAME,B22005G_001EA,B22005G_001MA,B22005G_002EA,B22005G_002MA,B22005G_003EA,B22005G_003MA,state
0400000US01,13979,1681,2044,641,11935,1533,Alabama,null,null,null,null,null,null,01
0400000US02,10696,1644,1378,700,9318,1458,Alaska,null,null,null,null,null,null,02
0400000US04,31961,2538,3766,1010,28195,2322,Arizona,null,null,null,null,null,null,04
0400000US05,12950,1404,2459,874,10491,1194,Arkansas,null,null,null,null,null,null,05
0400000US06,252043,6517,16021,2004,236022,6565,California,null,null,null,null,null,null,06
0400000US08,29776,2939,3163,918,26613,2696,Colorado,null,null,null,null,null,null,08
0400000US09,14261,1937,1972,883,12289,1821,Connecticut,null,null,null,null,null,null,09
0400000US10,2302,655,109,134,2193,647,Delaware,null,null,null,null,null,null,10
0400000US11,3434,881,349,258,3085,847,District of Columbia,null,null,null,null,null,null,11
0400000US12,86789,4743,10139,1459,76650,4523,Florida,null,null,null,null,null,null,12
0400000US13,27705,2652,2815,663,24890,2632,Georgia,null,null,null,null,null,null,13
0400000US15,60928,3301,6193,1201,54735,3333,Hawaii,null,null,null,null,null,null,15
0400000US16,7659,1029,1027,428,6632,952,Idaho,null,null,null,null,null,null,16
0400000US17,42716,3347,5942,1220,36774,3002,Illinois,null,null,null,null,null,null,17
0400000US18,20319,2097,3463,954,16856,1996,Indiana,null,null,null,null,null,null,18
0400000US19,7803,1542,1912,604,5891,1326,Iowa,null,null,null,null,null,null,19
0400000US20,13292,1807,2053,636,11239,1652,Kansas,null,null,null,null,null,null,20
0400000US21,12300,1956,2856,938,9444,1490,Kentucky,null,null,null,null,null,null,21
0400000US22,10691,1464,3026,1016,7665,1144,Louisiana,null,null,null,null,null,null,22
0400000US23,5413,996,1770,660,3643,866,Maine,null,null,null,null,null,null,23
0400000US24,24948,2477,1838,749,23110,2317,Maryland,null,null,null,null,null,null,24
0400000US25,26677,2951,4986,1401,21691,2260,Massachusetts,null,null,null,null,null,null,25
0400000US26,43197,2736,9737,1501,33460,2377,Michigan,null,null,null,null,null,null,26
0400000US27,16645,1826,2469,765,14176,1804,Minnesota,null,null,null,null,null,null,27
0400000US28,5476,1132,894,361,4582,1016,Mississippi,null,null,null,null,null,null,28
0400000US29,25802,2238,4905,1096,20897,2152,Missouri,null,null,null,null,null,null,29
0400000US30,5097,1038,954,438,4143,1025,Montana,null,null,null,null,null,null,30
0400000US31,7227,1112,1595,582,5632,1013,Nebraska,null,null,null,null,null,null,31
0400000US32,16897,2393,1678,758,15219,2205,Nevada,null,null,null,null,null,null,32
0400000US33,2819,722,286,255,2533,665,New Hampshire,null,null,null,null,null,null,33
0400000US34,33409,2928,3482,1003,29927,2828,New Jersey,null,null,null,null,null,null,34
0400000US35,17149,2289,2499,849,14650,2124,New Mexico,null,null,null,null,null,null,35
0400000US36,84583,4730,14635,1948,69948,4381,New York,null,null,null,null,null,null,36
0400000US37,28962,2974,3680,998,25282,2865,North Carolina,null,null,null,null,null,null,37
0400000US38,1966,654,512,369,1454,493,North Dakota,null,null,null,null,null,null,38
0400000US39,39611,3091,7855,1199,31756,2806,Ohio,null,null,null,null,null,null,39
0400000US40,67669,3244,11685,1674,55984,2952,Oklahoma,null,null,null,null,null,null,40
0400000US41,27401,2321,5731,1219,21670,2034,Oregon,null,null,null,null,null,null,41
0400000US42,29515,2593,6060,1232,23455,2308,Pennsylvania,null,null,null,null,null,null,42
0400000US44,5788,1393,643,409,5145,1287,Rhode Island,null,null,null,null,null,null,44
0400000US45,13268,1820,1621,586,11647,1756,South Carolina,null,null,null,null,null,null,45
0400000US46,2937,807,717,543,2220,652,South Dakota,null,null,null,null,null,null,46
0400000US47,20150,2216,4587,1088,15563,2015,Tennessee,null,null,null,null,null,null,47
0400000US48,97645,5775,11696,1621,85949,5285,Texas,null,null,null,null,null,null,48
0400000US49,7063,1377,633,341,6430,1287,Utah,null,null,null,null,null,null,49
0400000US50,2336,389,267,177,2069,385,Vermont,null,null,null,null,null,null,50
0400000US51,36190,3423,3235,931,32955,3136,Virginia,null,null,null,null,null,null,51
0400000US53,49756,4021,7100,1287,42656,3917,Washington,null,null,null,null,null,null,53
0400000US54,5513,1163,1166,408,4347,1084,West Virginia,null,null,null,null,null,null,54
0400000US55,16727,1792,2104,570,14623,1633,Wisconsin,null,null,null,null,null,null,55
0400000US56,3590,1054,477,337,3113,995,Wyoming,null,null,null,null,null,null,56
0400000US72,55839,3033,17405,1607,38434,2772,Puerto Rico,null,null,null,null,null,null,72
