GEO_ID,B21001_001E,B21001_001M,B21001_002E,B21001_002M,B21001_003E,B21001_003M,B21001_004E,B21001_004M,B21001_005E,B21001_005M,B21001_006E,B21001_006M,B21001_007E,B21001_007M,B21001_008E,B21001_008M,B21001_009E,B21001_009M,B21001_010E,B21001_010M,B21001_011E,B21001_011M,B21001_012E,B21001_012M,B21001_013E,B21001_013M,B21001_014E,B21001_014M,B21001_015E,B21001_015M,B21001_016E,B21001_016M,B21001_017E,B21001_017M,B21001_018E,B21001_018M,B21001_019E,B21001_019M,B21001_020E,B21001_020M,B21001_021E,B21001_021M,B21001_022E,B21001_022M,B21001_023E,B21001_023M,B21001_024E,B21001_024M,B21001_025E,B21001_025M,B21001_026E,B21001_026M,B21001_027E,B21001_027M,B21001_028E,B21001_028M,B21001_029E,B21001_029M,B21001_030E,B21001_030M,B21001_031E,B21001_031M,B21001_032E,B21001_032M,B21001_033E,B21001_033M,NAME,B21001_001EA,B21001_001MA,B21001_002EA,B21001_002MA,B21001_003MA,B21001_003EA,B21001_004MA,B21001_004EA,B21001_005MA,B21001_005EA,B21001_006EA,B21001_006MA,B21001_007EA,B21001_007MA,B21001_008EA,B21001_008MA,B21001_009EA,B21001_009MA,B21001_010MA,B21001_010EA,B21001_011MA,B21001_011EA,B21001_012MA,B21001_012EA,B21001_013EA,B21001_013MA,B21001_014EA,B21001_014MA,B21001_015EA,B21001_015MA,B21001_016MA,B21001_016EA,B21001_017MA,B21001_017EA,B21001_018EA,B21001_018MA,B21001_019EA,B21001_019MA,B21001_020EA,B21001_020MA,B21001_021MA,B21001_021EA,B21001_022MA,B21001_022EA,B21001_023MA,B21001_023EA,B21001_024EA,B21001_024MA,B21001_025EA,B21001_025MA,B21001_026MA,B21001_026EA,B21001_027MA,B21001_027EA,B21001_028MA,B21001_028EA,B21001_029EA,B21001_029MA,B21001_030EA,B21001_030MA,B21001_031EA,B21001_031MA,B21001_032MA,B21001_032EA,B21001_033EA,B21001_033MA,state
0400000US13,6850347,3766,3304419,4888,1123955,5727,60258,4604,1063697,7000,1365185,5273,218874,6989,1146311,8006,444969,2305,178904,5229,266065,5337,230108,2492,111416,3875,118692,4269,140202,2152,92441,2807,47761,2699,3545928,3146,1108136,5241,15518,2146,1092618,5653,1413007,4472,42062,3649,1370945,6012,488216,2410,5434,1161,482782,2594,275753,2646,3248,886,272505,2765,260816,1941,4624,979,256192,2329,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,950715,2651,457137,2193,134869,2032,11213,1764,123656,2467,173617,1366,25779,2246,147838,2412,71362,586,27027,1942,44335,1922,38860,427,20231,1319,18629,1307,38429,500,20757,1285,17672,1268,493578,1163,136924,1427,4595,1190,132329,1663,182366,987,4504,1268,177862,1601,72565,678,893,370,71672,824,45897,430,1151,457,44746,631,55826,576,1318,480,54508,625,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1066418,1580,530210,1804,180625,2170,9486,1727,171139,2415,196981,1797,32843,2443,164138,2921,76217,890,33820,1814,42397,2011,43383,679,24040,1613,19343,1557,33004,447,24334,1018,8670,1045,536208,1404,168903,1634,2206,764,166697,1721,197590,1726,3495,806,194095,1927,76711,978,830,349,75881,1011,46081,868,618,317,45463,936,46923,555,1456,561,45467,824,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,9597260,2764,4654953,3161,1557393,3798,63219,3991,1494174,5093,1844306,3210,179084,5435,1665222,6282,623998,1838,216534,4716,407464,4913,350028,1269,153861,3876,196167,4047,279228,1112,182008,2683,97220,2833,4942307,2711,1490251,2925,11087,1720,1479164,3355,1874699,2627,23801,2529,1850898,3920,674240,1654,6337,1049,667903,1787,419996,1568,3870,726,416126,1791,483121,1558,5680,1043,477441,1821,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,4728420,2547,2292782,3077,741412,3377,32957,3185,708455,4306,904576,2610,134307,4936,770269,5204,324775,1564,132312,3665,192463,3906,181601,1145,86807,2911,94794,3069,140418,738,96102,2070,44316,2089,2435638,3011,714041,3101,4509,1050,709532,3119,916551,2724,14881,2208,901670,3403,346073,1685,3845,1009,342228,1833,215643,1150,2662,663,212981,1418,243330,1122,4884,975,238446,1354,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2265619,2133,1102364,1880,342177,1857,14969,1783,327208,2842,421429,1583,54401,2313,367028,2747,158985,892,66388,2590,92597,2725,94469,635,46790,1870,47679,1924,85304,554,57070,1598,28234,1671,1163255,1918,325154,1825,2476,728,322678,2122,420709,1798,5673,982,415036,1814,161792,956,1971,565,159821,1108,110940,1047,1440,374,109500,1097,144660,720,1980,523,142680,989,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2053186,2409,1000284,2639,322122,2646,17073,2179,305049,3430,389570,2837,58143,3266,331427,4029,139879,1185,56249,2404,83630,2516,79467,1017,39120,1757,40347,1875,69246,1284,47365,1951,21881,1873,1052902,2084,308906,2315,3192,894,305714,2488,391919,1993,8105,1434,383814,2156,145126,1221,2303,584,142823,1282,90598,1065,914,296,89684,1013,116353,1012,2043,656,114310,1189,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3192332,2889,1534968,2843,481563,3153,26343,2829,455220,4188,604471,2588,88558,3896,515913,4976,227554,1288,83985,3401,143569,3467,129472,1003,59534,2388,69938,2408,91908,850,58616,2073,33292,1903,1657364,2581,474163,2958,5465,1369,468698,3447,624122,2404,11859,1566,612263,2985,245156,1460,2453,732,242703,1766,156094,1206,1286,460,154808,1248,157829,1186,2731,753,155098,1301,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,3183547,2662,1515353,2553,501069,3579,29927,3131,471142,4169,580629,2988,76402,4400,504227,5268,218286,1604,78845,3466,139441,3398,125222,1814,60460,2283,64762,2614,90147,1407,58094,2079,32053,1863,1668194,2184,506098,2647,6162,1480,499936,2999,616081,2448,8462,1521,607619,2591,238510,1483,2967,674,235543,1667,153369,1653,1358,565,152011,1732,154136,1418,2203,628,151933,1642,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1035232,1423,496838,1567,131815,1349,8582,1426,123233,1760,199933,878,38497,2826,161436,2799,82890,621,34637,1845,48253,2010,46215,313,25847,1331,20368,1299,35985,221,25253,1151,10732,1146,538394,1049,133259,1079,1317,505,131942,1219,210748,1038,4552,890,206196,1342,84153,406,1273,550,82880,658,52102,323,995,312,51107,487,58132,247,1252,375,56880,459,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,4230839,2825,2002376,3048,611764,2862,35910,3588,575854,4054,831509,2861,124385,4862,707124,5276,289143,1039,111060,3853,178083,3918,155450,1227,77375,2963,78075,3167,114510,1143,78590,1934,35920,2224,2228463,1797,629256,2248,11828,1973,617428,2955,900453,2245,25734,2318,874719,2949,321382,1387,4374,1077,317008,1782,186246,1426,2325,613,183921,1586,191126,1369,3790,714,187336,1412,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,4983228,1782,2371514,1757,725692,2087,22808,2996,702884,3293,960350,1967,92382,4517,867968,4648,336743,1292,109955,3879,226788,4093,186541,1188,92674,3260,93867,3364,162188,1246,110897,2709,51291,2934,2611714,1779,731083,1612,3751,1140,727332,2023,1003186,1583,9374,1686,993812,2053,369288,1159,3079,770,366209,1358,225510,1256,2462,654,223048,1462,282647,1214,6491,1009,276156,1536,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,7613279,2098,3695025,2822,1133560,2904,41094,2999,1092466,4333,1492171,2627,184143,5650,1308028,5982,539205,1620,208335,3775,330870,4295,294451,1358,136641,3666,157810,3778,235638,1099,156777,3083,78861,3220,3918254,2341,1104109,2634,6265,1097,1097844,2963,1512692,2599,18201,2016,1494491,3528,571175,1261,5117,766,566058,1455,346282,1517,3271,773,343011,1639,383996,1152,6085,1006,377911,1608,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,3905954,1341,1922142,2173,608042,2462,21082,2296,586960,3301,781924,2225,92856,3938,689068,4367,265015,1003,113296,3042,151719,3152,146417,979,77712,1981,68705,2099,120744,733,82345,1797,38399,1838,1983812,2006,581190,1801,3417,762,577773,2021,771883,1629,11001,1267,760882,1782,269795,1019,3129,711,266666,1200,164634,906,1484,515,163150,1033,196310,720,3681,797,192629,1065,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2140412,2617,1012912,2776,334184,3192,14674,2179,319510,3646,385901,3038,54819,3374,331082,3843,146729,1740,49062,2715,97667,3023,87030,2338,39864,1969,47166,2642,59068,1667,37968,1780,21100,1978,1127500,2223,336927,2663,5577,1246,331350,3088,415605,2657,6647,1188,408958,3012,160373,1331,1348,465,159025,1414,105121,1408,1253,442,103868,1411,109474,1311,1400,543,108074,1462,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,4403875,2668,2111610,3102,661089,3478,33779,3077,627310,4937,823303,3114,130049,4729,693254,5758,302830,1318,132356,3919,170474,3978,181174,1233,93977,2881,87197,3214,143214,951,102157,2297,41057,2213,2292265,2432,656023,2321,7221,1406,648802,2795,850576,2260,15921,1866,834655,3000,330449,1319,4427,1012,326022,1737,214745,1091,3024,745,211721,1362,240472,839,4005,895,236467,1248,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,722684,1521,356952,1553,105027,1400,6344,1315,98683,1690,134528,1286,24374,2093,110154,2246,58439,651,26908,1775,31531,1826,33155,732,18878,1049,14277,1122,25803,374,19244,859,6559,834,365732,1742,99340,1500,1876,788,97464,1763,137675,1093,2464,742,135211,1397,56357,704,997,392,55360,808,34761,677,615,375,34146,765,37599,354,1145,418,36454,444,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1316899,1406,644136,1571,211302,1673,9400,1512,201902,2209,244428,1670,35275,2393,209153,2938,90908,1028,37609,1778,53299,1686,52155,745,27406,1481,24749,1610,45343,419,30807,1261,14536,1268,672763,1332,202186,1299,3035,728,199151,1554,243087,1513,5056,877,238031,1739,91713,818,1027,397,90686,914,60469,647,856,372,59613,780,75308,628,1373,477,73935,808,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1852592,1341,938231,2478,302338,2503,16142,2107,286196,2991,372282,2323,62653,3803,309629,4215,135643,1025,62603,3212,73040,3120,76969,713,43067,2046,33902,1990,50999,738,35791,2057,15208,1901,914361,2306,281253,1568,4007,948,277246,1915,347394,1620,7660,1398,339734,2171,138656,826,1783,732,136873,941,79811,800,1779,568,78032,949,67247,856,1416,495,65831,1005,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1015927,1492,494320,1587,138619,1398,6690,1476,131929,2150,208920,1281,32451,2351,176469,2797,77059,1006,35514,2111,41545,2175,39962,610,24134,1211,15828,1200,29760,116,22173,1012,7587,1031,521607,1736,135111,1629,1264,662,133847,1754,216155,1731,3917,1010,212238,1876,78227,779,1264,499,76963,915,43394,293,746,442,42648,510,48720,398,2537,572,46183,716,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,6628089,1547,3187837,1760,940064,2364,23686,2571,916378,3309,1336380,2272,94207,4866,1242173,5547,449902,1358,134637,4429,315265,4477,252179,1678,111104,3189,141075,3355,209312,1235,136242,2969,73070,3055,3440252,1392,901962,1731,5300,1188,896662,2396,1379622,1527,9743,1639,1369879,2340,494554,1530,4097,850,490457,1647,307641,1608,2235,660,305406,1640,356473,1377,5829,1021,350644,1817,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1436320,1911,696217,1597,230447,2651,14758,2106,215689,3088,258122,2784,42914,2783,215208,3810,101562,1200,41615,2239,59947,2235,60339,1273,31568,1677,28771,1805,45747,1088,31875,1358,13872,1412,740103,1224,226121,2255,3001,961,223120,2460,269986,2346,6594,1285,263392,2758,108803,1131,2190,730,106613,1290,67232,1355,708,328,66524,1372,67961,1293,1051,421,66910,1248,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,14768694,2767,7019699,3260,2212275,3537,56441,3969,2155834,5019,2799789,2634,215158,6301,2584631,6512,979699,1644,277950,6391,701749,6610,566455,1874,221063,4757,345392,4919,461481,1305,269162,4624,192319,5071,7748995,2830,2224746,3599,12343,1752,2212403,4203,2922798,2884,26436,2327,2896362,3673,1108499,1949,6588,1086,1101911,2117,701706,1560,3423,726,698283,1746,791246,1382,10202,1256,781044,2000,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,6625708,3851,3164725,4461,996272,5270,57452,3824,938820,5598,1266604,5299,201408,7253,1065196,7960,462453,2497,184806,4400,277647,4493,260808,2241,125063,3502,135745,3809,178588,1838,122984,2888,55604,2962,3460983,3199,1000324,4096,15180,1917,985144,4503,1317219,3992,28956,2925,1288263,5531,511037,2032,7005,1062,504032,2089,315468,1975,3971,844,311497,2149,316935,1904,5683,993,311252,1969,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,487103,1279,238688,1541,77948,1442,4889,1118,73059,1679,87543,1037,12311,1133,75232,1409,33824,493,14758,1145,19066,1113,20395,349,11028,763,9367,756,18978,288,9997,770,8981,811,248415,1373,74462,1384,1135,530,73327,1483,87449,1281,1789,524,85660,1317,33048,655,320,329,32728,612,22743,283,302,182,22441,335,30713,247,1007,454,29706,542,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
