GEO_ID,B23006_001E,B23006_001M,B23006_002E,B23006_002M,B23006_003E,B23006_003M,B23006_004E,B23006_004M,B23006_005E,B23006_005M,B23006_006E,B23006_006M,B23006_007E,B23006_007M,B23006_008E,B23006_008M,B23006_009E,B23006_009M,B23006_010E,B23006_010M,B23006_011E,B23006_011M,B23006_012E,B23006_012M,B23006_013E,B23006_013M,B23006_014E,B23006_014M,B23006_015E,B23006_015M,B23006_016E,B23006_016M,B23006_017E,B23006_017M,B23006_018E,B23006_018M,B23006_019E,B23006_019M,B23006_020E,B23006_020M,B23006_021E,B23006_021M,B23006_022E,B23006_022M,B23006_023E,B23006_023M,B23006_024E,B23006_024M,B23006_025E,B23006_025M,B23006_026E,B23006_026M,B23006_027E,B23006_027M,B23006_028E,B23006_028M,B23006_029E,B23006_029M,NAME,B23006_001MA,B23006_001EA,B23006_002EA,B23006_002MA,B23006_003EA,B23006_003MA,B23006_004MA,B23006_004EA,B23006_005MA,B23006_005EA,B23006_006MA,B23006_006EA,B23006_007EA,B23006_007MA,B23006_008EA,B23006_008MA,B23006_009MA,B23006_009EA,B23006_010MA,B23006_010EA,B23006_011MA,B23006_011EA,B23006_012MA,B23006_012EA,B23006_013EA,B23006_013MA,B23006_014EA,B23006_014MA,B23006_015MA,B23006_015EA,B23006_016MA,B23006_016EA,B23006_017MA,B23006_017EA,B23006_018EA,B23006_018MA,B23006_019EA,B23006_019MA,B23006_020MA,B23006_020EA,B23006_021MA,B23006_021EA,B23006_022MA,B23006_022EA,B23006_023EA,B23006_023MA,B23006_024EA,B23006_024MA,B23006_025EA,B23006_025MA,B23006_026MA,B23006_026EA,B23006_027MA,B23006_027EA,B23006_028EA,B23006_028MA,B23006_029EA,B23006_029MA,state
0400000US15,684007,1460,48261,4359,29583,3121,293,254,29290,3118,26918,3043,2372,698,18678,2515,193168,6548,146684,5283,3748,851,142936,5157,136023,5139,6913,1516,46484,3274,223637,6239,182692,6234,9149,1602,173543,6195,167516,6040,6027,1401,40945,2798,218941,6299,188551,6124,7745,1277,180806,6065,177508,6103,3298,912,30390,2457,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,749812,2189,81809,4278,50421,3532,0,253,50421,3532,46727,3440,3694,956,31388,2743,217956,6429,163332,5233,455,452,162877,5217,155202,5515,7675,1552,54624,3532,265561,6851,206859,5980,1979,661,204880,6004,197255,5936,7625,1252,58702,3329,184486,5023,155466,4380,1361,581,154105,4415,150768,4350,3337,803,29020,2336,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,6793757,4735,833706,15315,510570,11197,28,49,510542,11206,453723,10601,56819,4010,323136,9403,1840207,19980,1403601,17643,883,508,1402718,17558,1300272,17280,102446,5689,436606,9752,1976019,19167,1620495,17898,4143,977,1616352,17979,1525941,17961,90411,4984,355524,8380,2143825,19593,1844755,17425,3463,869,1841292,17336,1787775,17413,53517,3610,299070,8598,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,3329762,4520,402206,10218,245507,7895,0,263,245507,7895,219982,7445,25525,2388,156699,6856,1184906,13628,915300,12747,499,347,914801,12843,852237,12009,62564,4434,269606,7251,960418,13799,795853,12062,2618,643,793235,11927,753005,11694,40230,3239,164565,6249,782232,13542,681588,13386,1116,459,680472,13377,664740,13479,15732,1810,100644,3932,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1516653,3134,121525,5087,79413,4398,0,221,79413,4398,72000,4030,7413,1474,42112,2631,495960,7077,397750,6765,398,326,397352,6833,377126,6635,20226,2257,98210,3343,490520,9386,419603,9473,715,357,418888,9451,404768,9343,14120,1693,70917,3672,408648,9197,363674,8685,563,368,363111,8639,356394,8367,6717,1260,44974,3192,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1415521,3974,135759,5502,89102,4331,0,237,89102,4331,79115,4103,9987,1778,46657,3040,401307,9095,315323,7836,1783,505,313540,7908,298965,7887,14575,1657,85984,3937,438194,8238,368940,7918,4099,1101,364841,7886,350723,7446,14118,1980,69254,3196,440261,8056,384264,7735,4109,1021,380155,7696,373307,7697,6848,1102,55997,2927,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,2277469,3925,359003,9231,163011,6042,101,121,162910,6018,143448,6098,19462,2444,195992,6942,805673,10980,569948,10254,1695,794,568253,10268,533428,10417,34825,2978,235725,6479,616993,10968,492807,10461,4418,940,488389,10578,464281,10125,24108,2534,124186,5602,495800,11362,419900,10985,1649,496,418251,11046,411042,10872,7209,1204,75900,4425,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,2211644,6059,378420,10536,200961,8827,135,213,200826,8827,174875,8016,25951,3595,177459,6622,786013,13079,565473,12166,1332,500,564141,12203,525390,12196,38751,3609,220540,7253,569859,9541,439509,9178,4375,1201,435134,9171,412067,8711,23067,2392,130350,6480,477352,10003,402348,9370,3861,975,398487,9252,387942,9136,10545,1299,75004,3681,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,730894,1425,55926,3821,31865,2627,0,223,31865,2627,28385,2421,3480,797,24061,2446,265124,6766,199317,5643,802,494,198515,5728,188011,5576,10504,1637,65807,3621,209976,6036,169911,5552,1552,555,168359,5494,163344,5502,5015,871,40065,2492,199868,5948,172771,5687,613,356,172158,5617,168180,5541,3978,882,27097,1851,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,3070180,4116,305819,9441,193127,7491,122,147,193005,7471,176434,7696,16571,2509,112692,5746,796911,14452,626034,13533,2265,770,623769,13501,588826,13785,34943,4251,170877,6069,822487,15986,687333,14639,7493,1471,679840,14578,654778,14103,25062,3168,135154,5606,1144963,15772,993853,14899,8700,1459,985153,14888,965456,14738,19697,2331,151110,5880,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,3488675,3664,320137,10507,193952,7745,0,277,193952,7745,176458,7283,17494,2249,126185,6052,912491,14434,716733,13034,864,531,715869,13033,674779,13382,41090,3611,195758,6468,832785,13434,691241,11484,2008,703,689233,11489,654726,11186,34507,3423,141544,5696,1423262,16675,1234560,15552,1549,536,1233011,15578,1200286,15399,32725,2290,188702,7148,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,5378299,4356,523765,10909,289867,8308,0,235,289867,8308,240192,7472,49675,4069,233898,6804,1668148,15000,1199162,14278,532,294,1198630,14273,1078009,13230,120621,4933,468986,8229,1758730,16660,1399701,15665,2124,562,1397577,15723,1300705,15881,96872,4641,359029,7772,1427656,16824,1205559,16754,1070,440,1204489,16866,1163423,17012,41066,3037,222097,6102,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2759343,2750,178150,6007,117896,5132,68,110,117828,5122,104844,4524,12984,1732,60254,4180,726844,11247,582260,10239,275,182,581985,10250,551747,9773,30238,2704,144584,5015,939526,10219,806904,9473,1271,488,805633,9438,776537,9183,29096,2324,132622,4354,914823,12796,801522,11664,900,304,800622,11680,783642,11515,16980,1773,113301,5356,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1478989,4826,270165,9150,137642,6744,17,31,137625,6750,119779,6380,17846,2367,132523,6507,480386,10441,335679,8585,766,431,334913,8554,311049,8391,23864,3049,144707,5800,433160,10062,335449,9227,3120,897,332329,9357,314195,8901,18134,2419,97711,5138,295278,9698,248149,8538,2748,1041,245401,8415,239702,8120,5699,1265,47129,3805,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,3069670,4355,357279,9906,209193,7511,0,253,209193,7511,188447,6659,20746,2506,148086,6178,1002211,12947,753397,11646,1396,580,752001,11659,709627,11344,42374,3078,248814,6492,891956,12504,721399,11917,4350,1085,717049,11955,683245,11705,33804,2881,170557,5700,818224,13570,709307,11817,3336,945,705971,11891,688617,11838,17354,2017,108917,5468,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,499362,1858,36949,2645,21460,2231,0,228,21460,2231,19263,2170,2197,690,15489,1730,151765,4939,117005,4582,331,265,116674,4568,111144,4444,5530,1126,34760,2414,164008,4387,130757,3914,1404,672,129353,3847,125007,3819,4346,894,33251,2354,146640,5475,124392,5226,665,305,123727,5227,121925,5208,1802,536,22248,2157,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,902593,2074,75424,3887,52355,3287,95,111,52260,3297,47715,3230,4545,1035,23069,2059,248118,6798,200795,6000,403,226,200392,6017,190835,5823,9557,1510,47323,2748,307455,5924,265828,5465,2222,659,263606,5569,255372,5703,8234,1307,41627,2869,271596,5930,242175,5271,2012,642,240163,5359,235704,5245,4459,889,29421,2115,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1369294,3316,206659,6471,147630,6178,0,292,147630,6178,138188,5958,9442,1495,59029,4323,426716,10947,326747,10116,986,465,325761,10074,311511,9989,14250,1781,99969,5860,443768,10048,355483,10125,2787,850,352696,10260,336966,10006,15730,2086,88285,4624,292151,8823,242791,8027,2283,602,240508,8047,233592,7986,6916,1197,49360,3276,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,735036,1687,54762,3316,35074,2608,0,251,35074,2608,32641,2507,2433,851,19688,1898,218142,6670,176969,5937,210,176,176759,5919,170046,5811,6713,1429,41173,3103,214046,6599,180633,6443,246,201,180387,6408,174281,6296,6106,1239,33413,2687,248086,6928,214634,6446,547,420,214087,6427,209269,6398,4818,1144,33452,2736,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,4745635,3816,507076,13056,321362,12090,0,273,321362,12090,290501,12060,30861,3262,185714,6073,1362891,17225,1052197,15460,1539,810,1050658,15310,985347,15074,65311,4614,310694,8638,1130214,12963,930475,11379,2579,924,927896,11428,884382,11446,43514,3178,199739,6031,1745454,14480,1483713,14106,1487,507,1482226,14058,1436634,13672,45592,3145,261741,7180,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,998154,3635,159357,6726,96003,4923,0,279,96003,4923,88119,4694,7884,1668,63354,3946,275140,7388,195707,6815,254,224,195453,6820,184733,6881,10720,1483,79433,4565,301715,8230,237087,7578,3157,817,233930,7635,223339,7352,10591,1955,64628,4302,261942,6530,221047,6426,2048,689,218999,6440,212514,6247,6485,1300,40895,3120,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,10324994,5017,1346405,22978,782889,16453,52,85,782837,16453,704838,15785,77999,4832,563516,12685,2921218,27921,2145033,23402,3319,1086,2141714,23752,2008813,22987,132901,5866,776185,14429,2564340,22987,2052745,20107,5005,1258,2047740,20092,1943892,19057,103848,5676,511595,10628,3493031,25096,2967923,26272,3737,919,2964186,26194,2873151,25634,91035,5029,525108,9875,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,4773436,8044,706580,15216,426837,12929,79,54,426758,12921,385644,12302,41114,3488,279743,9348,1404455,18825,1051626,17194,7835,1461,1043791,17145,977333,16210,66458,5398,352829,8609,1397239,17294,1123016,16342,18190,1807,1104826,16501,1053595,15739,51231,3847,274223,7700,1265162,16109,1075169,14930,11411,1774,1063758,14911,1036502,14844,27256,2676,189993,6130,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,317036,1934,18018,1818,11667,1560,0,200,11667,1560,10976,1511,691,292,6351,915,92232,3387,74650,3059,569,452,74081,3016,72099,2934,1982,516,17582,1463,114218,3364,99381,3309,1203,431,98178,3283,95557,3338,2621,732,14837,1460,92568,3654,81502,3472,929,384,80573,3381,79057,3397,1516,580,11066,1330,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,6074383,3689,633256,13755,349937,10406,47,77,349890,10404,300635,9312,49255,4011,283319,8750,2178205,18050,1649715,16634,689,365,1649026,16652,1537464,16668,111562,5271,528490,9273,1733980,17280,1425010,16953,2436,698,1422574,16927,1355124,16921,67450,4020,308970,7133,1528942,19884,1321826,18828,3699,1068,1318127,18634,1286580,18192,31547,2800,207116,6529,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1836484,5086,238641,6643,134390,5976,39,65,134351,5973,120987,5596,13364,1878,104251,4182,614611,11483,439019,10844,1491,527,437528,10857,417061,10679,20467,2175,175592,4950,549265,11345,427214,10788,4828,946,422386,10669,405321,10392,17065,2068,122051,4944,433967,9616,367806,8555,3857,908,363949,8741,356052,8656,7897,1645,66161,3331,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,2024507,3861,223117,8898,147561,6665,0,269,147561,6665,132695,6491,14866,2200,75556,4875,507918,11916,377471,11349,398,256,377073,11356,354094,10957,22979,2647,130447,5102,706298,12499,552208,11249,1474,636,550734,11205,521017,10472,29717,2774,154090,5911,587174,10585,489823,9892,928,368,488895,9821,472788,9236,16107,2169,97351,5310,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,6548625,5147,631019,14211,349086,10242,62,106,349024,10248,311660,9216,37364,2784,281933,8677,2453672,18975,1837061,16297,1430,619,1835631,16265,1729314,15525,106317,5777,616611,9335,1600223,14732,1297552,13568,2260,635,1295292,13517,1237379,13536,57913,3560,302671,6543,1863711,14252,1594580,14706,2389,719,1592191,14707,1553800,14661,38391,2660,269131,7101,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,565540,1413,77099,4983,48758,4210,0,281,48758,4210,44296,4113,4462,1192,28341,2539,159584,6241,122392,5723,258,189,122134,5665,115110,5455,7024,1472,37192,2949,146108,6186,119194,5898,732,361,118462,5920,113613,5630,4849,1070,26914,2709,182749,6964,159783,6659,1177,484,158606,6671,154461,6495,4145,1075,22966,2018,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
