GEO_ID,C25073_001E,C25073_001M,C25073_002E,C25073_002M,C25073_003E,C25073_003M,C25073_004E,C25073_004M,C25073_005E,C25073_005M,C25073_006E,C25073_006M,C25073_007E,C25073_007M,C25073_008E,C25073_008M,C25073_009E,C25073_009M,C25073_010E,C25073_010M,C25073_011E,C25073_011M,C25073_012E,C25073_012M,C25073_013E,C25073_013M,C25073_014E,C25073_014M,C25073_015E,C25073_015M,C25073_016E,C25073_016M,C25073_017E,C25073_017M,C25073_018E,C25073_018M,C25073_019E,C25073_019M,C25073_020E,C25073_020M,C25073_021E,C25073_021M,NAME,C25073_001EA,C25073_001MA,C25073_002EA,C25073_002MA,C25073_003MA,C25073_003EA,C25073_004MA,C25073_004EA,C25073_005MA,C25073_005EA,C25073_006EA,C25073_006MA,C25073_007EA,C25073_007MA,C25073_008MA,C25073_008EA,C25073_009MA,C25073_009EA,C25073_010MA,C25073_010EA,C25073_011MA,C25073_011EA,C25073_012EA,C25073_012MA,C25073_013EA,C25073_013MA,C25073_014EA,C25073_014MA,C25073_015MA,C25073_015EA,C25073_016MA,C25073_016EA,C25073_017EA,C25073_017MA,C25073_018EA,C25073_018MA,C25073_019EA,C25073_019MA,C25073_020MA,C25073_020EA,C25073_021MA,C25073_021EA,state
0400000US13,1091584,16605,388912,10448,160084,7348,170698,7015,58130,3428,162998,6501,72167,4730,82955,4905,7876,1460,299735,8527,148045,7688,143591,5672,8099,1662,125554,5578,66455,4717,56058,3496,3041,881,114385,6367,52359,3560,44378,4486,17648,2133,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,175033,4748,74231,3418,31686,2353,30440,2747,12105,1707,25610,2582,11277,1806,12410,1901,1923,785,30887,3155,13275,1970,16080,2040,1532,737,44048,3020,18487,2092,20901,2498,4660,1083,257,295,161,222,96,122,0,267,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,157573,4661,66982,3903,33346,3130,23073,2536,10563,1534,36485,2886,20825,2283,14892,1749,768,434,23463,2492,12610,2006,10412,1746,441,341,12888,1863,5951,1266,6643,1313,294,241,17755,2186,8616,1588,6017,1220,3122,712,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,1422885,14359,329720,8098,145385,5779,139409,5034,44926,3033,408482,10961,194756,7608,194132,6815,19594,2433,370747,9789,183963,7133,173859,7545,12925,1953,287321,7344,137548,6255,136069,6473,13704,2234,26615,2413,10790,1672,11160,1513,4665,1080,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,678946,11714,258773,8682,117859,6225,107687,5755,33227,2883,121073,5334,58559,3620,59228,4079,3286,949,183797,7619,92146,4709,85228,5908,6423,1310,82667,4488,41110,3218,38467,3297,3090,831,32636,3174,15634,2542,11449,1540,5553,1267,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,322796,6591,124634,4677,59784,3241,42535,2891,22315,1748,65017,3679,35062,2765,28153,2322,1802,739,76141,3834,42880,3151,31814,2362,1447,576,48267,3089,22221,2068,24597,2314,1449,522,8737,1337,3811,972,3136,847,1790,514,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,327266,6238,146161,4388,72919,3590,54156,3679,19086,1910,55982,3518,28132,2670,26220,2594,1630,589,70334,4295,38681,3246,28902,2746,2751,992,40297,2519,19328,2105,19030,2143,1939,750,14492,1429,6821,1227,5342,970,2329,818,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,484830,8729,177448,6410,76557,4395,64370,4255,36521,3106,102247,4952,53435,3543,42115,3611,6697,1480,111821,5513,58794,4226,46562,3390,6465,1538,46602,3207,24892,2432,20684,2495,1026,467,46712,3353,16198,2099,20018,2691,10496,1566,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,493311,9057,203660,6091,78923,4246,81659,3979,43078,3066,94597,4924,39364,3296,49462,4000,5771,1289,75781,4364,36807,3272,34628,3288,4346,1220,53503,3606,26099,2410,25048,2867,2356,795,65770,4569,22058,2766,19002,2512,24710,2831,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,149171,5616,36935,2465,16170,1694,12346,1571,8419,1187,52385,3281,28249,2768,22494,2266,1642,576,35399,3176,16734,2130,17580,2170,1085,599,14052,1817,7387,1386,6101,1020,564,404,10400,1626,4352,1128,4460,953,1588,587,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,638620,10342,208873,6877,96207,5088,88904,4457,23762,2768,70808,4724,35457,3830,32521,3394,2830,793,237485,6737,129272,5751,102143,5358,6070,1377,114615,4072,57426,3638,53332,3633,3857,930,6839,1496,3135,1089,2396,1054,1308,499,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,858126,11260,115962,5705,48996,3627,49638,3778,17328,2086,349974,8660,168249,6567,167740,7050,13985,2121,197826,8095,90144,5013,102283,5623,5399,1514,191436,7004,87407,4578,96461,5273,7568,1618,2928,957,1419,695,1152,523,357,217,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,960844,12074,329197,7601,124011,5208,156912,6272,48274,3086,166702,6316,74332,4262,84763,5018,7607,1494,256289,6259,136452,5632,111883,4690,7954,1499,170676,6235,77486,4831,87850,4400,5340,1189,37980,3049,14342,1758,17651,2473,5987,969,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,484091,8037,118295,5175,52865,3502,46910,3217,18520,1575,64813,4197,31689,2833,31621,3327,1503,588,104371,4887,54342,3954,48049,3447,1980,757,186721,5516,96739,4199,85218,3658,4764,1013,9891,1246,4160,881,3872,833,1859,574,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,315203,7259,137498,5146,48038,3242,55635,3406,33825,2811,53063,4145,21361,2603,27106,3007,4596,1195,59372,4165,26806,2819,29035,3105,3531,1107,16690,2325,7510,1511,7953,1409,1227,691,48580,3661,14490,2127,14962,2262,19128,2570,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,676189,11052,258623,7930,119739,5931,99739,5369,39145,2719,159429,6749,79555,4551,74899,4883,4975,1092,140417,6192,73916,4854,60300,4252,6201,1459,76820,4097,38582,3042,36413,3318,1825,520,40900,3546,18415,2482,14880,1925,7605,1423,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,112053,4325,45664,3015,21570,1969,14176,1895,9918,1234,23166,2205,11737,1487,10280,1607,1149,517,17291,1965,7538,1401,8503,1426,1250,421,11670,1440,5205,1034,6200,1097,265,229,14262,1769,6035,1288,5675,1099,2552,774,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,224989,5571,93167,4098,46991,2618,30756,2314,15420,1444,27307,2167,15139,1801,11786,1493,382,239,58158,3368,33972,2874,23046,2001,1140,480,39187,2591,19175,1867,19088,1836,924,411,7170,1124,3130,783,3100,815,940,388,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,356123,7805,112793,5204,55470,3580,48913,4037,8410,1363,60845,4577,29297,2744,29386,3209,2162,845,117922,5532,57484,3966,58038,4714,2400,952,49680,3617,19291,2293,29386,2586,1003,486,14883,1942,7976,1536,5545,1090,1362,756,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,140851,4453,27756,2653,11091,1868,11221,1690,5444,1183,46523,3295,23889,2725,21001,2392,1633,696,35429,3025,16358,1948,18416,2463,655,439,26626,2210,12948,1693,12828,1752,850,479,4517,858,1959,676,1948,582,610,363,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,1025182,12171,183673,6385,76394,5014,83405,4487,23874,2391,339951,9499,155973,6156,170454,6732,13524,1990,255343,7312,130324,5469,117473,5346,7546,1423,241487,7253,123493,5659,110688,5408,7306,1311,4728,1100,2105,753,2444,885,179,146,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,220118,5904,90225,4377,39875,2782,33888,2912,16462,1726,36363,3057,15629,1992,18439,2410,2295,837,35850,3055,17100,2200,16130,2103,2620,1022,30213,2737,15389,2135,14039,1988,785,385,27467,3070,12543,2100,9669,1884,5255,1328,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,3147434,19475,344721,8746,134067,6881,155562,6018,55092,4076,845181,15471,375156,10631,427942,11325,42083,3640,585701,11351,287044,7358,280924,9476,17733,2297,1333388,14471,650323,12229,631203,11770,51862,3975,38443,3148,15284,1999,17146,2043,6013,1016,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,1103270,15595,435124,10866,189200,7695,175962,7434,69962,4824,163716,7116,79017,4593,76387,5223,8312,1593,256445,8036,135501,5542,112914,5766,8030,1545,88995,4537,43928,2926,42068,3644,2999,920,158990,8456,73916,5685,63372,4974,21702,2601,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,90686,2873,26421,2089,12669,1739,6086,1206,7666,968,15936,1776,8911,1378,5683,1113,1342,566,21852,2216,13068,1613,8632,1572,152,124,24442,2051,12321,1692,11521,1535,600,542,2035,479,939,344,764,306,332,238,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,1349267,13947,451467,10098,190656,6426,203132,6926,57679,3453,321473,8356,155930,5484,150935,5854,14608,2070,337495,9734,179809,7116,145245,6686,12441,1830,198472,6013,100709,4819,89872,4967,7891,1327,40360,3072,17039,2181,16635,1954,6686,1142,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,434893,9173,211204,6588,95286,4795,81738,3789,34180,2334,56554,3983,28296,3565,25064,2443,3194,946,92711,5453,49147,4054,40044,3499,3520,977,44745,2674,21144,1930,21500,2093,2101,766,29679,2787,11863,1598,11875,1737,5941,997,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,510539,10385,174671,7105,86387,4467,74072,4920,14212,1957,96100,4829,48312,3599,45236,3816,2552,915,112827,5094,54851,4052,54391,3501,3585,1154,99301,5372,39670,3384,56200,4095,3431,996,27640,2590,13529,2100,10055,1730,4056,889,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,1370498,14597,494670,10898,215812,6547,201916,7114,76942,3420,364417,7873,189928,6808,159185,5993,15304,2191,248889,7701,136025,6377,105876,4778,6988,1539,218799,6088,106117,4552,104972,4524,7710,1332,43723,2878,19773,1746,17048,2004,6902,1149,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,150132,5239,24556,2622,12076,2020,9098,1428,3382,834,69793,4084,33021,3411,34809,3209,1963,736,28828,2916,16649,2411,11305,1763,874,615,25682,2469,13121,1757,12101,1659,460,340,1273,718,957,722,140,176,176,177,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,491514,10697,188111,7362,79684,5009,71623,4431,36804,3030,68073,4364,31946,2992,30251,2965,5876,1374,107091,5580,53934,3634,46028,4148,7129,1668,33594,2872,17017,2113,14818,1632,1759,724,94645,4863,42586,3480,35154,3521,16905,2342,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,96265,3813,35518,2789,18425,2189,8905,1355,8188,1235,14012,1678,8117,1317,4982,1130,913,419,21906,2025,12688,1723,8591,1401,627,499,19507,2055,10111,1620,8474,1520,922,517,5322,1066,2494,667,1814,584,1014,399,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,714971,11826,267176,8617,111565,6233,107937,6180,47674,3135,127774,6223,62771,4604,57948,4391,7055,1571,178232,7234,89640,5934,78102,5049,10490,1588,74622,4165,38446,3055,33538,2871,2638,852,67167,4248,30915,3050,24963,2639,11289,1841,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,2818343,22848,904585,12992,385388,10986,382538,9925,136659,5401,401105,11676,187101,7722,194643,7457,19361,2356,841736,14394,433439,11235,372342,9943,35955,3590,518824,11527,255619,8091,242561,8295,20644,2502,152093,7324,65321,4937,59359,4130,27413,3272,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,228099,5261,70142,3911,35074,2773,26898,2449,8170,1065,56370,3962,31871,3030,22424,2715,2075,872,54621,3996,27461,2883,26055,2496,1105,615,39888,2863,20193,1824,18120,1798,1575,632,7078,1260,3653,868,2493,739,932,583,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,71419,3250,18589,1877,8282,1322,6446,1174,3861,869,27384,2360,12428,1921,13989,1483,967,451,15191,2075,7077,1281,7821,1505,293,271,6756,1167,2906,732,3667,892,183,156,3499,844,1413,593,1706,601,380,201,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,874787,13816,325159,8167,157429,6490,124560,6529,43170,3126,103022,5244,51908,3504,47498,3350,3616,812,268330,8962,141680,6953,118202,6008,8448,1493,131295,6386,65181,4627,61947,4269,4167,1176,46981,3724,23419,2933,15803,2317,7759,1546,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,851860,10603,254967,7913,123644,6178,106094,4541,25229,2031,139391,6921,70418,4621,63817,4456,5156,1242,229071,7373,121536,5449,101865,5588,5670,1247,185621,5666,87822,4037,91674,4735,6125,1299,42810,3389,19337,2067,18736,2395,4737,1021,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,188273,6081,83688,4368,30048,2763,29236,2387,24404,2400,35813,2691,17126,2195,16827,2279,1860,802,29834,2881,15429,2051,13444,1846,961,472,14359,1573,7196,1091,6356,1146,807,425,24579,2278,11002,1618,8076,1208,5501,1028,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,658931,9105,168211,5293,78918,3655,63856,4020,25437,1564,194589,7200,102835,5321,85531,4249,6223,1196,158876,5674,85796,4918,69362,3957,3718,1053,125501,4644,60038,3358,62166,3682,3297,953,11754,1161,4868,814,4411,729,2475,578,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,63185,2936,24735,2179,12439,1866,6874,1277,5422,1064,15440,1911,9470,1531,5123,1242,847,759,8169,1391,5634,1186,2173,528,362,269,5811,1164,2994,796,2464,832,353,315,9030,1730,5516,1405,2316,578,1198,658,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,321038,7568,197940,6246,48347,3039,62108,3653,87485,4176,38506,2973,11831,1557,14787,1691,11888,1701,55711,3179,17399,1637,22723,2155,15589,1717,28200,2225,11136,1423,11263,1385,5801,1032,681,421,90,148,217,217,374,306,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
