GEO_ID,C19131_001E,C19131_001M,C19131_002E,C19131_002M,C19131_003E,C19131_003M,C19131_004E,C19131_004M,C19131_005E,C19131_005M,C19131_006E,C19131_006M,C19131_007E,C19131_007M,C19131_008E,C19131_008M,C19131_009E,C19131_009M,C19131_010E,C19131_010M,C19131_011E,C19131_011M,C19131_012E,C19131_012M,C19131_013E,C19131_013M,C19131_014E,C19131_014M,C19131_015E,C19131_015M,C19131_016E,C19131_016M,C19131_017E,C19131_017M,C19131_018E,C19131_018M,C19131_019E,C19131_019M,C19131_020E,C19131_020M,C19131_021E,C19131_021M,C19131_022E,C19131_022M,C19131_023E,C19131_023M,C19131_024E,C19131_024M,C19131_025E,C19131_025M,C19131_026E,C19131_026M,C19131_027E,C19131_027M,C19131_028E,C19131_028M,C19131_029E,C19131_029M,C19131_030E,C19131_030M,C19131_031E,C19131_031M,C19131_032E,C19131_032M,C19131_033E,C19131_033M,C19131_034E,C19131_034M,C19131_035E,C19131_035M,C19131_036E,C19131_036M,C19131_037E,C19131_037M,C19131_038E,C19131_038M,C19131_039E,C19131_039M,C19131_040E,C19131_040M,C19131_041E,C19131_041M,C19131_042E,C19131_042M,C19131_043E,C19131_043M,C19131_044E,C19131_044M,C19131_045E,C19131_045M,C19131_046E,C19131_046M,C19131_047E,C19131_047M,C19131_048E,C19131_048M,C19131_049E,C19131_049M,C19131_050E,C19131_050M,C19131_051E,C19131_051M,C19131_052E,C19131_052M,C19131_053E,C19131_053M,C19131_054E,C19131_054M,C19131_055E,C19131_055M,C19131_056E,C19131_056M,C19131_057E,C19131_057M,C19131_058E,C19131_058M,C19131_059E,C19131_059M,C19131_060E,C19131_060M,C19131_061E,C19131_061M,C19131_062E,C19131_062M,C19131_063E,C19131_063M,C19131_064E,C19131_064M,C19131_065E,C19131_065M,C19131_066E,C19131_066M,C19131_067E,C19131_067M,C19131_068E,C19131_068M,C19131_069E,C19131_069M,C19131_070E,C19131_070M,C19131_071E,C19131_071M,NAME,C19131_001MA,C19131_001EA,C19131_002MA,C19131_002EA,C19131_003MA,C19131_003EA,C19131_004MA,C19131_004EA,C19131_005EA,C19131_005MA,C19131_006EA,C19131_006MA,C19131_007EA,C19131_007MA,C19131_008MA,C19131_008EA,C19131_009MA,C19131_009EA,C19131_010EA,C19131_010MA,C19131_011MA,C19131_011EA,C19131_012MA,C19131_012EA,C19131_013MA,C19131_013EA,C19131_014MA,C19131_014EA,C19131_015EA,C19131_015MA,C19131_016EA,C19131_016MA,C19131_017EA,C19131_017MA,C19131_018MA,C19131_018EA,C19131_019MA,C19131_019EA,C19131_020MA,C19131_020EA,C19131_021EA,C19131_021MA,C19131_022MA,C19131_022EA,C19131_023MA,C19131_023EA,C19131_024MA,C19131_024EA,C19131_025EA,C19131_025MA,C19131_026EA,C19131_026MA,C19131_027EA,C19131_027MA,C19131_028EA,C19131_028MA,C19131_029MA,C19131_029EA,C19131_030EA,C19131_030MA,C19131_031MA,C19131_031EA,C19131_032EA,C19131_032MA,C19131_033EA,C19131_033MA,C19131_034MA,C19131_034EA,C19131_035EA,C19131_035MA,C19131_036EA,C19131_036MA,C19131_037EA,C19131_037MA,C19131_038EA,C19131_038MA,C19131_039EA,C19131_039MA,C19131_040MA,C19131_040EA,C19131_041MA,C19131_041EA,C19131_042MA,C19131_042EA,C19131_043MA,C19131_043EA,C19131_044MA,C19131_044EA,C19131_045MA,C19131_045EA,C19131_046MA,C19131_046EA,C19131_047EA,C19131_047MA,C19131_048MA,C19131_048EA,C19131_049MA,C19131_049EA,C19131_050EA,C19131_050MA,C19131_051EA,C19131_051MA,C19131_052EA,C19131_052MA,C19131_053MA,C19131_053EA,C19131_054MA,C19131_054EA,C19131_055MA,C19131_055EA,C19131_056MA,C19131_056EA,C19131_057MA,C19131_057EA,C19131_058MA,C19131_058EA,C19131_059MA,C19131_059EA,C19131_060EA,C19131_060MA,C19131_061EA,C19131_061MA,C19131_062EA,C19131_062MA,C19131_063MA,C19131_063EA,C19131_064MA,C19131_064EA,C19131_065EA,C19131_065MA,C19131_066MA,C19131_066EA,C19131_067MA,C19131_067EA,C19131_068MA,C19131_068EA,C19131_069MA,C19131_069EA,C19131_070EA,C19131_070MA,C19131_071EA,C19131_071MA,state
0400000US01,1222858,13632,888609,11580,348704,8156,8347,1742,6805,1484,19678,2431,33737,2785,50492,3342,88848,4456,63782,3826,51391,3101,12830,1678,12794,1512,539905,8196,11546,1387,16693,1848,51074,3082,62368,3571,90174,4516,123916,4978,76985,4407,68523,3599,20336,1932,18290,1926,334249,8550,74767,4587,33361,3445,3472,1060,2341,981,5627,1412,5474,1022,6204,1266,6118,1521,1728,597,1228,548,565,423,604,385,41406,3467,2770,857,3091,979,7252,1584,6740,1478,7799,1264,7688,1475,3363,748,1918,728,469,294,316,305,259482,6700,149388,5527,47050,3963,18028,2297,31935,2940,21508,2257,16711,2235,9188,1456,3499,968,1117,513,104,151,248,208,110094,4302,12075,1777,9462,1597,24345,2158,19025,1847,17929,1821,18750,2353,5530,1092,2004,569,871,492,103,119,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,157939,4094,117329,3572,55831,3039,338,230,756,314,1881,744,3133,829,6854,1204,12151,1540,12373,1504,11757,1460,4604,947,1984,604,61498,3007,889,515,956,504,2169,513,3571,702,5723,1068,12856,1461,12550,1549,13641,1260,5393,914,3750,826,40610,2570,12548,1357,7443,1199,628,324,517,394,636,263,680,461,1472,594,1960,655,1047,500,277,193,64,70,162,160,5105,973,214,150,165,109,358,166,883,572,819,350,1071,462,634,339,701,360,26,44,234,232,28062,2352,19620,1972,2873,891,2784,1070,3274,930,3041,837,4004,1055,2665,734,697,400,114,88,17,28,151,243,8442,1308,151,131,580,339,1317,558,1192,470,1958,594,1489,482,790,350,844,422,97,113,24,42,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,1476269,13649,1104808,11797,466953,8717,9171,1828,8872,1551,34438,3023,42665,3326,67396,4233,102563,4936,79816,4494,76033,4073,23963,2207,22036,2299,637855,9157,13422,1676,14454,1875,49315,3732,62564,3587,101103,4339,136970,5898,95300,4345,99537,4535,33946,2949,31244,2612,371461,8499,115077,4892,57909,4666,3469,912,3522,1026,9186,2012,9245,1732,13274,2286,9770,1484,4005,1038,3860,1287,810,537,768,434,57168,3969,3017,977,1818,642,7238,1507,5785,1403,11984,1678,13619,2155,6317,1095,4222,1120,1757,774,1411,589,256384,7207,159263,5722,31337,3169,15505,2435,29478,2936,26741,2945,27403,2600,17598,2251,6970,1309,2742,749,978,504,511,461,97121,4499,6794,1320,5636,1251,13141,1800,13846,1731,18044,1922,22636,2248,8949,1700,6111,1103,1424,553,540,308,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,758195,10004,567229,8579,224782,5961,4722,1200,4757,1139,18949,2447,23748,2594,40391,3000,55803,3501,37689,2957,25828,1953,6987,1199,5908,975,342447,7009,7398,1337,11411,1284,42531,2433,42261,3020,65124,3661,80358,3399,43963,3047,32122,2444,9208,1260,8071,1206,190966,7167,48821,3874,24788,2626,2630,926,2242,829,4902,1053,6343,1462,4128,1215,2998,1118,1009,550,262,252,144,169,130,202,24033,2650,1370,548,1271,735,4056,846,4666,1105,4446,1011,5979,1442,1129,418,978,420,138,165,0,257,142145,5997,83877,4338,25896,2845,10775,1751,18125,2021,14672,2218,6989,1360,4827,1242,1627,610,413,239,323,249,230,305,58268,3791,7216,1272,6348,1192,11545,1663,10317,1539,10445,1572,8149,1509,2867,861,1034,593,143,145,204,203,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,8303793,26257,6051701,25589,3010321,21578,45258,3313,61602,4109,203680,7136,229848,7871,363925,10531,572401,10816,465594,8634,586939,11705,231040,6701,250034,7161,3041380,22568,53157,3276,56807,3710,204260,6959,222297,7325,355178,7202,567328,11206,470566,10434,596396,10946,256712,6352,258679,6584,2252092,21647,698432,14287,338125,10354,24212,2662,19621,2306,54710,4261,51238,3845,60324,4013,64961,4632,29211,2775,21584,2551,5372,1069,6892,1222,360307,9919,12036,1956,10608,1683,34747,3368,37865,4000,61289,4037,86004,5016,49994,3631,43996,3597,13933,2047,9835,1651,1553660,16324,890994,13084,160985,6803,93984,5745,162289,6954,125582,6170,129445,5831,122706,5340,51838,3413,30479,3422,7602,1527,6084,1136,662666,13090,36082,2897,35570,3553,85595,4521,86284,4677,107659,4806,141728,6221,84573,4764,62013,3750,14806,1918,8356,1365,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,1196223,10837,934148,11111,419803,8472,5648,1087,7642,1570,19941,2576,30089,3381,51188,3619,88252,5266,77006,4626,83368,3670,27878,2586,28791,2365,514345,8994,7478,1353,8521,1356,29637,2791,36911,2907,67401,3832,113365,4997,89410,4445,95080,3919,37544,2599,28998,2543,262075,8681,80429,4678,42810,3656,3566,1023,2420,904,6156,1421,7239,1642,8811,1640,7157,1224,3804,965,2271,771,759,447,627,306,37619,3245,2289,1022,1506,757,3623,1133,3382,1026,7928,1483,9570,1775,4275,1117,3559,957,431,361,1056,610,181646,6741,118660,5721,26832,2787,12091,1774,20984,2012,19349,2689,18932,2322,12699,2019,4801,1095,1821,601,762,426,389,331,62986,3440,3696,859,3974,992,8038,1325,10433,1680,11779,1678,13165,1923,7263,1119,3476,850,787,372,375,280,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,894348,7766,680656,7528,310225,6703,1827,613,2121,742,6252,1240,11456,1717,23936,2576,56771,3254,59452,3719,78980,3896,29528,2309,39902,2410,370431,6801,3878,946,4266,885,17112,1973,22760,1990,38363,2543,69344,3909,66742,3703,78910,3492,33270,2433,35786,2440,213692,5379,53188,3842,25062,2587,1815,647,740,485,2788,1072,3029,1107,4916,1331,6099,1368,2109,773,2190,751,402,275,974,524,28126,2670,941,507,558,406,2861,888,2223,634,4187,1064,7540,1499,5030,1006,3641,921,615,401,530,256,160504,5038,94780,4144,15914,1944,9042,1687,14854,1943,14985,2135,15104,1811,14607,1979,5248,1176,3544,989,778,437,704,359,65724,3934,3296,1018,2325,764,6890,1422,8450,1560,11427,1657,13333,1695,10468,1418,5176,1099,2123,751,2236,827,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,213565,5010,157209,4491,65144,3573,413,315,398,317,2722,964,3099,961,7708,1452,15182,2130,11696,1651,15207,1864,4371,865,4348,970,92065,2961,1245,570,855,304,5316,879,8374,1046,13819,1639,19605,1609,16695,1845,17164,1877,4726,824,4266,745,56356,3852,15209,2161,7209,1590,520,511,188,226,944,646,920,563,2267,745,1456,665,777,464,137,110,0,261,0,261,8000,1497,599,565,257,172,623,358,801,415,1471,616,2253,791,828,413,925,518,169,209,74,123,41147,3043,23846,2453,4895,1302,2247,849,5087,985,3064,993,4198,1045,2785,963,1103,620,300,279,89,104,78,132,17301,1951,534,252,490,316,2150,661,1791,658,4629,894,3581,979,2740,963,1219,496,129,127,38,66,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,108759,4148,55871,3656,18333,2209,159,198,272,315,1262,813,734,439,1314,613,2359,855,1613,662,3212,911,2255,594,5153,936,37538,2552,1184,586,1048,551,1364,530,1602,517,3571,933,4404,995,3738,801,7019,1192,5278,1056,8330,1257,52888,2845,9401,1476,2829,963,385,346,131,207,447,433,448,393,772,518,156,126,238,205,66,117,186,299,0,292,6572,1236,267,158,219,186,886,467,1012,500,873,495,1185,539,880,538,873,599,97,150,280,271,43487,2681,21070,2008,5649,1295,1885,719,3219,1001,2606,889,3033,799,2307,833,933,472,961,452,267,243,210,197,22417,1923,2591,874,1860,767,2364,689,3010,706,2160,585,4550,851,3287,797,1683,540,725,416,187,236,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,4632974,21331,3452127,20939,1293023,14913,13803,1836,19455,3069,72002,5649,110091,5828,185504,8480,323519,9768,215218,7369,216050,6925,61530,4099,75851,4248,2159104,18454,51115,3907,56053,3834,184560,6401,221597,7616,346764,7814,483159,9227,316269,8280,294075,8451,98621,4762,106891,4509,1180847,15939,319610,8930,142952,6573,9592,1794,9356,1917,28375,3232,26222,3274,29880,3843,19287,2319,9658,1607,6155,1370,2108,782,2319,713,176658,6652,9513,1676,9282,1821,20203,2490,23541,2513,36986,3516,40005,2949,20785,2742,11760,1552,2619,863,1964,707,861237,13446,495043,12016,92447,5598,52191,4406,105389,6040,88228,5732,74164,4989,52574,4171,16714,2080,10149,1915,2105,714,1082,551,366194,9212,23888,2937,25617,2935,56025,4216,56198,3680,69687,3920,77437,4500,34528,3242,17155,2080,3203,861,2456,752,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
