GEO_ID,B19301I_001E,B19301I_001M,NAME,B19301I_001EA,B19301I_001MA,state
0400000US01,11281,991,Alabama,null,null,01
0400000US02,17687,2043,Alaska,null,null,02
0400000US04,13528,273,Arizona,null,null,04
0400000US05,10438,574,Arkansas,null,null,05
0400000US06,14692,126,California,null,null,06
0400000US08,14416,318,Colorado,null,null,08
0400000US09,16839,804,Connecticut,null,null,09
0400000US10,14143,1788,Delaware,null,null,10
0400000US11,26448,3526,District of Columbia,null,null,11
0400000US12,18324,272,Florida,null,null,12
0400000US13,14034,807,Georgia,null,null,13
0400000US15,18216,1929,Hawaii,null,null,15
0400000US16,12010,719,Idaho,null,null,16
0400000US17,14698,290,Illinois,null,null,17
0400000US18,13234,601,Indiana,null,null,18
0400000US19,12500,1131,Iowa,null,null,19
0400000US20,12821,614,Kansas,null,null,20
0400000US21,13968,1221,Kentucky,null,null,21
0400000US22,16641,1011,Louisiana,null,null,22
0400000US23,13726,2094,Maine,null,null,23
0400000US24,20702,908,Maryland,null,null,24
0400000US25,15109,629,Massachusetts,null,null,25
0400000US26,15139,641,Michigan,null,null,26
0400000US27,13466,726,Minnesota,null,null,27
0400000US28,18196,3069,Mississippi,null,null,28
0400000US29,14171,811,Missouri,null,null,29
0400000US30,15230,3373,Montana,null,null,30
0400000US31,12281,857,Nebraska,null,null,31
0400000US32,15418,637,Nevada,null,null,32
0400000US33,20552,2837,New Hampshire,null,null,33
0400000US34,17751,381,New Jersey,null,null,34
0400000US35,14828,372,New Mexico,null,null,35
0400000US36,16076,262,New York,null,null,36
0400000US37,11773,385,North Carolina,null,null,37
0400000US38,15214,2108,North Dakota,null,null,38
0400000US39,16088,855,Ohio,null,null,39
0400000US40,11275,462,Oklahoma,null,null,40
0400000US41,12288,655,Oregon,null,null,41
0400000US42,13730,496,Pennsylvania,null,null,42
0400000US44,12435,868,Rhode Island,null,null,44
0400000US45,13224,668,South Carolina,null,null,45
0400000US46,11992,1924,South Dakota,null,null,46
0400000US47,12397,962,Tennessee,null,null,47
0400000US48,12815,134,Texas,null,null,48
0400000US49,12429,564,Utah,null,null,49
0400000US50,18794,2914,Vermont,null,null,50
0400000US51,20169,781,Virginia,null,null,51
0400000US53,13716,467,Washington,null,null,53
0400000US54,15879,4210,West Virginia,null,null,54
0400000US55,13425,595,Wisconsin,null,null,55
0400000US56,15372,1230,Wyoming,null,null,56
0400000US72,9360,144,Puerto Rico,null,null,72
