GEO_ID,C17010_001E,C17010_001M,C17010_002E,C17010_002M,C17010_003E,C17010_003M,C17010_004E,C17010_004M,C17010_005E,C17010_005M,C17010_006E,C17010_006M,C17010_007E,C17010_007M,NAME,C17010_001EA,C17010_001MA,C17010_002EA,C17010_002MA,C17010_003EA,C17010_003MA,C17010_004MA,C17010_004EA,C17010_005EA,C17010_005MA,C17010_006EA,C17010_006MA,C17010_007EA,C17010_007MA,state
0400000US24,1405655,12927,73947,4819,19304,2195,54643,4015,1331708,12246,998792,10969,332916,7869,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1565973,11720,109375,5804,32026,2984,77349,4788,1456598,11428,1143758,11238,312840,9012,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2579201,15447,248142,7383,80734,3852,167408,6417,2331059,15886,1857954,16232,473105,9620,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1330451,9270,86283,4037,28977,2640,57306,3484,1244168,8717,1035722,9502,208446,6709,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,741988,10108,124673,5132,32856,3200,91817,4197,617315,9999,464793,8694,152522,6634,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1518860,13297,151387,6587,53418,3827,97969,5315,1367473,13474,1100841,12290,266632,7231,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,240412,4549,20646,2154,10069,1589,10577,1498,219766,4237,187276,4227,32490,2424,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,462408,6040,36189,2775,14061,1718,22128,2271,426219,5660,356991,5122,69228,3268,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,612349,8480,46425,3148,17208,1817,29217,2824,565924,8497,426633,7438,139291,5420,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,335509,5188,16538,2072,5947,944,10591,1708,318971,5504,261988,5810,56983,3763,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2180404,13737,140564,6933,50831,3626,89733,5349,2039840,13811,1580509,13065,459331,9571,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,477430,7024,65785,3955,24845,2353,40940,3225,411645,6744,320531,6538,91114,4269,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,4573941,20863,496913,11251,167961,6927,328952,8360,4077028,19333,3032405,18051,1044623,13799,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2310456,17812,247571,8408,82150,4261,165421,6929,2062885,17073,1624690,17262,438195,10696,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,169022,3899,11872,1430,4516,720,7356,1304,157150,3935,133839,3887,23311,1944,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,2953361,17201,290458,9500,89054,4434,201404,7576,2662903,18333,2113091,17592,549812,11262,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,927086,9513,118323,5008,46443,2929,71880,4427,808763,9490,652978,9039,155785,5772,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,927071,10197,85627,5541,31717,2969,53910,4246,841444,9640,687328,9087,154116,5574,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,3174335,14958,261820,8126,82526,5154,179294,6682,2912515,15198,2319597,14922,592918,10627,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,262352,4899,20335,2202,4908,1370,15427,2006,242017,5158,185786,5463,56231,3808,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1122724,10881,133563,5870,37415,3221,96148,5107,989161,10553,760781,9822,228380,7225,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,205964,3745,17288,1722,7161,948,10127,1391,188676,3606,159050,3689,29626,2184,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1597016,14242,198371,7192,68000,4303,130371,5177,1398645,14379,1110105,14879,288540,7248,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,5686517,26097,758920,13266,317367,9019,441553,11553,4927597,26315,3856200,24914,1071397,13346,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,614705,7570,47949,3421,24286,2723,23663,2514,566756,7618,479350,7949,87406,4238,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,162721,4031,10965,1382,3595,878,7370,1085,151756,3835,123459,4009,28297,1929,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,1939891,13414,131718,6055,42822,3434,88896,4939,1808173,13397,1423401,13265,384772,8708,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1595147,11686,127775,5616,48808,3887,78967,4947,1467372,10953,1186252,12264,281120,7367,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,502381,8278,63781,3822,27900,2530,35881,2748,438600,8484,362166,7237,76434,4688,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1456314,10842,106719,4531,34774,2681,71945,3919,1349595,11109,1112882,10965,236713,7069,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,136835,3589,8624,1448,2894,776,5730,1336,128211,3791,107390,3672,20821,2212,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,939600,8997,391102,8928,189517,6204,201585,5744,548498,8588,398353,8358,150145,4608,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
