GEO_ID,B18013_001E,B18013_001M,B18013_002E,B18013_002M,B18013_003E,B18013_003M,B18013_004E,B18013_004M,B18013_005E,B18013_005M,B18013_006E,B18013_006M,B18013_007E,B18013_007M,B18013_008E,B18013_008M,B18013_009E,B18013_009M,B18013_010E,B18013_010M,B18013_011E,B18013_011M,B18013_012E,B18013_012M,B18013_013E,B18013_013M,B18013_014E,B18013_014M,B18013_015E,B18013_015M,B18013_016E,B18013_016M,B18013_017E,B18013_017M,B18013_018E,B18013_018M,B18013_019E,B18013_019M,NAME,B18013_001MA,B18013_001EA,B18013_002EA,B18013_002MA,B18013_003MA,B18013_003EA,B18013_004MA,B18013_004EA,B18013_005MA,B18013_005EA,B18013_006MA,B18013_006EA,B18013_007EA,B18013_007MA,B18013_008MA,B18013_008EA,B18013_009MA,B18013_009EA,B18013_010MA,B18013_010EA,B18013_011MA,B18013_011EA,B18013_012MA,B18013_012EA,B18013_013EA,B18013_013MA,B18013_014EA,B18013_014MA,B18013_015EA,B18013_015MA,B18013_016MA,B18013_016EA,B18013_017MA,B18013_017EA,B18013_018MA,B18013_018EA,B18013_019MA,B18013_019EA,state
0400000US25,1444311,2885,56739,4377,17614,2347,4973,1015,12641,2162,39125,3906,12543,2459,14031,2261,9111,1840,3440,1017,1387572,5027,467281,7246,52730,3178,414551,7305,920291,7656,88085,6453,283454,9467,197648,6584,351104,9078,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2202640,4136,103121,4421,27144,2228,12140,1604,15004,1957,75977,4142,29183,2587,30732,2644,12816,1675,3246,805,2099519,6371,668175,10560,90083,3912,578092,9657,1431344,10751,183519,7597,504399,10527,431813,9699,311613,7481,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1178282,3232,40245,2817,10280,1289,4149,829,6131,921,29965,2587,7652,1296,14106,1957,5917,967,2290,667,1138037,3640,331420,6521,52153,3013,279267,5847,806617,7320,72075,4181,233707,7639,267791,6981,233044,5991,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,653704,4037,32928,3408,5133,1247,2034,894,3099,907,27795,3173,13191,2089,10874,2020,2978,819,752,490,620776,4590,181853,5871,35230,3410,146623,5787,438923,6650,86050,5923,156249,6965,125400,5260,71224,4893,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1294720,3922,51451,4128,10639,1722,4536,997,6103,1473,40812,3573,12540,2069,18815,2432,8162,1650,1295,640,1243269,5812,343832,7382,56902,3719,286930,7040,899437,8416,127511,6486,328918,8562,244668,7778,198340,6962,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,201586,2112,10393,1821,1579,597,691,444,888,488,8814,1719,3031,888,4115,985,1513,772,155,160,191193,2754,57897,3577,10162,1484,47735,3526,133296,3351,14672,1896,44967,3246,41563,3518,32094,2964,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,409926,2186,13250,1998,3556,782,1537,464,2019,644,9694,1686,2639,933,4221,974,2232,858,602,497,396676,2989,120413,5271,17974,1859,102439,4919,276263,5869,34640,3131,81830,4657,92248,3679,67545,3286,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,574420,2925,11216,1579,2510,727,765,390,1745,645,8706,1585,2550,801,3720,925,1637,647,799,485,563204,3156,107247,6195,20585,2755,86662,6120,455957,6839,93111,5332,172318,6980,120411,6143,70117,4769,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,271359,2307,15163,2122,4405,1198,1188,502,3217,1084,10758,1878,2889,983,5286,1590,2357,887,226,182,256196,3441,78116,4121,10779,1421,67337,3808,178080,4423,14604,2380,60987,3971,47270,3606,55219,3464,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,1813330,3324,49484,3859,11931,1726,5179,1363,6752,1032,37553,3336,10889,1738,17725,2304,6146,1397,2793,804,1763846,4687,509556,9855,74808,3965,434748,10213,1254290,9629,151484,8633,405447,10757,282517,8364,414842,8774,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,447549,3566,18098,2568,4065,1040,1566,646,2499,808,14033,2158,4772,1196,6284,1399,2581,904,396,345,429451,4308,124892,6079,20811,2477,104081,5929,304559,6208,60938,4810,110592,6293,85258,5239,47771,3656,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,4382811,5022,142879,6600,37066,3450,14565,2004,22501,2691,105813,5658,42445,3706,39975,3463,17202,2090,6191,1160,4239932,7653,1334700,14842,170145,5837,1164555,15481,2905232,15691,428047,11912,874682,17320,657498,13596,945005,13825,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,1962518,6982,73152,4755,19963,2612,8061,1695,11902,1815,53189,3741,22891,2342,17541,2193,9780,1645,2977,1038,1889366,8250,516571,9479,76729,4861,439842,9720,1372795,11606,251667,10435,461203,11965,348386,8025,311539,8473,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,150553,1922,6107,1298,1724,573,281,193,1443,537,4383,1114,765,450,2547,803,986,596,85,92,144446,2378,52813,2717,6431,1162,46382,2493,91633,3195,4902,723,29125,2887,31792,2363,25814,1973,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,2502268,4988,110486,5828,27531,2760,12386,1875,15145,2021,82955,5140,27061,2700,39667,3733,12756,1859,3471,1107,2391782,7692,722480,11420,108595,4340,613885,11677,1669302,12393,201825,8902,660800,14332,443419,9969,363258,8539,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,809117,3071,37681,2987,6310,1203,2822,747,3488,894,31371,2624,9282,1723,15604,2032,5815,1315,670,479,771436,3975,222791,6253,38343,3125,184448,6293,548645,7035,93696,4876,217210,7375,141808,4956,95931,5018,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,842037,3243,35566,3199,7587,1178,1824,659,5763,1076,27979,3135,8722,1804,11921,2001,5911,1280,1425,692,806471,4570,205765,7665,33055,2896,172710,7450,600706,7787,100599,5339,193573,8423,169834,6858,136700,5740,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,2584718,4145,106930,5870,25823,2220,9664,1420,16159,1846,81107,5024,24212,3251,41929,3300,11560,1537,3406,902,2477788,7306,769234,9634,100158,4257,669076,8678,1708554,11413,187608,7992,644107,12336,418311,9298,458528,8163,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,243379,1493,10715,2157,3096,1079,664,489,2432,873,7619,1756,3048,1202,2597,909,1306,555,668,434,232664,2292,83065,3400,7460,1151,75605,3340,149599,3537,23507,2846,48361,3714,33733,2774,43998,3392,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,941828,5287,34850,3683,7858,1454,2543,857,5315,1133,26992,3044,10246,2074,12034,2097,2705,816,2007,687,906978,6198,237792,7247,37512,3079,200280,6596,669186,9499,117074,6476,256949,8007,167928,6746,127235,4734,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,170189,2366,6249,1251,1673,715,627,302,1046,739,4576,929,1132,542,2371,856,905,531,168,144,163940,2733,49084,3157,7229,1349,41855,2972,114856,3616,12646,1722,39179,2892,37396,2999,25635,2271,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1353141,4342,64130,4478,9397,1551,3972,1006,5425,1132,54733,4573,18877,2773,27848,3379,6642,1657,1366,560,1289011,6132,319788,8502,47012,3240,272776,7961,969223,10527,147489,6413,401915,10717,231937,7443,187882,6159,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,5691724,9507,187654,7868,46135,4433,21308,2499,24827,3171,141519,6810,43154,3338,65674,4396,25531,2557,7160,1542,5504070,12131,1419748,15625,262855,7148,1156893,14970,4084322,18802,945130,19335,1403374,20598,987876,16580,747942,15012,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,716418,3267,25071,2618,6318,1085,1670,626,4648,967,18753,2335,4871,1150,8735,1606,3968,1017,1179,540,691347,3938,213713,6044,24451,2568,189262,6208,477634,7239,63143,4693,164524,6071,156029,5273,93938,4002,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,132011,1023,8496,1110,3183,671,669,373,2514,607,5313,1039,950,413,2606,769,1490,669,267,154,123515,1477,38017,2101,5150,1055,32867,1945,85498,2531,6005,1257,36464,2710,20733,2043,22296,2024,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,1680673,7496,53340,3715,14396,2069,5862,1256,8534,1473,38944,3022,11259,1540,17506,2167,7361,1356,2818,960,1627333,8000,476578,10510,62995,4511,413583,10574,1150755,12188,148232,8401,395716,11166,275404,9401,331403,9165,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1456213,5064,67760,4951,17232,2192,6997,1652,10235,1399,50528,4471,16566,2585,20218,2594,11745,1955,1999,581,1388453,7019,363419,8412,60552,4101,302867,8315,1025034,8252,145806,6972,313943,8115,306785,8760,258500,6927,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,382249,2721,19920,2313,4385,1089,1229,584,3156,850,15535,2064,5860,1161,7380,1387,1877,595,418,354,362329,3614,97366,4494,13138,1862,84228,4197,264963,5184,36191,3117,120583,5042,68205,4483,39984,3384,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1232242,3267,51087,3222,12591,1444,4732,904,7859,1459,38496,3077,11267,1850,17964,2055,7699,1208,1566,695,1181155,4510,338791,7568,46661,2873,292130,6968,842364,8575,90000,4926,305969,7582,250639,6250,195756,5672,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,116111,1658,4427,1015,983,488,157,163,826,431,3444,938,883,470,1995,748,482,345,84,141,111684,1743,30013,2332,3773,977,26240,2350,81671,2692,9787,1990,33047,2843,25970,2141,12867,1743,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,945532,1669,45570,3907,8366,1517,3945,1046,4421,1042,37204,3543,21877,2623,8455,1413,5967,1345,905,400,899962,4158,264476,6150,39173,2956,225303,6573,635486,5724,125831,6753,207031,7206,176586,6916,126038,6492,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
