GEO_ID,C17021_001E,C17021_001M,C17021_002E,C17021_002M,C17021_003E,C17021_003M,C17021_004E,C17021_004M,C17021_005E,C17021_005M,C17021_006E,C17021_006M,C17021_007E,C17021_007M,C17021_008E,C17021_008M,C17021_009E,C17021_009M,C17021_010E,C17021_010M,C17021_011E,C17021_011M,C17021_012E,C17021_012M,C17021_013E,C17021_013M,C17021_014E,C17021_014M,C17021_015E,C17021_015M,NAME,C17021_001MA,C17021_001EA,C17021_002MA,C17021_002EA,C17021_003EA,C17021_003MA,C17021_004MA,C17021_004EA,C17021_005EA,C17021_005MA,C17021_006EA,C17021_006MA,C17021_007MA,C17021_007EA,C17021_008EA,C17021_008MA,C17021_009MA,C17021_009EA,C17021_010EA,C17021_010MA,C17021_011EA,C17021_011MA,C17021_012MA,C17021_012EA,C17021_013EA,C17021_013MA,C17021_014EA,C17021_014MA,C17021_015EA,C17021_015MA,state
0400000US13,9082715,5257,1333524,28435,989988,27437,307089,20355,682899,19895,108109,10729,574790,19979,343536,10936,7749191,29406,6682758,34563,5083004,46432,1599754,38515,465168,19867,1134586,31133,1066433,19142,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1252117,2035,116147,9384,83400,8870,36543,5814,46857,7090,6212,2172,40645,6609,32747,2730,1135970,9521,995007,10959,757655,15052,237352,12232,76245,8156,161107,11794,140963,6324,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1431508,2111,180177,8124,125987,7458,68678,7078,57309,5762,13386,3039,43923,5401,54190,4168,1251331,8597,1087511,10792,933994,15330,153517,11481,51698,6093,101819,9629,163820,6497,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,12516453,4308,1539033,33611,1128430,33321,379151,22969,749279,25605,127387,11151,621892,22151,410603,10650,10977420,33913,9430281,40340,7473172,51676,1957109,45816,577114,25136,1379995,35369,1547139,19245,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,6125557,3393,777712,24218,552313,23841,186675,14510,365638,21107,71680,8126,293958,19483,225399,8729,5347845,24819,4593449,27214,3713561,30113,879888,25633,286439,18043,593449,21161,754396,13693,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2878398,1906,316122,11956,198368,10562,73735,7472,124633,8910,23989,3281,100644,8381,117754,5893,2562276,12264,2169853,12008,1845032,16871,324821,12718,104387,7448,220434,10396,392423,7202,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2679951,1806,330976,12307,219843,11484,89277,9818,130566,8311,22004,3712,108562,8879,111133,5292,2348975,12314,2009104,16326,1680355,20361,328749,13618,101103,8186,227646,10295,339871,9345,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,4087474,2992,693479,19675,501939,18512,219289,12574,282650,16039,49911,6722,232739,14302,191540,6486,3393995,19739,2927036,21292,2360781,28247,566255,18677,162719,10300,403536,16408,466959,11723,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,4165324,2394,793223,23967,603925,23019,169533,15174,434392,20060,56279,7296,378113,17886,189298,7446,3372101,23536,2949969,25974,2260790,31722,689179,22761,190586,12733,498593,20985,422132,10981,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1285599,1319,165956,9369,105387,8778,39443,5396,65944,7534,13505,3185,52439,5899,60569,3596,1119643,9268,935165,10940,763604,13910,171561,10949,54069,5171,117492,9069,184478,6597,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5475889,2880,428345,16756,286544,16707,74293,7522,212251,14876,35631,5407,176620,13862,141801,7127,5047544,16855,4311068,22836,3250249,31759,1060819,29988,287024,15999,773795,27650,736476,16632,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6235586,2474,620188,19066,388610,18300,118779,11369,269831,14045,35567,4933,234264,13525,231578,7698,5615398,19216,4682506,24323,3708079,30701,974427,29629,295139,15499,679288,25395,932892,17772,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9852543,4524,1331833,28594,941694,25418,320186,15677,621508,21475,99779,8864,521729,20857,390139,9854,8520710,28912,7298465,35056,5853616,43446,1444849,32630,419165,16863,1025684,30697,1222245,15491,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,5036852,2551,491633,13842,311092,13046,113160,10537,197932,10991,47657,5358,150275,9171,180541,5580,4545219,14346,3802504,19672,3185443,27089,617061,22384,206535,13377,410526,17150,742715,12228,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2815425,2470,592743,21116,462560,20689,121093,11898,341467,15960,44316,5583,297151,15838,130183,6322,2222682,21271,1954797,23355,1466489,26211,488308,21518,118021,10047,370287,18977,267885,8456,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5674490,3452,769584,23237,541721,21684,201013,15226,340708,16607,53592,7351,287116,15750,227863,8108,4904906,22719,4170676,25293,3372207,31612,798469,21803,219124,13459,579345,20156,734230,12493,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,921449,1204,125655,7460,78141,6956,39984,6117,38157,4886,7108,1999,31049,4515,47514,3638,795794,7607,670287,8982,566572,11393,103715,7817,35572,4774,68143,6743,125507,5059,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1715413,1577,197037,9781,130026,8947,54844,6506,75182,7029,12420,2838,62762,6091,67011,4717,1518376,10088,1292920,10902,1096600,13473,196320,9069,64745,6384,131575,8235,225456,6599,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,2460755,1936,253713,12708,183835,11927,68059,7449,115776,10237,29503,5303,86273,9809,69878,5013,2207042,13124,1837951,19118,1384474,19450,453477,16986,176569,11751,276908,13155,369091,12419,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1276753,1706,102404,7079,61292,6514,23854,3796,37438,5122,9476,2812,27962,4497,41112,3347,1174349,7559,987173,11588,816814,15518,170359,11601,61035,7047,109324,10604,187176,7359,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,8540402,3957,741873,24336,532790,23618,196998,13392,335792,19049,56153,6332,279639,19057,209083,8760,7798529,23860,6797271,27911,5312373,36878,1484898,30591,429911,19541,1054987,28224,1001258,16538,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1912288,2059,353694,13260,264725,13186,108323,10068,156402,10198,31104,4944,125298,10085,88969,5702,1558594,13076,1332453,15236,1029336,18942,303117,14913,112125,10706,190992,11312,226141,8097,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,18770190,6168,2662199,40537,1914541,38376,706932,30903,1207609,28230,184495,13640,1023114,28040,747658,16575,16107991,40712,13585068,46193,10125744,57923,3459324,44606,971553,32695,2487771,39794,2522923,25762,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,8591303,4200,1261078,28517,899204,26690,314074,16463,585130,22233,87325,8951,497805,21074,361874,11893,7330225,28597,6273162,33165,4932463,44475,1340699,34997,399490,19846,941209,27766,1057063,16469,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,605883,1233,69356,4878,38538,4103,15501,2555,23037,3482,2852,1217,20185,3045,30818,2586,536527,5135,445599,6636,385954,7673,59645,4899,20807,3191,38838,3925,90928,4274,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,11156019,4411,1486363,36291,1039455,32363,335750,17662,703705,24630,108543,10184,595162,22610,446908,10691,9669656,36816,8227126,43453,6564450,47972,1662676,32392,472240,19528,1190436,28802,1442530,20282,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,3461976,3208,587591,18132,439392,16786,181825,11599,257567,14575,49626,5868,207941,13519,148199,6990,2874385,18192,2464571,19740,1988643,24157,475928,17377,153632,10194,322296,15805,409814,10135,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,3626910,2739,480613,17873,317559,16440,124312,11178,193247,12403,43264,6887,149983,11396,163054,7216,3146297,18108,2607384,21197,2120860,23815,486524,18488,160246,12160,326278,15659,538913,12516,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,12015358,4038,1448228,27368,968147,26444,318215,18389,649932,22625,112814,11471,537118,22408,480081,10687,10567130,27714,8971335,32867,7169095,40698,1802240,35308,527859,20622,1274381,30903,1595795,18169,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,1026114,898,114066,8626,74302,7674,18645,4970,55657,6379,9859,3887,45798,5891,39764,3435,912048,8716,768457,10793,589907,16208,178550,12128,52872,7644,125678,10086,143591,6660,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,4182874,2974,656154,19827,482898,18348,137844,10907,345054,17032,44684,7226,300370,15175,173256,7574,3526720,20377,3039571,21745,2318653,27416,720918,21462,183143,11929,537775,19317,487149,11560,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,753221,1100,102184,6638,67237,6109,28028,3958,39209,5071,11945,2980,27264,4311,34947,2887,651037,6840,556395,7456,467075,9538,89320,7741,30151,4068,59169,6691,94642,3846,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,5877686,3813,952256,26516,694975,25059,246312,15740,448663,19514,80143,9613,368520,18737,257281,9441,4925430,25872,4237224,28935,3361893,36017,875331,23011,262697,15683,612634,19323,688206,15350,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,22887307,6627,3868689,52605,3127617,51237,1381232,39749,1746385,44410,277348,16182,1469037,40441,741072,16091,19018618,52529,16683272,56012,13029280,69340,3653992,50217,1140843,36418,2513149,45550,2335346,23642,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2508619,1594,265432,13336,191730,13838,103633,11253,88097,9529,17313,4320,70784,7760,73702,5385,2243187,13877,2033588,15942,1741849,22143,291739,15670,98772,8694,192967,12827,209599,8558,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,603568,570,62281,4414,37048,4170,13085,3072,23963,3311,4115,1454,19848,3476,25233,2023,541287,4512,446027,6525,366361,9365,79666,5933,25190,3626,54476,4601,95260,4646,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,7404188,3606,708568,21948,476436,20226,164941,12533,311495,15255,50824,6082,260671,14315,232132,8391,6695620,22315,5704541,28090,4506120,34987,1198421,29807,335027,16999,863394,26110,991079,16790,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,6261127,3442,736963,19667,489055,19042,196456,14386,292599,16987,64958,7124,227641,15261,247908,9911,5524164,19244,4607246,22074,3728563,32664,878683,24771,297491,16351,581192,18110,916918,14413,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1770974,1689,307020,13698,219523,12121,103515,9042,116008,8791,21491,4004,94517,7983,87497,5173,1463954,13673,1262683,15254,1051008,17479,211675,12903,70320,7462,141355,10654,201271,6884,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,5401346,2490,591850,18703,382446,16192,135843,10613,246603,14246,37105,4864,209498,13709,209404,7984,4809496,18449,4034199,20798,3357989,29011,676210,22135,231607,12274,444603,17557,775297,12866,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,499930,1064,46774,4882,29757,4396,11382,2725,18375,3880,3511,1217,14864,3594,17017,2164,453156,4999,383630,6255,319889,9210,63741,6606,26143,4345,37598,4473,69526,3806,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,3865264,3468,1753410,30614,1552699,29784,752383,23394,800316,21880,119346,9879,680970,20498,200711,7445,2111854,30335,1945036,30058,1400954,31651,544082,16630,126516,8038,417566,15992,166818,5349,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
