GEO_ID,C08513_001E,C08513_001M,C08513_002E,C08513_002M,C08513_003E,C08513_003M,C08513_004E,C08513_004M,C08513_005E,C08513_005M,C08513_006E,C08513_006M,C08513_007E,C08513_007M,C08513_008E,C08513_008M,C08513_009E,C08513_009M,C08513_010E,C08513_010M,C08513_011E,C08513_011M,C08513_012E,C08513_012M,C08513_013E,C08513_013M,C08513_014E,C08513_014M,C08513_015E,C08513_015M,C08513_016E,C08513_016M,C08513_017E,C08513_017M,C08513_018E,C08513_018M,C08513_019E,C08513_019M,C08513_020E,C08513_020M,C08513_021E,C08513_021M,C08513_022E,C08513_022M,C08513_023E,C08513_023M,C08513_024E,C08513_024M,C08513_025E,C08513_025M,C08513_026E,C08513_026M,C08513_027E,C08513_027M,C08513_028E,C08513_028M,C08513_029E,C08513_029M,C08513_030E,C08513_030M,NAME,C08513_001MA,C08513_001EA,C08513_002EA,C08513_002MA,C08513_003EA,C08513_003MA,C08513_004EA,C08513_004MA,C08513_005EA,C08513_005MA,C08513_006EA,C08513_006MA,C08513_007MA,C08513_007EA,C08513_008EA,C08513_008MA,C08513_009EA,C08513_009MA,C08513_010EA,C08513_010MA,C08513_011EA,C08513_011MA,C08513_012MA,C08513_012EA,C08513_013EA,C08513_013MA,C08513_014EA,C08513_014MA,C08513_015EA,C08513_015MA,C08513_016EA,C08513_016MA,C08513_017EA,C08513_017MA,C08513_018MA,C08513_018EA,C08513_019EA,C08513_019MA,C08513_020EA,C08513_020MA,C08513_021EA,C08513_021MA,C08513_022EA,C08513_022MA,C08513_023MA,C08513_023EA,C08513_024EA,C08513_024MA,C08513_025EA,C08513_025MA,C08513_026EA,C08513_026MA,C08513_027EA,C08513_027MA,C08513_028EA,C08513_028MA,C08513_029MA,C08513_029EA,C08513_030EA,C08513_030MA,state
0400000US13,4287027,22641,3729352,23220,557675,10571,265716,8917,291959,9275,3357081,24914,3000478,24151,356603,10610,200203,8228,156400,7632,494372,14934,370001,11071,124371,8614,34168,3277,90203,8391,101989,6673,82109,5680,19880,3767,6232,1587,13648,3314,151052,8073,113262,6583,37790,4584,12436,2192,25354,4504,182533,7137,163502,6543,19031,2394,12677,2227,6354,1388,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,629882,7186,487454,8679,142428,6603,80131,4942,62297,5053,422226,8796,339304,8053,82922,5178,51768,4080,31154,3372,101059,6431,72862,5360,28197,3330,14579,2098,13618,2414,33917,3209,19878,2352,14039,2573,5443,1331,8596,2122,45518,3136,32053,2707,13465,2056,5784,1033,7681,1736,27162,2434,23357,2295,3805,1051,2557,870,1248,465,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,656843,6577,590344,7270,66499,4139,37346,3547,29153,2502,508675,7169,460047,7727,48628,3845,28237,3269,20391,2281,74513,4412,63717,4090,10796,1871,4773,1116,6023,1323,5439,1127,5331,1136,108,162,108,162,0,265,34342,3196,29495,2870,4847,1351,2717,957,2130,786,33874,2970,31754,2914,2120,629,1511,641,609,306,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,5968506,20652,4632319,21529,1336187,17047,694343,13567,641844,15131,4421567,23531,3522811,21093,898756,13488,497634,12280,401122,12400,556538,13266,355515,10203,201023,8119,68043,4716,132980,8190,510850,11263,374756,9804,136094,7779,73918,5275,62176,5119,261332,8442,191508,6807,69824,5487,36230,3698,33594,3945,218219,5775,187729,5040,30490,3143,18518,2598,11972,1854,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,2901321,16538,2676335,15169,224986,6644,130392,6298,94594,4063,2398127,16754,2242106,14933,156021,5735,95622,4679,60399,3378,282453,8329,238606,8581,43847,3308,19853,2528,23994,2372,22945,2380,20145,2304,2800,893,1290,612,1510,625,103538,5101,87819,4462,15719,2562,9316,1795,6403,1637,94258,4901,87659,4781,6599,1255,4311,1051,2288,706,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1507545,11140,1414189,11619,93356,4337,48008,3303,45348,3220,1181690,10379,1118932,10573,62758,3607,33828,2978,28930,2434,163491,6273,144633,5847,18858,2212,7791,1407,11067,1603,14923,1804,11833,1553,3090,984,1246,660,1844,754,75948,3964,70360,3701,5588,1183,2739,574,2849,965,71493,3075,68431,3163,3062,864,2404,746,658,380,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1387246,11754,1248180,10577,139066,5107,78059,5153,61007,3898,1136528,13822,1033543,12159,102985,5915,63240,4640,39745,3455,129793,5667,105683,4883,24110,2999,8363,1682,15747,2593,6721,1537,5329,1157,1392,984,1215,955,177,223,54753,4000,47667,3538,7086,1919,2777,977,4309,1659,59451,3586,55958,3293,3493,1010,2464,745,1029,564,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1834746,16795,1746258,16090,88488,4557,48674,3529,39814,3540,1497631,17664,1438622,17259,59009,3875,35678,3117,23331,2585,206448,7632,186399,7073,20049,2796,7975,1379,12074,2305,17692,2610,16223,2478,1469,597,441,279,1028,655,53994,3820,49160,3586,4834,1259,3023,953,1811,826,58981,4174,55854,4183,3127,936,1557,660,1570,649,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1828690,15492,1666434,16296,162256,6212,106533,5684,55723,4229,1484797,16260,1371119,15836,113678,6195,83449,5118,30229,3248,218012,7932,184110,7575,33902,4157,14309,2370,19593,3184,20408,2611,17286,2168,3122,1426,1349,700,1773,1220,65775,4055,57363,3521,8412,1900,4916,1131,3496,1301,39698,3507,36556,3461,3142,944,2510,870,632,338,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,634690,7536,590001,6893,44689,3888,35092,3626,9597,1715,492243,7286,460575,6442,31668,3171,25195,2931,6473,1367,69797,4241,63379,3965,6418,1347,4816,1166,1602,707,4256,1203,3735,1048,521,386,140,155,381,358,36802,2707,32378,2631,4424,1045,3543,997,881,421,31592,2352,29934,2250,1658,594,1398,532,260,186,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2540390,17577,2152824,17131,387566,10142,230501,8351,157065,8453,1919090,19932,1668030,17836,251060,9130,163846,7408,87214,5857,268953,8824,200916,7417,68037,4726,29945,2998,38092,4171,141755,6604,108910,5912,32845,3416,15651,2138,17194,2733,107976,5972,88296,5325,19680,2417,11196,1841,8484,1716,102616,5905,86672,5171,15944,1834,9863,1556,6081,1466,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,3247821,18881,2614269,20340,633552,13483,362675,10615,270877,9411,2401658,20748,2005596,20504,396062,11548,237562,8882,158500,7229,276006,9273,187466,7097,88540,5563,43078,3573,45462,4355,277065,8405,189903,6905,87162,5351,45680,3794,41482,4486,179174,8523,131860,6466,47314,4425,26055,2286,21259,3288,113918,4956,99444,4345,14474,1700,10300,1436,4174,941,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,4388084,22399,4003082,21831,385002,10129,240673,8304,144329,6348,3639519,20105,3343867,20376,295652,8393,193786,7207,101866,5072,398553,10338,342440,10080,56113,4820,25378,2693,30735,4221,50199,3778,45320,3387,4879,1168,2727,864,2152,680,147297,6012,130256,5746,17041,2246,11206,1717,5835,1177,152516,5319,141199,5214,11317,1562,7576,1071,3741,1062,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2691467,13204,2454981,12124,236486,7770,138727,6005,97759,4808,2106137,13797,1941908,12633,164229,6190,100791,4661,63438,4550,251439,8186,211055,7144,40384,3058,18779,2091,21605,2085,80623,4510,67834,3984,12789,2075,5969,1111,6820,1590,122214,4293,110122,4065,12092,1759,8088,1455,4004,1047,131054,4893,124062,4474,6992,1347,5100,910,1892,751,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1136395,11451,1094393,11280,42002,3982,24265,2783,17737,2823,931465,12567,905497,11788,25968,3071,17256,2286,8712,1691,138692,6324,127250,5573,11442,2425,3962,1378,7480,1995,4712,1395,4552,1408,160,264,160,264,0,265,37327,3639,33816,3487,3511,1098,2348,723,1163,741,24199,2369,23278,2274,921,394,539,306,382,242,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2798817,18303,2635706,17936,163111,5856,102197,5411,60914,4174,2263574,17775,2147726,16834,115848,4736,74946,4157,40902,3258,290122,8147,263883,7849,26239,3217,14944,2519,11295,1947,42389,3164,40113,2996,2276,902,756,358,1520,846,89716,4185,78624,4185,11092,1639,5990,1266,5102,1274,113016,5182,105360,5072,7656,1522,5561,1481,2095,700,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,458738,5425,440758,5456,17980,2125,14378,1807,3602,899,332948,5099,321604,5250,11344,1693,9082,1506,2262,686,55552,3882,53692,3898,1860,552,1230,413,630,369,4162,1003,4021,996,141,226,141,226,0,265,35284,2837,32520,2349,2764,899,2355,767,409,319,30792,2339,28921,2227,1871,609,1570,544,301,235,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,929445,7763,852437,7202,77008,3861,37264,2776,39744,2674,736954,7085,685231,7225,51723,3153,28712,2609,23011,2007,97297,4393,79265,4104,18032,2438,5108,1137,12924,2114,4756,1001,4195,922,561,308,265,198,296,242,45113,2719,40803,2514,4310,1086,1677,581,2633,866,45325,2660,42943,2575,2382,746,1502,588,880,461,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1222402,11319,883815,12949,338587,10035,158187,6381,180400,8435,934715,10942,704625,11997,230090,8595,123427,5641,106663,6190,152412,8728,83595,5999,68817,6760,20115,2497,48702,6741,43752,4059,26980,3251,16772,2436,5259,1034,11513,2280,54068,4388,36132,3715,17936,3189,6194,1530,11742,2714,37455,3214,32483,2972,4972,1298,3192,1053,1780,804,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,643983,7819,592572,7883,51411,4227,33842,3222,17569,2324,520576,7579,481610,7493,38966,3872,27041,3162,11925,1746,59049,4357,52241,3823,6808,2095,3508,1242,3300,1438,2935,925,2761,916,174,176,122,150,52,84,32095,3128,28314,2884,3781,1406,2078,913,1703,905,29328,2667,27646,2621,1682,643,1093,476,589,351,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,3940392,22020,2817052,20069,1123340,18253,610574,13539,512766,13356,2975028,20328,2284280,18487,690748,14588,443127,12130,247621,8627,385875,11456,203837,8516,182038,8694,68396,4701,113642,7110,228967,9777,114328,6161,114639,7386,43578,3583,71061,5847,216582,7499,110090,4950,106492,6713,36447,3834,70045,6258,133940,6018,104517,5367,29423,2711,19026,2097,10397,1746,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,851799,10070,553372,9245,298427,7690,212648,6539,85779,5042,665365,11421,438985,10465,226380,7048,168792,5896,57588,4044,107928,5913,62793,4403,45135,4002,26016,2856,19119,2885,7760,1343,4212,989,3548,1118,2474,855,1074,780,31392,3208,19132,2174,12260,2213,8262,1628,3998,1236,39354,2808,28250,2390,11104,1763,7104,1353,4000,1172,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,9019546,34791,6469395,35606,2550151,26466,1401430,17658,1148721,23099,4809214,30793,3943873,28556,865341,18079,556518,13900,308823,10096,665414,16535,443807,11159,221607,10133,107151,5910,114456,8388,2492887,24973,1397566,17936,1095321,19887,564289,14137,531032,15524,720225,15140,437405,10689,282820,10143,129756,5653,153064,7776,331806,10099,246744,8791,85062,5148,43716,3382,41346,4035,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,4110108,19233,3688620,19591,421488,9454,194282,7700,227206,7526,3288588,21075,3017128,20609,271460,9250,145379,7583,126081,5865,510539,13189,393135,10061,117404,7614,30562,3700,86842,6222,39524,3844,32324,3416,7200,1789,3348,1113,3852,1394,124968,6394,109472,6012,15496,2577,7730,1529,7766,2039,146489,5701,136561,5763,9928,1687,7263,1413,2665,797,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,347930,4908,332548,5134,15382,1777,11168,1468,4214,1017,275827,5022,265539,5142,10288,1382,7681,1175,2607,805,33557,2779,30909,2730,2648,730,1947,584,701,432,1462,534,1112,450,350,311,154,188,196,232,17902,1471,16928,1490,974,491,637,405,337,276,19182,1643,18060,1582,1122,324,749,244,373,231,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,5354889,22468,5024557,24413,330332,9230,216966,7742,113366,5803,4450095,24600,4211525,24948,238570,8553,162673,7133,75897,4700,445328,10228,397077,9930,48251,4242,26400,2887,21851,2836,104996,5410,96263,5316,8733,1688,5009,1155,3724,1179,190701,6704,167666,6026,23035,2448,14855,1974,8180,1730,163769,6573,152026,6185,11743,1684,8029,1390,3714,811,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1572763,11550,1437276,11092,135487,4850,69510,3826,65977,3646,1265842,13377,1172631,12602,93211,4316,52388,3176,40823,3190,183125,6732,153565,6661,29560,3007,9835,1663,19725,2504,7671,1525,6502,1247,1169,769,251,309,918,606,57647,4180,48938,3455,8709,1904,5256,1335,3453,1086,58478,3613,55640,3318,2838,642,1780,585,1058,433,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1786447,13395,1538000,13741,248447,6853,123231,6329,125216,5218,1281126,13173,1127613,13950,153513,6733,84720,4853,68793,4617,209613,8689,160109,7662,49504,4817,15887,2410,33617,4235,78999,5131,61882,4495,17117,2548,7584,1814,9533,1844,111397,5836,96788,5627,14609,2019,8152,1590,6457,1411,105312,5572,91608,4855,13704,2353,6888,1470,6816,1843,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,5620276,21522,5130485,21450,489791,10923,306529,8966,183262,7263,4283070,25094,3987374,24850,295696,9012,199558,7896,96138,4720,553062,12047,467098,10839,85964,6220,41784,3792,44180,4337,300244,8673,257114,8485,43130,3912,26165,2831,16965,2521,299689,9812,254417,9087,45272,3983,26182,3054,19090,3221,184211,6021,164482,5507,19729,2040,12840,1737,6889,1121,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
