GEO_ID,B19050_001E,B19050_001M,B19050_002E,B19050_002M,B19050_003E,B19050_003M,B19050_004E,B19050_004M,B19050_005E,B19050_005M,NAME,B19050_001MA,B19050_001EA,B19050_002MA,B19050_002EA,B19050_003EA,B19050_003MA,B19050_004EA,B19050_004MA,B19050_005MA,B19050_005EA,state
0400000US01,95221173200,1129430078,2230893400,178150914,34257562000,706809424,43435458100,825860644,15297259700,505317795,Alabama,null,null,null,null,null,null,null,null,null,null,01
0400000US02,16863416100,428139798,538167200,87912434,6297926100,336103550,8565674200,392709366,1461648600,121654009,Alaska,null,null,null,null,null,null,null,null,null,null,02
0400000US04,142445458900,1611151142,4168235600,300007988,54714645200,946453180,60718660300,1187281390,22843917800,586183298,Arizona,null,null,null,null,null,null,null,null,null,null,04
0400000US05,54423319200,931107930,1693168500,123577683,19857750700,481349830,23802360300,696849547,9070039700,324704038,Arkansas,null,null,null,null,null,null,null,null,null,null,05
0400000US06,940334261500,4068819714,20749580100,672267823,372297122400,2435540755,422635747300,3153459213,124651811600,1849675667,California,null,null,null,null,null,null,null,null,null,null,06
0400000US08,128058589600,1293614924,3403285000,190469455,50463779000,759049855,59989218400,1115713373,14202307200,391193106,Colorado,null,null,null,null,null,null,null,null,null,null,08
0400000US09,116447678400,1651034865,1652699600,178897970,42260665200,1183459479,56880744500,1242311386,15653569200,465751700,Connecticut,null,null,null,null,null,null,null,null,null,null,09
0400000US10,21918919100,579498019,489881200,87357803,8294170000,371802553,9827311400,381064472,3307556500,238227619,Delaware,null,null,null,null,null,null,null,null,null,null,10
0400000US11,20535251100,704002826,545564500,84577016,8889832100,545242845,7743399200,397768608,3356455400,299333636,District of Columbia,null,null,null,null,null,null,null,null,null,null,11
0400000US12,445097712300,3281519692,10826175000,548844219,153458722400,2058287571,193332013200,2103731341,87480801700,1225188726,Florida,null,null,null,null,null,null,null,null,null,null,12
0400000US13,211870142800,1956781571,4964084700,289913114,89101551000,1195293757,94096248800,1372253738,23708258300,691114366,Georgia,null,null,null,null,null,null,null,null,null,null,13
