GEO_ID,B08101_001E,B08101_001M,B08101_002E,B08101_002M,B08101_003E,B08101_003M,B08101_004E,B08101_004M,B08101_005E,B08101_005M,B08101_006E,B08101_006M,B08101_007E,B08101_007M,B08101_008E,B08101_008M,B08101_009E,B08101_009M,B08101_010E,B08101_010M,B08101_011E,B08101_011M,B08101_012E,B08101_012M,B08101_013E,B08101_013M,B08101_014E,B08101_014M,B08101_015E,B08101_015M,B08101_016E,B08101_016M,B08101_017E,B08101_017M,B08101_018E,B08101_018M,B08101_019E,B08101_019M,B08101_020E,B08101_020M,B08101_021E,B08101_021M,B08101_022E,B08101_022M,B08101_023E,B08101_023M,B08101_024E,B08101_024M,B08101_025E,B08101_025M,B08101_026E,B08101_026M,B08101_027E,B08101_027M,B08101_028E,B08101_028M,B08101_029E,B08101_029M,B08101_030E,B08101_030M,B08101_031E,B08101_031M,B08101_032E,B08101_032M,B08101_033E,B08101_033M,B08101_034E,B08101_034M,B08101_035E,B08101_035M,B08101_036E,B08101_036M,B08101_037E,B08101_037M,B08101_038E,B08101_038M,B08101_039E,B08101_039M,B08101_040E,B08101_040M,B08101_041E,B08101_041M,B08101_042E,B08101_042M,B08101_043E,B08101_043M,B08101_044E,B08101_044M,B08101_045E,B08101_045M,B08101_046E,B08101_046M,B08101_047E,B08101_047M,B08101_048E,B08101_048M,B08101_049E,B08101_049M,B08101_050E,B08101_050M,B08101_051E,B08101_051M,B08101_052E,B08101_052M,B08101_053E,B08101_053M,B08101_054E,B08101_054M,B08101_055E,B08101_055M,B08101_056E,B08101_056M,NAME,B08101_001MA,B08101_001EA,B08101_002EA,B08101_002MA,B08101_003EA,B08101_003MA,B08101_004MA,B08101_004EA,B08101_005MA,B08101_005EA,B08101_006MA,B08101_006EA,B08101_007MA,B08101_007EA,B08101_008EA,B08101_008MA,B08101_009EA,B08101_009MA,B08101_010MA,B08101_010EA,B08101_011MA,B08101_011EA,B08101_012MA,B08101_012EA,B08101_013EA,B08101_013MA,B08101_014EA,B08101_014MA,B08101_015MA,B08101_015EA,B08101_016MA,B08101_016EA,B08101_017EA,B08101_017MA,B08101_018MA,B08101_018EA,B08101_019EA,B08101_019MA,B08101_020MA,B08101_020EA,B08101_021MA,B08101_021EA,B08101_022MA,B08101_022EA,B08101_023MA,B08101_023EA,B08101_024EA,B08101_024MA,B08101_025EA,B08101_025MA,B08101_026MA,B08101_026EA,B08101_027EA,B08101_027MA,B08101_028EA,B08101_028MA,B08101_029MA,B08101_029EA,B08101_030EA,B08101_030MA,B08101_031MA,B08101_031EA,B08101_032EA,B08101_032MA,B08101_033MA,B08101_033EA,B08101_034MA,B08101_034EA,B08101_035EA,B08101_035MA,B08101_036EA,B08101_036MA,B08101_037MA,B08101_037EA,B08101_038MA,B08101_038EA,B08101_039MA,B08101_039EA,B08101_040EA,B08101_040MA,B08101_041EA,B08101_041MA,B08101_042EA,B08101_042MA,B08101_043EA,B08101_043MA,B08101_044MA,B08101_044EA,B08101_045MA,B08101_045EA,B08101_046EA,B08101_046MA,B08101_047EA,B08101_047MA,B08101_048MA,B08101_048EA,B08101_049MA,B08101_049EA,B08101_050MA,B08101_050EA,B08101_051EA,B08101_051MA,B08101_052EA,B08101_052MA,B08101_053EA,B08101_053MA,B08101_054EA,B08101_054MA,B08101_055MA,B08101_055EA,B08101_056MA,B08101_056EA,state
0400000US13,4295479,20805,179934,7421,406566,9215,2102589,14647,957553,9411,344554,7825,177728,6362,126555,5009,3360210,23388,113962,5437,290719,8662,1657496,16564,771337,10236,278850,7709,147779,6173,100067,4345,495940,14551,35783,3980,64906,4839,253406,9582,89909,5675,28445,2890,12683,1853,10808,1709,102465,6648,5010,1334,12508,2081,45459,4719,25103,3011,9444,1761,3460,940,1481,667,74829,4857,11207,1609,13578,1871,30338,3595,10321,1590,4955,1167,2411,789,2019,649,79502,6322,5098,1717,11133,1977,38269,4137,15806,1970,5528,1377,2027,771,1641,615,182533,7137,8874,1364,13722,1927,77621,4813,45077,3414,17332,1890,9368,1825,10539,1674,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,629113,6949,25093,2010,66075,2814,280191,4230,142830,3132,55422,2613,34721,2513,24781,2046,421604,8801,11566,1527,38798,2964,196739,5574,98476,3304,37265,2427,23195,1991,15565,1702,100904,6505,4942,1235,13010,2205,43556,4146,24316,2238,8204,1344,4030,879,2846,826,33929,3244,2233,685,4583,1152,11852,1606,7089,1299,2857,754,2954,952,2361,777,30287,2659,4377,847,6403,1466,10364,1632,4143,915,2555,730,1467,516,978,415,15227,1770,1277,658,1867,715,8069,1237,2047,738,816,416,476,348,675,369,27162,2434,698,342,1414,518,9611,1538,6759,1367,3725,929,2599,660,2356,653,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,674920,6270,38624,2378,77776,2937,296748,4490,154682,3659,57076,2869,28743,1974,21271,1874,521018,7170,26839,2209,58458,3145,231890,4160,121401,3592,44164,2390,22822,1757,15444,1683,78670,4528,6600,1369,11293,1988,37071,3183,15386,1829,4925,970,1978,603,1417,453,5575,1168,412,296,588,437,2301,730,1150,368,879,456,124,146,121,128,23073,2361,3266,726,4327,1083,7822,1541,3708,821,2065,686,1168,493,717,314,12710,2121,1069,526,1322,587,6113,1522,2578,727,928,458,471,348,229,181,33874,2970,438,269,1788,856,11551,1821,10459,1441,4115,971,2180,586,3343,718,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,5990729,17717,260804,6412,588141,7818,2747505,15248,1396842,8206,516002,9099,266518,6079,214917,5601,4448322,21922,180710,5672,409619,8775,2032543,15297,1064208,9641,398423,8032,205211,5346,157608,5199,558193,13085,32706,2468,64332,5063,267662,8402,115435,5943,41973,3078,18959,2168,17126,1766,506191,11595,15211,2059,58359,4283,258577,8753,108843,5647,37249,2839,16868,1831,11084,1665,171224,7404,20219,2268,35389,2992,58863,4591,30098,2852,11017,1618,7628,1310,8010,1210,88580,4999,6223,1252,10499,1572,41040,3823,19522,2080,5842,1045,2742,746,2712,724,218219,5775,5735,1259,9943,1576,88820,4562,58736,3462,21498,1863,15110,1731,18377,1790,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,2951039,15265,136427,5112,284193,6102,1321931,9551,710454,6719,261811,6837,133258,4427,102965,4523,2431018,15623,98301,4461,220072,5371,1092997,10672,602585,7358,220204,5797,113203,4334,83656,4061,291072,8525,20178,1911,35932,3451,138146,6155,61360,3273,20113,2371,8795,1289,6548,1167,30578,2785,2049,803,3573,979,14566,2292,5736,1288,2680,765,1323,631,651,310,65675,4205,9823,1339,12953,1763,20433,2339,11642,1573,5512,1239,2966,707,2346,590,38438,3486,3199,1051,5838,1500,16589,2501,7616,1427,2588,771,1525,549,1083,428,94258,4901,2877,671,5825,1025,39200,3808,21515,2148,10714,1581,5446,1098,8681,1259,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1505469,9309,85897,3291,164812,4220,614624,5731,358955,3484,135201,3387,73026,3036,72954,3028,1181155,9402,63364,3202,121720,4284,485078,6790,291443,3836,109082,3406,57415,2505,53053,2424,162656,6188,10373,1335,20180,2694,75281,3923,33460,2587,12236,1442,6250,1003,4876,921,14967,1750,608,324,3474,994,6348,1266,3139,886,752,374,353,248,293,191,56101,3086,7309,950,13232,1427,15603,2013,10124,1211,3738,683,3129,740,2966,650,19097,1970,1859,545,2615,824,7675,1344,3935,750,1475,379,859,370,679,312,71493,3075,2384,626,3591,743,24639,2091,16854,1746,7918,1375,5020,736,11087,1162,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1377119,10473,75964,3261,153753,4616,578917,6374,323973,3258,116553,3856,67459,3129,60500,2815,1126064,12103,58423,3183,120337,4678,473957,7449,273698,4177,98793,3617,55956,3027,44900,2622,127183,5980,7736,1150,17111,2148,61513,3958,24987,2259,7191,999,4233,920,4412,941,7852,1644,587,459,1190,735,3371,919,1529,572,661,355,391,274,123,118,36467,3042,4810,874,6943,1199,11771,2165,6226,1044,2781,701,1633,346,2303,604,20102,2511,1847,815,1971,797,9438,1601,3568,901,2018,815,638,312,622,322,59451,3586,2561,745,6201,1237,18867,2003,13965,1662,5109,929,4608,822,8140,1017,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1837225,14466,82280,3657,174958,5581,858494,10965,425184,5906,151085,4694,80331,3735,64893,2889,1497770,15761,55474,3165,133316,5514,705146,10994,360058,5921,126675,4334,67498,3390,49603,2383,206857,7783,16256,1989,24179,2545,104215,5314,39749,2371,12796,1748,4652,1178,5010,1137,18677,2674,831,362,1682,675,8592,2114,4178,966,1608,660,942,419,844,440,37637,3343,4614,994,9486,1358,11777,1923,4884,1025,2649,750,1690,597,2537,599,17303,2189,1830,696,1624,662,8418,1607,3325,897,828,404,739,519,539,282,58981,4174,3275,716,4671,999,20346,2563,12990,1735,6529,1145,4810,944,6360,931,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1807758,14260,87006,4205,195243,5467,808676,8363,417431,6874,150706,5157,82698,3470,65998,3446,1474301,15778,61779,3668,152071,5283,660978,8816,349152,6454,127755,4988,68687,3480,53879,3272,210265,7683,15374,2220,29788,2732,99182,5336,40842,3576,13405,1601,6577,1142,5097,1097,20323,2487,1901,775,1941,733,9017,1828,4509,1371,1785,641,529,366,641,413,32165,2876,4158,834,5059,1192,12400,2034,4950,1086,2488,670,1332,521,1778,658,31006,2861,3252,1065,5453,1609,12136,1906,7208,1261,1469,486,1241,627,247,194,39698,3507,542,238,931,434,14963,2200,10770,1501,3804,941,4332,1168,4356,945,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,649045,7014,30068,1670,57276,2399,266829,4074,168694,2989,66931,2378,33045,1833,26202,1889,503356,7001,19577,1543,39928,2209,207397,4995,137636,3272,53466,2404,26318,1533,19034,1695,71364,4198,5160,1093,8424,1536,32619,2837,14622,1749,6227,1220,2291,585,2021,800,4789,1266,264,231,714,401,2177,773,1119,481,295,200,220,193,0,223,27536,2145,3614,827,6060,1063,8423,1296,5062,936,2078,500,1125,341,1174,482,10408,1481,1113,577,1288,540,4518,1189,1763,504,726,335,224,142,776,425,31592,2352,340,188,862,425,11695,1644,8492,1165,4139,814,2867,777,3197,670,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2813342,14943,121420,4700,256290,5528,1270906,9768,676043,6377,246707,6203,139718,4853,102258,4185,2049298,17462,67669,4112,169531,5536,931062,11963,511943,7169,188812,5685,105961,4556,74320,3555,300038,10022,24081,2381,34002,3607,140467,6909,59920,3473,19787,1921,13447,1788,8334,1447,248203,8859,11770,1861,28415,3283,117175,6584,56238,3998,20275,1992,8302,1574,6028,1266,73327,4716,12702,1973,14064,1789,25803,2802,10839,1705,4467,1186,2627,698,2825,821,39860,3375,3077,1016,6943,1358,15974,2539,7972,1548,2590,835,1403,686,1901,697,102616,5905,2121,718,3335,1042,40425,3365,29131,2879,10776,1659,7978,1135,8850,1290,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,3173416,16831,135130,4882,290222,6261,1409037,11258,764032,5927,285843,5988,168339,5975,120813,4397,2339080,19166,75328,3487,182902,6179,1032707,12021,597602,6770,228332,6784,130348,4968,91861,3919,270033,9159,23895,1988,31296,3013,119879,6366,60483,4787,17287,2225,10058,1372,7135,1262,272089,8486,10229,1624,37464,3183,140140,5998,49700,3732,18225,2319,9530,1418,6801,1018,133638,5659,20020,2283,27132,2412,51636,3756,16746,2066,6026,1181,6185,1314,5893,1245,44658,4414,3506,874,5661,1365,20336,2680,8506,1416,3885,1111,1409,562,1355,646,113918,4956,2152,572,5767,1321,44339,3486,30995,2369,12088,1483,10809,1402,7768,1166,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,4433325,21661,198337,6216,434437,6593,1986920,11236,1105692,8076,383149,7675,188182,4879,136608,4215,3675973,20500,139592,5119,344099,6994,1661665,12367,939148,7648,328284,7517,154928,4441,108257,4041,403383,10322,28984,2750,45912,3624,194910,6569,84622,4170,26505,2236,14021,1449,8429,1467,52258,3836,4936,933,9188,1899,19975,2219,12120,1757,2902,789,1517,467,1620,706,99422,4698,15799,2015,20813,2290,31684,2415,17669,1812,5590,857,3921,871,3946,858,49773,3793,4046,761,6550,1240,20939,2470,11605,1514,3581,834,1606,479,1446,420,152516,5319,4980,1067,7875,1256,57747,3776,40528,2552,16287,1787,12189,1436,12910,1248,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2670719,12142,135970,3787,274798,4434,1169890,7329,647002,5180,226979,5140,122940,3800,93140,2676,2087120,13546,94220,3374,204812,4689,922696,8294,518404,5375,183075,4628,96660,3287,67253,2601,249560,7953,18123,1859,29974,2422,117906,4795,51579,3218,15934,1665,8654,1098,7390,1258,80634,4668,3777,824,9899,1989,38880,2740,16866,1653,6499,1113,2784,673,1929,555,83377,3118,11397,1320,18531,2185,24852,2017,15280,1665,5243,965,4053,992,4021,701,38974,2643,4456,1015,5272,1103,16603,2037,8167,1027,2400,602,1345,451,731,306,131054,4893,3997,701,6310,1082,48953,2652,36706,2626,13828,1401,9444,923,11816,1299,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1178470,11227,53534,3764,120158,5471,532671,7664,273208,5527,99479,4779,54796,3459,44624,2649,968128,13164,39956,3357,90981,5198,439652,7968,230610,5226,86314,4709,45190,3202,35425,2698,142868,6227,8889,1566,19469,2883,67030,4154,29204,2682,9138,1571,4571,1085,4567,1013,4750,1406,136,184,885,1071,2004,727,1058,531,148,161,389,324,130,123,21646,2471,2653,842,4151,1021,7687,1621,4210,983,881,399,817,497,1247,498,16879,2495,1136,657,1965,918,7925,1646,3609,1001,564,273,951,511,729,485,24199,2369,764,353,2707,713,8373,1432,4517,871,2434,775,2878,816,2526,702,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2741377,16240,131566,4850,283831,5381,1205517,10378,644473,6231,239082,6100,129799,4150,107109,4466,2215467,17131,95610,3993,220022,4758,979427,10041,534987,7049,196940,5510,108118,3664,80363,3496,286396,8626,16352,2040,39498,3289,137844,5491,56013,3408,19565,2240,8093,1208,9031,1431,37909,3204,2725,753,3870,1080,14583,2227,9028,1430,5028,1023,1623,546,1052,441,57187,3608,7235,1156,11569,1590,18052,1853,8708,1247,3834,952,3521,1047,4268,895,31402,2677,3907,1112,2423,789,13202,1830,6575,1225,2806,731,916,419,1573,642,113016,5182,5737,1084,6449,1375,42409,3502,29162,2784,10909,1496,7528,1198,10822,1571,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,459766,4871,23561,1724,46631,2020,184417,3009,118022,2111,45495,1843,22289,1634,19351,1582,334199,5025,15751,1551,32534,2009,133751,2971,88353,2946,34971,1672,15445,1429,13394,1296,55346,4064,3028,781,6928,1470,23801,2325,13869,1708,4341,835,2295,604,1084,391,4238,1036,114,188,531,355,1363,434,1295,689,439,280,459,461,37,61,24302,2287,2619,649,3853,886,9235,1610,4489,899,1819,527,1089,404,1198,413,10889,1685,901,373,1564,617,4845,1239,2197,760,554,258,685,374,143,219,30792,2339,1148,526,1221,474,11422,1591,7819,1299,3371,625,2316,564,3495,662,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,910351,7807,50025,2432,98592,3358,375965,4438,211957,3012,82958,2673,46877,2491,43977,2380,720443,7197,37974,2225,74696,2776,301082,4082,171266,3030,66370,2270,36372,2150,32683,2047,95068,4536,6461,1179,14057,2253,42398,2942,18509,1846,7129,1129,4415,1015,2099,571,4582,1032,61,87,566,307,2300,902,945,435,367,244,87,108,256,211,31898,2151,3633,703,6147,1179,8519,1326,6370,997,2706,431,2322,549,2201,420,13035,1581,749,364,1399,624,5325,902,3654,848,1113,402,311,182,484,284,45325,2660,1147,503,1727,458,16341,1670,11213,1464,5273,1007,3370,654,6254,741,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1201744,10817,46354,3351,110305,3190,586076,8313,256365,4481,100012,4682,58240,3917,44392,2906,921623,10371,29030,2679,79219,3776,452073,8474,203299,4516,77700,4457,45729,3427,34573,2653,147758,8446,9328,1695,18733,2608,76734,6277,26136,2936,9543,1541,4093,1092,3191,908,43148,3983,2967,1075,4785,1234,20854,3051,6992,1630,3845,1042,2648,908,1057,481,25553,3105,2870,1060,3825,1189,10141,1842,4135,1238,2490,805,860,542,1232,682,26207,3260,1510,776,2544,912,12510,2192,4948,1118,2180,806,1498,531,1017,485,37455,3214,649,460,1199,611,13764,1970,10855,2004,4254,955,3412,1032,3322,749,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,685446,6779,29996,1901,58748,2574,292327,4210,176717,2724,63310,3103,39271,2356,25077,1964,560191,7597,19904,1618,44379,2621,241532,5352,148479,3456,53764,2938,32930,2221,19203,1597,59019,3981,5129,1219,6515,1330,26873,2224,12946,1834,3675,902,2079,700,1802,652,4879,1110,276,234,853,422,1646,686,1343,603,347,272,188,154,226,174,23634,2934,3338,739,5156,1414,7442,1555,3604,976,1569,547,1510,552,1015,621,8395,1746,1003,716,774,430,3404,924,2177,643,688,345,219,192,130,136,29328,2667,346,236,1071,516,11430,1804,8168,1389,3267,702,2345,589,2701,656,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,4129054,16773,148639,4625,335617,7202,1879981,11521,1022261,8505,367973,7613,215562,6147,159021,4604,2969579,18941,83203,3585,228596,7444,1320606,13373,777502,8796,282816,6440,161842,5805,115014,4990,383850,11020,28699,2504,38763,3141,181531,8382,81391,3623,27513,2565,16026,1989,9927,1694,423535,11569,12180,1773,35268,3488,227859,7716,91204,4163,29281,2800,17005,1936,10738,1629,141051,5554,15918,1950,21642,2635,54975,3900,23575,2338,9841,1463,7256,1370,7844,1279,77099,6089,6567,1333,8141,1695,40041,4081,12637,2082,4471,1314,3043,830,2199,729,133940,6018,2072,708,3207,972,54969,4207,35952,2476,14051,1611,10390,1448,13299,1556,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,857733,9504,40157,3396,90599,3655,377236,6324,199008,3458,72792,3276,44442,3136,33499,2386,671079,11461,30409,2887,69904,4092,297837,7093,156089,4385,57760,3152,34362,2844,24718,2444,106977,5723,6914,1312,14647,2586,48620,3224,22347,2757,6841,1133,4414,942,3194,810,8036,1360,128,200,644,430,3507,924,2329,709,646,341,436,294,346,271,19117,2484,1941,905,2915,917,7283,1702,3639,868,1343,469,913,414,1083,506,13170,2286,610,324,1362,721,6751,1524,2815,740,784,397,463,290,385,236,39354,2808,155,140,1127,564,13238,2025,11789,1609,5418,1080,3854,915,3773,855,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
