GEO_ID,C19101_001E,C19101_001M,C19101_002E,C19101_002M,C19101_003E,C19101_003M,C19101_004E,C19101_004M,C19101_005E,C19101_005M,C19101_006E,C19101_006M,C19101_007E,C19101_007M,C19101_008E,C19101_008M,C19101_009E,C19101_009M,C19101_010E,C19101_010M,C19101_011E,C19101_011M,NAME,C19101_001MA,C19101_001EA,C19101_002MA,C19101_002EA,C19101_003MA,C19101_003EA,C19101_004MA,C19101_004EA,C19101_005MA,C19101_005EA,C19101_006EA,C19101_006MA,C19101_007EA,C19101_007MA,C19101_008EA,C19101_008MA,C19101_009MA,C19101_009EA,C19101_010MA,C19101_010EA,C19101_011MA,C19101_011EA,state
0400000US23,358314,5380,16448,1969,12882,1651,35168,2598,42365,2724,59339,3528,86247,3563,50184,3085,37277,2266,10569,1224,7835,1096,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1405655,12927,41419,3310,26744,2685,74719,4283,100846,5283,162774,5688,270346,7095,226406,7092,283013,6763,115647,5503,103741,4608,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1565973,11720,56520,4048,45287,3793,99877,5822,113585,4297,172604,5243,301036,8500,248534,6728,305009,5931,113336,4599,110185,4119,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2579201,15447,125593,5808,93649,4160,215193,6302,259831,7123,390146,7962,569540,9784,379374,6618,358151,6881,106099,4181,81625,3614,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1330451,9270,43067,2927,32496,2587,86548,3519,104896,4027,181070,4821,310581,6488,232923,5505,215199,5464,65035,2905,58636,2874,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,741988,10108,62101,3300,47760,4207,108581,5465,92466,5164,113139,4881,141174,6157,83682,4102,64093,3566,15852,1585,13140,1751,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1518860,13297,75810,4719,61060,3632,143807,5847,171598,5831,253882,7161,342511,7786,207275,6427,171479,4895,49401,3581,42037,2938,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,240412,4549,9924,1232,8205,1438,26272,2189,28735,2208,43860,2563,58032,2763,32894,2094,22532,1984,6127,1053,3831,703,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,462408,6040,17343,1838,14615,1683,39171,2621,47887,2905,77842,3303,114456,4118,70047,2949,56200,2645,12793,1168,12054,1197,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,612349,8480,24630,2314,13902,1748,47623,3565,60688,4077,92749,4220,138739,5821,100069,4957,83930,3909,28275,2709,21744,2136,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,335509,5188,8437,1416,7211,1361,18629,2088,25820,2460,41427,2646,76941,3430,61668,3519,60677,3556,19607,1904,15092,1591,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2180404,13737,73173,4922,51127,3938,130409,5312,147272,4811,241209,7873,403616,9415,342714,9027,418316,10654,187223,5409,185345,4930,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,477430,7024,31189,3098,25136,2594,54692,3654,54701,3546,80070,4741,93661,4491,61561,3394,50772,3224,14789,1664,10859,1415,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,4573941,20863,251409,7570,174367,6899,379705,10225,421635,9972,597350,11128,882908,13615,639859,11407,682738,10415,257103,7472,286867,7246,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2310456,17812,126407,6202,93534,5365,245112,8579,264341,8894,365250,9245,501834,11702,308181,7426,258424,6934,74237,3598,73136,4165,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,169022,3899,6045,1036,5881,1076,14452,1643,18245,1586,29757,1976,43815,2289,25691,1936,16830,1477,3976,786,4330,866,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,2953361,17201,156283,7116,104384,5990,258044,6867,311104,7740,465906,9646,662071,11685,438177,8678,366425,7108,102089,4277,88878,3866,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,927086,9513,57566,3119,45844,3504,109738,4612,113178,4809,154913,5965,198116,5750,114572,4500,85463,4057,23448,2142,24248,2092,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,927071,10197,42328,4121,33415,3377,81371,4536,98686,4628,148856,5120,209048,5814,133019,5221,115132,4847,33029,2571,32187,2496,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,3174335,14958,136783,6004,101937,4342,273605,7052,326170,7495,485349,8341,704369,10547,472772,8309,423318,9713,129661,4341,120371,4961,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,262352,4899,9486,1708,10037,1848,19878,2466,22479,2326,33855,2567,55527,3284,44199,3376,44035,2859,12242,1352,10614,1482,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1122724,10881,67576,4081,51994,3329,124213,6344,131495,6042,182238,5516,242011,6989,149785,5645,113131,5400,29761,2143,30520,2352,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,205964,3745,8442,1245,7392,1138,19525,1798,22816,1747,34196,2236,54124,2635,30150,1916,19898,2204,4330,839,5091,1021,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1597016,14242,105967,5386,75700,4631,175228,5898,187571,6290,257175,8262,336814,9863,200799,5861,160390,6322,48549,3093,48823,3073,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,5686517,26097,344385,10233,268258,8905,622589,13972,643771,12010,827703,15008,1090436,14479,729225,12893,701407,12599,228618,6488,230125,6296,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,614705,7570,20605,2346,16333,2174,50698,3087,61569,3732,104436,5082,151338,4279,95476,4454,75781,3413,21498,2142,16971,1566,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,162721,4031,5143,991,5051,992,13474,1606,16254,1606,26126,2015,38869,2427,25778,1760,22664,1696,5108,940,4254,808,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,1939891,13414,64709,4187,55084,3907,139413,5569,168204,6696,258474,7555,394901,8338,284811,7178,312698,8687,133903,4695,127694,4550,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1595147,11686,60798,4000,46737,3797,121392,5034,139268,6133,226382,6515,349187,7808,255148,6832,250728,6768,77091,3475,68416,3741,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,502381,8278,34009,3250,26495,2562,68405,4431,65605,3956,88741,4384,105175,3650,59535,3903,39030,2892,7966,1404,7420,1284,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1456314,10842,52397,3548,39991,3147,113270,4759,139689,4470,218955,5535,365130,8559,245682,5384,192517,5457,45668,2399,43015,2563,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,136835,3589,4586,1170,3418,873,13470,1779,14419,2191,21374,1902,32081,2296,22312,2024,18305,1576,4089,956,2781,738,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,939600,8997,251257,7481,116472,4621,180537,5859,123218,4817,111194,4980,90975,3882,31580,2331,22068,2049,6188,1063,6111,1104,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
