GEO_ID,B20004_001E,B20004_001M,B20004_002E,B20004_002M,B20004_003E,B20004_003M,B20004_004E,B20004_004M,B20004_005E,B20004_005M,B20004_006E,B20004_006M,B20004_007E,B20004_007M,B20004_008E,B20004_008M,B20004_009E,B20004_009M,B20004_010E,B20004_010M,B20004_011E,B20004_011M,B20004_012E,B20004_012M,B20004_013E,B20004_013M,B20004_014E,B20004_014M,B20004_015E,B20004_015M,B20004_016E,B20004_016M,B20004_017E,B20004_017M,B20004_018E,B20004_018M,NAME,B20004_001EA,B20004_001MA,B20004_002EA,B20004_002MA,B20004_003EA,B20004_003MA,B20004_004MA,B20004_004EA,B20004_005MA,B20004_005EA,B20004_006EA,B20004_006MA,B20004_007EA,B20004_007MA,B20004_008EA,B20004_008MA,B20004_009MA,B20004_009EA,B20004_010MA,B20004_010EA,B20004_011EA,B20004_011MA,B20004_012EA,B20004_012MA,B20004_013EA,B20004_013MA,B20004_014EA,B20004_014MA,B20004_015MA,B20004_015EA,B20004_016MA,B20004_016EA,B20004_017EA,B20004_017MA,B20004_018EA,B20004_018MA,state
0400000US13,31448,156,18157,597,25751,315,31452,251,45460,589,57044,784,36909,257,21388,455,30997,354,38405,1271,56795,1438,72346,2058,26145,277,13858,666,20657,338,25953,389,37317,577,50054,861,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,34392,934,21088,1198,27492,961,32686,1259,41508,774,56488,2975,40480,581,25660,2326,32043,1250,40033,2146,50923,1039,71371,4207,28967,1052,15697,2304,23303,1339,27375,1158,36419,1076,48418,2529,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,27871,599,19001,1346,24749,833,26620,701,37606,2152,52207,2506,33905,1180,23185,1373,30448,678,33187,1476,48548,3071,61901,3001,21251,522,12020,966,18233,951,20208,873,30077,1152,43152,3260,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,34914,292,20019,462,27048,258,33383,442,47484,697,60695,487,41728,220,24273,647,33790,635,41792,344,59069,1754,76268,1540,27487,281,14542,585,21057,272,26747,287,38577,1023,50252,674,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,31037,160,19779,801,26718,275,31282,262,41265,515,54396,1288,37978,566,24113,1106,33408,659,40388,459,51842,659,66374,2459,24366,342,13902,908,20332,351,24939,455,33210,895,46282,1284,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,30143,211,18598,988,25145,399,29769,476,39198,959,50284,1022,35789,335,22308,919,31242,365,36470,506,47341,1328,61021,1812,23871,368,12367,1193,18669,717,24027,600,32710,1116,42150,993,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,30850,236,19471,1391,25151,505,29591,659,41512,509,50039,1004,37007,436,22764,1341,31054,454,36319,844,51323,789,60584,1637,24775,489,12127,842,18723,632,23561,652,33900,1069,42035,781,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,28914,388,17523,858,24344,461,29081,669,40603,629,46785,899,34912,561,21275,742,30924,455,36897,731,49782,1851,58419,2944,23260,397,11394,686,18777,503,23894,624,33188,1333,42061,787,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,28226,518,16117,685,23579,692,28751,948,40113,780,49705,1264,36371,404,22317,901,32123,496,37788,1344,51683,1112,65062,3518,21137,324,10629,403,16359,370,22376,632,32977,851,41823,968,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,29747,526,20697,1532,24727,637,29192,910,37256,1193,47350,2369,35495,655,25013,2483,31044,755,35522,1156,47295,2140,55441,3570,23660,696,14004,2206,18305,1092,23454,1214,31724,1024,40039,2142,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,41321,234,22402,771,31366,314,40481,356,51531,547,68733,2117,47858,903,26669,839,37548,801,46933,1007,62376,1949,85303,1845,35386,402,16973,746,26059,445,34734,740,45078,1028,55998,1261,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,39720,432,21795,568,30908,378,35915,475,50286,516,62175,562,47272,430,26371,1372,38713,1076,44227,1189,61022,694,80211,1398,31818,297,17060,641,23051,667,30359,441,40451,586,51930,683,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,32273,183,19029,735,25710,268,31717,260,45808,599,61645,470,41138,261,23573,1052,31821,350,41529,371,59338,1514,74265,2225,25475,207,13102,928,19844,468,24894,440,35836,489,52076,787,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,35391,198,19503,989,27584,458,33681,439,45656,538,58619,1715,41875,246,22205,1006,33948,760,41518,325,55451,1112,70455,1603,28480,365,15069,1006,21638,423,27384,423,36683,579,49855,1432,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,26361,317,17802,921,22433,569,26378,520,37381,1069,50004,1818,31906,412,22044,960,28413,1000,34440,1304,46934,1834,61461,3106,21170,337,11520,659,16826,450,21450,409,32344,961,42309,1670,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,30026,238,17844,715,24698,356,30125,307,40648,470,50212,763,36008,347,21825,549,30280,364,37498,771,50927,675,62062,1716,24084,349,12985,807,19831,514,24208,490,32446,753,42389,940,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,25697,563,16461,1908,21938,600,24075,939,31447,857,42195,2182,32224,594,21979,1923,29425,1944,31764,846,38672,4035,45964,3346,20077,607,10628,1469,16300,928,19151,1087,26941,1318,39263,3854,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,29977,438,20904,999,24475,643,28467,772,39006,1555,50118,1520,35650,410,23596,865,30141,828,35475,621,47941,1971,61742,1613,23780,450,14648,2125,19056,681,22221,489,31796,686,42064,1113,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,32680,543,23069,814,29918,780,34726,978,45684,1016,55792,2699,39599,1285,25594,763,35188,1207,41314,688,53617,4291,64807,3768,27984,611,19497,1076,24263,792,29873,955,38324,1665,46461,2319,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,35936,532,23122,1325,30118,745,35251,943,44049,1990,56395,1532,43788,1849,26456,2160,36373,972,44774,2223,60061,4478,75521,6886,28521,790,16349,4450,22569,1067,27627,1278,33896,2120,48329,2379,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,41109,192,21245,430,31134,364,39504,830,53171,1048,74632,1634,49816,546,25474,584,39243,1139,47683,954,66394,1045,90320,1970,32683,599,15588,494,24378,664,32098,385,45087,771,59655,2334,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,27503,645,15250,841,22425,780,26869,793,40313,1058,51178,831,33095,1239,19787,1530,27582,1226,33965,1779,49252,3259,62124,2932,21879,599,10432,777,17440,962,21908,881,33069,2019,43854,2062,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,35554,181,18958,387,27000,235,34288,453,48175,1052,61570,388,41226,180,21971,383,32092,327,41431,322,55995,931,76925,1409,30391,163,14971,443,22069,225,29204,382,41275,333,52496,738,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,29311,253,17404,460,24017,259,29637,386,41211,399,51744,636,34030,502,20971,417,28959,567,36068,446,51969,842,66713,2063,24386,283,12318,482,19631,440,24781,470,35019,570,44454,1121,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,29105,719,16587,1190,24299,763,27274,646,35644,806,49934,2349,36113,780,23565,3193,31623,879,35821,1115,43923,4164,60712,2574,22224,539,10062,2466,16997,922,21478,731,30580,794,40641,3053,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,31331,129,17748,647,26207,238,31308,230,43469,792,56144,770,38137,496,22042,603,32175,266,40049,562,53913,1409,69896,1800,25196,214,13285,659,20351,257,25854,294,35438,424,47493,1029,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,27454,444,16683,543,22290,433,27574,682,36974,628,47539,1963,33202,995,20831,682,28754,1241,35219,918,48733,2116,60638,2048,21875,366,11769,592,16903,394,22371,584,31571,537,38466,1827,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,30413,237,17425,913,25910,372,30062,522,39946,1368,51170,702,36104,469,21116,1196,31236,642,36340,674,48628,1690,61050,1726,24089,529,12441,1133,20031,772,23636,656,31864,750,41421,1027,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,32048,120,19818,452,26275,199,31909,217,43368,669,59982,1109,39696,340,23971,784,32312,234,40110,350,52913,1207,74711,2326,25936,158,14072,896,20588,230,26528,335,35397,406,49378,1222,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,34175,978,21854,948,29360,1774,32487,1219,45569,1477,59720,2392,41294,715,26040,1006,36039,1348,40809,1698,52312,2584,70842,1881,28068,1233,16406,1400,22517,957,28185,1640,34426,2769,50546,3869,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,28422,388,17851,724,24479,456,29742,634,40076,746,49167,1267,33818,789,21662,627,29024,594,35972,771,52287,1418,60863,1840,23173,403,12786,833,19648,567,24522,616,31337,802,41813,911,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,27462,534,17441,1828,23710,776,27564,1008,33442,1256,42208,2069,31711,518,19383,2274,27267,953,32089,809,41963,1733,51645,2288,23401,680,13762,3738,18948,1339,22881,998,29835,1063,36180,1640,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,28789,330,17989,674,24286,399,29781,581,40838,522,51705,700,34580,593,21241,531,29756,619,37028,639,50410,903,65635,2391,23269,305,12862,756,19634,599,23734,543,34061,1007,42892,1180,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,30210,134,16836,194,23983,285,31404,177,45345,368,57266,914,35381,220,20706,270,28664,516,38325,702,57146,834,72568,2277,24133,233,11598,204,19321,350,25506,230,38361,433,46530,610,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,30858,332,17400,1012,25875,497,29446,859,39577,1048,56868,1826,40147,510,22669,1776,32649,954,39159,1639,51157,939,65154,2686,21748,440,12044,1065,18832,1030,21423,558,27979,2089,43528,3439,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,30625,525,20017,2097,26252,700,29371,1180,36857,1494,45089,2297,36166,735,22373,1539,31584,906,35627,1698,46933,2391,56989,4995,25746,557,13034,2275,20586,820,25728,1098,31770,1346,37528,2374,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,36430,240,20857,412,27049,360,34276,659,50380,419,71290,891,43720,737,25271,623,32697,796,41544,413,62461,1800,91385,1326,29917,447,15304,623,21320,377,28178,669,40486,492,53027,1463,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,34943,387,19140,790,27235,447,32753,609,46931,762,57409,1342,42097,246,23175,1261,34640,1000,41133,436,58416,2471,70754,1207,26824,369,13992,847,21045,506,25845,575,36532,810,46953,988,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,26732,496,17093,1249,23173,730,26738,860,36298,1146,45283,1238,32902,1375,22329,1081,31002,574,35653,1532,46180,2934,53709,4857,20402,465,10138,885,16272,634,21024,652,31365,944,40609,908,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,31944,178,20059,691,27007,282,31634,248,41803,343,54149,1485,39741,517,24597,1220,33289,591,40519,338,51116,541,66890,1729,25793,239,14063,1086,21179,293,25368,378,34771,805,46634,847,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,30379,758,15727,2734,26594,1332,28636,1432,36921,2466,47482,2581,40335,942,22539,2738,36680,1818,40443,1801,47801,4102,53972,6054,22069,733,10289,2209,17209,1397,22002,1152,30627,1818,40069,3518,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,16003,228,9935,356,12262,200,16347,308,24265,448,35331,957,16309,290,10440,254,13286,364,19066,494,29618,1317,46489,2173,15692,312,8114,529,10860,317,14302,434,22375,533,30851,1119,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
