GEO_ID,B02012_001E,B02012_001M,NAME,B02012_001EA,B02012_001MA,state
0400000US01,5380,2178,Alabama,null,null,01
0400000US02,6585,1575,Alaska,null,null,02
0400000US04,15849,2556,Arizona,null,null,04
0400000US05,2700,602,Arkansas,null,null,05
0400000US06,198796,6266,California,null,null,06
0400000US08,8001,1505,Colorado,null,null,08
0400000US09,1824,831,Connecticut,null,null,09
0400000US10,468,316,Delaware,null,null,10
0400000US11,350,314,District of Columbia,null,null,11
0400000US12,16251,2498,Florida,null,null,12
0400000US13,8951,2886,Georgia,null,null,13
0400000US15,301783,10364,Hawaii,null,null,15
0400000US16,3651,1094,Idaho,null,null,16
0400000US17,6694,1409,Illinois,null,null,17
0400000US18,2910,1004,Indiana,null,null,18
0400000US19,1349,765,Iowa,null,null,19
0400000US20,1865,1211,Kansas,null,null,20
0400000US21,4955,1474,Kentucky,null,null,21
0400000US22,1341,760,Louisiana,null,null,22
0400000US23,747,526,Maine,null,null,23
0400000US24,5206,2191,Maryland,null,null,24
0400000US25,5221,2142,Massachusetts,null,null,25
0400000US26,3336,1200,Michigan,null,null,26
0400000US27,1511,818,Minnesota,null,null,27
0400000US28,1519,921,Mississippi,null,null,28
0400000US29,6214,1515,Missouri,null,null,29
0400000US30,1234,834,Montana,null,null,30
0400000US31,1475,661,Nebraska,null,null,31
0400000US32,19183,2553,Nevada,null,null,32
0400000US33,532,514,New Hampshire,null,null,33
0400000US34,7167,2855,New Jersey,null,null,34
0400000US35,2477,909,New Mexico,null,null,35
0400000US36,9321,1861,New York,null,null,36
0400000US37,8355,2149,North Carolina,null,null,37
0400000US38,342,288,North Dakota,null,null,38
0400000US39,5276,1731,Ohio,null,null,39
0400000US40,5953,1635,Oklahoma,null,null,40
0400000US41,15595,1820,Oregon,null,null,41
0400000US42,7112,2296,Pennsylvania,null,null,42
0400000US44,503,383,Rhode Island,null,null,44
0400000US45,5263,1802,South Carolina,null,null,45
0400000US46,164,149,South Dakota,null,null,46
0400000US47,2560,1155,Tennessee,null,null,47
0400000US48,22651,3302,Texas,null,null,48
0400000US49,25525,1660,Utah,null,null,49
0400000US50,212,182,Vermont,null,null,50
0400000US51,11753,2644,Virginia,null,null,51
0400000US53,41373,2547,Washington,null,null,53
0400000US54,2015,994,West Virginia,null,null,54
0400000US55,3287,1222,Wisconsin,null,null,55
0400000US56,689,540,Wyoming,null,null,56
0400000US72,665,756,Puerto Rico,null,null,72
