GEO_ID,C24030_001E,C24030_001M,C24030_002E,C24030_002M,C24030_003E,C24030_003M,C24030_004E,C24030_004M,C24030_005E,C24030_005M,C24030_006E,C24030_006M,C24030_007E,C24030_007M,C24030_008E,C24030_008M,C24030_009E,C24030_009M,C24030_010E,C24030_010M,C24030_011E,C24030_011M,C24030_012E,C24030_012M,C24030_013E,C24030_013M,C24030_014E,C24030_014M,C24030_015E,C24030_015M,C24030_016E,C24030_016M,C24030_017E,C24030_017M,C24030_018E,C24030_018M,C24030_019E,C24030_019M,C24030_020E,C24030_020M,C24030_021E,C24030_021M,C24030_022E,C24030_022M,C24030_023E,C24030_023M,C24030_024E,C24030_024M,C24030_025E,C24030_025M,C24030_026E,C24030_026M,C24030_027E,C24030_027M,C24030_028E,C24030_028M,C24030_029E,C24030_029M,C24030_030E,C24030_030M,C24030_031E,C24030_031M,C24030_032E,C24030_032M,C24030_033E,C24030_033M,C24030_034E,C24030_034M,C24030_035E,C24030_035M,C24030_036E,C24030_036M,C24030_037E,C24030_037M,C24030_038E,C24030_038M,C24030_039E,C24030_039M,C24030_040E,C24030_040M,C24030_041E,C24030_041M,C24030_042E,C24030_042M,C24030_043E,C24030_043M,C24030_044E,C24030_044M,C24030_045E,C24030_045M,C24030_046E,C24030_046M,C24030_047E,C24030_047M,C24030_048E,C24030_048M,C24030_049E,C24030_049M,C24030_050E,C24030_050M,C24030_051E,C24030_051M,C24030_052E,C24030_052M,C24030_053E,C24030_053M,C24030_054E,C24030_054M,C24030_055E,C24030_055M,NAME,C24030_001MA,C24030_001EA,C24030_002MA,C24030_002EA,C24030_003EA,C24030_003MA,C24030_004EA,C24030_004MA,C24030_005MA,C24030_005EA,C24030_006MA,C24030_006EA,C24030_007MA,C24030_007EA,C24030_008MA,C24030_008EA,C24030_009EA,C24030_009MA,C24030_010EA,C24030_010MA,C24030_011MA,C24030_011EA,C24030_012MA,C24030_012EA,C24030_013MA,C24030_013EA,C24030_014EA,C24030_014MA,C24030_015EA,C24030_015MA,C24030_016MA,C24030_016EA,C24030_017MA,C24030_017EA,C24030_018MA,C24030_018EA,C24030_019MA,C24030_019EA,C24030_020EA,C24030_020MA,C24030_021EA,C24030_021MA,C24030_022MA,C24030_022EA,C24030_023MA,C24030_023EA,C24030_024MA,C24030_024EA,C24030_025EA,C24030_025MA,C24030_026EA,C24030_026MA,C24030_027EA,C24030_027MA,C24030_028EA,C24030_028MA,C24030_029EA,C24030_029MA,C24030_030MA,C24030_030EA,C24030_031MA,C24030_031EA,C24030_032MA,C24030_032EA,C24030_033EA,C24030_033MA,C24030_034EA,C24030_034MA,C24030_035MA,C24030_035EA,C24030_036MA,C24030_036EA,C24030_037MA,C24030_037EA,C24030_038EA,C24030_038MA,C24030_039EA,C24030_039MA,C24030_040MA,C24030_040EA,C24030_041MA,C24030_041EA,C24030_042MA,C24030_042EA,C24030_043EA,C24030_043MA,C24030_044EA,C24030_044MA,C24030_045MA,C24030_045EA,C24030_046MA,C24030_046EA,C24030_047MA,C24030_047EA,C24030_048EA,C24030_048MA,C24030_049EA,C24030_049MA,C24030_050MA,C24030_050EA,C24030_051MA,C24030_051EA,C24030_052MA,C24030_052EA,C24030_053EA,C24030_053MA,C24030_054EA,C24030_054MA,C24030_055MA,C24030_055EA,state
0400000US13,4366243,20547,2342945,13603,47328,4414,40821,3939,6507,1513,356563,11399,351531,8962,118085,6342,258225,10039,206822,7958,176356,7771,30466,2652,68304,4323,126045,5707,73327,3960,52718,3879,259173,9342,139925,6497,4369,1001,114879,6809,186232,7356,103438,5387,82794,5080,143737,6516,28723,3067,115014,6154,101985,6288,118915,5547,2023298,14611,9584,1470,8938,1396,646,468,35662,3577,163468,5872,49461,4026,250409,8110,70133,4831,61978,4596,8155,1611,54046,4194,177025,6859,120997,5866,56028,3889,195624,7397,117638,5484,4936,1045,73050,4503,611709,12102,259969,9336,351740,9637,199746,8490,27890,2719,171856,8237,102953,5480,103478,5584,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,610394,7146,317405,4709,6261,1397,6039,1375,222,247,45899,3225,12677,1727,11207,1475,33947,2714,22272,2130,18050,1943,4222,1046,6913,1505,16853,2058,7806,1426,9047,1458,35669,2833,18149,1787,269,348,17251,2365,35162,3100,18640,2180,16522,1608,45338,3644,8787,1593,36551,3285,13189,1505,32018,2817,292989,4748,3603,844,3603,844,0,267,5275,1095,4174,805,7025,1342,38436,2625,11382,1608,10518,1569,864,436,6178,1129,24236,2204,13453,1855,10783,1378,26622,2505,15001,1740,280,216,11341,1650,84744,4612,36896,2724,47848,3718,44903,3446,5758,1194,39145,3063,14383,2010,22028,2576,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,690638,6231,382066,4493,31960,2173,28989,2152,2971,808,64929,4365,54332,3739,14644,1780,42642,3372,24088,1875,19854,1812,4234,944,7307,1305,17656,2121,10665,1746,6991,1329,35553,2950,20956,2226,248,222,14349,1837,32687,2367,16630,1924,16057,1848,22520,2667,6262,1344,16258,2291,13678,1704,20070,2038,308572,4719,6824,1042,6317,1059,507,386,8759,1667,22045,2456,6251,1388,40615,2456,6981,1221,5477,1029,1504,639,6788,1503,25454,2070,17909,1880,7545,1127,26837,2539,16451,1882,781,512,9605,1719,101449,4058,39605,2583,61844,3201,30038,2815,5991,1238,24047,2468,13768,1731,12763,1461,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,6155858,18784,3289255,13582,54854,3427,43695,3001,11159,1575,372114,10492,586889,12933,163357,5691,332227,9967,265334,8137,230921,8002,34413,2600,82845,4412,223706,7197,163023,5891,60683,3655,363438,9517,214034,6961,6360,1129,143044,7409,318520,7754,170652,5850,147868,5811,254036,9824,62568,4895,191468,9429,141442,5389,130493,4797,2866603,15170,11537,1651,10175,1575,1362,514,36446,2949,250730,8074,77011,4276,332785,7759,90770,4287,82263,3929,8507,1382,67513,3866,273090,8347,215429,8121,57661,3832,273771,7123,164951,6063,6342,1044,102478,5288,950934,14259,365363,10421,585571,11537,253863,8438,50906,3446,202957,7659,150793,6057,97360,5038,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,3030454,14749,1616815,10401,35108,2669,28229,2489,6879,1516,194553,7700,447384,8290,72118,3958,165033,6867,119608,5218,100247,4884,19361,1937,30406,2726,67269,3643,42527,2987,24742,2960,115284,5019,58985,3601,1711,667,54588,3886,144224,5187,80142,3549,64082,3690,100813,4959,23998,2564,76815,4410,71372,3862,53643,3428,1413639,11537,6758,1120,6158,1114,600,394,19539,1835,181000,5496,25471,2128,176759,6605,40757,2721,34676,2458,6081,1207,24151,2248,99951,4668,77992,3776,21959,2330,98148,4938,56570,3516,2030,585,39548,3297,486228,10463,182292,5712,303936,8178,139592,6146,23925,2460,115667,5493,70382,4421,44903,2881,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1545059,9541,813802,5503,52415,2431,50296,2474,2119,631,92569,4189,174555,4337,37983,2254,89409,4079,56619,3537,46767,3192,9852,1234,14532,1564,44095,2702,32642,2388,11453,1591,55021,3267,29294,2591,473,249,25254,2632,88158,3481,50526,2665,37632,2527,50375,2870,12654,1617,37721,2903,32344,2218,25727,1914,731257,7112,10645,1252,10335,1243,310,210,9553,1288,67749,2953,15033,1680,89034,3681,16418,1442,13424,1495,2994,735,19615,2167,68126,3773,58890,3261,9236,1384,48416,3008,28269,1895,851,423,19296,2256,270661,6102,99177,4113,171484,5343,61864,3753,12428,1608,49436,3440,30394,2449,23749,2245,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1393597,9489,744663,5906,46894,2437,38510,2625,8384,1228,81833,4138,138363,5164,33179,2591,82433,4392,53366,3209,41249,2785,12117,1585,21175,2809,40802,3045,29036,2580,11766,1741,59303,3129,35978,2155,1322,490,22003,2428,80126,3944,45014,3016,35112,2833,46455,4083,10097,1749,36358,3237,28231,2311,32503,2593,648934,6716,7090,987,5870,902,1220,542,7591,1111,53168,3528,11969,1530,76830,3980,17354,1943,13825,1599,3529,1040,18041,2213,51898,3241,39805,2671,12093,1899,49966,3198,30481,2617,1428,642,18057,2221,232875,5916,93760,3588,139115,4954,58332,3326,10745,1580,47587,3190,33550,2606,30270,2610,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1878610,13853,1001131,9464,54041,3660,29906,2342,24135,2616,129909,5540,193859,5940,42635,2820,106089,5899,86402,5234,73103,4703,13299,1686,19392,2223,45363,3656,30308,2901,15055,1844,74556,4279,37084,2842,2068,714,35404,2930,97396,4603,49416,3633,47980,3369,59893,3922,15120,1990,44773,3535,43328,3234,48268,3831,877479,9719,7388,1210,5734,1040,1654,710,12255,1691,77492,4148,16311,1731,114144,5495,24591,2441,20916,2240,3675,975,14241,1862,67433,3621,53325,3219,14108,1753,62363,3963,35991,3214,1189,470,25183,2590,318979,8931,125508,5971,193471,7625,80145,4986,11548,1695,68597,4507,42378,2990,39759,2944,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1853896,14117,976466,8834,68934,4230,18506,2220,50428,3832,149862,5893,125975,5833,46889,3466,107590,5930,72101,4440,56599,4227,15502,1859,14427,1976,46033,3508,25582,2646,20451,2655,82998,4943,45900,2960,1196,625,35902,3849,89715,5123,41415,3591,48300,3506,71578,4489,16529,2245,55049,4074,46854,3603,53510,3343,877430,10624,8857,1408,3882,892,4975,970,15358,1776,33189,2639,18709,2298,121699,5747,19883,2231,16230,2002,3653,1029,16705,2005,64907,4436,50257,3777,14650,1978,67962,4119,42410,3187,684,371,24868,2733,315673,8749,122990,5572,192683,7152,96784,5272,22041,2655,74743,4867,49408,3009,48296,3572,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,664733,6663,347405,3924,15565,1849,15428,1842,137,118,53302,3131,53237,2928,15440,1689,44088,3369,16944,1733,14182,1642,2762,626,7332,1211,14251,1654,8574,1195,5677,1158,29345,2313,16083,1827,150,145,13112,1464,45583,2843,24342,2314,21241,1958,24268,2329,6347,1144,17921,2113,12449,1396,15601,1690,317328,4581,2742,672,2687,672,55,70,5279,1040,15300,1681,4693,1002,42424,3106,5684,1114,4880,1009,804,352,7871,1469,25907,2498,20083,2234,5824,1122,23537,2385,14138,1795,386,231,9013,1415,125731,4422,44722,2593,81009,3816,30484,2881,5376,1106,25108,2606,16332,1759,11344,1265,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2875976,14484,1468555,9159,11647,1618,10052,1431,1595,821,195825,7532,107079,4994,52197,3578,151790,5632,94049,5113,79637,4603,14412,2100,46806,3322,89443,4626,56603,3556,32840,3045,234628,7242,167640,6421,1352,474,65636,4359,158267,6617,80404,4815,77863,3904,101365,6046,24417,3167,76948,5030,69316,3811,156143,7056,1407421,10266,3631,966,3314,919,317,350,24741,2499,48865,3210,20252,2538,140330,5920,35309,3236,31314,3157,3995,873,35336,3552,117566,5198,83558,4344,34008,2948,184399,6579,133913,5537,2439,743,48047,3591,452226,10286,183251,6824,268975,8043,108644,5871,23403,2465,85241,5385,84609,4348,151513,5836,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,3271037,16159,1683222,11333,7849,1395,6865,1381,984,589,206863,7813,236936,7921,68587,4221,177460,7312,90394,4537,74151,4156,16243,1762,54045,3423,131760,5731,94889,4655,36871,2862,231443,8182,157238,5790,2694,783,71511,5150,220357,7639,114903,5255,105454,5288,122146,5723,29369,2893,92777,5210,64686,4164,70696,3898,1587815,10212,3564,936,3488,927,76,107,16843,2188,107156,5192,30547,2272,172452,6674,29582,2653,24801,2532,4781,1024,40986,3507,143155,5755,110298,4885,32857,2924,166154,6253,117006,5415,3387,908,45761,3677,601805,11303,225466,6345,376339,9152,142252,5882,27371,2550,114881,5479,80638,5222,52681,3858,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,4577409,20270,2404655,12890,41816,2380,35567,2052,6249,1060,253366,7913,633997,10014,104312,4321,253021,7893,133647,5552,109204,5082,24443,2268,48894,3364,108574,5064,67890,3897,40684,3350,228298,7055,130990,5338,3677,754,93631,4373,236727,7008,124253,5089,112474,4506,175048,6183,43413,2627,131635,5473,100012,4750,86943,3615,2172754,12778,9873,1279,9070,1201,803,389,25847,2342,232242,6285,38640,2859,274835,7990,52381,3429,43342,3197,9039,1281,41794,2979,164753,5347,126465,4596,38288,2500,172639,5350,106312,4613,3160,771,63167,3757,757132,10442,276422,6572,480710,9349,219491,5362,38737,2917,180754,4827,111393,4589,71734,3515,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2736118,11490,1435026,7864,54061,2912,50060,2722,4001,721,166005,5904,275809,6103,68214,3590,158531,5884,93859,4234,80270,3939,13589,1512,35924,2622,93413,4107,66641,3803,26772,2384,138373,5724,82272,4059,3310,760,52791,3528,153024,4610,75838,3966,77186,3108,100184,4522,26846,2250,73338,4069,53879,3208,43750,2412,1301092,9032,11561,1040,10876,990,685,280,17556,1563,122814,4243,29454,2209,151050,4746,29735,2066,25648,1830,4087,858,27958,1944,115081,4471,92980,4363,22101,2020,115706,4983,70665,4072,3184,774,41857,2684,461452,8580,149990,4889,311462,7767,113074,4861,26487,2134,86587,3992,62165,3045,43486,2692,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1206851,11719,631637,8312,32065,3574,21998,2847,10067,1867,88617,4587,128415,5226,28712,2770,68127,4436,52764,3422,41452,2862,11312,1976,9845,1823,23978,2121,15318,1975,8660,1334,39522,3389,21543,2050,122,147,17857,2349,59544,3574,30843,2514,28701,2781,38016,3313,12367,1809,25649,2729,28401,3296,33631,3022,575214,7973,3496,918,2955,879,541,391,8721,1505,56437,4311,10252,1592,73728,4578,12517,2069,10048,1749,2469,709,8712,1370,38072,2918,29248,2595,8824,1633,32434,3188,19531,2405,513,371,12390,1712,208590,6744,77921,4574,130669,5348,63653,4389,15096,2149,48557,4316,28526,2974,30076,2565,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2801445,15257,1467021,10331,46093,3049,41275,2867,4818,1014,194001,6534,249367,6522,68327,4167,166102,6848,111545,5011,93100,4469,18445,1982,39278,3316,78481,4481,53533,3359,24948,2623,122895,5223,70229,3850,2238,780,50428,3784,147226,6091,70607,4167,76619,4743,111312,5775,26332,2748,84980,4665,66735,3818,65659,3495,1334424,10701,8204,1156,7548,1112,656,334,18199,1675,101675,5403,30803,2392,175228,6144,38526,2640,31979,2621,6547,1130,31116,2496,112576,5293,88057,4834,24519,2770,109923,4958,65394,3998,3170,756,41359,3203,456551,8783,160299,4990,296252,7430,126183,5530,26111,2498,100072,4957,67561,4089,57879,3712,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,467475,5150,246338,3722,28287,2052,22331,1853,5956,962,43922,3139,15958,1829,10491,1674,25971,1994,17201,1601,12958,1456,4243,863,4294,901,8098,1239,5123,1134,2975,663,17874,1779,11629,1618,0,228,6245,1150,26217,2135,13521,1640,12696,1477,20467,2531,5649,1318,14818,2254,11671,1762,15887,1736,221137,3834,7774,1058,6975,917,799,356,3430,779,7234,1276,3704,904,28225,2741,5455,942,4484,853,971,404,4767,1055,16549,1624,12909,1648,3640,702,15491,1845,10846,1492,68,92,4577,920,75130,3856,29161,2292,45969,3314,27645,2486,5227,1237,22418,2246,12345,1702,13388,1724,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,927963,7468,493627,4579,41888,2117,41026,2078,862,312,54405,3455,76381,3263,22012,1605,55356,3791,43511,2543,35420,2211,8091,1275,11305,1445,27699,2361,21970,2031,5729,1149,41781,2565,22784,1853,1256,533,17741,1689,49094,2924,27186,2129,21908,1994,30872,2421,7368,1095,23504,2160,19697,2020,19626,2227,434336,4983,6529,927,6416,906,113,158,5329,1066,31864,2628,8476,1222,52528,2805,12501,1373,10172,1228,2329,551,8423,1246,41956,2374,36329,2569,5627,914,32747,1943,20142,2006,630,331,11975,1405,158843,4154,56864,2810,101979,3371,37280,2623,6883,1252,30397,2303,20902,2004,16958,1628,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1224523,10380,682972,6300,15260,1734,5061,1184,10199,1443,133568,6208,40395,3674,25711,2799,62630,3738,41263,3371,35141,2979,6122,1402,11483,1650,38930,3286,20451,2315,18479,2335,75197,5975,36777,3069,697,352,37723,4607,42833,3230,21972,2149,20861,2560,144175,6628,53403,4350,90772,4758,20895,2814,30632,2542,541551,7507,3521,1021,2032,756,1489,642,15324,2281,15859,2207,8967,1737,64078,4296,16628,2261,13552,1942,3076,917,10506,1665,45875,3899,27327,3124,18548,2574,50632,4033,29736,2843,431,245,20465,2695,121202,6244,47924,3265,73278,5122,141795,6994,49204,3827,92591,5447,25381,2602,21783,2515,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,704774,6351,373705,4806,4032,1015,3645,992,387,274,54023,3695,67465,3203,18561,2177,50558,3128,19076,2160,15794,1953,3282,805,11919,1434,19780,2467,13065,1870,6715,1331,38392,3211,25009,2500,295,247,13088,2045,38200,2396,21621,1983,16579,1731,23276,2671,4062,771,19214,2603,13935,1778,14488,2005,331069,3910,1327,536,1327,536,0,251,5195,984,29046,2403,6900,1171,45937,3152,7071,1391,6330,1332,741,392,6455,1184,28456,2525,21781,2381,6675,1166,26635,2878,18260,2042,59,97,8316,1433,115110,4285,43806,2376,71304,3924,30156,3281,4186,850,25970,3105,16910,1922,11871,1574,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,4261555,16815,2260451,10960,9782,1320,8088,1111,1694,540,249549,8735,262602,7980,117706,5885,258255,7520,182680,7307,160400,7119,22280,2050,81766,3919,201739,7506,156236,6448,45503,3338,295945,8437,188982,6498,3527,908,103436,5353,234583,6512,120479,4606,114104,4954,168606,8039,47610,3444,120996,6956,91669,5486,105569,4509,2001104,13038,2932,633,2742,653,190,211,24017,2495,151827,6041,57956,3428,229048,7951,61896,3456,56990,3281,4906,1086,55012,3516,185864,6889,145180,6606,40684,3266,219690,6184,143048,5022,5664,1313,70978,4199,676710,10413,264601,6903,412109,10525,152724,6305,39140,2976,113584,5619,98987,5382,84441,4477,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,875545,10072,467894,6603,26756,2988,11441,1813,15315,2054,75420,5765,32339,3359,14348,2116,49612,3806,29486,2948,22540,2434,6946,1330,10829,1583,20194,2482,10081,1614,10113,1809,59095,4419,37044,3403,1101,728,20950,2248,52649,3827,28479,2955,24170,2647,41910,3959,11597,1719,30313,3716,20488,2554,34768,3041,407651,5997,5513,1261,3132,976,2381,714,8365,1555,14296,1897,6380,1335,51085,3747,10255,1565,7752,1347,2503,904,7635,1520,26278,2245,16792,1730,9486,1648,39723,2812,27147,2427,279,271,12297,1877,140827,5669,62406,4176,78421,4412,49537,3938,9690,1582,39847,3779,21456,2343,26301,2151,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
