GEO_ID,B01001G_001E,B01001G_001M,B01001G_002E,B01001G_002M,B01001G_003E,B01001G_003M,B01001G_004E,B01001G_004M,B01001G_005E,B01001G_005M,B01001G_006E,B01001G_006M,B01001G_007E,B01001G_007M,B01001G_008E,B01001G_008M,B01001G_009E,B01001G_009M,B01001G_010E,B01001G_010M,B01001G_011E,B01001G_011M,B01001G_012E,B01001G_012M,B01001G_013E,B01001G_013M,B01001G_014E,B01001G_014M,B01001G_015E,B01001G_015M,B01001G_016E,B01001G_016M,B01001G_017E,B01001G_017M,B01001G_018E,B01001G_018M,B01001G_019E,B01001G_019M,B01001G_020E,B01001G_020M,B01001G_021E,B01001G_021M,B01001G_022E,B01001G_022M,B01001G_023E,B01001G_023M,B01001G_024E,B01001G_024M,B01001G_025E,B01001G_025M,B01001G_026E,B01001G_026M,B01001G_027E,B01001G_027M,B01001G_028E,B01001G_028M,B01001G_029E,B01001G_029M,B01001G_030E,B01001G_030M,B01001G_031E,B01001G_031M,NAME,B01001G_001EA,B01001G_001MA,B01001G_002EA,B01001G_002MA,B01001G_003EA,B01001G_003MA,B01001G_004MA,B01001G_004EA,B01001G_005MA,B01001G_005EA,B01001G_006EA,B01001G_006MA,B01001G_007EA,B01001G_007MA,B01001G_008EA,B01001G_008MA,B01001G_009MA,B01001G_009EA,B01001G_010MA,B01001G_010EA,B01001G_011MA,B01001G_011EA,B01001G_012EA,B01001G_012MA,B01001G_013EA,B01001G_013MA,B01001G_014MA,B01001G_014EA,B01001G_015MA,B01001G_015EA,B01001G_016MA,B01001G_016EA,B01001G_017EA,B01001G_017MA,B01001G_018EA,B01001G_018MA,B01001G_019MA,B01001G_019EA,B01001G_020MA,B01001G_020EA,B01001G_021MA,B01001G_021EA,B01001G_022MA,B01001G_022EA,B01001G_023EA,B01001G_023MA,B01001G_024EA,B01001G_024MA,B01001G_025MA,B01001G_025EA,B01001G_026MA,B01001G_026EA,B01001G_027MA,B01001G_027EA,B01001G_028EA,B01001G_028MA,B01001G_029EA,B01001G_029MA,B01001G_030MA,B01001G_030EA,B01001G_031MA,B01001G_031EA,state
0400000US13,117895,9171,56558,4542,10877,1965,8213,1797,6939,1345,3588,916,2975,874,3444,1063,2321,923,3291,1018,6128,1343,4953,1115,2260,657,1078,518,287,211,204,244,61337,5901,11779,2249,9237,1830,7543,1319,2901,1004,2756,1144,4058,1313,3347,1102,3318,1041,6425,1360,5355,1052,2339,720,1168,589,684,364,427,308,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,276780,11664,139933,6579,20543,1478,15392,1540,15010,1918,9332,1146,4221,1004,10487,1755,11635,1633,9839,1544,16536,2128,12393,1734,8221,1215,3793,822,1802,495,729,407,136847,6775,17549,1826,14984,1605,14276,1969,7784,1231,5902,1060,10196,1506,10154,1574,9336,1472,16534,1552,14269,1631,7356,1185,4443,882,3395,1005,669,397,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,31453,2359,16821,1662,2475,795,1986,702,2321,700,1054,464,835,422,1049,385,1895,788,411,294,1651,616,1220,532,1207,399,573,365,53,77,91,112,14632,1802,2036,645,2306,702,2246,780,975,378,535,314,1004,382,936,396,752,420,924,341,1538,474,650,314,486,343,218,179,26,36,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,199857,10350,100134,6300,19572,2438,13625,2137,14548,2327,5430,1090,4214,1106,7407,1512,6845,1420,5216,1254,8464,1451,6797,1206,4564,936,2247,615,1093,418,112,108,99723,5634,18088,2208,15429,2094,10707,1446,6080,1217,4005,1107,7028,1224,5935,1333,5614,1227,9400,1537,7488,1267,4724,900,2793,725,1466,478,966,421,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,89236,5312,44226,3626,7224,1317,6905,1614,4982,1019,4024,1061,1827,796,2855,839,2631,818,1749,602,4258,905,4017,996,1992,537,1024,579,686,324,52,92,45010,3311,8214,1523,5462,1170,4843,1014,3294,857,1921,828,3536,1098,2871,872,2682,697,4086,1052,3369,812,2617,684,1150,495,572,325,393,211,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,41207,3522,19808,2022,4119,902,4822,985,2179,753,1133,403,345,226,1916,733,997,499,793,478,1257,568,1313,537,677,313,200,165,57,84,0,221,21399,2365,4397,1011,3785,1070,2820,816,1403,648,678,326,1580,662,1088,589,585,300,1905,852,1971,674,365,192,696,415,126,173,0,221,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,70125,4491,37595,3372,7793,1370,5307,1142,5424,1144,2206,679,1879,622,3135,1136,2285,745,1851,616,2621,836,2278,617,1586,517,750,364,480,325,0,237,32530,2473,5445,1107,4755,1002,3806,978,2227,592,1490,583,2581,846,2014,672,1253,444,3212,765,2476,577,1306,421,1087,438,827,361,51,61,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,49373,5034,23187,2975,4066,1193,3890,952,3299,926,1227,517,1127,541,1304,618,848,400,1498,577,2338,873,1556,491,1047,485,413,259,307,224,267,269,26186,3164,4877,1149,4994,1270,2951,718,1224,564,911,587,1452,663,1499,559,1437,642,1974,755,2087,689,1391,547,577,350,769,675,43,87,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,41526,4168,21457,2897,4144,1188,3049,938,2217,825,1678,634,649,398,1045,438,1574,824,521,284,1686,691,2209,606,1329,472,950,434,337,194,69,119,20069,2531,2445,866,2208,781,2204,750,761,371,990,556,919,413,1496,738,702,305,1315,485,2855,727,1877,581,896,377,1331,585,70,97,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,18778,2275,10238,1478,969,341,1377,502,622,294,570,359,717,462,646,364,873,451,693,332,1372,546,1105,537,628,374,464,222,178,210,24,41,8540,1488,677,325,1160,579,1174,590,594,358,300,229,948,384,636,354,455,251,953,486,643,277,403,273,351,195,138,140,108,126,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,106194,6638,51629,4329,9099,1837,8143,1612,7133,1200,3467,955,1443,500,3782,1034,2143,917,3745,1199,4219,1281,4591,1089,1926,562,1214,418,469,313,255,267,54565,3975,9888,1388,7350,1299,5126,1240,2570,833,1710,648,4748,1139,2821,905,2828,941,6468,1324,5440,1080,3390,868,1705,584,440,191,81,103,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,110023,7015,52121,3865,9120,1672,6455,1188,6444,1099,2675,757,2268,648,4959,1144,3735,1261,2553,646,5265,1181,4399,923,2103,777,1243,551,830,405,72,104,57902,4752,10224,1855,7115,1405,5566,1276,3602,888,2627,730,5133,1476,4226,1237,3418,852,5087,1137,4568,1004,3386,900,1672,657,1007,460,271,192,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,178944,7401,91230,4257,14848,1645,13769,1575,11540,1491,6178,1065,3880,696,7847,1333,4884,1024,4738,1027,8526,1324,7448,1265,3939,731,2476,875,975,464,182,120,87714,4933,11737,1419,12307,1614,10371,1234,6107,935,4137,1074,5750,1243,5132,1211,5411,1213,9099,1363,7992,1303,5362,1093,2775,760,1340,453,194,143,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,84361,5366,42572,3565,9371,1450,6870,1165,5775,1393,3097,851,1013,434,4329,971,2721,831,2082,625,2770,746,2371,662,1332,410,679,384,162,168,0,208,41789,2848,7224,1218,7223,990,6166,1222,2550,679,1296,457,3659,928,2604,723,2416,716,3773,934,2652,633,1044,378,615,301,388,252,179,151,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,20929,3035,9377,1792,1003,502,1328,734,806,455,731,540,251,232,1405,746,690,378,325,239,998,544,955,463,303,267,458,346,124,106,0,283,11552,1987,2266,740,1325,675,1330,609,1237,731,526,371,350,360,196,162,105,142,827,379,1471,527,1085,495,467,358,294,224,73,118,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,102895,6432,47577,3649,8405,1444,6854,1334,5731,1171,3013,771,2280,654,2985,772,2282,846,3291,1009,4457,1054,3903,850,2078,641,1252,393,946,392,100,119,55318,4285,8996,1579,7442,1350,6359,1275,2816,965,1857,663,3391,1037,3720,975,2236,558,6143,1198,5817,1257,3281,762,2045,714,844,338,371,235,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,18884,2764,8846,1503,723,330,1095,434,1469,630,509,371,510,397,1160,549,419,354,534,297,646,394,770,372,600,313,316,213,95,105,0,228,10038,1700,995,521,1026,579,532,306,981,424,355,264,861,543,940,425,55,78,1338,671,1435,577,957,455,378,301,95,95,90,148,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,26530,2825,14120,1405,3351,829,1536,568,1633,591,1151,471,903,355,904,463,1048,404,942,372,739,334,1318,434,460,262,49,63,58,65,28,44,12410,2084,1486,493,1909,571,1527,645,885,457,298,230,1266,533,1336,624,641,365,803,494,1321,538,589,373,229,295,102,120,18,29,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,79581,7193,38470,3311,7159,1275,6603,1113,4893,1260,2339,753,1053,654,2235,632,3135,839,2623,824,2960,1043,2853,804,1550,533,739,423,243,208,85,144,41111,4654,7337,1418,5738,1583,6269,1452,3149,836,1137,669,3343,1000,2306,785,2342,620,3907,874,2235,709,1499,785,1057,497,635,346,157,187,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,11013,1491,5700,1201,765,385,875,584,582,388,488,311,417,329,358,361,89,87,578,487,842,357,323,207,253,216,81,97,49,70,0,251,5313,987,524,332,896,568,692,412,300,274,113,135,85,104,788,366,164,169,181,176,776,455,530,305,169,167,95,166,0,251,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,128776,8233,63095,4870,9382,2005,7104,1212,7613,1612,3169,900,2380,886,4470,1302,3943,1033,4526,1448,6611,1272,5960,1309,4937,1218,1908,693,906,462,186,159,65681,5082,11170,1722,7457,1600,7985,1566,3538,802,1947,645,3951,1077,4044,973,4134,1232,7733,1361,5316,1153,3877,943,2978,1031,970,456,581,280,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,62880,5738,31940,3504,5620,1410,3704,996,3980,1045,2282,722,480,371,2524,864,1617,676,1845,821,2918,902,3157,804,2005,726,1151,541,452,273,205,174,30940,3502,6554,1332,3387,914,2091,826,2265,757,1148,620,2994,937,1688,736,1762,748,1847,796,2956,803,2013,601,1319,711,538,308,378,295,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,335893,13493,162824,7044,28879,2828,20642,2200,17189,1882,8259,1194,5526,1153,12186,2030,10534,1690,9162,1735,20070,2312,13838,1804,10061,1700,4200,949,2085,653,193,167,173069,8824,24939,2668,20348,2646,16389,2029,8838,1328,7365,1394,15704,2123,12785,2113,9503,1626,16860,2121,17141,1863,11144,1583,6278,1147,4356,933,1419,768,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,125324,7293,59060,4604,11786,2136,8969,1595,7132,1835,4200,1100,1330,603,5857,1773,3627,1172,2027,595,5141,1297,5255,1190,2016,763,957,491,626,388,137,167,66264,4934,13080,2119,7330,1449,6868,1660,4905,1245,2765,779,5378,1263,3696,1089,3698,1064,6009,1387,5738,1200,3774,993,1565,583,955,379,503,386,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,8366,1627,4202,1057,630,374,761,550,800,465,272,224,22,36,524,460,304,291,138,203,258,249,115,114,194,198,130,210,0,200,54,75,4164,1009,727,432,447,292,431,339,148,106,241,211,386,324,634,494,143,165,563,315,326,250,24,35,94,109,0,200,0,200,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,171213,7838,82232,4888,14202,1719,12820,1873,11207,2005,5271,1070,4364,1204,6766,1338,4722,1007,3061,821,7154,1499,5992,1065,3778,941,1689,698,880,369,326,251,88981,5341,14100,2099,14936,2001,10546,1609,5836,1310,4495,1101,7164,1537,3781,934,3506,857,8049,1385,6751,1203,5614,1145,2442,660,1330,450,431,312,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,217582,9033,108199,5200,14310,1519,11976,1460,11636,1584,6544,1168,3815,994,10011,1405,8212,1327,6031,1190,10584,1519,11007,1194,7173,875,4289,747,1844,435,767,406,109383,5257,13322,1872,13144,1581,10244,1429,4827,723,2521,704,9536,1529,6914,1068,5260,1044,14203,1484,12036,1554,7837,1040,5431,845,2810,606,1298,389,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,111015,6187,56489,3851,6703,1345,7250,1209,6287,1401,4278,1004,2228,798,5110,1235,3405,810,3765,949,5942,1288,6005,1151,3802,732,1017,373,472,242,225,195,54526,3758,8458,1313,5790,1104,5310,1010,3246,1041,1524,630,4055,1211,4096,1013,3583,891,5746,1155,5385,970,4461,881,1893,527,717,374,262,280,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,150908,8068,76105,4592,15534,2168,13433,2093,10487,1576,5485,1075,3303,850,4311,1018,3915,868,3109,928,5862,997,5423,1296,3200,874,1274,408,620,299,149,189,74803,5036,15150,2139,10489,1538,10758,1576,4128,1012,4135,1165,6550,1224,4533,1127,2627,723,6280,1369,4644,972,2277,625,1886,748,1146,378,200,179,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,23205,3820,10202,2347,1730,669,1128,512,1108,725,1195,642,316,246,669,430,1014,530,388,358,1334,808,661,332,378,334,198,189,60,100,23,33,13003,2605,2270,803,1679,936,1037,575,407,253,1026,555,1134,524,203,202,484,291,1732,795,1670,692,606,305,176,163,293,287,286,277,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
