GEO_ID,B06007_001E,B06007_001M,B06007_002E,B06007_002M,B06007_003E,B06007_003M,B06007_004E,B06007_004M,B06007_005E,B06007_005M,B06007_006E,B06007_006M,B06007_007E,B06007_007M,B06007_008E,B06007_008M,B06007_009E,B06007_009M,B06007_010E,B06007_010M,B06007_011E,B06007_011M,B06007_012E,B06007_012M,B06007_013E,B06007_013M,B06007_014E,B06007_014M,B06007_015E,B06007_015M,B06007_016E,B06007_016M,B06007_017E,B06007_017M,B06007_018E,B06007_018M,B06007_019E,B06007_019M,B06007_020E,B06007_020M,B06007_021E,B06007_021M,B06007_022E,B06007_022M,B06007_023E,B06007_023M,B06007_024E,B06007_024M,B06007_025E,B06007_025M,B06007_026E,B06007_026M,B06007_027E,B06007_027M,B06007_028E,B06007_028M,B06007_029E,B06007_029M,B06007_030E,B06007_030M,B06007_031E,B06007_031M,B06007_032E,B06007_032M,B06007_033E,B06007_033M,B06007_034E,B06007_034M,B06007_035E,B06007_035M,B06007_036E,B06007_036M,B06007_037E,B06007_037M,B06007_038E,B06007_038M,B06007_039E,B06007_039M,B06007_040E,B06007_040M,NAME,B06007_001EA,B06007_001MA,B06007_002EA,B06007_002MA,B06007_003MA,B06007_003EA,B06007_004MA,B06007_004EA,B06007_005MA,B06007_005EA,B06007_006MA,B06007_006EA,B06007_007EA,B06007_007MA,B06007_008EA,B06007_008MA,B06007_009MA,B06007_009EA,B06007_010MA,B06007_010EA,B06007_011MA,B06007_011EA,B06007_012EA,B06007_012MA,B06007_013EA,B06007_013MA,B06007_014MA,B06007_014EA,B06007_015MA,B06007_015EA,B06007_016MA,B06007_016EA,B06007_017MA,B06007_017EA,B06007_018EA,B06007_018MA,B06007_019EA,B06007_019MA,B06007_020MA,B06007_020EA,B06007_021MA,B06007_021EA,B06007_022MA,B06007_022EA,B06007_023EA,B06007_023MA,B06007_024EA,B06007_024MA,B06007_025MA,B06007_025EA,B06007_026MA,B06007_026EA,B06007_027MA,B06007_027EA,B06007_028MA,B06007_028EA,B06007_029EA,B06007_029MA,B06007_030EA,B06007_030MA,B06007_031MA,B06007_031EA,B06007_032MA,B06007_032EA,B06007_033MA,B06007_033EA,B06007_034EA,B06007_034MA,B06007_035EA,B06007_035MA,B06007_036MA,B06007_036EA,B06007_037MA,B06007_037EA,B06007_038MA,B06007_038EA,B06007_039EA,B06007_039MA,B06007_040EA,B06007_040MA,state
0400000US13,8665006,2726,7633572,13682,610402,7966,265049,10232,345353,9928,421032,11684,266205,9176,154827,9112,4595560,28956,4453947,27476,100069,6264,71049,5178,29020,3326,41544,3354,33623,3147,7921,1578,3119135,31292,2957141,30060,108511,7167,85945,6999,22566,2701,53483,4405,45417,3950,8066,1651,99141,6368,71415,4886,19036,2759,14247,2376,4789,1273,8690,2217,6479,1914,2211,998,851170,15004,151069,8517,382786,8368,93808,7866,288978,8900,317315,9808,180686,6958,136629,8906,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1198319,360,917085,10069,17442,2408,13510,2217,3932,946,263792,10036,140913,7490,122879,7404,636619,12060,565294,11858,2542,858,2340,870,202,163,68783,5393,54372,4961,14411,2047,318936,7482,294988,6774,8260,1527,7248,1457,1012,457,15688,2703,13250,2533,2438,860,35161,3860,19954,2324,1221,613,854,523,367,289,13986,2768,8803,2059,5183,1745,207603,9972,36849,4441,5419,1487,3068,983,2351,933,165335,8437,64488,4782,100847,6822,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1354099,1199,1217344,5405,103686,4021,59610,3818,44076,3298,33069,3120,23763,2742,9306,1507,572158,9487,539433,9672,25121,2705,20863,2409,4258,1157,7604,1693,6919,1617,685,349,688599,9029,652139,8864,29133,2601,24735,2536,4398,1066,7327,1435,6220,1345,1107,419,12544,1678,10286,1463,723,387,358,229,365,270,1535,551,1405,556,130,122,80798,4329,15486,2370,48709,3187,13654,1801,35055,2876,16603,1956,9219,1520,7384,1310,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,11942632,1830,9341064,25235,1516560,12134,767660,17843,748900,18511,1085008,24080,660818,17297,424190,15157,7765172,32223,6990391,30631,543581,12425,443293,12896,100288,5905,231200,10493,199630,9410,31570,3419,2306072,22180,2138042,20008,109608,6122,85206,5908,24402,3449,58422,4652,50144,4065,8278,1568,110130,6993,42554,3479,55568,4871,32356,3436,23212,3088,12008,2133,9554,1952,2454,863,1761258,27503,170077,8852,807803,15099,206805,10444,600998,16056,783378,19825,401490,11664,381888,14610,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,5879940,2459,5434897,12308,254219,7919,133195,7607,121024,5745,190824,9102,130851,7622,59973,5050,3945423,18556,3807940,18110,70626,4276,53965,3984,16661,2100,66857,5601,53640,4931,13217,2222,1642020,17649,1556973,16744,56043,4114,43783,3992,12260,2010,29004,3257,25362,3063,3642,856,33403,3419,22301,2502,8376,2110,4599,1247,3777,1321,2726,906,2183,766,543,483,259094,8056,47683,3309,119174,5410,30848,3138,88326,5029,92237,5074,49666,3814,42571,4659,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2790958,1529,2612625,6749,97876,4066,51698,3550,46178,2771,80457,5216,49325,3899,31132,3816,1990556,11596,1939540,11824,30892,2886,22142,2525,8750,1248,20124,2038,15182,1941,4942,1096,677332,11828,642836,11285,24642,2364,20398,2382,4244,996,9854,1794,7990,1479,1864,681,12118,1478,9246,1247,1464,656,255,209,1209,610,1408,574,1239,565,169,146,110952,5532,21003,2087,40878,2448,8903,1421,31975,2139,49071,4313,24914,2749,24157,3426,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2569373,1606,2304997,7341,169376,5105,89269,5445,80107,4503,95000,5715,63471,5254,31529,3297,1465398,12794,1408109,13489,39301,3130,31845,3083,7456,1185,17988,2284,15165,2177,2823,745,912913,12095,860675,12355,37215,3118,30313,2691,6902,1701,15023,1939,12908,1824,2115,804,19762,2033,14515,1699,3711,1313,1779,762,1932,949,1536,725,1062,599,474,400,171300,6576,21698,2987,89149,4195,25332,3248,63817,4256,60453,4503,34336,4006,26117,2972,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3929110,1982,3769097,5980,80450,4220,37449,3023,43001,3830,79563,4683,52006,3769,27557,2674,2780043,14831,2745999,14986,21254,2618,13270,1832,7984,1530,12790,1859,8989,1479,3801,1083,1013285,14083,974553,13389,21413,2331,12787,1755,8626,1467,17319,2659,12633,2118,4686,1324,25976,2793,21591,2385,1962,610,1474,667,488,318,2423,718,2067,621,356,274,109806,5621,26954,3566,35821,3201,9918,1768,25903,2993,47031,3652,28317,2744,18714,2251,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,3986570,3386,3650061,8606,106872,4094,60858,4024,46014,4179,229637,6878,173678,6398,55959,3976,3140090,15497,2947169,16899,29998,2729,24775,2550,5223,1027,162923,5393,134785,5172,28138,2593,699218,13240,665848,12655,20209,2693,14972,2176,5237,1732,13161,1979,10995,1773,2166,732,23519,2619,16171,1963,5403,1644,2978,1084,2425,1135,1945,619,1227,498,718,316,123743,5737,20873,3132,51262,4153,18133,2753,33129,3986,51608,3438,26671,2857,24937,2738,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1251347,614,1154615,5172,12576,1401,8900,1273,3676,847,84156,4840,65221,4524,18935,2756,797604,8962,744706,8928,4074,989,3064,894,1010,360,48824,3645,40809,3453,8015,1222,399644,8126,382138,7967,5323,1034,4427,933,896,356,12183,1486,10058,1433,2125,720,12958,1538,10006,1527,737,382,481,308,256,176,2215,565,1821,525,394,224,41141,3778,17765,1888,2442,861,928,429,1514,740,20934,3013,12533,2419,8401,1843,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,5247226,1448,4467027,14974,298072,8052,163569,7332,134503,6676,482127,12900,316894,12853,165233,7767,2397233,21115,2287378,20633,56034,4160,44914,4058,11120,1623,53821,4771,45520,4636,8301,1490,2107691,21299,1986108,21170,62708,5336,52694,4892,10014,1490,58875,4606,49620,4310,9255,1419,66162,4641,45262,3932,13402,2266,9908,1767,3494,1100,7498,1742,5630,1579,1868,720,676140,14294,148279,8281,165928,6240,56053,4778,109875,5981,361933,10652,216124,10272,145809,7545,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,6049574,1490,4827632,20384,411192,7553,229031,7046,182161,6370,810750,18273,470403,13871,340347,11848,3773435,19153,3477748,19874,108830,5667,89676,5423,19154,2448,186857,8679,159489,7811,27368,2701,1226631,19820,1125720,18570,50640,4223,41457,3873,9183,1640,50271,3778,41144,3144,9127,1924,148235,8165,42600,3593,93906,6632,42921,4323,50985,4726,11729,2053,7712,1412,4017,1578,901273,19078,181564,7497,157816,7166,54977,4591,102839,5713,561893,15277,262058,10262,299835,11449,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,9456404,1641,8607334,16503,292996,7481,175808,8062,117188,6003,556074,16237,351168,11474,204906,9645,7040826,23338,6778371,23628,112765,5887,86491,5436,26274,2731,149690,7420,123147,6811,26543,2290,1766003,22093,1657963,21654,61332,4479,48838,4446,12494,1658,46708,3987,37633,3912,9075,1574,57174,3651,38926,3091,11540,2017,7611,1709,3929,1017,6708,1634,4676,1228,2032,967,592401,15029,132074,5173,107359,5738,32868,3061,74491,4967,352968,11948,185712,6947,167256,8849,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,4819697,1614,4356565,12742,171042,5621,91400,5068,79642,3645,292090,11250,178544,8302,113546,7195,3257441,17113,3133420,18205,49828,3430,35946,2938,13882,1599,74193,4131,57819,4204,16374,2325,1199733,15497,1132780,14878,36359,3122,27832,2598,8527,1435,30594,3043,24219,2813,6375,1352,28339,2593,19717,1480,4649,1342,2843,1076,1806,785,3973,1206,2847,982,1126,626,334184,9277,70648,4177,80206,3661,24779,2667,55427,3209,183330,9136,93659,6217,89671,6054,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2704451,2517,2619420,5089,46561,3597,24844,2752,21717,2913,38470,3401,24838,2946,13632,2032,1937216,12715,1910369,13300,14624,2034,10944,1624,3680,1145,12223,1520,7203,1506,5020,1230,705970,13147,688109,13170,11410,1758,8765,1582,2645,1194,6451,1507,5280,1326,1171,609,10749,1693,9712,1731,541,336,317,251,224,199,496,298,331,271,165,129,50516,3816,11230,2248,19986,2312,4818,1160,15168,2145,19300,2376,12024,2115,7276,1335,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,5451998,2346,5146967,10880,129329,5863,78915,4520,50414,3730,175702,9625,113099,6736,62603,5394,3534182,23736,3452420,25020,40564,3550,29244,2976,11320,2026,41198,4260,30713,3575,10485,1834,1692521,22408,1627460,21773,37460,3493,30572,3070,6888,1344,27601,3076,22803,3043,4798,1337,35336,3444,28486,2752,2789,1073,2089,820,700,465,4061,1711,3416,1581,645,453,189959,8949,38601,4123,48516,4300,17010,2651,31506,3135,102842,6543,56167,4213,46675,4734,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,887055,1266,845089,3919,13458,1867,9859,1669,3599,898,28508,2911,24617,2759,3891,874,456204,8048,437507,8163,3670,872,2718,731,952,404,15027,1890,13818,1783,1209,479,406707,7901,393015,7663,7061,1548,5612,1427,1449,563,6631,1246,5528,1196,1103,432,6918,1095,6022,1078,544,246,544,246,0,228,352,226,352,226,0,228,17226,1971,8545,1194,2183,902,985,557,1198,559,6498,1482,4919,1417,1579,554,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1640024,1217,1491321,5032,98211,3704,44744,3359,53467,2892,50492,3277,30450,2869,20042,2509,1048704,9625,1016304,10393,21028,2083,15221,1810,5807,1079,11372,1659,9475,1591,1897,481,482050,9025,453436,9073,21785,2529,16415,2078,5370,1139,6829,1294,5816,1181,1013,371,11078,1498,9270,1380,1196,589,807,390,389,298,612,313,497,281,115,136,98192,3928,12311,1728,54202,2903,12301,1801,41901,2690,31679,2610,14662,1928,17017,2445,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
