GEO_ID,B19325_001E,B19325_001M,B19325_002E,B19325_002M,B19325_003E,B19325_003M,B19325_004E,B19325_004M,B19325_005E,B19325_005M,B19325_006E,B19325_006M,B19325_007E,B19325_007M,B19325_008E,B19325_008M,B19325_009E,B19325_009M,B19325_010E,B19325_010M,B19325_011E,B19325_011M,B19325_012E,B19325_012M,B19325_013E,B19325_013M,B19325_014E,B19325_014M,B19325_015E,B19325_015M,B19325_016E,B19325_016M,B19325_017E,B19325_017M,B19325_018E,B19325_018M,B19325_019E,B19325_019M,B19325_020E,B19325_020M,B19325_021E,B19325_021M,B19325_022E,B19325_022M,B19325_023E,B19325_023M,B19325_024E,B19325_024M,B19325_025E,B19325_025M,B19325_026E,B19325_026M,B19325_027E,B19325_027M,B19325_028E,B19325_028M,B19325_029E,B19325_029M,B19325_030E,B19325_030M,B19325_031E,B19325_031M,B19325_032E,B19325_032M,B19325_033E,B19325_033M,B19325_034E,B19325_034M,B19325_035E,B19325_035M,B19325_036E,B19325_036M,B19325_037E,B19325_037M,B19325_038E,B19325_038M,B19325_039E,B19325_039M,B19325_040E,B19325_040M,B19325_041E,B19325_041M,B19325_042E,B19325_042M,B19325_043E,B19325_043M,B19325_044E,B19325_044M,B19325_045E,B19325_045M,B19325_046E,B19325_046M,B19325_047E,B19325_047M,B19325_048E,B19325_048M,B19325_049E,B19325_049M,B19325_050E,B19325_050M,B19325_051E,B19325_051M,B19325_052E,B19325_052M,B19325_053E,B19325_053M,B19325_054E,B19325_054M,B19325_055E,B19325_055M,B19325_056E,B19325_056M,B19325_057E,B19325_057M,B19325_058E,B19325_058M,B19325_059E,B19325_059M,B19325_060E,B19325_060M,B19325_061E,B19325_061M,B19325_062E,B19325_062M,B19325_063E,B19325_063M,B19325_064E,B19325_064M,B19325_065E,B19325_065M,B19325_066E,B19325_066M,B19325_067E,B19325_067M,B19325_068E,B19325_068M,B19325_069E,B19325_069M,B19325_070E,B19325_070M,B19325_071E,B19325_071M,B19325_072E,B19325_072M,B19325_073E,B19325_073M,B19325_074E,B19325_074M,B19325_075E,B19325_075M,B19325_076E,B19325_076M,B19325_077E,B19325_077M,B19325_078E,B19325_078M,B19325_079E,B19325_079M,B19325_080E,B19325_080M,B19325_081E,B19325_081M,B19325_082E,B19325_082M,B19325_083E,B19325_083M,B19325_084E,B19325_084M,B19325_085E,B19325_085M,B19325_086E,B19325_086M,B19325_087E,B19325_087M,B19325_088E,B19325_088M,B19325_089E,B19325_089M,B19325_090E,B19325_090M,B19325_091E,B19325_091M,B19325_092E,B19325_092M,B19325_093E,B19325_093M,B19325_094E,B19325_094M,B19325_095E,B19325_095M,NAME,B19325_001EA,B19325_001MA,B19325_002EA,B19325_002MA,B19325_003EA,B19325_003MA,B19325_004EA,B19325_004MA,B19325_005MA,B19325_005EA,B19325_006MA,B19325_006EA,B19325_007EA,B19325_007MA,B19325_008EA,B19325_008MA,B19325_009EA,B19325_009MA,B19325_010MA,B19325_010EA,B19325_011MA,B19325_011EA,B19325_012EA,B19325_012MA,B19325_013EA,B19325_013MA,B19325_014EA,B19325_014MA,B19325_015EA,B19325_015MA,B19325_016MA,B19325_016EA,B19325_017MA,B19325_017EA,B19325_018EA,B19325_018MA,B19325_019EA,B19325_019MA,B19325_020EA,B19325_020MA,B19325_021MA,B19325_021EA,B19325_022MA,B19325_022EA,B19325_023EA,B19325_023MA,B19325_024EA,B19325_024MA,B19325_025EA,B19325_025MA,B19325_026MA,B19325_026EA,B19325_027MA,B19325_027EA,B19325_028MA,B19325_028EA,B19325_029EA,B19325_029MA,B19325_030EA,B19325_030MA,B19325_031MA,B19325_031EA,B19325_032MA,B19325_032EA,B19325_033EA,B19325_033MA,B19325_034EA,B19325_034MA,B19325_035EA,B19325_035MA,B19325_036EA,B19325_036MA,B19325_037MA,B19325_037EA,B19325_038EA,B19325_038MA,B19325_039MA,B19325_039EA,B19325_040EA,B19325_040MA,B19325_041EA,B19325_041MA,B19325_042MA,B19325_042EA,B19325_043MA,B19325_043EA,B19325_044EA,B19325_044MA,B19325_045EA,B19325_045MA,B19325_046EA,B19325_046MA,B19325_047EA,B19325_047MA,B19325_048MA,B19325_048EA,B19325_049MA,B19325_049EA,B19325_050MA,B19325_050EA,B19325_051EA,B19325_051MA,B19325_052EA,B19325_052MA,B19325_053EA,B19325_053MA,B19325_054MA,B19325_054EA,B19325_055MA,B19325_055EA,B19325_056EA,B19325_056MA,B19325_057EA,B19325_057MA,B19325_058EA,B19325_058MA,B19325_059EA,B19325_059MA,B19325_060MA,B19325_060EA,B19325_061MA,B19325_061EA,B19325_062EA,B19325_062MA,B19325_063EA,B19325_063MA,B19325_064EA,B19325_064MA,B19325_065MA,B19325_065EA,B19325_066MA,B19325_066EA,B19325_067EA,B19325_067MA,B19325_068EA,B19325_068MA,B19325_069EA,B19325_069MA,B19325_070EA,B19325_070MA,B19325_071MA,B19325_071EA,B19325_072MA,B19325_072EA,B19325_073EA,B19325_073MA,B19325_074EA,B19325_074MA,B19325_075EA,B19325_075MA,B19325_076MA,B19325_076EA,B19325_077MA,B19325_077EA,B19325_078EA,B19325_078MA,B19325_079EA,B19325_079MA,B19325_080EA,B19325_080MA,B19325_081MA,B19325_081EA,B19325_082MA,B19325_082EA,B19325_083MA,B19325_083EA,B19325_084EA,B19325_084MA,B19325_085EA,B19325_085MA,B19325_086MA,B19325_086EA,B19325_087MA,B19325_087EA,B19325_088EA,B19325_088MA,B19325_089EA,B19325_089MA,B19325_090EA,B19325_090MA,B19325_091EA,B19325_091MA,B19325_092MA,B19325_092EA,B19325_093EA,B19325_093MA,B19325_094MA,B19325_094EA,B19325_095EA,B19325_095MA,state
0400000US01,3682816,2732,1758307,3104,815451,10213,0,265,815451,10213,2031,669,1204,508,4723,1197,6138,1290,21979,2207,16460,2021,30742,2781,25140,2288,42350,3567,26447,2944,73266,4176,83112,4743,62391,3809,62559,3952,45904,3558,58028,4067,65171,3538,44131,2871,64432,3236,79243,4137,942856,9977,156577,5955,786279,10552,93415,4888,59225,4045,82289,4123,71956,4402,71818,4165,47059,3317,43452,3169,29985,2665,32984,2620,22916,2110,45061,3267,38608,2570,27886,2584,22707,2316,17197,1992,16625,1817,19450,1947,11924,1819,14283,1829,17439,1725,1924509,3452,569354,8649,0,265,569354,8649,609,338,927,511,3989,1002,9692,1539,27037,2927,25754,2691,42298,3812,33427,2592,50790,3691,31080,2505,70818,4685,59863,4413,44572,3210,36872,2329,27350,2795,26675,2347,27631,2683,17404,1995,19151,1968,13415,1516,1355155,9257,286105,8319,1069050,11286,136599,5445,110913,5558,182196,6420,130482,6095,116408,5315,69972,4205,60534,3500,38086,2606,39953,2720,24708,2185,38584,2482,27783,2337,22634,2279,21490,1927,12657,1478,9792,1602,9840,1339,4202,868,5252,1029,6965,1314,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,524378,1179,268702,1496,113520,3450,0,235,113520,3450,631,344,144,177,791,491,431,306,1158,433,713,383,3039,923,1378,491,4313,1252,3381,1243,7996,1776,7548,1392,6535,1253,9559,1638,7516,1390,7310,1298,11135,1600,8719,1255,16101,1979,15122,1745,155182,3694,6529,1312,148653,3703,22470,1902,11592,1680,9188,1585,8588,1513,9367,1423,8184,1522,6304,1335,3699,789,5969,1256,4715,1013,7356,1446,7157,1430,5267,816,6129,1286,4299,842,4542,990,7383,1255,5544,1067,5564,897,5336,892,255676,1636,78344,3473,0,235,78344,3473,129,121,254,206,503,248,1108,751,1139,506,2145,1056,2291,831,1807,607,3216,704,4302,1153,7626,1488,8027,1376,8645,1494,8154,1292,4710,1083,5591,1181,6544,1089,4865,1270,4583,905,2705,728,177332,3810,15904,1970,161428,3764,35210,2776,15575,2356,14629,2049,10030,1417,14433,1513,8738,1400,6864,1116,6254,1289,6270,1136,3642,917,7726,1226,5876,1018,4411,887,4273,946,3521,762,3875,1142,3792,1027,2652,733,1740,504,1917,525,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,4806252,1626,2391494,1991,1152537,11388,0,291,1152537,11388,1998,714,1980,1068,7298,1572,7913,1781,30626,3246,26457,2693,48283,4660,34035,3688,60949,3958,44861,3725,94780,6214,104079,6031,96052,6044,84008,4782,63560,4809,71178,4236,88649,4247,59104,4169,100273,4948,126454,5254,1238957,11539,215493,7053,1023464,12263,113953,5300,66800,4864,78382,5344,65390,4368,77004,4473,52339,4128,59949,4320,45269,3087,49115,3961,32396,2857,65698,4104,55355,3519,47004,3576,35616,2864,27665,2102,25880,2699,32162,2549,24006,2526,28030,2572,41451,3112,2414758,1720,737854,10922,0,291,737854,10922,1061,571,1111,485,7862,1625,6594,1408,27067,3168,21699,2340,43226,3823,28683,3017,45393,3925,39212,3825,78462,5006,83307,4707,67557,4722,56757,4145,41496,3141,41419,3293,46497,3440,31489,2636,38894,3232,30068,2606,1676904,10917,420860,9485,1256044,10267,142906,6294,111931,4801,168355,7254,124211,5677,134049,6590,77972,5056,74685,4737,53082,3734,50703,4378,35125,2844,61100,3757,52578,3866,36057,2753,28651,2660,22240,2228,18157,1811,23329,2310,12591,1478,14552,1773,13770,1519,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,2237108,2323,1083858,2899,487881,7593,0,257,487881,7593,1043,467,1751,686,3284,911,4110,1020,12776,2084,10433,1917,22849,2484,21115,2570,32712,2844,21247,2245,47194,3507,54559,3713,37385,2714,38698,3129,30302,2453,29733,2372,32786,2920,20918,1834,29963,2191,35023,2076,595977,7546,90898,4488,505079,7788,54945,4085,35901,3166,50992,3892,44286,3150,53957,3179,31509,2518,28723,2552,20029,1946,25287,2395,16956,2224,28133,2385,24419,2242,17392,1708,16166,2125,11002,1815,8969,1503,11648,1472,7961,1259,7999,1126,8805,1160,1153250,2475,346120,7668,0,257,346120,7668,753,378,851,548,3346,831,4411,967,18692,2155,15568,1842,28595,2700,24974,2436,30921,2969,23348,2299,44039,3151,40163,3206,24567,2098,23006,2576,14654,1926,13110,1744,13379,1632,8885,1320,7711,1298,5147,1095,807130,7480,152138,4920,654992,6801,87722,4149,70172,3769,106364,4222,82578,4107,70944,3740,42837,3142,37034,2744,26152,1960,23312,2245,14393,1790,22296,1950,17469,1871,12098,1436,12404,1512,7958,1355,6207,1160,6119,1194,2655,842,3182,745,3096,697,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,28569779,3305,14185501,4738,6685796,29782,0,289,6685796,29782,10644,1564,8530,1483,39560,3614,44472,4421,176848,7914,158033,7705,273464,11191,221227,8560,323223,11544,243415,9570,435409,13327,473840,11770,425032,12991,442627,8939,331655,10114,392995,10393,530341,10355,419709,12665,679252,13184,1055520,13846,7499705,29993,1537219,15949,5962486,28747,598898,12306,400933,11343,425878,11037,487034,12772,554767,12637,295734,8640,315155,8778,225300,6938,257070,8769,188585,6388,317285,8440,285451,7377,216736,6313,207109,7108,150970,5460,150116,5122,202818,6183,149073,5464,224614,7266,308960,6384,14384278,4184,4195675,25486,0,289,4195675,25486,8482,1699,10093,1398,38021,3375,46605,3733,163163,8491,135076,7611,189944,7229,151092,6914,229000,9753,166376,6701,341693,10483,369400,11327,330968,11188,308754,8283,240709,6794,240506,8823,329252,9573,235865,8991,331368,9439,329308,9082,10188603,25645,2777187,26479,7411416,28017,815545,12136,632921,11669,824322,13972,816330,13920,835532,13522,403122,10285,405026,10135,274688,8628,299947,8267,213135,6843,340759,9122,288971,7679,213179,6196,174296,6458,132291,4974,132988,5071,180064,6661,130077,5131,154636,5790,143587,6590,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,3778016,2360,1893890,2244,966094,10782,0,271,966094,10782,2289,828,1735,624,5496,1380,9031,1474,22157,2873,14029,2510,25369,3143,20366,2629,43217,3536,28557,3321,69185,5044,76777,4177,72934,4211,74260,4496,52559,3727,64276,4080,85647,4293,64048,3972,99393,4045,134769,4652,927796,10426,122688,5423,805108,10871,90783,4048,57006,3664,60140,4191,48849,3159,60681,3996,35885,2958,42741,3831,31784,2750,38308,3047,27182,2447,47370,4070,45233,3348,32112,2761,31249,2537,21725,2169,18223,1741,27275,2121,20672,1983,29102,2455,38788,2835,1884126,2320,611814,9325,0,271,611814,9325,1586,619,1955,629,6489,1373,6467,1364,20143,2486,12973,2011,21877,2842,18291,2043,35166,3027,29100,2845,56512,4512,71356,4233,53652,3744,51392,3142,38351,2686,40177,3087,46874,3198,30573,2665,38117,2825,30763,2394,1272312,9739,264770,8472,1007542,11199,127106,5435,90833,4537,114634,4701,92064,4552,100452,4314,55282,3783,58508,3071,41557,2782,48068,2930,29658,2298,49941,3381,45854,2965,30153,2456,27180,2242,19387,2207,14936,1675,22699,2095,11425,1429,13810,1573,13995,1790,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,2839111,909,1365379,1595,682788,8252,0,269,682788,8252,1389,690,1295,517,2734,791,2568,771,6333,1490,5609,1288,11617,2150,9629,2042,20829,2663,9951,1564,42338,3449,47175,3757,41766,3380,50796,3519,37438,2963,51839,3737,69194,3959,56552,3993,82082,4043,131654,4923,682591,8148,99956,3860,582635,8409,65084,3724,40575,2893,43203,3595,34047,2838,43088,3291,30058,2466,28323,2758,23051,2253,25179,2311,18670,1999,31701,2450,30413,2617,24903,2718,18879,2193,16742,2002,16013,1896,21851,1895,15301,1831,22860,2010,32694,2186,1473732,1492,462411,7328,0,269,462411,7328,718,434,1071,450,2478,703,2737,934,5159,1154,5420,1122,12131,2106,10067,1712,20765,2266,13650,2010,40663,3223,45700,3379,41795,2600,42492,3460,30213,3045,36751,2797,45154,2796,31445,2704,41025,3435,32977,2562,1011321,7557,178798,5605,832523,7855,94126,3616,62589,3371,90436,4395,68187,3687,82182,4263,50897,3309,52422,2996,36610,2844,42738,2823,26142,2314,44133,3229,36165,2689,25681,2134,21362,2178,15172,2063,16419,1717,21141,2253,15297,1849,16347,1791,14477,1587,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,685569,860,327645,760,161690,4073,0,261,161690,4073,173,160,53,102,1167,732,473,321,2443,856,2104,777,4388,1242,3281,923,7199,1296,3239,940,9291,1718,15254,2017,12284,1695,13261,1457,11191,1744,12755,1630,16665,2221,10717,1508,15837,2014,19915,1848,165955,4143,22911,2216,143044,3990,15794,1749,10607,1396,10375,1587,6646,1316,11681,1899,7108,1319,6557,1169,5734,1021,6779,1160,5580,1102,9695,1295,8030,1409,7099,1160,6240,1112,4635,897,3407,784,4410,819,3917,906,4272,767,4478,992,357924,679,121876,4556,0,261,121876,4556,282,217,155,175,1002,485,920,471,1980,747,2410,797,4965,1323,2421,681,6671,1679,7566,1417,13765,2180,14011,1806,12508,1694,12247,1776,8142,1198,6255,1049,8790,1315,5860,918,6416,1140,5510,1059,236048,4529,44674,2575,191374,4541,24241,2384,15244,1928,24437,2159,17915,1844,18280,1749,10604,1582,11972,1563,9473,1483,9164,1354,6961,1333,8415,1357,7220,1228,6153,956,3704,829,3485,827,4024,1090,4288,950,2466,600,1707,476,1621,445,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,486138,487,224285,635,106209,3582,0,292,106209,3582,108,131,151,184,266,235,282,220,1692,782,749,398,2851,1082,1728,761,5089,1211,3465,1180,7988,1764,7489,1461,7963,1643,7297,1617,4679,1088,5516,1233,6256,1257,5770,1210,11975,1596,24895,1967,118076,3720,24365,2396,93711,4053,12985,1967,8802,1640,10175,1761,5643,1304,6030,1170,3650,926,4090,973,3345,968,2829,710,2458,757,5607,1296,3906,950,2175,713,2415,638,2817,790,2890,868,2935,959,1140,456,3215,778,6604,1169,261853,537,101393,3495,0,292,101393,3495,149,181,0,292,894,422,777,566,1051,613,1278,635,1992,670,2392,939,3910,1098,2560,684,7408,1640,6773,1269,5791,1196,8480,1591,7290,1470,8144,1473,8913,1446,6400,1150,11646,1771,15545,1554,160460,3576,26023,2670,134437,4260,19109,1950,14665,2339,15631,1765,9163,1566,9952,1626,5446,938,6783,1191,4452,988,4988,1011,3911,1057,5144,1180,6460,1359,5483,1256,4685,965,2743,695,2545,626,2913,625,2350,653,3795,886,4219,772,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,14789121,3369,7188654,6147,3354153,22676,0,300,3354153,22676,4139,1108,3137,988,17899,2525,23955,2788,80946,6443,66051,4721,145241,6574,117759,7812,197264,8932,135743,7838,306939,10452,322664,9425,262404,9888,248702,9516,182297,8464,212987,7732,242027,7998,178632,7099,247358,7977,358009,9460,3834501,22221,624285,11620,3210216,20499,279994,9396,193338,7250,263938,8737,215582,7891,269440,8911,170353,6552,195377,7181,135966,5453,159157,6155,111731,4266,203874,6745,176368,6073,134142,5725,116225,4635,86220,4484,84547,3764,104829,5122,67435,4085,93789,4360,147911,6094,7600467,5678,2380352,21077,0,300,2380352,21077,3631,1071,3958,1213,22029,2826,28754,2996,93639,5511,85099,5200,139444,7292,107506,6073,184520,7870,124431,5556,280569,9370,281731,9513,207196,7792,172387,7012,122016,5594,114949,5885,136184,6130,80863,3797,102103,4994,89343,4529,5220115,21406,1128507,16127,4091608,21497,397479,9998,357655,10619,603596,13708,430409,11205,450503,11141,258647,8722,249799,7967,174618,7100,165773,6053,115748,5268,195441,6637,160281,6071,116679,5564,97063,5138,62195,3909,57716,3299,65381,4064,37754,2599,42706,2965,52165,3347,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
