GEO_ID,B22002_001E,B22002_001M,B22002_002E,B22002_002M,B22002_003E,B22002_003M,B22002_004E,B22002_004M,B22002_005E,B22002_005M,B22002_006E,B22002_006M,B22002_007E,B22002_007M,B22002_008E,B22002_008M,B22002_009E,B22002_009M,B22002_010E,B22002_010M,B22002_011E,B22002_011M,B22002_012E,B22002_012M,B22002_013E,B22002_013M,B22002_014E,B22002_014M,B22002_015E,B22002_015M,B22002_016E,B22002_016M,B22002_017E,B22002_017M,B22002_018E,B22002_018M,B22002_019E,B22002_019M,B22002_020E,B22002_020M,B22002_021E,B22002_021M,B22002_022E,B22002_022M,B22002_023E,B22002_023M,B22002_024E,B22002_024M,B22002_025E,B22002_025M,B22002_026E,B22002_026M,B22002_027E,B22002_027M,NAME,B22002_001EA,B22002_001MA,B22002_002EA,B22002_002MA,B22002_003EA,B22002_003MA,B22002_004MA,B22002_004EA,B22002_005MA,B22002_005EA,B22002_006EA,B22002_006MA,B22002_007EA,B22002_007MA,B22002_008EA,B22002_008MA,B22002_009MA,B22002_009EA,B22002_010MA,B22002_010EA,B22002_011MA,B22002_011EA,B22002_012EA,B22002_012MA,B22002_013EA,B22002_013MA,B22002_014EA,B22002_014MA,B22002_015MA,B22002_015EA,B22002_016MA,B22002_016EA,B22002_017EA,B22002_017MA,B22002_018EA,B22002_018MA,B22002_019EA,B22002_019MA,B22002_020MA,B22002_020EA,B22002_021MA,B22002_021EA,B22002_022MA,B22002_022EA,B22002_023EA,B22002_023MA,B22002_024EA,B22002_024MA,B22002_025MA,B22002_025EA,B22002_026MA,B22002_026EA,B22002_027MA,B22002_027EA,state
0400000US13,3376763,13781,272688,8255,172702,7528,43467,3690,126950,7139,13552,1959,113398,6839,2285,859,99986,4985,13249,1701,22407,2396,3909,956,18498,2088,64330,4292,3104075,14605,1080305,13698,743840,12047,325097,9683,79727,4506,245370,8238,11368,1871,2023770,15373,838823,12565,182861,6114,67795,3842,115066,4548,1002086,14029,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,432632,4384,28383,2653,14813,2281,5672,1303,9026,1873,911,502,8115,1795,115,152,13570,1677,2310,704,3436,974,487,294,2949,900,7824,1237,404249,4533,134312,4206,97463,4137,35708,2892,11466,1535,24242,2398,1141,511,269937,5060,117280,4182,30207,2218,11402,1597,18805,1653,122450,4430,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,548555,3560,33287,2745,20483,2407,8473,1146,11262,1818,1850,788,9412,1687,748,596,12804,1638,1816,574,1777,656,617,378,1160,553,9211,1488,515268,3962,176658,4644,137541,4963,37663,3207,12792,1714,24871,2523,1454,722,338610,5228,166165,4060,17989,1787,6302,1162,11687,1489,154456,4794,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,4724252,12168,373776,10544,223895,8307,61432,3755,160240,6971,19676,2560,140564,6237,2223,808,149881,5810,19774,1862,33201,2754,8663,1672,24538,2443,96906,4630,4350476,16029,1437357,14339,1069921,13066,355945,9641,91434,4790,264511,7879,11491,1737,2913119,15472,1204324,12038,241505,6808,83749,4470,157756,5411,1467290,14332,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,2435274,11216,204924,7391,121226,6207,34827,2898,84062,5303,13003,2111,71059,4909,2337,821,83698,4351,11365,1674,13425,1883,2367,738,11058,1581,58908,3155,2230350,12055,718042,9945,517779,8511,192434,7075,59344,4353,133090,6033,7829,1366,1512308,12031,684654,6566,106485,4808,37838,3046,68647,4009,721169,11033,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1208765,6039,89273,3894,52580,3053,16862,1915,34884,2528,5605,1097,29279,2244,834,452,36693,2414,4770,760,4364,985,851,485,3513,884,27559,2150,1119492,6772,334178,6008,255702,5541,74698,3979,23131,2243,51567,3535,3778,864,785314,6556,364000,5578,41690,2509,15480,1586,26210,2122,379624,6079,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1088288,6040,70750,3950,40635,2882,14898,2146,25366,2519,3938,963,21428,2226,371,405,30115,2734,3943,1027,3834,880,934,494,2900,729,22338,2403,1017538,7136,330644,7031,243141,6903,83341,4321,23103,2196,60238,3469,4162,1179,686894,8245,309707,5949,40323,2687,13015,1699,27308,2236,336864,7518,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1651911,8409,209327,6718,115581,5271,42121,3354,71772,4369,8579,1510,63193,3968,1688,854,93746,4879,17158,1895,14840,1909,3551,1086,11289,1498,61748,4151,1442584,10006,435230,7191,322762,7229,107905,5106,30112,2840,77793,4663,4563,1415,1007354,8020,450463,7553,79383,4356,26118,2838,53265,3079,477508,9364,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1564978,7812,367263,7920,193451,6049,85813,3853,105922,4927,12399,1915,93523,4617,1716,573,173812,5891,61093,3372,30263,2336,6994,1365,23269,2142,82456,4835,1197715,10330,363505,8315,252161,6755,108164,5610,27529,2852,80635,4873,3180,903,834210,10879,349329,8117,79823,4311,25594,2616,54229,3619,405058,9994,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,548247,3968,67317,3504,31692,2588,10423,1678,20136,2184,4657,1239,15479,1790,1133,526,35625,2971,5943,1084,4010,935,892,319,3118,871,25672,2393,480930,4814,135288,3804,97778,3287,35516,2423,10786,1326,24730,2098,1994,715,345642,5687,162828,3776,21680,2337,7283,1235,14397,1757,161134,4937,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2089031,6574,101102,5651,59723,5225,11633,1844,47448,4458,6563,1625,40885,4025,642,478,41379,3382,5884,1106,9785,1609,2545,758,7240,1377,25710,2633,1987929,8156,684410,11271,472869,9129,205552,7201,49174,3743,156378,6270,5989,1426,1303519,11331,527710,8404,124774,5454,38824,3141,85950,4108,651035,11061,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,2446485,10151,158348,5249,79325,4257,16182,2055,62247,3862,5367,1463,56880,3634,896,523,79023,3464,7269,1588,13291,1863,3346,794,9945,1688,58463,3572,2288137,10671,712839,11715,533812,9789,173347,7185,42964,3488,130383,6715,5680,1174,1575298,12977,618521,8917,141304,5985,48410,3540,92894,4191,815473,11651,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,3869117,11246,377514,8018,211589,6701,57630,4004,150207,5686,19414,2204,130793,5372,3752,748,165925,6485,24940,2287,32131,2729,7771,1342,24360,2192,108854,5251,3491603,13341,1089442,11904,802247,11628,274860,6430,78069,3645,196791,6101,12335,1629,2402161,12670,1053871,10657,183315,5190,60224,3774,123091,4109,1164975,13201,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2042297,7113,101402,4093,59524,3235,15436,1804,42822,3316,6539,1348,36283,2929,1266,543,41878,2701,3662,780,4792,963,1450,620,3342,725,33424,2528,1940895,7041,620459,7250,468825,7077,145344,5079,45417,2839,99927,4148,6290,1261,1320436,8571,576776,7201,72794,3635,26881,2034,45913,2896,670866,8321,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1075521,7501,186727,6848,106890,5242,34101,3054,71284,4171,7941,1636,63343,4259,1505,700,79837,4509,22116,2079,15456,1850,3314,893,12142,1735,42265,3316,888794,8508,294607,7858,192365,6368,100438,5964,21346,3030,79092,4535,1804,733,594187,7612,249067,6508,57161,4135,19071,2394,38090,3192,287959,6871,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2305027,10294,239092,8028,135248,6363,43286,3454,89501,5239,10529,1757,78972,4524,2461,811,103844,4597,15158,1905,17926,1874,4920,1053,13006,1654,70760,3842,2065935,11584,633933,10224,465811,8560,161804,5903,43184,3712,118620,5314,6318,1288,1432002,11248,630004,10060,95370,4003,32098,2671,63272,3277,706628,9908,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,372190,3596,28942,2360,14603,2037,5646,1119,8604,1623,1458,593,7146,1418,353,340,14339,1558,1340,317,2052,650,652,472,1400,523,10947,1535,343248,3781,97604,3588,76223,3578,21036,2002,7065,1251,13971,1752,345,271,245644,3537,114136,2987,11375,1406,3794,880,7581,1038,120133,3957,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,700888,4044,47769,2690,28833,2236,8640,1428,19598,1858,2084,626,17514,1793,595,418,18936,1974,1221,374,2327,669,770,350,1557,601,15388,1995,653119,4846,206675,4574,161488,3951,43553,2606,13268,1507,30285,2346,1634,643,446444,5262,199703,4198,25878,2190,9826,1466,16052,1679,220863,5284,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,936828,5750,36069,3274,20309,2294,5708,1195,14326,2133,1984,711,12342,2102,275,244,15760,2076,1894,588,2538,699,625,423,1913,599,11328,1772,900759,5952,305638,7529,203424,5423,99585,5546,36016,3613,63569,4128,2629,857,595121,7656,232815,5194,52059,3397,21201,2002,30858,2718,310247,7507,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,504503,4403,23127,2346,11440,1796,3122,827,8116,1563,1467,578,6649,1425,202,149,11687,1594,1404,579,1067,372,166,166,901,329,9216,1395,481376,4511,151291,4166,112581,3548,37116,3217,11562,1690,25554,2781,1594,549,330085,5259,150828,4963,21275,2162,8396,1623,12879,1711,157982,4478,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,3135490,10908,125306,5975,72030,4321,18818,2294,52963,3865,5300,1419,47663,3690,249,224,53276,3677,8055,1327,12311,1851,2768,886,9543,1719,32910,2954,3010184,12281,1074642,12858,790885,11096,276235,8747,68064,4732,208171,7004,7522,1593,1935542,12829,813582,8561,207555,5914,68584,4336,138971,4330,914405,11910,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,726033,5057,63047,4381,42654,3814,13991,2321,27440,3122,3710,1143,23730,2741,1223,638,20393,2149,3431,851,2896,768,645,460,2251,660,14066,1859,662986,5711,208753,5440,142407,4910,64495,3809,21316,2215,43179,3303,1851,694,454233,5907,185547,4896,37223,2993,14295,2040,22928,1905,231463,6170,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,7088376,16391,681594,13943,331853,9598,85695,5193,241864,8318,24631,3039,217233,8121,4294,1377,349741,9640,53745,3379,60065,3879,12036,1833,48029,3645,235931,7945,6406782,18697,2030425,18354,1414346,17006,599101,11163,147758,6540,451343,9528,16978,2258,4376357,21812,1646580,15375,472545,9298,154023,6109,318522,7464,2257232,21052,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,3454068,13312,304554,7832,178070,6322,48367,4068,127498,5371,14617,2343,112881,5270,2205,892,126484,5117,18589,2028,22868,2463,4088,1015,18780,2213,85027,4117,3149514,13846,992576,12978,701671,12438,281532,8915,72416,5346,209116,6998,9373,1795,2156938,15735,938213,11695,171718,6838,57686,3645,114032,5461,1047007,14916,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,272352,2425,16975,1851,8672,1393,2924,756,5719,1142,547,347,5172,1099,29,28,8303,1202,740,279,506,248,105,110,401,215,7057,1125,255377,2850,71541,2477,55646,2461,15010,1541,4433,985,10577,1352,885,599,183836,3210,79045,2954,9432,1537,4230,1081,5202,1061,95359,3564,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,4499506,13030,417221,9597,241369,7649,64894,4308,172551,5979,19908,2338,152643,5771,3924,1007,175852,6195,25376,2272,27162,2053,7102,1364,20060,1749,123314,5298,4082285,16037,1239794,15190,886807,12929,338018,8109,92211,4574,245807,6940,14969,2319,2842491,17440,1225068,11492,213485,6411,68588,4266,144897,5712,1403938,16127,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1385300,8701,145576,4790,89220,4064,29888,2323,57848,3457,9943,1543,47905,3125,1484,689,56356,3326,8073,1185,9402,1530,2613,833,6789,1170,38881,2659,1239724,8728,385624,8228,278152,7059,103802,4875,30489,2669,73313,4291,3670,1005,854100,9261,383308,5728,56613,3064,20073,2052,36540,2719,414179,8278,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1449662,7388,154726,6269,77890,4204,25845,2729,50594,3509,10382,2041,40212,3285,1451,653,76836,4743,11751,1726,11053,1507,2384,797,8669,1368,54032,4354,1294936,8159,374438,8433,277396,7282,93430,5366,30497,2742,62933,4171,3612,1158,920498,8031,404053,6809,52949,3934,16899,2414,36050,2915,463496,8458,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,4845603,12498,359597,8243,191166,6800,48065,3300,140353,5994,18984,2558,121369,5585,2748,911,168431,6060,20592,1990,30773,2876,7395,1702,23378,2341,117066,5044,4486006,12713,1307555,13175,957603,11766,336411,8615,93317,4601,243094,7243,13541,1702,3178451,15355,1375863,11889,264675,6262,85337,4331,179338,5261,1537913,13464,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,405627,3350,24388,2179,14404,1658,2934,827,10959,1624,1575,738,9384,1522,511,341,9984,1426,1178,514,1945,694,338,303,1607,630,6861,1180,381239,3865,115628,3528,79784,3815,35407,2955,7316,1431,28091,2563,437,355,265611,4771,106798,3820,23347,2251,7927,1321,15420,1975,135466,4873,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1656978,10079,165344,5756,99514,4671,22275,2299,75737,4168,6127,1329,69610,3915,1502,792,65830,3778,8310,1224,14631,1830,2375,663,12256,1738,42889,3038,1491634,10206,468087,8002,320087,7741,144217,6470,32926,3777,111291,5333,3783,1019,1023547,8242,447524,7648,89943,4578,30098,2722,59845,3810,486080,8552,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,312477,2799,22515,2133,12095,1599,3325,886,8743,1263,2377,734,6366,1007,27,44,10420,1484,1007,449,1002,464,245,154,757,422,8411,1251,289962,3376,86451,2933,66398,3035,18951,1917,4984,831,13967,1903,1102,549,203511,3373,95481,2576,11057,1066,4359,854,6698,850,96973,3060,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,2375123,11752,293017,7922,170026,6414,51366,3490,115680,5649,17600,2376,98080,5261,2980,861,122991,5268,17973,2206,23077,2297,6208,1355,16869,1874,81941,4438,2082106,12360,637323,9251,462779,9420,167759,5382,45293,3737,122466,5175,6785,1402,1444783,12350,645987,9582,112395,5442,38186,3443,74209,3995,686401,12314,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
