GEO_ID,B18044_001E,B18044_001M,B18044_002E,B18044_002M,B18044_003E,B18044_003M,B18044_004E,B18044_004M,B18044_005E,B18044_005M,B18044_006E,B18044_006M,B18044_007E,B18044_007M,NAME,B18044_001MA,B18044_001EA,B18044_002MA,B18044_002EA,B18044_003MA,B18044_003EA,B18044_004EA,B18044_004MA,B18044_005MA,B18044_005EA,B18044_006MA,B18044_006EA,B18044_007MA,B18044_007EA,state
0400000US01,24438,416,15481,2517,17858,5627,13945,3649,24534,409,30805,262,18930,471,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,29979,1168,16413,20887,28141,6999,4259,10318,30077,999,36486,1052,23958,1167,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,27365,257,16290,2364,18327,3832,13167,3339,27432,273,31647,284,22874,445,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,22209,226,11044,1282,11701,1151,9060,5393,22330,225,27565,543,17988,405,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,29822,214,17447,2080,20407,1914,15407,2016,29926,204,34579,327,24197,214,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,29688,448,16203,3163,18352,5778,14093,4075,29799,429,35126,402,23605,435,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,34321,609,20193,5816,21045,3463,16901,5911,34486,610,41638,438,27644,666,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,30898,513,23245,4650,26149,8516,21377,4307,30981,516,36633,952,25864,828,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,36701,984,5993,5599,4885,16109,6029,5136,36830,1005,39419,1917,35220,1780,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,26569,145,16356,1499,17939,2804,14733,3400,26624,146,31068,169,22318,139,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US13,26996,199,15707,1412,15253,5999,15836,1083,27064,202,31905,216,22217,248,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,30150,558,12746,2921,12383,8427,12973,3288,30214,525,35315,825,25915,649,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,23541,479,15393,8699,18338,14717,11907,8650,23602,479,29451,758,17325,434,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,29604,273,16954,1567,20565,3576,14408,2447,29734,272,36078,232,23054,327,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,26477,197,15553,2756,17369,3604,12420,3270,26551,201,32751,384,20852,238,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,25310,216,10634,2225,9204,3725,11530,2886,25387,214,30864,297,20446,263,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,25684,278,11465,2154,13977,5602,7259,4821,25762,274,31401,333,20387,317,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,24901,314,15265,5057,20114,4524,11261,4441,24990,285,30666,331,20200,296,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,23334,385,11807,2035,14606,4915,8117,3569,23478,396,31358,279,17165,290,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,25180,344,11732,7506,15929,9696,8183,5259,25247,343,30884,451,20512,426,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,35657,310,20384,4126,20524,8189,20249,4686,35751,307,41523,358,30482,309,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,32799,452,14319,2902,22888,9479,11453,1603,32961,447,41056,272,26782,353,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,27002,181,13245,2277,14327,3602,12301,2598,27095,183,34857,499,21070,181,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,30221,144,9103,1921,10248,1642,7297,1940,30331,144,36624,295,24058,359,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,22221,260,9244,3565,14529,5604,6614,1436,22348,264,27646,706,17740,493,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,25399,207,11202,1621,13841,4387,9559,1908,25489,206,31050,245,20803,251,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,21408,377,9959,5980,9411,15902,10728,5947,21484,383,27399,931,16449,646,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,25039,303,13471,2623,19614,11623,12637,2755,25093,290,30479,377,20326,328,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,30258,227,11757,2351,17870,14149,9642,3323,30323,233,34746,864,25686,372,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,31055,370,13410,6454,20303,16775,11732,4761,31138,366,39135,1173,24639,646,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,35559,275,19710,3445,20960,3476,17426,3535,35646,271,42438,406,28676,529,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,22274,396,13199,2920,12440,4320,13694,5223,22328,407,27422,902,18227,739,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,30539,133,17066,1851,20255,2416,14483,2742,30600,131,35761,236,25830,175,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,25319,169,11861,1232,11866,2235,11856,2057,25413,173,30299,216,21029,196,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,23521,593,9148,3400,11933,23834,7404,4600,23554,596,30526,549,17691,899,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,26462,156,14381,1500,15793,1503,12422,1927,26548,157,32473,289,21115,171,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,22773,368,14301,1775,15222,3028,13881,1752,22912,367,28485,925,18112,425,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,25509,314,12118,6096,17943,3794,9425,2710,25608,310,31092,375,20863,291,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,27283,133,11346,1016,11503,1998,11244,1094,27376,136,33975,331,21854,157,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,28144,1031,14617,7768,14421,14965,14818,9310,28298,1037,34437,1435,23042,849,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,24679,273,13256,2436,15770,2755,11032,3717,24800,279,30093,297,20414,271,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,23679,548,9943,2312,10689,13235,9497,3438,23766,550,27548,785,20037,521,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,25102,203,16017,1738,17131,3552,15424,3064,25166,197,30440,237,20586,226,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,25097,137,13211,1728,16738,2416,11426,1242,25164,136,30183,166,20325,149,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,23615,418,17715,3791,23306,6752,12661,6488,23664,419,31503,470,16250,402,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,25713,450,11480,6570,9973,2816,15938,16705,25804,450,30564,629,21443,552,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,31025,213,19061,4293,22246,3012,13786,4864,31077,214,37115,299,25318,307,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,29784,427,17439,2327,20352,3007,15424,2874,29950,365,36492,361,22810,368,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,22680,534,16492,2931,25280,7381,10774,5191,22746,551,29490,960,17214,520,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,27262,202,10988,1513,11556,2551,10434,1677,27354,201,34260,470,21745,218,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,25226,725,8610,3019,8514,2969,8780,7516,25404,705,33922,1758,18549,1057,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,14275,207,10977,1080,10291,2122,11851,1792,14316,209,14459,254,14148,305,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
