GEO_ID,B15001_001E,B15001_001M,B15001_002E,B15001_002M,B15001_003E,B15001_003M,B15001_004E,B15001_004M,B15001_005E,B15001_005M,B15001_006E,B15001_006M,B15001_007E,B15001_007M,B15001_008E,B15001_008M,B15001_009E,B15001_009M,B15001_010E,B15001_010M,B15001_011E,B15001_011M,B15001_012E,B15001_012M,B15001_013E,B15001_013M,B15001_014E,B15001_014M,B15001_015E,B15001_015M,B15001_016E,B15001_016M,B15001_017E,B15001_017M,B15001_018E,B15001_018M,B15001_019E,B15001_019M,B15001_020E,B15001_020M,B15001_021E,B15001_021M,B15001_022E,B15001_022M,B15001_023E,B15001_023M,B15001_024E,B15001_024M,B15001_025E,B15001_025M,B15001_026E,B15001_026M,B15001_027E,B15001_027M,B15001_028E,B15001_028M,B15001_029E,B15001_029M,B15001_030E,B15001_030M,B15001_031E,B15001_031M,B15001_032E,B15001_032M,B15001_033E,B15001_033M,B15001_034E,B15001_034M,B15001_035E,B15001_035M,B15001_036E,B15001_036M,B15001_037E,B15001_037M,B15001_038E,B15001_038M,B15001_039E,B15001_039M,B15001_040E,B15001_040M,B15001_041E,B15001_041M,B15001_042E,B15001_042M,B15001_043E,B15001_043M,B15001_044E,B15001_044M,B15001_045E,B15001_045M,B15001_046E,B15001_046M,B15001_047E,B15001_047M,B15001_048E,B15001_048M,B15001_049E,B15001_049M,B15001_050E,B15001_050M,B15001_051E,B15001_051M,B15001_052E,B15001_052M,B15001_053E,B15001_053M,B15001_054E,B15001_054M,B15001_055E,B15001_055M,B15001_056E,B15001_056M,B15001_057E,B15001_057M,B15001_058E,B15001_058M,B15001_059E,B15001_059M,B15001_060E,B15001_060M,B15001_061E,B15001_061M,B15001_062E,B15001_062M,B15001_063E,B15001_063M,B15001_064E,B15001_064M,B15001_065E,B15001_065M,B15001_066E,B15001_066M,B15001_067E,B15001_067M,B15001_068E,B15001_068M,B15001_069E,B15001_069M,B15001_070E,B15001_070M,B15001_071E,B15001_071M,B15001_072E,B15001_072M,B15001_073E,B15001_073M,B15001_074E,B15001_074M,B15001_075E,B15001_075M,B15001_076E,B15001_076M,B15001_077E,B15001_077M,B15001_078E,B15001_078M,B15001_079E,B15001_079M,B15001_080E,B15001_080M,B15001_081E,B15001_081M,B15001_082E,B15001_082M,B15001_083E,B15001_083M,NAME,B15001_001MA,B15001_001EA,B15001_002EA,B15001_002MA,B15001_003EA,B15001_003MA,B15001_004MA,B15001_004EA,B15001_005MA,B15001_005EA,B15001_006MA,B15001_006EA,B15001_007EA,B15001_007MA,B15001_008EA,B15001_008MA,B15001_009MA,B15001_009EA,B15001_010MA,B15001_010EA,B15001_011MA,B15001_011EA,B15001_012MA,B15001_012EA,B15001_013EA,B15001_013MA,B15001_014EA,B15001_014MA,B15001_015MA,B15001_015EA,B15001_016MA,B15001_016EA,B15001_017MA,B15001_017EA,B15001_018EA,B15001_018MA,B15001_019EA,B15001_019MA,B15001_020MA,B15001_020EA,B15001_021MA,B15001_021EA,B15001_022EA,B15001_022MA,B15001_023MA,B15001_023EA,B15001_024EA,B15001_024MA,B15001_025EA,B15001_025MA,B15001_026MA,B15001_026EA,B15001_027EA,B15001_027MA,B15001_028MA,B15001_028EA,B15001_029EA,B15001_029MA,B15001_030EA,B15001_030MA,B15001_031MA,B15001_031EA,B15001_032MA,B15001_032EA,B15001_033EA,B15001_033MA,B15001_034MA,B15001_034EA,B15001_035EA,B15001_035MA,B15001_036EA,B15001_036MA,B15001_037EA,B15001_037MA,B15001_038MA,B15001_038EA,B15001_039MA,B15001_039EA,B15001_040EA,B15001_040MA,B15001_041EA,B15001_041MA,B15001_042EA,B15001_042MA,B15001_043MA,B15001_043EA,B15001_044MA,B15001_044EA,B15001_045MA,B15001_045EA,B15001_046EA,B15001_046MA,B15001_047EA,B15001_047MA,B15001_048EA,B15001_048MA,B15001_049MA,B15001_049EA,B15001_050MA,B15001_050EA,B15001_051EA,B15001_051MA,B15001_052EA,B15001_052MA,B15001_053EA,B15001_053MA,B15001_054MA,B15001_054EA,B15001_055MA,B15001_055EA,B15001_056MA,B15001_056EA,B15001_057EA,B15001_057MA,B15001_058EA,B15001_058MA,B15001_059MA,B15001_059EA,B15001_060MA,B15001_060EA,B15001_061MA,B15001_061EA,B15001_062EA,B15001_062MA,B15001_063EA,B15001_063MA,B15001_064MA,B15001_064EA,B15001_065MA,B15001_065EA,B15001_066MA,B15001_066EA,B15001_067MA,B15001_067EA,B15001_068EA,B15001_068MA,B15001_069EA,B15001_069MA,B15001_070MA,B15001_070EA,B15001_071MA,B15001_071EA,B15001_072MA,B15001_072EA,B15001_073EA,B15001_073MA,B15001_074EA,B15001_074MA,B15001_075MA,B15001_075EA,B15001_076MA,B15001_076EA,B15001_077EA,B15001_077MA,B15001_078MA,B15001_078EA,B15001_079EA,B15001_079MA,B15001_080EA,B15001_080MA,B15001_081MA,B15001_081EA,B15001_082EA,B15001_082MA,B15001_083MA,B15001_083EA,state
0400000US01,3483362,1474,1656167,2265,234770,3099,8075,1445,49647,3511,80332,4252,76777,3837,8012,1717,11620,1772,307,284,286738,3515,12245,1709,38951,3114,96566,4675,64811,4059,19364,2373,40492,3000,14309,1956,319393,2837,14480,2126,41509,3083,111103,4886,58776,3971,23195,2188,46087,2667,24243,1982,565784,3377,30752,2537,68998,4008,187735,5224,105896,4336,37155,2881,80003,3661,55245,2976,249482,1659,42992,2623,40543,2646,71846,3041,37643,2617,6783,1165,29295,2096,20380,1812,1827195,2144,225714,2819,3840,1099,33934,3269,73140,4077,85438,3831,9498,1723,18000,2068,1864,719,295718,3195,7927,1245,34206,3240,77912,3894,75009,3735,24518,2426,55057,3202,21089,1780,330321,2839,9716,1548,31940,2675,98321,5052,76574,3868,35941,3130,51517,2834,26312,1985,614553,2782,25192,1988,67986,3575,211525,6610,128815,4981,45087,2716,78543,3505,57405,3280,360889,1282,56040,2854,77273,3451,131214,3999,49927,3076,9596,1342,22128,1928,14711,1682,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,490366,671,252527,1244,41783,1537,280,170,7666,1382,16734,1626,14554,1944,670,419,1800,747,79,99,48542,1488,996,533,2965,1065,15559,1904,15470,1823,2947,831,8024,1441,2581,967,50765,1416,1312,720,4507,1181,17457,1723,12714,1586,2810,723,8247,1108,3718,862,91323,1410,2842,693,4488,809,26231,1988,24470,1755,7199,1293,14067,1460,12026,1411,20114,623,2775,504,1964,567,5291,950,4411,836,777,310,2501,656,2395,535,237839,1053,32953,1498,314,212,6697,1221,12475,1458,10647,1430,1327,725,1281,455,212,211,45454,1270,1060,531,3426,1231,11324,1356,13732,1893,3519,1028,9875,1625,2518,732,49765,1375,1192,570,2057,647,13584,1539,13840,1678,4340,991,10654,1329,4098,923,85746,1684,1686,591,5397,1024,22523,2224,21878,1980,7917,1348,15962,1783,10383,1197,23921,831,3936,773,2135,572,7282,805,4962,885,1054,427,2928,844,1624,471,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,4539463,1277,2253492,1386,308462,2304,17338,2350,61098,4038,105147,4264,99886,5437,12090,1967,12192,2236,711,413,469349,2459,39897,4333,52378,3870,135170,6864,107685,6414,36786,3324,72018,4777,25415,2774,439379,2169,28856,2426,46414,3294,121299,5578,97954,5507,32458,3074,74913,4691,37485,2877,684662,1739,41820,3747,49709,3666,165947,6561,167898,5899,52863,3569,121245,4683,85180,4120,351640,1042,36969,2740,33372,2550,89699,3740,77547,3513,16238,1768,52681,2667,45134,2802,2285971,1428,277626,2546,9976,2073,43718,3650,87238,5145,96621,4667,15331,2144,21829,2564,2913,875,430182,2359,21013,2733,46520,3888,103956,5671,103762,4905,38016,3485,85994,3947,30921,2768,418467,1624,23877,2670,37089,3373,105197,4768,100258,4013,39243,3468,75824,4404,36979,2706,721585,2002,43109,3412,47059,2905,183398,6289,192275,5249,67507,3541,114839,4978,73398,4032,438111,869,44036,2732,49685,2827,151487,5238,98305,4540,19935,2331,45668,2990,28995,2276,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,2117836,1671,1021718,2372,139244,2714,2918,764,22768,2175,60767,3267,42591,3214,4499,1111,5676,1431,25,59,182249,2989,9178,1548,21519,2364,70906,3468,40031,2877,8625,1477,24648,2206,7342,1323,191619,2711,9727,1678,21841,2215,77568,4157,36059,3096,10412,1662,23385,2074,12627,1586,346158,2611,23017,2680,41221,3114,121842,3860,72733,3740,18086,2178,43848,2386,25411,2353,162448,1067,31250,2216,22637,2097,48186,2486,29232,2040,4456,1051,16123,1741,10564,1308,1096118,2000,131267,2058,2183,762,14911,2113,48369,3333,50235,3238,5937,1510,8698,1642,934,446,184173,2420,4995,1087,16510,1890,60221,3703,45777,3104,14767,1854,29882,2180,12021,1786,192644,2024,5681,1221,16452,2011,67082,3760,44544,3051,14083,1828,30090,2372,14712,1845,361622,2666,16589,2067,39271,2986,137735,5092,77354,3585,25129,1992,41108,3088,24436,2196,226412,1488,35706,2099,44455,2671,87960,3234,32804,2237,5061,915,12149,1617,8277,1211,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,26926503,2570,13343076,3677,1976938,4018,99459,5367,333202,9192,711481,14466,633187,11412,83744,5420,107855,4936,8010,1516,2721366,5107,268768,9958,336661,10029,738303,15921,533522,12850,170379,6376,496429,10987,177304,6932,2820909,4159,279532,8408,307329,10347,682940,13519,526041,12118,190306,6983,526131,10148,308630,8588,4148068,4861,413350,9361,293876,7746,861865,12992,850912,12685,345736,8398,805579,10782,576750,11571,1675795,2381,230989,7465,164298,5857,356135,7874,313959,7603,97246,3979,271246,6734,241922,5788,13583427,3025,1816391,3595,51818,4555,228207,7879,578584,10951,679652,13353,103626,6850,161811,6616,12693,1926,2510894,3953,188697,7515,242013,8695,556273,11787,528223,11435,207520,7582,570767,10495,217401,6848,2704127,3410,254156,7376,238663,8947,580794,12094,552974,11051,234604,7459,567480,10802,275456,8194,4299980,3190,451947,10195,298823,8505,929854,13748,953660,13216,399098,10945,811888,12110,454710,8761,2252035,2180,374695,7956,261557,7273,662798,9134,425280,7785,123100,4852,261908,6243,142697,5773,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,3583734,1698,1795356,2002,245083,2656,7218,1509,44607,3493,85626,4805,82079,3777,8718,1816,15937,2234,898,531,372471,2896,20546,3081,38893,2718,101054,5505,75512,4029,29566,2334,82901,4295,23999,2177,368172,2570,17778,2359,26613,2820,88289,4549,73689,4823,27271,2870,88057,4300,46475,2795,602482,2545,21173,2074,34491,2969,133429,5213,129208,4141,47273,2687,135051,4630,101857,3184,207148,1283,15821,1741,21054,1936,53536,2862,39565,2561,7397,949,35930,2242,33845,1940,1788378,1835,220151,2451,5002,1444,31609,2514,65369,4325,81328,4325,11186,1886,24098,2575,1559,573,339030,2884,12976,1834,29477,2881,69862,3555,76997,3463,24834,2246,91225,3872,33659,2913,351848,2208,11549,1482,19833,2428,74602,4242,77289,3608,31963,2547,93564,3535,43048,2468,607612,2316,18849,2500,30509,2720,149325,4963,144421,4588,55079,3053,125672,4254,83757,3632,269737,1355,24167,2119,29081,2273,95507,3343,56251,3265,12591,1486,33336,1918,18804,1624,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,2686943,672,1287318,1285,163921,1542,2164,713,23087,2596,59008,3186,57229,2784,4692,1057,16594,1872,1147,626,204960,1566,7286,1541,14965,2033,63194,4180,40099,3037,11119,1882,48634,2986,19663,1880,268176,1341,6461,1551,16503,2118,88536,4460,45755,3056,18764,2431,54667,3160,37490,2657,456692,1740,17112,1741,27948,2040,127435,4967,77375,3893,30489,2061,92616,4265,83717,3566,193569,789,22164,1890,22825,2061,56955,2591,25828,1868,8066,1319,27677,2145,30054,2432,1399625,1189,155511,1288,1114,605,13982,1592,47956,2980,62232,2883,6797,1405,21270,2153,2160,735,202970,1649,3773,1003,9535,1597,48225,3402,41052,3317,17668,2100,51676,3087,31041,2392,277366,1447,4702,1220,13400,1692,71913,4138,53049,3282,24398,1997,68922,3069,40982,2482,486882,1314,16504,1771,26744,2489,142864,4420,87196,3972,49418,3513,87571,3420,76585,3879,276896,1065,35998,2654,37482,2309,105640,3555,38978,2906,12682,1517,24438,2078,21678,1773,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,649740,651,309501,587,41478,668,1416,595,7320,1212,14686,1777,13524,1605,1717,566,2724,840,91,162,53330,962,2953,993,4648,1267,16937,1940,9242,1344,3217,1010,11574,1467,4759,1231,61753,840,2553,911,5098,1250,21458,2268,10327,1591,4155,1029,11805,1623,6357,1095,104288,934,3654,944,10301,1359,35274,2122,19155,1484,7253,1417,15626,1704,13025,1464,48652,413,5036,841,7607,1038,15556,1289,7344,1027,1568,485,5986,848,5555,789,340239,524,41950,575,1205,635,5391,1332,12993,1750,16534,1864,1055,507,4154,1147,618,424,56357,857,3287,961,1963,685,15784,2273,10927,1580,4745,1077,13161,1554,6490,1110,63653,1126,1459,567,4465,1077,19491,2085,12126,1657,6408,1279,12053,1478,7651,1193,112377,1041,3029,826,8991,1351,41565,2180,20005,1867,9687,1233,16733,1692,12367,1249,65902,534,5079,951,11823,1430,26010,1932,11043,1141,2261,560,6183,973,3503,670,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,466700,221,214562,475,31850,562,767,459,4706,967,9895,1863,9158,1787,1063,450,5933,1522,328,265,49895,552,2358,1122,2736,981,9500,1687,5521,1331,1877,908,16168,1740,11735,1665,42195,505,2549,827,3248,879,9442,1422,4989,1085,1035,496,9719,1523,11213,1490,63116,653,4506,972,5864,1108,13948,1673,8567,1146,2450,704,11726,1313,16055,1321,27506,256,3425,700,4600,854,4890,964,3086,817,648,376,2574,690,8283,827,252138,419,39220,206,438,306,4142,974,9687,1470,12766,1801,428,355,10474,1526,1285,759,54623,191,1198,645,3253,958,6378,1107,6124,1143,2312,792,16815,1922,18543,1432,42453,491,2228,759,3375,990,8840,1302,6608,1258,871,441,8325,1338,12206,1456,71893,523,3593,869,7174,1298,16264,1824,12953,1642,4082,926,10972,1399,16855,1377,43949,384,5072,807,6989,1198,12476,1410,6920,1202,2092,797,4646,1010,5754,905,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,14071245,2191,6819812,5207,832371,5297,38870,4547,158508,5690,322860,8051,211195,6511,50374,4264,47926,4093,2638,763,1148735,6177,60648,5011,133976,6830,371529,9480,228688,9369,103324,6607,188231,6587,62339,4041,1308994,4983,63636,5159,126923,5933,423526,11060,239155,7119,118449,5899,228218,7695,109087,6240,2213040,5293,100558,5036,202262,7188,621408,11188,437094,8882,192593,6144,406066,8798,253059,6883,1316672,2370,129842,5115,156088,4816,370565,7188,242751,6326,50866,3105,200287,6669,166273,5019,7251433,4669,778436,4424,18402,2920,108657,6859,273118,8634,245119,7387,63953,4263,63256,3810,5931,1294,1098400,4589,37729,3596,86268,6164,310769,9993,229315,9054,125064,5663,226058,7556,83197,4736,1293882,4078,41984,4489,97231,5385,374195,9069,258152,7149,157489,6061,253146,7838,111685,5114,2363270,3982,97624,4573,178325,6799,741144,12108,508861,9693,242188,7616,375683,7882,219445,6287,1717445,2169,182148,6605,230121,5596,667529,10344,293437,8119,72534,4787,166957,6207,104719,4653,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
