GEO_ID,B10059_001E,B10059_001M,B10059_002E,B10059_002M,B10059_003E,B10059_003M,B10059_004E,B10059_004M,B10059_005E,B10059_005M,B10059_006E,B10059_006M,B10059_007E,B10059_007M,B10059_008E,B10059_008M,B10059_009E,B10059_009M,B10059_010E,B10059_010M,B10059_011E,B10059_011M,NAME,B10059_001EA,B10059_001MA,B10059_002EA,B10059_002MA,B10059_003EA,B10059_003MA,B10059_004MA,B10059_004EA,B10059_005MA,B10059_005EA,B10059_006MA,B10059_006EA,B10059_007EA,B10059_007MA,B10059_008EA,B10059_008MA,B10059_009MA,B10059_009EA,B10059_010MA,B10059_010EA,B10059_011MA,B10059_011EA,state
0400000US01,112765,6610,22731,2966,16797,2562,11413,1923,5384,1429,5934,1271,90034,5634,47863,3493,34062,3013,13801,2068,42171,3785,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,15714,2576,1020,365,559,238,289,163,270,167,461,281,14694,2622,5836,1311,2911,885,2925,840,8858,2105,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,132142,7426,17934,2432,9377,1766,7362,1488,2015,698,8557,1772,114208,7046,44585,4846,29472,3738,15113,2211,69623,5608,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,66016,4472,15094,2242,11139,1925,8590,1662,2549,648,3955,1030,50922,3616,29009,2892,20865,2542,8144,1371,21913,2682,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,956156,16048,103810,6044,39010,2955,26022,2550,12988,1953,64800,5451,852346,16550,234060,9311,144117,7590,89943,6097,618286,14571,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,80235,5178,7938,1509,3905,879,2511,807,1394,513,4033,1272,72297,4853,31227,3394,21973,2591,9254,2054,41070,3482,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,51530,4571,4846,1266,2064,742,1476,678,588,399,2782,1040,46684,4471,14814,2416,9826,1903,4988,1264,31870,3599,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,16540,2410,1660,753,950,478,724,424,226,206,710,512,14880,2197,4657,1305,3013,1007,1644,820,10223,1640,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,12185,1773,3629,1035,2486,831,1173,622,1313,535,1143,572,8556,1284,3613,818,2152,658,1461,559,4943,1171,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,367645,12348,49136,4645,25282,3517,15574,2529,9708,1984,23854,2853,318509,11454,117020,6424,74419,4477,42601,4287,201489,9383,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US13,204525,9373,35966,3693,21553,2464,14200,2048,7353,1603,14413,2248,168559,8638,73785,5234,53068,4680,20717,2646,94774,6467,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,50597,4406,3309,1194,1396,540,524,288,872,470,1913,933,47288,4449,11334,2171,6406,1634,4928,1159,35954,3815,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,19860,2265,1653,747,772,440,400,328,372,242,881,605,18207,2162,9020,1503,6251,1381,2769,713,9187,1669,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,246604,10465,32280,3477,18551,2464,12338,1850,6213,1276,13729,2255,214324,10278,81217,5329,55584,4521,25633,2891,133107,8216,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,103220,5990,15091,2230,9728,2026,7412,1633,2316,915,5363,1226,88129,5655,40825,3655,29547,3196,11278,1674,47304,4208,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,29517,2996,4201,1168,2165,835,1003,482,1162,610,2036,669,25316,2687,12271,1944,8713,1701,3558,881,13045,1882,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,37430,3102,5419,1315,2825,1067,2150,931,675,355,2594,874,32011,2993,16175,2037,12489,1721,3686,979,15836,2165,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,81726,5750,16221,2843,10991,2211,8604,1969,2387,765,5230,1486,65505,4526,34313,3985,25647,3229,8666,1762,31192,2783,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,113099,6475,23738,2930,14204,2205,10321,1779,3883,925,9534,1736,89361,5300,44025,4590,30407,3734,13618,2048,45336,3472,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,13489,1749,1265,476,653,363,330,228,323,243,612,335,12224,1711,4654,1063,3443,860,1211,484,7570,1283,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,122858,6158,12000,2043,7446,1548,4453,1353,2993,788,4554,1236,110858,5990,36782,3178,24674,2567,12108,1907,74076,5162,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,99671,5938,10121,1753,4369,1134,3235,1038,1134,522,5752,1389,89550,5684,24577,2947,17267,2447,7310,1429,64973,4715,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,157819,6838,22906,2160,12411,1835,9047,1537,3364,843,10495,1680,134913,6416,52651,3639,35661,2938,16990,2213,82262,4921,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,54442,3875,5769,997,2518,694,2088,693,430,259,3251,894,48673,3755,18884,2484,13680,2136,5204,1107,29789,2744,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,84593,5916,22395,2995,16442,2768,11359,2222,5083,1304,5953,1262,62198,4742,34758,3672,23248,2749,11510,2101,27440,3076,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,96310,5560,14171,1753,9452,1558,6791,1372,2661,778,4719,992,82139,4784,34200,3188,24655,2768,9545,1428,47939,4157,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,12697,1753,1596,430,1015,356,767,314,248,130,581,308,11101,1872,4884,1060,3962,1078,922,404,6217,1390,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,19365,1980,2482,778,1296,466,829,372,467,281,1186,584,16883,1799,7164,1110,5766,981,1398,498,9719,1638,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,50948,3716,3179,1107,1716,674,880,417,836,478,1463,748,47769,3455,18164,2713,12176,2230,5988,1438,29605,3183,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,17418,2449,661,413,476,363,249,214,227,242,185,198,16757,2502,4913,1494,4302,1383,611,505,11844,2016,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,192704,7720,16572,2722,9176,1771,5794,1472,3382,1062,7396,1777,176132,7777,44683,3830,26635,2770,18048,2598,131449,6637,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,43505,4232,8308,1762,4957,1453,3364,1169,1593,736,3351,1021,35197,3652,17097,2374,11453,2124,5644,1198,18100,2406,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,404504,11439,55865,3986,28377,2929,19458,2419,8919,1661,27488,3157,348639,10170,93293,6320,55694,4929,37599,3567,255346,9119,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,177430,8348,31597,3661,19361,3218,14844,3066,4517,1208,12236,2095,145833,7897,65997,4827,47083,3961,18914,2458,79836,5682,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
