GEO_ID,C08412_001E,C08412_001M,C08412_002E,C08412_002M,C08412_003E,C08412_003M,C08412_004E,C08412_004M,C08412_005E,C08412_005M,C08412_006E,C08412_006M,C08412_007E,C08412_007M,C08412_008E,C08412_008M,C08412_009E,C08412_009M,C08412_010E,C08412_010M,C08412_011E,C08412_011M,C08412_012E,C08412_012M,C08412_013E,C08412_013M,C08412_014E,C08412_014M,C08412_015E,C08412_015M,C08412_016E,C08412_016M,C08412_017E,C08412_017M,C08412_018E,C08412_018M,C08412_019E,C08412_019M,C08412_020E,C08412_020M,C08412_021E,C08412_021M,C08412_022E,C08412_022M,C08412_023E,C08412_023M,C08412_024E,C08412_024M,C08412_025E,C08412_025M,C08412_026E,C08412_026M,C08412_027E,C08412_027M,C08412_028E,C08412_028M,C08412_029E,C08412_029M,C08412_030E,C08412_030M,NAME,C08412_001EA,C08412_001MA,C08412_002EA,C08412_002MA,C08412_003MA,C08412_003EA,C08412_004MA,C08412_004EA,C08412_005MA,C08412_005EA,C08412_006MA,C08412_006EA,C08412_007EA,C08412_007MA,C08412_008EA,C08412_008MA,C08412_009MA,C08412_009EA,C08412_010MA,C08412_010EA,C08412_011MA,C08412_011EA,C08412_012EA,C08412_012MA,C08412_013EA,C08412_013MA,C08412_014MA,C08412_014EA,C08412_015MA,C08412_015EA,C08412_016MA,C08412_016EA,C08412_017MA,C08412_017EA,C08412_018EA,C08412_018MA,C08412_019EA,C08412_019MA,C08412_020MA,C08412_020EA,C08412_021MA,C08412_021EA,C08412_022MA,C08412_022EA,C08412_023EA,C08412_023MA,C08412_024EA,C08412_024MA,C08412_025MA,C08412_025EA,C08412_026MA,C08412_026EA,C08412_027MA,C08412_027EA,C08412_028EA,C08412_028MA,C08412_029EA,C08412_029MA,C08412_030EA,C08412_030MA,state
0400000US13,4104494,23433,476777,10987,540236,12990,626223,14497,590320,12752,235841,9897,578665,12162,273464,9128,377207,11721,405761,11101,2229225,13919,234595,8898,268067,7804,324728,9403,323840,10189,123556,7066,329253,8305,155442,6935,220163,9258,249581,8275,1875269,15468,242182,8195,272169,9024,301495,10271,266480,8753,112285,5843,249412,8868,118022,6088,157044,7087,156180,6497,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,602720,7688,84909,4303,79974,5075,82484,4132,87672,4967,26935,3250,99492,5042,39660,3277,52928,4148,48666,3364,328707,5113,46832,3708,41689,3456,43937,3414,47875,3192,15045,2427,58841,3111,21121,2114,28237,2952,25130,2094,274013,5053,38077,2590,38285,3081,38547,2780,39797,3273,11890,2015,40651,3693,18539,2151,24691,2407,23536,2299,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,622969,7082,139232,6572,123167,5195,106296,5761,85012,4766,28510,2797,62871,3860,23373,2916,28233,2510,26275,2647,347049,4930,71379,4493,62680,3726,57913,4192,48379,3417,16292,2124,39881,3246,12972,1881,18761,2213,18792,2014,275920,5300,67853,3654,60487,3458,48383,3796,36633,2529,12218,1695,22990,2459,10401,1944,9472,1269,7483,1492,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,5750287,20699,791158,14280,728360,14934,740542,11558,727086,14410,334083,10020,758134,13921,433827,10561,570264,11778,666833,13999,3111228,16993,386232,10845,355574,9166,375825,9180,387000,10274,178215,6500,431904,10272,254704,7632,332309,8504,409465,10132,2639059,15973,404926,8419,372786,9974,364717,8003,340086,8208,155868,5982,326230,8233,179123,6913,237955,8351,257368,7382,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,2807063,17556,499823,13089,450768,10583,476898,9730,435379,11077,187004,7798,312232,8363,156286,6213,156187,6252,132486,6468,1508671,12111,244706,8559,224222,7060,244023,7723,234558,8469,102243,5516,179769,6260,91038,4692,96534,4630,91578,5085,1298392,11533,255117,7506,226546,7728,232875,6440,200821,5962,84761,4641,132463,4501,65248,3983,59653,3672,40908,3279,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1436052,10730,387186,7683,266296,6634,236710,7039,194383,5927,78163,4417,123113,5542,54392,3039,50556,3034,45253,2621,763111,5809,200261,4469,135246,5215,124417,4289,104184,4239,40993,3095,68879,4265,31588,2231,27627,2387,29916,2041,672941,8249,186925,5318,131050,4382,112293,4668,90199,4102,37170,2315,54234,2914,22804,1794,22929,1992,15337,1531,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1327795,11866,325141,8388,252820,8010,214433,7450,186084,6758,68587,3479,127573,4839,55682,4034,53417,3126,44058,3092,718420,8176,163307,5453,130193,5257,117047,4609,101032,4565,37407,2405,75239,3931,32421,3150,31286,2376,30488,2538,609375,7622,161834,5577,122627,5357,97386,4666,85052,4328,31180,2433,52334,3362,23261,2242,22131,2153,13570,1431,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1775765,16514,286600,9569,288284,8221,301940,10265,281144,8242,125031,5534,203642,7057,98518,4982,102817,5741,87789,5019,956489,11231,138483,6342,146564,4512,151979,6560,149172,6204,68589,4492,118873,5506,56190,3635,62916,4190,63723,4561,819276,10176,148117,7050,141720,6627,149961,6336,131972,5611,56442,3846,84769,4646,42328,3189,39901,3518,24066,2733,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1788992,15961,282243,8882,266485,7362,302557,8813,250384,8136,95785,5022,237577,8465,85204,5105,123228,5527,145529,5442,961168,10958,136135,6210,131015,5973,153564,6015,131948,5778,48515,3765,133415,5997,47403,4037,73450,4059,105723,5019,827824,11052,146108,5764,135470,4859,148993,6385,118436,4928,47270,3503,104162,5242,37801,3183,49778,4030,39806,3075,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,603098,7680,124422,5434,98694,5148,89655,4399,85684,3945,34765,2743,66448,4049,35434,2603,37920,2779,30076,2578,321157,5069,64368,3742,46990,3112,48924,2793,43271,2833,16744,1842,36040,2907,20005,2316,22936,1984,21879,2275,281941,4497,60054,3403,51704,3524,40731,2824,42413,2429,18021,1944,30408,2249,15429,1385,14984,1625,8197,1065,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2437774,18603,254325,8841,287462,8185,336775,9901,348624,9269,168120,6884,349922,9119,202410,7780,241547,8509,248589,8766,1266586,13714,118334,5450,133772,6149,163108,7115,173938,6781,84871,5212,192287,6640,112819,5530,136976,6310,150481,6844,1171188,11242,135991,6311,153690,5962,173667,6506,174686,5900,83249,4653,157635,6109,89591,5456,104571,5084,98108,4952,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,3133903,18989,404249,11941,427846,10494,412062,11029,427574,10318,177462,6702,435466,9280,244028,7875,291017,8608,314199,8834,1635333,13708,184011,7071,199764,6058,205480,6844,218426,7580,95262,4400,232919,6360,137622,6240,172936,6688,188913,6558,1498570,11205,220238,8136,228082,7566,206582,6893,209148,6851,82200,4821,202547,7408,106406,5055,118081,5497,125286,4948,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,4235568,21616,664928,11654,646302,13401,684141,12755,632480,12289,287034,7573,513264,9387,274557,7005,298239,7691,234623,7100,2249102,13912,317423,7719,317775,7660,346799,8724,330971,7925,148783,5609,288068,7093,159902,5849,180824,6363,158557,5748,1986466,13884,347505,7973,328527,8779,337342,8429,301509,7761,138251,4771,225196,5779,114655,3919,117415,4346,76066,4322,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2560413,13457,471708,9431,392272,9056,396852,7994,373049,7322,171668,6261,304418,7853,167578,6213,160247,5424,122621,4658,1350928,9494,230217,5930,194643,6222,206870,5528,194201,6151,91070,4380,163851,5663,96752,4097,94668,4163,78656,3322,1209485,8894,241491,6269,197629,5551,189982,5587,178848,4976,80598,3753,140567,4827,70826,4120,65579,3215,43965,2725,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1112196,11608,199505,7905,172392,7783,186488,7744,154671,7232,59290,4313,151487,7274,57375,3921,67320,4945,63668,4460,581948,7937,96634,5174,80616,5116,98247,5054,79544,4777,30486,3066,81638,4863,31888,2985,37217,3515,45678,3885,530248,7711,102871,5499,91776,4860,88241,4549,75127,4422,28804,2997,69849,4439,25487,2701,30103,2671,17990,1938,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2685801,18437,438016,10021,392865,9188,424410,9570,387906,9237,185817,5824,354932,9228,178581,6234,183890,5967,139384,6641,1412849,11505,211493,6779,194913,6007,215062,6159,197990,6175,97057,4351,199177,6719,97093,4135,108098,5006,91966,5320,1272952,12483,226523,6500,197952,7091,209348,7132,189916,6344,88760,4270,155755,6183,81488,4566,75792,4026,47418,3423,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,427946,5458,127117,5041,89513,4792,70000,3933,50532,3919,14165,1975,31934,3103,11789,1561,13354,1479,19542,2383,226582,3963,65509,3713,42174,3280,37191,2990,26711,2184,7718,1416,17768,2492,7504,1391,7266,1199,14741,1985,201364,3925,61608,3244,47339,3031,32809,2362,23821,2893,6447,1055,14166,1841,4285,727,6088,1033,4801,1000,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,884120,7789,226565,5548,162868,5092,155037,5806,130535,4596,47976,2866,77108,3797,27515,2045,28939,2405,27577,2308,475345,5303,116284,3793,84805,3802,80579,4101,72152,3311,26133,1757,45246,2811,14948,1433,18421,1703,16777,1756,408775,5453,110281,3904,78063,3161,74458,3379,58383,2728,21843,1893,31862,2201,12567,1467,10518,1325,10800,1412,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1184947,11156,132082,5778,156408,7777,198313,7012,216297,7770,84805,5433,193781,8196,64883,5441,68639,4687,69739,5215,667778,7807,66503,4462,80906,5375,108137,5587,124913,6724,47322,3436,119338,5709,34294,3314,40066,3583,46299,4150,517169,7655,65579,3720,75502,4516,90176,4755,91384,4621,37483,4149,74443,4221,30589,3421,28573,2570,23440,2624,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,614655,8014,108950,5561,103438,4657,94536,4676,86563,4803,40033,2966,71391,4157,38915,3130,39727,2720,31102,2769,318428,6233,52496,3501,47037,3482,47608,3418,44562,3297,21262,2340,38872,2791,22017,2110,23117,2260,21457,1966,296227,5006,56454,3832,56401,3647,46928,2784,42001,2979,18771,1907,32519,3034,16898,2007,16610,1960,9645,1656,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,3806452,22455,488207,11893,507649,11131,543533,10983,519469,10684,217034,8040,518123,12405,275028,7772,328319,9765,409090,10523,2033111,15773,229981,7865,239475,6842,269870,8591,262174,7367,115562,5938,287961,8083,155015,5674,199502,7394,273571,8498,1773341,14571,258226,7911,268174,8426,273663,7856,257295,8102,101472,4351,230162,8480,120013,5914,128817,5195,135519,6599,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,812445,9958,163054,7455,145627,5996,136370,6450,120465,5596,37288,3053,91089,4295,34474,3371,47951,4367,36127,3254,438646,7140,82156,4874,73834,4170,70209,4371,66473,3971,19630,2246,50262,3248,21358,2604,30061,3242,24663,2787,373799,5990,80898,4683,71793,4027,66161,3786,53992,3498,17658,1838,40827,2825,13116,1898,17890,2129,11464,1514,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,8687740,34498,985454,16202,975625,16749,1051876,16475,1069248,18532,439827,10569,1151365,16448,614243,15437,862827,15482,1537275,19499,4624611,21432,483609,11907,482840,11185,525313,12539,557682,11391,233084,8232,625317,12316,346626,11405,480358,12135,889782,14009,4063129,23858,501845,10869,492785,10111,526563,10265,511566,11617,206743,7486,526048,11017,267617,8308,382469,10057,647493,11944,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,3963619,19851,558374,12899,590716,14208,691726,13927,641210,14246,267234,8435,506006,10621,230228,9695,266709,9018,211416,8073,2125755,13600,284544,8386,294511,9550,347022,8788,334662,11772,140520,6530,292742,8692,127241,6553,158656,6138,145857,6515,1837864,13519,273830,8559,296205,9566,344704,10618,306548,7681,126714,5915,213264,7384,102987,5741,108053,5340,65559,4050,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,328748,4888,109724,3854,72592,3448,59310,3707,29938,2211,11115,1153,17906,1746,7478,990,9803,1108,10882,1140,174999,3030,54824,2563,36142,2433,33964,2759,15279,1617,6319,928,10613,1357,4555,719,5967,950,7336,897,153749,3094,54900,2625,36450,2511,25346,2067,14659,1384,4796,648,7293,936,2923,550,3836,659,3546,788,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,5191120,22736,834498,12966,800128,15276,858237,12621,849262,15607,391458,10622,627387,12239,316640,8217,287744,9035,225766,6030,2733527,14508,394534,8521,388198,8893,430416,9786,447518,10002,206685,6755,353655,8631,184790,6203,175699,6690,152032,4934,2457593,15580,439964,9045,411930,9855,427821,8747,401744,10945,184773,7326,273732,8140,131850,4903,112045,5426,73734,3783,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1514285,12058,327811,8417,267547,7979,256553,8411,227496,6941,88461,4818,160717,5688,61038,3494,64800,4110,59862,3225,818387,8093,161366,5723,138098,4849,136248,5862,123002,5171,47174,3345,94084,4171,35636,2781,39920,2928,42859,2472,695898,8801,166445,6390,129449,5734,120305,4909,104494,4770,41287,2918,66633,4119,25402,2223,24880,2480,17003,1846,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1681135,13815,302591,9485,263929,8205,272179,8758,253772,7650,98330,5260,200731,8192,98683,5505,102982,5605,87938,5216,927942,9003,152147,6610,136391,5520,147319,6687,139532,5544,53834,3906,122539,5437,58236,4140,60515,4089,57429,3935,753193,8677,150444,5830,127538,5677,124860,5915,114240,5209,44496,3301,78192,4905,40447,2638,42467,3265,30509,2895,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
