GEO_ID,B25118_001E,B25118_001M,B25118_002E,B25118_002M,B25118_003E,B25118_003M,B25118_004E,B25118_004M,B25118_005E,B25118_005M,B25118_006E,B25118_006M,B25118_007E,B25118_007M,B25118_008E,B25118_008M,B25118_009E,B25118_009M,B25118_010E,B25118_010M,B25118_011E,B25118_011M,B25118_012E,B25118_012M,B25118_013E,B25118_013M,B25118_014E,B25118_014M,B25118_015E,B25118_015M,B25118_016E,B25118_016M,B25118_017E,B25118_017M,B25118_018E,B25118_018M,B25118_019E,B25118_019M,B25118_020E,B25118_020M,B25118_021E,B25118_021M,B25118_022E,B25118_022M,B25118_023E,B25118_023M,B25118_024E,B25118_024M,B25118_025E,B25118_025M,NAME,B25118_001MA,B25118_001EA,B25118_002MA,B25118_002EA,B25118_003MA,B25118_003EA,B25118_004EA,B25118_004MA,B25118_005EA,B25118_005MA,B25118_006MA,B25118_006EA,B25118_007MA,B25118_007EA,B25118_008MA,B25118_008EA,B25118_009MA,B25118_009EA,B25118_010EA,B25118_010MA,B25118_011MA,B25118_011EA,B25118_012EA,B25118_012MA,B25118_013MA,B25118_013EA,B25118_014MA,B25118_014EA,B25118_015EA,B25118_015MA,B25118_016EA,B25118_016MA,B25118_017MA,B25118_017EA,B25118_018MA,B25118_018EA,B25118_019MA,B25118_019EA,B25118_020EA,B25118_020MA,B25118_021EA,B25118_021MA,B25118_022MA,B25118_022EA,B25118_023MA,B25118_023EA,B25118_024MA,B25118_024EA,B25118_025MA,B25118_025EA,state
0400000US25,2446485,10151,1588359,10560,20170,2541,21848,2258,45350,3011,44741,3216,49888,2994,102698,4366,169538,6553,309465,8121,260539,6639,326164,6740,237958,6444,858126,11260,49345,4063,90185,4367,86423,5336,65923,4530,57175,4417,102520,4583,124548,5939,142622,6719,68841,4843,48591,3807,21953,2322,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,3869117,11246,2908273,13927,50439,3102,68336,3638,114864,4217,125729,4509,143162,5314,308764,7962,443247,7490,646033,9971,417953,7116,388040,6862,201706,5893,960844,12074,79678,4536,112764,4785,117019,5271,88326,4545,90443,5151,141919,6018,143122,6190,120309,5173,42181,3572,17382,2178,7701,1383,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2042297,7113,1558206,8771,16593,1774,27260,1880,48698,2452,49281,2621,57182,2679,132470,3884,224915,4170,364988,7633,263592,5608,237947,5764,135280,4036,484091,8037,30364,2824,49897,3109,56227,2941,45563,3171,40286,2901,76084,4846,79141,4550,65582,4285,24052,2205,11953,1790,4942,1109,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1075521,7501,760318,9031,21455,2529,44451,3286,52562,3461,55897,3723,52233,3875,92906,4773,113882,5343,144820,5825,86342,3895,65056,3410,30714,2370,315203,7259,33488,2633,43288,3142,43485,3478,32794,3246,27931,2773,43796,3521,42022,3569,30058,2948,10566,1774,6201,1514,1574,711,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2305027,10294,1628838,12691,26323,2164,45775,2842,71898,3656,75284,3921,84163,3871,187443,6420,268661,7253,365127,7770,220714,6473,184146,5165,99304,4420,676189,11052,48561,3592,79227,4551,82795,4443,64958,4181,72280,4254,104699,4470,102246,5090,80943,5453,26083,2680,11570,1520,2827,831,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,372190,3596,260137,4603,3939,805,7570,1347,11658,1208,15706,1782,15588,1667,31151,2393,45234,2753,60490,3156,33975,2117,24254,1994,10572,1296,112053,4325,7716,1278,14540,1801,14031,1819,10463,1546,10501,1551,16158,1921,18538,1813,14406,1778,3309,760,1549,553,842,518,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,700888,4044,475899,6003,6192,979,11270,1218,19282,1886,19358,1632,24307,1918,47081,2264,77952,3178,113692,4095,71540,2912,59209,2741,26016,1735,224989,5571,11713,1449,22665,2273,25250,2479,20168,1900,23499,2374,38151,3066,36962,2857,30601,2584,9324,1420,5576,1108,1080,401,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,936828,5750,580705,7586,11288,1630,8661,1259,15104,1875,18730,2193,21203,2300,46000,3477,79691,4760,132110,5521,102050,5716,89083,3918,56785,3503,356123,7805,15930,2287,19996,2483,23826,2683,28745,2851,25700,2932,56619,4238,63574,3683,71198,3984,27726,3232,16569,2105,6240,1413,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,504503,4403,363652,5321,3763,992,4433,907,10424,1225,9864,1290,12125,1399,27069,2520,42698,2471,80645,3360,66591,3660,66536,3999,39504,2569,140851,4453,6886,1336,11076,1607,12673,1572,10623,1670,11637,1759,20875,2526,24476,2715,25711,2738,10196,1677,5321,1148,1377,757,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,3135490,10908,2110308,15499,23422,2367,24584,2180,50766,3190,59397,3204,65873,3750,131307,5540,218030,6967,380591,7985,340241,8357,429965,10775,386132,7003,1025182,12171,55364,4419,76665,4399,86512,4428,71311,3757,66098,3879,123153,5093,164105,8093,184872,6258,97562,5233,69344,4240,30196,3124,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,726033,5057,505915,5858,11680,1510,19914,1966,27440,2217,23540,2217,31950,2366,56764,3150,81892,4247,103814,4318,65246,3523,55291,3522,28384,2158,220118,5904,14955,1968,29226,3479,26644,2828,20373,2649,19979,2291,31495,3123,33316,2946,27759,2933,8678,1442,5954,1195,1739,654,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,7088376,16391,3940942,17812,51335,2527,66012,3624,124439,5014,136246,4409,146687,5215,322032,7912,487408,9276,784405,11910,607037,11139,668332,10480,547009,9470,3147434,19475,198381,7875,315383,8597,296749,8840,236263,7528,210377,6754,397709,10554,452209,11188,487873,9958,240988,7762,190733,6732,120769,4997,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,3454068,13312,2350798,17193,42339,3284,80523,4740,107593,5102,114537,4936,125162,6209,254086,8057,372657,9112,506768,11951,317631,6769,270172,7154,159330,6043,1103270,15595,80323,4845,123116,7052,119178,5685,97299,5807,107343,5832,179258,6932,167116,7836,145142,6696,49746,3793,25521,2651,9228,1422,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,272352,2425,181666,3052,2569,501,5681,943,8614,865,7609,978,8774,1172,19524,1666,30661,1922,45972,2261,26383,1758,17479,1411,8400,1137,90686,2873,5860,1118,9647,1328,12970,1823,9336,1382,8104,1397,14597,1865,15542,1554,9926,1574,3021,789,1495,509,188,137,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,4499506,13030,3150239,16219,50655,3605,71420,3730,126860,5455,140327,5206,156834,5398,331488,8201,495427,9336,711369,11512,467497,8049,394684,7299,203678,5751,1349267,13947,110163,5020,161126,7250,161750,7089,131040,6176,124672,5752,214197,8374,204990,6751,164607,5955,47918,3405,21285,2195,7519,1650,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1385300,8701,950407,8873,20100,1897,32743,2309,53965,3012,51864,2854,59206,3179,114619,4207,158425,5977,202455,5523,117666,4450,89559,3984,49805,2868,434893,9173,32841,3296,53177,3403,52562,3957,45615,3102,44170,3208,70117,4303,63045,3946,48220,4047,15256,1932,6976,1364,2914,878,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1449662,7388,939123,9326,14575,2124,21335,2222,35433,2641,34183,2340,43664,3043,88650,4117,145678,4874,214727,6496,143418,5147,125905,4981,71555,3703,510539,10385,29046,2813,43265,2748,58655,4126,43023,3755,48249,3262,84863,4808,86806,4593,73173,4708,25710,2877,13019,2029,4730,1281,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,4845603,12498,3475105,13987,57066,3223,87021,4122,159036,5852,160831,4662,178167,4808,355853,7160,517298,8471,746437,10228,492919,9980,451667,9264,268810,6618,1370498,14597,99272,5489,152425,6539,159512,6721,131299,5176,114432,5112,202881,7658,205761,8097,186257,6622,72314,4128,32809,2739,13536,1789,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,405627,3350,255495,5187,3016,779,4718,1001,8507,1604,8741,1158,10692,1322,20111,1891,31887,2475,51660,3604,46345,3468,45062,2797,24756,2033,150132,5239,6234,1465,16730,2213,17897,2222,12053,1917,10267,1831,21624,2354,22487,2399,24486,2462,10613,1669,6540,1372,1201,454,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1656978,10079,1165464,11139,25448,2704,42949,3430,66950,3284,62148,3689,63515,4018,134456,6521,188391,5560,245452,7321,153283,5797,118244,5381,64628,3307,491514,10697,41022,3427,55888,3803,50497,3924,48979,3830,42972,3961,77450,4452,79229,4912,58518,4090,22603,2787,10552,1877,3804,1138,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,312477,2799,216212,3987,2495,557,6430,969,8646,1191,9796,1104,11363,1341,25762,2014,35256,2286,53890,2638,31850,2160,20633,2058,10091,1208,96265,3813,6078,1106,13022,1511,12985,1594,8799,1601,8682,1283,14856,1890,15021,1759,11338,1678,3407,833,1601,583,476,392,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,2375123,11752,1660152,13597,34732,2845,67910,3863,86382,4762,83548,3959,91689,4887,197646,5875,268241,8218,352848,9354,206732,5533,167868,6441,102556,4430,714971,11826,65543,4194,87521,4770,82864,4791,67056,4192,74070,4527,109355,6238,101792,4756,81587,5002,25824,2478,12783,2000,6576,1212,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,8109388,19850,5291045,25916,99885,4945,170659,5545,235125,7526,235480,6910,254768,7173,520965,10926,766186,13792,1058159,15099,736857,12428,728305,12889,484656,9198,2818343,22848,206581,7869,249843,8420,273484,8799,260006,8864,254193,8160,440747,11400,456175,13171,396547,10568,153210,7924,91705,5941,35852,3435,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,814028,5168,585929,6614,6680,1228,9412,1335,14621,1564,20133,1941,21079,2323,52320,2878,94801,4165,149556,4805,97017,4711,79705,3505,40605,2677,228099,5261,10673,1488,17406,1922,20316,2238,19183,2354,24343,2331,38934,3457,44154,3305,34427,3038,10469,1626,6632,1423,1562,585,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,253808,2408,182389,3488,1890,440,4057,619,7145,1078,7590,1221,8046,939,16993,1689,29709,2371,43175,2507,28047,1803,25070,1932,10667,1299,71419,3250,2184,664,7769,1259,9169,1533,6563,1091,7703,1215,10749,1416,12597,1722,9173,1215,3452,877,1554,607,506,269,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,2905071,10869,2030284,16101,27932,2408,44509,3294,64789,3340,68461,4058,71868,4593,165814,6774,256791,8153,408600,8222,305236,8331,339409,8288,276875,6426,874787,13816,46227,3724,64673,3952,73173,4569,60393,3956,65939,4127,119946,6873,155212,6689,154322,6761,65793,4738,48014,3391,21095,2499,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
