GEO_ID,B17020H_001E,B17020H_001M,B17020H_002E,B17020H_002M,B17020H_003E,B17020H_003M,B17020H_004E,B17020H_004M,B17020H_005E,B17020H_005M,B17020H_006E,B17020H_006M,B17020H_007E,B17020H_007M,B17020H_008E,B17020H_008M,B17020H_009E,B17020H_009M,B17020H_010E,B17020H_010M,B17020H_011E,B17020H_011M,B17020H_012E,B17020H_012M,B17020H_013E,B17020H_013M,B17020H_014E,B17020H_014M,B17020H_015E,B17020H_015M,B17020H_016E,B17020H_016M,B17020H_017E,B17020H_017M,NAME,B17020H_001MA,B17020H_001EA,B17020H_002EA,B17020H_002MA,B17020H_003EA,B17020H_003MA,B17020H_004MA,B17020H_004EA,B17020H_005EA,B17020H_005MA,B17020H_006MA,B17020H_006EA,B17020H_007MA,B17020H_007EA,B17020H_008EA,B17020H_008MA,B17020H_009MA,B17020H_009EA,B17020H_010EA,B17020H_010MA,B17020H_011EA,B17020H_011MA,B17020H_012MA,B17020H_012EA,B17020H_013EA,B17020H_013MA,B17020H_014EA,B17020H_014MA,B17020H_015EA,B17020H_015MA,B17020H_016EA,B17020H_016MA,B17020H_017MA,B17020H_017EA,state
0400000US13,5352885,6008,494111,19600,38038,4509,5448,1280,34613,4604,38588,4184,316133,11664,28939,2742,32352,2578,4858774,21069,298890,4590,59267,4033,360147,7515,388540,7742,3148629,12465,343744,3027,259557,2752,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,302176,1433,29546,3879,1087,634,445,354,2271,1034,2584,906,20422,2510,1444,699,1293,446,272630,4144,12557,668,1851,661,16375,1600,15373,1346,189301,2937,19335,721,17838,599,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1237464,1883,137402,7297,12421,1993,2039,642,13543,2197,11517,2111,85597,4508,5795,1108,6490,1138,1100062,7554,76528,1990,13936,1526,88377,3058,96140,3305,685015,4480,76868,1251,63198,1180,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,8159767,4608,631014,17527,46590,4064,9836,1755,51212,4223,44997,3515,398207,11244,32017,2578,48155,3264,7528753,17525,417527,4080,85479,3874,532415,7427,585273,6657,4817260,11596,555933,2910,534866,3573,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,5142055,4387,532440,19993,51884,4615,11958,2027,52269,4804,48943,4215,319024,11434,20413,1928,27949,2203,4609615,21049,271495,5241,54422,3074,336117,7170,387254,7337,2930214,11735,336662,2160,293451,2615,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2625820,2501,253554,10825,21231,2460,4590,1124,18714,2103,21474,2658,157062,6477,9881,1447,20602,1718,2372266,11291,137549,2635,26799,2183,172113,4755,198259,4075,1471745,6654,186072,1632,179729,1712,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2174029,2486,218973,9068,21721,2377,3014,841,18519,2334,17491,2325,133386,5407,9171,1320,15671,1444,1955056,9080,115575,2434,26208,2030,144220,3912,161851,3870,1224896,5322,144206,1530,138100,1677,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3621832,3278,555696,17543,49783,4179,9130,1832,51892,3909,51601,3878,331938,11872,29122,2276,32230,2581,3066136,17536,176532,4255,35898,2686,216354,5049,238445,5204,1982143,11981,233680,2376,183084,2490,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,2628552,3324,299517,13532,23533,2376,4913,1178,27647,3375,24313,2770,183357,8197,14670,1920,21084,2072,2329035,13784,136759,2496,27140,2705,168503,5584,178637,5305,1485298,8623,181925,2010,150773,2227,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1226864,3262,150265,8811,14487,2254,2656,937,12352,1940,12400,1526,89582,4899,7459,1137,11329,1138,1076599,8645,48849,2209,10021,1134,67834,2702,85624,2664,701363,5126,87753,1156,75155,1186,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,3205592,3044,168967,9522,9795,1799,1302,708,10756,2098,11021,2008,106813,6540,12116,1714,17164,1757,3036625,9809,167833,2124,33156,2452,213097,4976,244664,4042,1951345,6493,222031,1795,204499,1968,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,4945755,6866,338721,14647,19931,2993,4467,1254,19629,2870,24053,3098,213784,9551,22041,2429,34816,2791,4607034,15473,247973,3240,50986,3580,318688,7079,350577,5729,2962901,10027,337446,2606,338463,2917,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,7675474,4936,764137,20170,63132,4530,13238,1565,63267,4440,67291,4327,477540,13439,32606,2687,47063,2897,6911337,20465,381265,5139,76566,3748,496817,7673,570705,7579,4408790,13406,511630,2736,465564,3011,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,4330220,3459,318936,9687,23944,2694,3784,887,22101,2622,23056,2278,203010,5842,14665,1474,28376,1915,4011284,9876,233785,2822,49364,2766,289573,4872,328723,4574,2590707,6376,276128,1707,243004,2040,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1678242,2888,206165,11463,16500,2342,2351,771,16771,2935,17794,2462,124895,6705,12138,1404,15716,1682,1472077,11834,86186,2598,17547,2023,107379,4456,114651,4492,920547,6756,125518,1557,100249,1993,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,4691880,4003,497786,18154,43350,3782,6942,1390,46687,4579,42003,3920,299560,10843,26105,2445,33139,2622,4194094,18485,243933,3853,48070,3202,298238,6427,342105,6170,2656739,11067,321673,2585,283336,2863,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,817157,1655,92146,5638,6176,1345,1489,562,8443,1705,7052,1188,59023,3644,4170,857,5793,993,725011,5869,39688,1435,6901,1202,49969,2276,57175,2290,463592,3896,57692,900,49994,1038,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1455099,1925,136281,7561,11616,1856,1117,456,11116,1758,11992,1596,81569,5067,7206,1188,11665,1193,1318818,8086,82714,2129,16224,1452,96882,3109,108692,2851,827329,5077,96153,1295,90824,1325,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1444877,1883,111589,8687,6454,1777,1993,833,8467,1862,7776,1525,73310,5622,6963,1302,6626,1276,1333288,8545,69698,1807,12519,1829,84031,3835,95150,3140,872422,5721,112125,1351,87343,1359,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1195177,2208,90802,6726,7602,1765,1097,481,6855,1594,8093,1958,55370,4170,4554,826,7231,962,1104375,7446,57080,1858,13108,1444,78048,3312,94190,3378,725019,4306,74873,1170,62057,1043,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,5335561,5944,277808,12875,19230,2271,4300,1107,19622,2826,23845,2956,157373,8077,21235,2181,32203,2872,5057753,13820,268051,2488,56129,3450,366402,6265,398476,6018,3178005,8840,385390,2357,405300,3196,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,810766,2945,88156,6328,6227,1688,663,415,5918,1468,6013,1354,58712,4505,5523,1134,5100,978,722610,6724,34120,1876,5984,1182,41469,2545,50687,2880,458450,5033,69301,1336,62599,1358,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,11315136,8540,1031717,26295,82147,5688,16361,2277,82348,5314,88725,5566,604733,14960,65117,3694,92286,4567,10283419,27401,532010,5849,102826,4153,686116,8752,778007,8560,6544286,15674,813179,4121,826995,5682,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,5844688,5895,578520,18676,45309,4318,9179,1587,47580,3915,43242,4514,363217,11545,31075,2379,38918,2940,5266168,20135,296310,4730,56181,3472,358495,7224,406252,6810,3380828,12194,426541,2802,341561,3209,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,548567,1356,53839,3700,3496,815,717,341,3890,956,3390,853,33127,2706,2946,560,6273,822,494728,4098,28594,905,4880,780,35589,1920,39322,1600,311557,2862,37928,633,36858,893,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,9269250,5102,974373,26943,91386,6010,16693,2252,92504,6392,86733,5220,587911,17597,43000,2592,56146,3030,8294877,28280,460319,6320,92995,4374,590598,9391,678373,8550,5269695,17816,624251,2837,578646,3478,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,2501498,3320,330288,12618,31066,2520,6140,987,31887,3118,29985,2902,196829,7389,14313,1563,20068,2118,2171210,13310,118033,2938,24563,2360,142852,4781,162172,4720,1372407,7584,189181,1694,162002,2446,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,2936032,3367,324359,13652,24731,3440,3659,1213,23550,3396,23734,3271,215930,8650,14886,2054,17869,1644,2611673,14206,128589,3496,30164,2539,167954,4901,202811,4381,1683894,8853,203981,2112,194280,1807,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,9896931,5672,886494,20366,65677,4388,12292,1792,74250,5730,70877,4483,535643,12806,49354,3398,78401,3885,9010437,22155,451461,4451,95827,3585,597188,8062,699970,9649,5678299,13539,731553,3296,756139,4111,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,809284,2477,63448,6224,2536,936,816,478,3137,945,5708,1579,41445,3957,4199,912,5607,1088,745836,7271,36523,1033,5775,1253,50540,2788,55467,2556,481573,4557,55523,1090,60435,1189,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,2747021,2548,262211,13942,19627,3091,4689,1136,20073,3445,22537,2697,164137,8962,13930,1755,17218,1883,2484810,14454,139481,3240,26308,2418,172902,5195,187681,5402,1576327,9011,214642,2006,167469,2134,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,654241,1181,65004,5146,5662,1278,972,315,4907,1033,4604,1069,37454,3372,3230,703,8175,1065,589237,5440,35547,1335,7159,1065,41546,2010,48816,2089,368519,3486,45891,967,41759,1024,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,4567415,4284,593282,18014,50988,4445,9284,1602,50759,4009,50640,3813,353759,11115,38425,3177,39427,2851,3974133,18113,218300,4705,43224,3141,275124,5877,303283,7032,2568749,10951,317863,3542,247590,2875,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,11020854,7538,978174,24009,76094,5616,12804,1701,69480,5018,82374,6466,629340,15377,45307,3214,62775,3222,10042680,25630,577258,6590,113969,4252,706532,9330,781389,10694,6445559,16566,767751,4116,650222,3918,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,2081824,1895,174252,10228,20030,3144,3284,1026,13664,2095,14255,2492,110573,6318,5181,1237,7265,1321,1907572,10846,173509,3311,29270,2041,184245,4059,184037,3906,1145801,6622,102678,1184,88032,1378,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,578395,880,57030,4164,5290,1273,469,295,4817,1146,4579,954,34689,2473,3844,769,3342,638,521365,4402,25289,1269,5461,1029,34632,1647,43366,1538,342653,2550,37001,789,32963,790,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,5027032,4330,363049,14481,28195,3611,3611,919,24054,3099,28152,3227,230439,9965,20264,2296,28334,2401,4663983,15702,265662,3673,51949,3331,327343,6791,360535,5720,3031694,10625,345544,2409,281256,2738,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,4789454,4038,453864,15218,28471,2922,6169,1527,34738,3678,41004,4459,292688,10222,21764,2285,29030,2932,4335590,15656,225238,2999,44872,3230,289548,6029,346984,6312,2842476,10539,305884,2260,280588,2956,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1674072,2201,281285,12674,27498,2591,4022,955,27684,2649,26966,3211,168943,8195,12714,1817,13458,1477,1392787,12573,68018,2708,11935,1702,87043,3596,100705,3597,893201,8307,124827,1935,107058,1571,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,4637535,3112,379746,12827,28563,2356,5092,1042,29669,2781,29665,2894,236025,8214,17484,1617,33248,2003,4257789,12872,236137,2517,47049,2631,295288,5254,338947,5199,2740184,8671,313596,1713,286588,2052,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,441020,1230,37152,4340,4139,1265,656,423,2437,928,2810,1013,23911,2592,1125,446,2074,679,403868,4440,22765,1368,5138,912,28807,1806,32893,1913,261317,2684,29686,697,23262,811,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,35123,3352,12400,1924,549,308,450,378,877,548,1782,707,7545,1312,829,404,368,218,22723,2986,917,541,140,172,1484,559,979,552,16353,2277,1800,553,1050,370,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
