GEO_ID,B18015_001E,B18015_001M,B18015_002E,B18015_002M,B18015_003E,B18015_003M,B18015_004E,B18015_004M,B18015_005E,B18015_005M,B18015_006E,B18015_006M,B18015_007E,B18015_007M,B18015_008E,B18015_008M,B18015_009E,B18015_009M,B18015_010E,B18015_010M,B18015_011E,B18015_011M,B18015_012E,B18015_012M,B18015_013E,B18015_013M,B18015_014E,B18015_014M,B18015_015E,B18015_015M,B18015_016E,B18015_016M,B18015_017E,B18015_017M,B18015_018E,B18015_018M,B18015_019E,B18015_019M,NAME,B18015_001MA,B18015_001EA,B18015_002EA,B18015_002MA,B18015_003EA,B18015_003MA,B18015_004MA,B18015_004EA,B18015_005MA,B18015_005EA,B18015_006MA,B18015_006EA,B18015_007MA,B18015_007EA,B18015_008EA,B18015_008MA,B18015_009MA,B18015_009EA,B18015_010MA,B18015_010EA,B18015_011MA,B18015_011EA,B18015_012MA,B18015_012EA,B18015_013EA,B18015_013MA,B18015_014MA,B18015_014EA,B18015_015MA,B18015_015EA,B18015_016MA,B18015_016EA,B18015_017MA,B18015_017EA,B18015_018MA,B18015_018EA,B18015_019EA,B18015_019MA,state
0400000US13,2177181,7365,34109,3478,5304,1088,2975,989,2329,876,28805,3323,10543,2084,13957,2113,3078,840,1227,618,2143072,8190,554950,10772,99132,6478,455818,10442,1588122,13213,316979,11590,552644,12609,378599,10845,339900,11326,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,268508,2661,3326,999,365,229,172,172,193,179,2961,944,967,627,1655,746,253,201,86,100,265182,2812,66890,3951,9160,1527,57730,3619,198292,4054,14285,1945,79755,4825,59259,3763,44993,3707,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,344240,2498,6952,1177,1025,635,409,318,616,554,5927,1210,1942,615,3238,1068,590,332,157,135,337288,2834,88044,4030,15611,1827,72433,3826,249244,4192,36288,2943,95224,4178,77352,4309,40380,3097,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,3006391,4573,45157,3322,7715,1211,3460,943,4255,1114,37442,3059,12860,1979,17071,1825,5463,1325,2048,855,2961234,5532,871575,11235,130392,5322,741183,11607,2089659,11734,316342,11498,665750,14254,552146,11740,555421,11563,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,1434263,4336,26972,2882,3527,798,1865,670,1662,612,23445,2729,9938,1765,8894,1562,3688,913,925,518,1407291,5157,400009,8090,67410,3908,332599,7560,1007282,8990,160829,6257,366806,8740,279243,8405,200404,7820,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,659855,2612,11528,1439,1659,610,559,289,1100,495,9869,1426,2317,692,5766,1031,1335,523,451,358,648327,2748,206498,6051,30866,2883,175632,5691,441829,6133,46249,3288,139189,5853,143815,5153,112576,4697,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,621217,3664,10691,1820,1607,616,1083,509,524,375,9084,1778,1691,742,5171,1306,1964,705,258,215,610526,4158,194067,4916,28653,2250,165414,4636,416459,6126,55974,3593,135061,6500,126227,5263,99197,4986,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,938723,4413,26643,2722,3015,896,2059,764,956,495,23628,2626,9196,1924,8624,1771,4830,1270,978,486,912080,4884,242059,6598,36097,2556,205962,6433,670021,8038,106085,5580,267157,7271,179215,6123,117564,5635,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,982128,4732,23113,2374,3891,875,2393,796,1498,532,19222,2260,10413,1624,6227,1168,2144,807,438,383,959015,5282,260095,6710,47405,3642,212690,6042,698920,7487,134636,7095,278025,9064,170974,7102,115285,5344,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,262300,1586,7687,1373,879,365,333,184,546,330,6808,1335,2048,863,3432,957,896,410,432,347,254613,1982,69732,3179,12574,1496,57158,2919,184881,3732,17764,2196,78149,3927,51573,2831,37395,2850,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1215620,3770,17914,2534,3806,1260,1668,775,2138,867,14108,2137,4704,1113,5304,1123,2805,816,1295,583,1197706,4790,362768,7038,46247,3116,316521,7213,834938,7964,104103,6520,280771,9321,197792,8606,252272,7249,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1444311,2885,25932,2702,5182,1202,2203,722,2979,971,20750,2618,7215,1616,7713,1555,3771,1081,2051,805,1418379,3557,479713,7210,55500,3109,424213,7304,938666,7432,93413,6828,289772,9520,202988,6209,352493,9097,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2202640,4136,44106,3385,8906,1404,5012,1020,3894,914,35200,3115,14339,1993,12911,1718,6126,1114,1824,663,2158534,5476,686413,10466,97211,3955,589202,9302,1472121,10670,198363,7778,522220,11012,438503,9795,313035,7545,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1178282,3232,17645,1997,3677,970,1587,492,2090,809,13968,1892,3127,789,7410,1495,2912,919,519,322,1160637,3378,338023,6601,54715,2927,283308,5962,822614,7220,76600,4497,240403,7603,270796,7132,234815,6084,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,653704,4037,20424,2926,1759,694,1141,547,618,386,18665,2867,9223,2061,6771,1561,2006,675,665,478,633280,4591,185227,6059,36123,3382,149104,5737,448053,6919,90018,5623,160352,7192,126372,5293,71311,4894,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1294720,3922,27735,2780,4133,1033,2723,813,1410,642,23602,2746,6597,1391,11920,1998,4103,971,982,411,1266985,4313,350338,7436,58715,3617,291623,7213,916647,8422,133454,6569,335813,8981,248727,8221,198653,6999,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,201586,2112,3758,870,585,442,333,311,252,280,3173,808,1063,528,1678,617,432,324,0,228,197828,2289,58891,3493,10520,1512,48371,3503,138937,3607,16640,1959,47404,3311,42644,3593,32249,2944,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,409926,2186,4637,948,894,340,497,285,397,229,3743,919,1264,489,1763,579,625,318,91,105,405289,2411,123075,5321,19014,1921,104061,4970,282214,5736,36015,2999,84288,4699,93855,3766,68056,3242,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,574420,2925,6141,1192,937,387,477,272,460,279,5204,1170,1528,593,2383,777,1050,551,243,256,568279,3189,108820,6094,20873,2797,87947,6068,459459,6835,94133,5274,173655,7018,120998,6046,70673,4798,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,271359,2307,5218,1180,1276,597,588,420,688,419,3942,1105,979,488,2401,929,475,359,87,107,266141,2863,81245,4012,11379,1430,69866,3721,184896,4586,16514,2682,63872,4069,49152,3754,55358,3435,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,1813330,3324,27552,3192,5896,1427,3533,1281,2363,721,21656,2773,6434,1418,10433,1893,2620,828,2169,715,1785778,4708,515591,9624,76454,3999,439137,10066,1270187,9690,155939,8497,412739,10560,286043,8779,415466,8775,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,447549,3566,9992,1841,1441,607,963,615,478,277,8551,1713,2513,924,4770,1471,1011,376,257,205,437557,3636,127516,6101,21414,2512,106102,5954,310041,6023,63197,4709,112106,6097,86828,5240,47910,3668,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,4382811,5022,73176,4784,15526,1943,7305,1310,8221,1398,57650,4302,26466,3127,21756,2809,7029,1027,2399,672,4309635,6790,1356240,14929,177405,5914,1178835,15920,2953395,15070,444026,12029,892901,16703,667671,13250,948797,14106,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,1962518,6982,38324,3548,7509,1817,4223,1268,3286,1061,30815,3181,12622,1859,10796,1693,6013,1340,1384,713,1924194,7771,529025,9965,80567,5205,448458,10055,1395169,11797,261936,10277,467948,11793,352153,8427,313132,8461,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,150553,1922,1435,591,421,398,54,70,367,394,1014,442,194,198,585,314,183,186,52,89,149118,1981,54116,2611,6658,1142,47458,2393,95002,3094,5473,831,31087,2951,32595,2392,25847,1999,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,2502268,4988,50016,3929,6926,1175,4297,964,2629,713,43090,3610,13246,1725,21791,2527,6660,1319,1393,816,2452252,6432,743085,11571,116684,4616,626401,11741,1709167,12789,215640,9297,678676,14406,449515,10300,365336,8655,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,809117,3071,18169,1863,3144,854,1478,618,1666,602,15025,1746,4088,955,8069,1405,2545,773,323,342,790948,3391,225957,6056,39687,3149,186270,6038,564991,6969,98890,4995,224745,7797,145078,5064,96278,5005,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,842037,3243,16282,2378,3194,1252,984,472,2210,1113,13088,2182,3774,1068,5800,1517,2929,1070,585,445,825755,3645,210158,7495,33895,2825,176263,7211,615597,7709,105547,5386,199694,8511,172816,6822,137540,5767,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,2584718,4145,49293,3515,8660,1470,5228,1225,3432,873,40633,3125,12098,1729,20432,2260,6486,1199,1617,572,2535425,5580,786397,9220,104594,4226,681803,8519,1749028,10378,199722,8799,665604,12174,423385,9051,460317,8205,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,243379,1493,4848,1382,997,583,378,326,619,418,3851,1293,1542,896,1488,741,444,297,377,288,238531,2099,85164,3347,7746,1195,77418,3354,153367,3655,25013,2964,49470,3913,34595,2850,44289,3433,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,941828,5287,18866,2614,2599,950,1113,544,1486,678,16267,2247,7365,1527,6506,1390,1602,605,794,554,922962,5529,243051,7501,38942,3088,204109,6745,679911,8994,119955,6327,262477,7939,169031,6844,128448,4780,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,170189,2366,3323,865,450,299,363,282,87,110,2873,698,920,467,1173,523,497,333,283,240,166866,2544,50307,3223,7493,1381,42814,3014,116559,3407,12858,1746,40377,2842,37804,2916,25520,2250,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1353141,4342,30727,2887,3337,846,1979,642,1358,656,27390,2874,9093,1690,14404,2326,2966,936,927,436,1322414,5298,325848,8488,49005,3213,276843,7968,996566,9920,157273,6288,415359,11368,235613,7660,188321,6062,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,5691724,9507,96155,4931,18519,2721,12072,2151,6447,1333,77636,4585,23391,2925,38854,3356,12374,2143,3017,814,5595569,10202,1447364,16172,272091,7620,1175273,15447,4148205,18524,964893,19397,1430194,20819,1001033,16438,752085,14949,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,716418,3267,9532,1393,2088,657,695,326,1393,580,7444,1374,2166,655,3636,1066,1642,537,0,255,706886,3628,217943,5982,25426,2645,192517,6047,488943,7058,65848,4811,169623,6246,158355,5222,95117,4009,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,132011,1023,2879,805,465,316,277,291,188,148,2414,728,714,367,984,463,672,410,44,56,129132,1276,40735,2222,5542,1063,35193,1979,88397,2409,6241,1263,38086,2686,21551,2071,22519,2054,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,1680673,7496,25032,2429,4597,1079,2390,797,2207,786,20435,2064,6356,1276,8262,1570,4995,1121,822,458,1655641,7918,486377,10502,66467,4560,419910,10486,1169264,12886,153135,8617,404960,11340,277770,9578,333399,9037,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1456213,5064,27442,2562,4626,1029,2268,748,2358,706,22816,2589,7182,1413,10214,1773,4259,1027,1161,423,1428771,5754,376025,8132,65281,4355,310744,8099,1052746,8697,155190,7211,323947,8597,314271,9090,259338,6936,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,382249,2721,10089,1524,1053,561,374,255,679,482,9036,1489,3169,995,4245,1095,965,525,657,544,372160,3000,100698,4612,13993,1901,86705,4299,271462,5316,38882,3088,123718,5173,69117,4567,39745,3394,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1232242,3267,20629,2059,3465,774,1967,533,1498,553,17164,1968,4928,1166,9142,1486,2585,679,509,341,1211613,3865,347917,7818,49426,2742,298491,7217,863696,8248,96339,5452,314791,7854,255753,6333,196813,5638,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,116111,1658,1976,772,428,302,0,259,428,302,1548,666,570,400,802,414,176,220,0,259,114135,1698,30568,2344,3930,975,26638,2403,83567,2585,10100,2053,34240,2947,26276,2165,12951,1729,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,945532,1669,29703,3189,3083,842,1191,522,1892,647,26620,2988,15924,2208,5854,1177,3910,1000,932,492,915829,3364,269759,6221,41927,3129,227832,6716,646070,6178,131784,6837,209632,7037,178643,7036,126011,6512,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
