GEO_ID,C23011_001E,C23011_001M,C23011_002E,C23011_002M,C23011_003E,C23011_003M,C23011_004E,C23011_004M,C23011_005E,C23011_005M,C23011_006E,C23011_006M,C23011_007E,C23011_007M,C23011_008E,C23011_008M,C23011_009E,C23011_009M,C23011_010E,C23011_010M,C23011_011E,C23011_011M,C23011_012E,C23011_012M,C23011_013E,C23011_013M,C23011_014E,C23011_014M,C23011_015E,C23011_015M,C23011_016E,C23011_016M,C23011_017E,C23011_017M,C23011_018E,C23011_018M,C23011_019E,C23011_019M,C23011_020E,C23011_020M,C23011_021E,C23011_021M,C23011_022E,C23011_022M,C23011_023E,C23011_023M,C23011_024E,C23011_024M,C23011_025E,C23011_025M,C23011_026E,C23011_026M,C23011_027E,C23011_027M,C23011_028E,C23011_028M,C23011_029E,C23011_029M,C23011_030E,C23011_030M,C23011_031E,C23011_031M,C23011_032E,C23011_032M,C23011_033E,C23011_033M,C23011_034E,C23011_034M,C23011_035E,C23011_035M,C23011_036E,C23011_036M,C23011_037E,C23011_037M,C23011_038E,C23011_038M,C23011_039E,C23011_039M,C23011_040E,C23011_040M,C23011_041E,C23011_041M,C23011_042E,C23011_042M,C23011_043E,C23011_043M,C23011_044E,C23011_044M,C23011_045E,C23011_045M,C23011_046E,C23011_046M,C23011_047E,C23011_047M,C23011_048E,C23011_048M,C23011_049E,C23011_049M,NAME,C23011_001EA,C23011_001MA,C23011_002EA,C23011_002MA,C23011_003EA,C23011_003MA,C23011_004MA,C23011_004EA,C23011_005EA,C23011_005MA,C23011_006MA,C23011_006EA,C23011_007EA,C23011_007MA,C23011_008EA,C23011_008MA,C23011_009MA,C23011_009EA,C23011_010MA,C23011_010EA,C23011_011MA,C23011_011EA,C23011_012MA,C23011_012EA,C23011_013MA,C23011_013EA,C23011_014EA,C23011_014MA,C23011_015EA,C23011_015MA,C23011_016EA,C23011_016MA,C23011_017MA,C23011_017EA,C23011_018MA,C23011_018EA,C23011_019MA,C23011_019EA,C23011_020MA,C23011_020EA,C23011_021MA,C23011_021EA,C23011_022MA,C23011_022EA,C23011_023MA,C23011_023EA,C23011_024EA,C23011_024MA,C23011_025EA,C23011_025MA,C23011_026EA,C23011_026MA,C23011_027MA,C23011_027EA,C23011_028MA,C23011_028EA,C23011_029EA,C23011_029MA,C23011_030MA,C23011_030EA,C23011_031MA,C23011_031EA,C23011_032MA,C23011_032EA,C23011_033MA,C23011_033EA,C23011_034EA,C23011_034MA,C23011_035EA,C23011_035MA,C23011_036EA,C23011_036MA,C23011_037MA,C23011_037EA,C23011_038MA,C23011_038EA,C23011_039MA,C23011_039EA,C23011_040EA,C23011_040MA,C23011_041MA,C23011_041EA,C23011_042MA,C23011_042EA,C23011_043MA,C23011_043EA,C23011_044EA,C23011_044MA,C23011_045EA,C23011_045MA,C23011_046EA,C23011_046MA,C23011_047EA,C23011_047MA,C23011_048MA,C23011_048EA,C23011_049EA,C23011_049MA,state
0400000US01,3003135,4109,1473061,3440,1179361,8064,1018434,8470,791589,10188,40507,2935,51666,3996,45241,3243,44941,3882,44490,3586,129137,5819,41379,3517,3488,892,12838,1837,16052,1986,22242,2173,33138,3307,31790,2438,8719,1589,1099,532,1806,557,3445,1040,4536,1264,12185,1595,293700,8335,1530074,3696,1059249,8685,779565,8300,555946,8412,30572,2841,52638,3444,52091,3655,46087,3347,42231,3427,224455,8063,86788,4547,9109,1404,26298,2846,24720,2384,34966,2904,42574,3280,55229,2842,12427,1469,1637,666,3896,839,6717,1336,11328,1646,19224,2383,470825,8921,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,468798,1770,242942,1795,214058,2668,186112,3280,111940,3386,8841,1344,16442,2439,14457,1984,18944,2290,15488,2019,22664,2241,7231,1334,908,383,2759,929,2090,608,4523,1124,5153,983,5282,1014,1373,592,73,63,257,185,509,320,914,409,2156,565,28884,2378,225856,1871,176978,3962,127068,3511,77477,3454,7391,1239,14059,1735,10672,1535,7985,1286,9484,1375,40921,2960,14296,2156,2473,839,5202,1003,5687,1066,6205,1287,7058,1246,8989,1423,2429,786,255,194,803,470,681,280,1989,648,2832,726,48878,3520,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,3927298,4013,1993587,3372,1666848,8014,1449229,9225,1126431,11477,65383,4374,77600,5027,54345,4878,62859,5413,62611,4400,184976,7083,66367,4364,9791,1736,19973,2206,22151,2471,31095,3079,35599,2982,32643,3445,7845,1539,1181,440,2330,684,3199,748,7535,1648,10553,1692,326739,7943,1933711,3384,1375896,11974,1019342,11938,723254,10809,55564,3602,72896,4474,56674,4146,58656,4445,52298,4354,298540,8626,119021,5443,14546,1984,39716,2810,34211,2886,43505,3192,47541,3151,58014,4131,14848,1850,1986,613,6047,1455,5964,1244,11925,1747,17244,2011,557815,12572,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,1810168,3676,900745,3397,727629,6222,626886,7506,473189,7363,29989,2471,34989,3250,28618,2517,30443,2451,29658,2766,83443,4477,29781,2652,3665,748,6551,1237,11801,1708,13363,2176,18282,2212,17300,2000,4370,1004,676,358,1160,424,1301,546,2404,659,7389,1303,173116,5993,909423,2903,658157,7174,489283,8072,337733,7533,22480,2466,34385,2550,38510,3299,26245,2716,29930,2818,136076,5806,52511,3759,4647,1130,14011,1659,18334,2535,20957,2403,25616,2504,32798,2741,7962,1568,1515,546,2635,737,3029,801,6292,1024,11365,1636,251266,6273,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,24086683,10914,12228932,8283,10122111,21647,8638418,26043,6528741,30022,477128,11792,525366,11178,385019,10330,369507,10966,352657,10394,1210329,18253,476148,13178,60359,3717,131175,5825,130413,6958,192812,7162,219422,7743,273364,8032,73669,4856,10706,1714,23741,2679,19885,1986,51477,3142,93886,5325,2106821,22342,11857751,7680,8318742,28338,5817360,27644,4108698,25134,332028,7531,438648,9111,323326,9311,317090,10254,297570,9382,2033314,21224,873174,14629,117566,4945,248543,7494,217671,9021,280846,8385,295514,10009,468068,10430,121136,5470,19505,2141,48886,3562,53934,3196,83466,4181,141141,5908,3539009,28087,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,3236004,4156,1653714,2919,1465270,6775,1251998,8656,946588,10851,66562,3867,80880,4316,56419,3824,53459,4489,48090,3726,176334,6557,63593,3504,7528,1387,19829,2409,21944,2728,28968,2796,34472,3224,36938,2760,8476,1298,981,464,2614,669,3378,1066,7102,1155,14387,2016,188444,6607,1582290,3395,1231112,8571,849730,8049,600341,9234,46759,3171,66989,4030,51856,3429,43933,3365,39852,2725,308552,7699,125830,4536,17431,2115,39201,3633,40975,2703,39782,3081,45333,3457,72830,3845,20488,2222,2809,553,7015,1329,8394,1280,14155,2073,19969,1992,351178,8842,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,2316422,3527,1145589,2597,995905,5115,843737,6671,665277,8268,35797,3173,47060,3172,31662,3091,29032,2365,34909,3013,121112,4994,46122,3153,4682,1098,12782,1737,10901,1504,19126,1937,27499,2437,31056,2558,7269,1116,1054,524,2464,667,3512,690,6639,1327,10118,1506,149684,5313,1170833,2167,911478,6747,600554,7945,449833,7350,26814,2658,47342,3213,26704,2339,24459,2276,25402,2258,248517,7648,125986,5499,12056,1438,30973,2271,22118,2134,27825,2545,29559,2439,62407,3258,16491,1861,2070,568,7594,1240,8928,1432,11163,1700,16161,1753,259355,7267,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,558119,1419,272780,1045,233159,3255,202041,3816,158784,3942,6873,1240,9078,1588,8436,1540,10265,1652,8605,1318,24969,2165,8489,1349,1118,503,3536,963,2496,649,3743,944,5587,1042,6149,1157,1969,624,282,210,417,258,640,346,971,432,1870,584,39621,3223,285339,1188,219218,3250,158709,3791,119752,4400,7104,1044,9978,1494,6649,1292,7113,1142,8113,1455,50227,3783,23233,2793,2710,687,4699,922,4233,1154,7804,1233,7548,1274,10282,1536,2470,671,467,280,1051,364,870,377,2141,548,3283,936,66121,3340,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,408321,1293,193414,1050,154391,2684,132974,3077,100846,3431,5508,1045,6558,1260,5866,1269,6376,1433,7820,1637,15497,1810,5159,1225,753,424,2809,669,1367,616,1648,570,3761,822,5920,1190,1331,529,141,178,367,307,683,407,1422,621,1976,756,39023,2728,214907,910,168463,3279,135535,3900,98504,3319,6524,1146,8498,1387,5953,1062,7015,1598,9041,1654,25510,2871,8441,1505,566,349,2347,609,3247,874,3185,964,7724,1253,7418,1232,1170,559,55,95,870,464,1234,607,1358,464,2731,771,46444,3150,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,11513053,8158,5750120,7245,4769608,14812,4150146,17693,3254245,22041,182163,7201,225542,7957,168626,7739,169079,7404,150491,7178,520191,12085,204310,8766,21978,2160,55977,4171,52303,3600,82491,4720,103132,5592,99271,4856,24183,2581,3972,901,9609,1508,8995,1581,19182,2316,33330,3044,980512,12669,5762933,7643,4211695,18076,3181562,20127,2321777,20118,139309,5968,251369,8258,163460,7002,153144,7237,152503,6254,866186,15394,366354,8790,42020,2509,99642,4613,93966,5066,126549,6309,137655,6030,163947,6495,43508,3482,6080,1253,15101,2017,19782,2228,29315,2746,50161,3195,1551238,18356,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
