GEO_ID,C12002_001E,C12002_001M,C12002_002E,C12002_002M,C12002_003E,C12002_003M,C12002_004E,C12002_004M,C12002_005E,C12002_005M,C12002_006E,C12002_006M,C12002_007E,C12002_007M,C12002_008E,C12002_008M,C12002_009E,C12002_009M,C12002_010E,C12002_010M,C12002_011E,C12002_011M,C12002_012E,C12002_012M,C12002_013E,C12002_013M,C12002_014E,C12002_014M,C12002_015E,C12002_015M,C12002_016E,C12002_016M,C12002_017E,C12002_017M,C12002_018E,C12002_018M,C12002_019E,C12002_019M,C12002_020E,C12002_020M,C12002_021E,C12002_021M,C12002_022E,C12002_022M,C12002_023E,C12002_023M,C12002_024E,C12002_024M,C12002_025E,C12002_025M,C12002_026E,C12002_026M,C12002_027E,C12002_027M,C12002_028E,C12002_028M,C12002_029E,C12002_029M,C12002_030E,C12002_030M,C12002_031E,C12002_031M,C12002_032E,C12002_032M,C12002_033E,C12002_033M,C12002_034E,C12002_034M,C12002_035E,C12002_035M,C12002_036E,C12002_036M,C12002_037E,C12002_037M,C12002_038E,C12002_038M,C12002_039E,C12002_039M,C12002_040E,C12002_040M,C12002_041E,C12002_041M,C12002_042E,C12002_042M,C12002_043E,C12002_043M,C12002_044E,C12002_044M,C12002_045E,C12002_045M,C12002_046E,C12002_046M,C12002_047E,C12002_047M,C12002_048E,C12002_048M,C12002_049E,C12002_049M,C12002_050E,C12002_050M,C12002_051E,C12002_051M,C12002_052E,C12002_052M,C12002_053E,C12002_053M,C12002_054E,C12002_054M,C12002_055E,C12002_055M,C12002_056E,C12002_056M,C12002_057E,C12002_057M,C12002_058E,C12002_058M,C12002_059E,C12002_059M,C12002_060E,C12002_060M,C12002_061E,C12002_061M,C12002_062E,C12002_062M,C12002_063E,C12002_063M,C12002_064E,C12002_064M,C12002_065E,C12002_065M,C12002_066E,C12002_066M,C12002_067E,C12002_067M,C12002_068E,C12002_068M,C12002_069E,C12002_069M,C12002_070E,C12002_070M,C12002_071E,C12002_071M,C12002_072E,C12002_072M,C12002_073E,C12002_073M,NAME,C12002_001MA,C12002_001EA,C12002_002EA,C12002_002MA,C12002_003EA,C12002_003MA,C12002_004EA,C12002_004MA,C12002_005MA,C12002_005EA,C12002_006MA,C12002_006EA,C12002_007EA,C12002_007MA,C12002_008EA,C12002_008MA,C12002_009EA,C12002_009MA,C12002_010MA,C12002_010EA,C12002_011MA,C12002_011EA,C12002_012MA,C12002_012EA,C12002_013EA,C12002_013MA,C12002_014EA,C12002_014MA,C12002_015EA,C12002_015MA,C12002_016MA,C12002_016EA,C12002_017MA,C12002_017EA,C12002_018EA,C12002_018MA,C12002_019EA,C12002_019MA,C12002_020EA,C12002_020MA,C12002_021MA,C12002_021EA,C12002_022MA,C12002_022EA,C12002_023MA,C12002_023EA,C12002_024EA,C12002_024MA,C12002_025EA,C12002_025MA,C12002_026EA,C12002_026MA,C12002_027MA,C12002_027EA,C12002_028MA,C12002_028EA,C12002_029EA,C12002_029MA,C12002_030EA,C12002_030MA,C12002_031EA,C12002_031MA,C12002_032MA,C12002_032EA,C12002_033MA,C12002_033EA,C12002_034MA,C12002_034EA,C12002_035EA,C12002_035MA,C12002_036MA,C12002_036EA,C12002_037EA,C12002_037MA,C12002_038EA,C12002_038MA,C12002_039EA,C12002_039MA,C12002_040EA,C12002_040MA,C12002_041EA,C12002_041MA,C12002_042EA,C12002_042MA,C12002_043EA,C12002_043MA,C12002_044EA,C12002_044MA,C12002_045MA,C12002_045EA,C12002_046EA,C12002_046MA,C12002_047EA,C12002_047MA,C12002_048EA,C12002_048MA,C12002_049EA,C12002_049MA,C12002_050MA,C12002_050EA,C12002_051EA,C12002_051MA,C12002_052EA,C12002_052MA,C12002_053EA,C12002_053MA,C12002_054EA,C12002_054MA,C12002_055MA,C12002_055EA,C12002_056MA,C12002_056EA,C12002_057EA,C12002_057MA,C12002_058EA,C12002_058MA,C12002_059EA,C12002_059MA,C12002_060MA,C12002_060EA,C12002_061MA,C12002_061EA,C12002_062EA,C12002_062MA,C12002_063EA,C12002_063MA,C12002_064EA,C12002_064MA,C12002_065MA,C12002_065EA,C12002_066MA,C12002_066EA,C12002_067MA,C12002_067EA,C12002_068EA,C12002_068MA,C12002_069EA,C12002_069MA,C12002_070EA,C12002_070MA,C12002_071MA,C12002_071EA,C12002_072MA,C12002_072EA,C12002_073EA,C12002_073MA,state
0400000US13,7325075,3740,3571721,4490,1243271,13634,358084,5729,592404,8667,162292,6717,85479,4966,30748,3217,14264,1968,1821761,17116,4081,1267,356276,7920,452486,8205,420327,7609,318252,5756,270339,4435,75671,5294,561,444,17409,2390,21817,2648,18653,2568,11060,1554,6171,1591,74248,3906,1074,838,1600,842,3763,973,7907,1312,12927,2110,46977,3131,356770,10907,526,456,49228,3847,93842,5675,108546,4784,72069,4485,32559,2835,3753354,3746,1065537,11693,331926,5396,477052,9212,132175,6738,74081,4843,30264,3018,20039,1940,1751641,18969,7468,1614,399816,10188,441839,8651,409566,7064,290493,5103,202459,5207,107496,6524,417,295,27641,3149,30727,3938,26317,2621,15836,2248,6558,1033,343956,8114,366,378,3523,1213,8392,1751,24821,2782,52645,3870,254209,5439,484724,10553,600,312,65440,4684,125312,6245,141090,6281,98978,4273,53304,3116,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,1039527,595,516879,1104,187083,4331,44663,1307,89538,3138,24378,2178,15186,1654,7936,1172,5382,1192,270087,4972,1182,626,46415,3102,56915,2226,59000,2311,50434,1642,56141,1934,4543,863,17,30,956,505,1070,482,1044,437,982,366,474,277,12880,1583,111,139,263,341,367,331,1248,558,1858,682,9033,1544,42286,2949,0,267,4175,1039,7679,1195,13992,1975,10181,1274,6259,1120,522648,1052,145110,3738,37710,1370,67952,3244,17785,1732,10193,1406,6086,1089,5384,1101,261719,5112,579,302,51768,3187,58292,2566,61728,2206,45433,1753,43919,2098,8077,1495,51,86,1711,773,2812,791,1758,629,1105,558,640,309,52200,2689,82,137,268,314,941,519,2530,662,7169,1204,41210,2285,55542,3498,43,79,4653,1168,10787,1861,16346,1750,13143,1590,10570,1381,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1140486,1327,570069,1670,154324,4901,57015,1854,71389,4122,12775,1672,8641,1254,3591,765,913,323,331635,6882,912,510,75365,3825,67055,3000,71777,2563,57690,1812,58836,1762,8090,1700,65,107,3073,1060,1231,460,1968,832,1218,512,535,308,12264,1600,0,253,277,326,292,237,618,393,1741,604,9336,1344,63756,4004,90,124,10192,1596,15815,2066,18765,2226,12127,1237,6767,958,570417,1619,118661,3492,53532,1791,48608,3364,7020,1245,5538,939,2868,964,1095,376,322562,6319,1613,615,83121,3248,68297,2678,73484,2204,52959,2049,43088,1953,7569,1364,66,113,3081,908,1344,499,2238,848,671,429,169,183,48071,2592,0,253,384,307,1124,636,2377,720,5789,1128,38397,2125,73554,4184,37,69,12367,1735,17274,2145,19197,1996,14424,1399,10255,1174,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,10169211,2444,4953359,3136,1781789,15516,478857,3572,866489,10691,211208,7038,136709,5685,54090,3297,34436,2868,2562670,18853,4205,1077,436612,9141,610683,8458,614057,7062,456762,5363,440351,5538,77494,4594,347,235,18448,2434,18159,2057,21664,2502,11569,1823,7307,1546,127491,4885,938,532,1510,728,3278,985,8385,1356,15415,2049,97965,4281,403915,10061,678,398,43625,3989,97590,5118,126623,4736,86202,4220,49197,2735,5215852,2805,1536413,12334,445968,2742,705400,7369,172008,5653,111735,5394,53986,2762,47316,2939,2492060,17337,5676,1152,507763,8656,608461,7417,615760,7275,413278,5787,341122,6427,111929,6168,212,227,30231,3251,30341,3450,27299,2846,16232,2329,7614,1383,530365,9296,579,447,3324,848,10008,1571,28141,2511,68408,4147,419905,7126,545085,11522,384,214,63651,3878,115889,5842,155665,6793,122336,4414,87160,3970,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,5010795,3062,2440311,3002,753400,8622,234692,3000,365988,7246,76922,4571,48277,2844,17292,2113,10229,1265,1318496,11724,2010,677,234995,6926,287932,5887,315056,5513,243079,3499,235424,3782,34261,3190,942,621,7407,1538,9446,1867,9218,1543,4402,1002,2846,757,63835,3271,123,93,952,546,1983,675,4367,914,7430,1160,48980,2753,270319,8066,289,267,39682,2978,72379,4409,80771,4619,52658,2796,24540,1943,2570484,3240,633575,7501,217621,3108,288685,6396,55400,3173,38316,2908,16612,1700,16941,1713,1296851,11548,3882,1004,271800,6556,290062,5324,314745,5125,229491,3779,186871,4387,45039,3662,383,385,12818,1894,15086,1981,12333,1724,2990,795,1429,531,258184,5744,154,123,1557,698,6158,1383,13211,1736,32745,2558,204359,4368,336835,7663,201,155,51407,3336,81121,4148,90498,4230,64235,3360,49373,3293,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2397350,2038,1170327,2149,351665,5886,114274,2276,166267,3962,32622,2097,22273,2114,8537,1113,7692,1005,668078,7467,769,393,113288,4081,135891,3145,158645,3596,122702,2049,136783,2146,11564,1519,0,221,2640,730,4147,1177,2072,663,1622,500,1083,422,29439,1898,100,90,217,149,775,397,1263,449,4071,723,23013,1570,109581,4186,15,25,11735,1432,27514,2338,37050,2445,22065,1794,11202,1367,1227023,2278,287588,4975,106401,2319,125870,3592,22817,2242,15819,1757,8149,1371,8532,1285,658978,8167,2016,592,129959,4039,142479,3761,155632,2626,114425,2417,114467,3378,17175,1949,28,47,5863,1263,4846,1110,3691,858,1800,640,947,427,132624,3842,56,67,772,381,1659,497,5050,861,11833,1577,113254,3458,130658,4694,13,28,17873,1869,28433,2513,40354,2496,25585,1847,18400,1807,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2190376,1902,1077383,2389,324981,6519,106763,3007,158573,4730,27655,2651,18978,1927,7106,1254,5906,864,607630,7684,790,317,111947,4413,133569,3534,142884,3201,106996,2369,111444,2284,12613,1625,15,24,3354,883,4151,1090,3053,871,1405,495,635,341,26863,2362,98,154,327,276,976,528,2081,742,3780,753,19601,1689,105296,4469,82,134,13230,1485,26526,2362,33596,2448,20735,2017,11127,1582,1112993,2121,257614,4751,95499,2403,114884,3829,18129,2121,14441,1624,6455,1279,8206,982,590892,6754,2984,698,127341,3508,131477,3331,141245,2914,99420,2533,88425,2522,18412,2556,63,73,6071,1461,5867,1486,4252,922,1056,359,1103,490,111471,2942,96,159,682,419,2603,780,4890,936,11891,1138,91309,2534,134604,4628,70,108,20328,2122,34367,2982,35627,2461,26304,1919,17908,1723,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3381302,2493,1636524,3140,477549,8593,146712,3745,230955,5923,52303,3968,26327,2602,13199,1766,8053,1216,889392,11772,1986,593,164178,5375,194748,4953,203775,4652,167363,3864,157342,2549,28287,3088,256,284,7488,1437,8172,1966,6471,1428,3524,912,2376,757,48838,3106,323,335,417,302,1645,711,4449,1128,8007,1503,33997,2302,192458,6513,114,147,27861,2773,47706,3415,61424,3502,35741,3220,19612,1814,1744778,2863,402421,7085,137497,2678,175555,5213,39300,2683,26038,2512,11708,1688,12323,1510,869674,12402,3448,921,192446,5487,191699,4878,210560,4034,151245,3570,120276,3535,41445,3813,584,521,14963,2360,11624,1975,9005,1474,3795,1051,1474,479,194992,5560,477,386,1498,652,5257,1334,9702,1323,28167,2354,149891,3799,236246,7419,209,255,34391,2820,60215,3567,61181,3355,50291,2836,29959,2371,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,3386670,2961,1623910,2950,560914,8833,162874,3587,265850,6595,64430,3432,42425,2666,14146,1586,11189,1613,811237,10369,978,437,144382,5774,171912,4911,188917,4620,156679,3370,148369,3548,34438,3428,116,143,9676,1572,6897,1348,8403,1698,5261,1168,4085,722,50183,3505,998,673,837,704,1805,816,4513,1193,7897,1238,34133,2435,167138,6183,18,31,20532,2356,39911,3286,54781,3802,34303,2719,17593,1903,1762760,3154,508514,8623,162401,4324,223684,5007,54933,3672,37093,2810,16801,1953,13602,1937,793075,12631,3419,1005,164486,4862,177736,5529,191540,4397,143519,3893,112375,3547,49892,3721,453,377,14850,1987,14126,1895,11624,1618,6199,1443,2640,865,204984,5908,703,640,2290,872,4682,1204,15980,2423,29296,2714,152033,3946,206295,7217,186,191,27719,2810,47757,3305,61083,3380,42695,3420,26855,2352,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1096285,1113,529833,1215,156843,4276,45366,999,72369,2482,18394,1771,11858,1646,4760,1009,4096,844,295238,5342,298,159,39198,2140,60739,2077,75214,2108,59820,2168,59969,1782,4948,1081,0,223,741,373,1691,733,818,388,1255,654,443,234,14170,1365,81,95,157,143,253,189,995,470,2486,764,10198,1201,58634,3206,0,223,5422,1113,13718,1317,17415,1670,14585,1774,7494,1100,566452,1168,137881,3449,44888,1194,58709,2417,13862,1777,8461,1298,5702,904,6259,1018,284802,5637,306,181,46028,2302,64123,2241,74778,2133,55222,2092,44345,2304,7574,1196,0,223,1537,600,2597,651,2317,697,797,333,326,271,58717,2552,30,50,323,242,1173,445,3331,884,7267,1047,46593,2034,77478,3685,0,223,9496,1292,17539,1866,22567,1758,15165,1509,12711,1665,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,4501537,1982,2145983,1978,746660,8991,207660,2300,348886,5166,93495,4657,62496,3436,23404,2204,10719,1598,1108748,11312,2106,725,161063,5449,274910,5220,273589,5382,206441,3718,190639,3093,61480,3806,37,62,9927,1797,16086,2320,17096,2369,11216,1578,7118,1352,52738,2976,192,178,779,495,1137,463,3532,918,7076,1134,40022,2281,176357,6291,0,277,16420,2471,41179,3543,56144,3192,41152,2691,21462,2117,2355554,1890,709709,9439,198450,2793,313660,6703,88891,4667,59082,3668,29500,2921,20126,2253,1095300,10982,3242,962,198645,6344,285479,5915,273252,5504,193697,4621,140985,3118,74208,4330,158,186,16497,2585,20345,2821,21709,2634,9877,1355,5622,1163,225583,5075,737,480,1479,668,4345,1210,17313,1953,31027,2602,170682,3742,250754,7390,145,176,21820,2059,55025,4530,76526,4208,57281,3380,39957,2738,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,5249776,1728,2509303,2031,943326,11552,225408,2361,445608,6532,130588,6259,79543,4360,37303,3227,24876,2093,1266851,12628,999,426,168478,5985,304095,6481,316147,5875,238170,4243,238962,3892,41948,3348,0,277,5557,1405,11653,1801,12922,2117,7968,1397,3848,938,65920,3547,0,277,375,439,1511,696,3114,896,7508,1245,53412,3164,191258,6953,300,255,14981,1916,39624,3369,62928,3959,45794,3147,27631,2382,2740473,2107,861113,10417,221366,2183,390447,6432,101026,4585,68014,3977,37220,2547,43040,3235,1259998,13129,1947,720,212487,5951,322203,5335,315019,5666,219026,4642,189316,5641,65918,4391,74,93,11660,1860,21244,2515,18220,2260,9668,1417,5052,1035,275325,7061,148,234,1466,650,4349,860,15387,2022,31615,2782,222360,5672,278119,7777,0,277,19964,2453,56662,3704,81345,4455,71759,4030,48389,3416,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,8076640,2387,3934276,3123,1335798,11362,381415,2922,618031,6933,166167,4916,105402,5229,41717,2413,23066,2276,2046588,15683,2773,680,317717,7300,456461,6268,501196,7273,390176,4844,378265,4612,51859,3634,127,149,9511,1682,13972,2019,14318,1916,8129,1208,5802,1109,99754,3737,481,310,1426,689,2768,817,6933,1104,11594,1385,76552,3124,400277,9478,459,276,39429,3191,95318,4796,131064,5298,87603,3991,46404,2631,4142364,2722,1142610,10360,360311,2943,513396,6851,117771,4779,87312,3884,34783,2423,29037,2225,2025990,15665,4644,872,377784,6597,475252,6170,503307,6269,366350,4392,298653,5032,68108,3490,578,424,17572,2272,21305,2472,15437,1984,7880,1288,5336,1016,405375,6556,438,357,2896,887,7936,1381,22252,1660,50964,3300,320889,5372,500281,9889,286,211,50263,2961,112721,4754,149407,5483,111241,4261,76363,3817,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,4134380,1842,2040336,2217,686219,8072,191090,1876,325863,5355,82107,4283,54148,2700,19815,1872,13196,1386,1117499,8896,1673,629,186828,4713,253358,4810,278819,3689,199334,2730,197487,2451,20459,2094,218,238,3944,1023,5335,1053,5643,1055,3335,843,1984,599,45303,2413,321,238,420,288,1446,571,2633,734,4560,778,35923,1975,170856,5466,47,78,14715,1791,40507,2713,58965,2900,38051,2086,18571,1556,2094044,2259,565439,7732,179084,2287,260605,5656,52821,3400,38899,2725,18905,1850,15125,1441,1101348,10123,2607,799,217220,5814,264028,4424,274182,3542,183432,2886,159879,3434,28189,2407,52,69,7941,1524,8513,1304,7223,1320,3014,808,1446,507,185307,3802,319,369,575,279,2857,699,9303,1321,17582,1462,154671,3058,213761,6351,112,147,22804,2167,48788,2868,65372,3264,46862,2525,29823,1981,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2284716,2629,1088736,3682,374401,7898,115176,4381,178308,5110,39517,3620,25171,2372,10702,1582,5527,1333,541857,9411,1178,622,91706,4386,118986,4406,124128,4661,103149,3149,102710,2665,30192,3278,95,165,5840,1443,7361,1884,8603,1711,5791,1080,2502,834,32458,2513,0,283,415,326,950,586,2465,742,4583,1079,24045,2086,109828,5333,336,299,14177,2135,25471,2529,35964,2547,22566,2121,11314,1715,1195980,3114,337754,5664,111471,3941,145629,5087,38256,3287,22975,2195,11840,1599,7583,1270,529637,9334,1467,510,115251,4856,118643,3856,125380,3889,93934,3114,74962,2826,45382,3423,71,81,10657,1937,13683,1952,12236,1643,5726,1224,3009,859,147894,5268,200,216,697,353,2728,784,9674,1750,22243,2563,112352,3214,135313,5450,41,68,19593,2798,33099,2768,39261,3073,26630,2219,16689,1777,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,4674246,2904,2256115,3209,697706,10461,212613,2838,324257,6617,79902,4634,51531,3507,17377,2031,12026,1700,1216385,13210,2121,793,222600,6140,254650,5803,277527,4966,224429,4236,235058,3279,38083,2815,649,493,9671,1871,11786,1849,7287,1329,5271,1241,3419,813,62185,3490,112,137,979,643,1319,589,4550,840,8841,1373,46384,2726,241756,7045,418,297,28052,2658,56837,3213,82036,4282,46912,3342,27501,2119,2418131,2718,602483,7659,198617,2788,269158,5715,61048,3466,40149,3200,17144,1773,16367,1833,1205011,12534,4547,1144,250709,5576,263754,4734,283345,5171,213629,3466,189027,4588,53699,3945,293,218,18551,2239,11991,1962,12832,1974,7238,1678,2794,778,254122,5678,50,80,1725,765,4777,1101,14147,1835,30507,2162,202916,4900,302816,8237,163,190,37617,3004,68988,4217,90004,4161,61931,3003,44113,2494,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
