GEO_ID,B11009_001E,B11009_001M,B11009_002E,B11009_002M,B11009_003E,B11009_003M,B11009_004E,B11009_004M,B11009_005E,B11009_005M,B11009_006E,B11009_006M,B11009_007E,B11009_007M,NAME,B11009_001MA,B11009_001EA,B11009_002MA,B11009_002EA,B11009_003EA,B11009_003MA,B11009_004EA,B11009_004MA,B11009_005EA,B11009_005MA,B11009_006MA,B11009_006EA,B11009_007MA,B11009_007EA,state
0400000US01,1796058,10547,64325,4761,4806,879,30545,3078,4788,933,24186,2793,1731733,10136,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,229878,2779,15760,1440,544,289,8273,1167,459,264,6484,965,214118,2952,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,2224992,11475,133443,6605,7899,1460,63088,4479,7265,1106,55191,4434,2091549,11460,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,1103428,7576,45174,3382,2448,627,20688,2341,2304,530,19734,2325,1058254,7603,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,12151227,18090,737192,12707,62808,3888,327932,9085,45926,3012,300526,7775,11414035,19995,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,1846988,9333,98606,5729,6207,1264,42750,4211,7206,1210,42443,3335,1748382,10064,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,1325443,5814,73413,4431,4817,1019,31657,2911,4723,1046,32216,2980,1252030,7426,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,320110,3955,19967,2439,1232,528,9306,1820,1283,524,8146,1277,300143,3688,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,250456,3518,12068,1581,2459,744,3749,962,1161,487,4699,854,238388,3577,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,7106042,22495,430009,12527,29976,2373,197739,9176,22010,2180,180284,7547,6676033,23156,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US13,3376763,13781,164502,7527,14329,1755,74755,5098,10856,1850,64562,4841,3212261,14358,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,432632,4384,24892,2333,1384,524,10469,1761,1670,488,11369,1579,407740,5091,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,548555,3560,29592,2658,1710,495,12981,1770,1158,465,13743,1872,518963,4293,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,4724252,12168,241752,7409,17029,1822,110563,4602,13403,1542,100757,5562,4482500,13629,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,2435274,11216,142027,5200,7734,1157,67260,4937,8023,1090,59010,3151,2293247,12200,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,1208765,6039,68808,3653,3934,877,32990,2879,3493,760,28391,2627,1139957,7016,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,1088288,6040,55196,3869,3140,605,25158,2682,3264,704,23634,2412,1033092,6329,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1651911,8409,85142,4998,5183,971,38396,3393,5120,1089,36443,3608,1566769,9091,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1564978,7812,74895,4061,5288,1020,33070,3477,4594,1209,31943,3061,1490083,8519,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,548247,3968,46547,2844,2098,621,21161,2265,2635,722,20653,2140,501700,4399,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,2089031,6574,116187,6322,6848,1136,52028,3847,8328,1276,48983,3763,1972844,8857,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,2446485,10151,138989,6373,11789,1626,53156,3773,11866,1309,62178,4630,2307496,10247,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,3869117,11246,207048,6667,11574,1222,93981,4670,11871,1322,89622,4945,3662069,11038,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,2042297,7113,120414,4710,7683,1325,51562,3616,6631,1011,54538,3193,1921883,8374,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1075521,7501,42832,3564,1801,619,21121,2541,1171,450,18739,2106,1032689,7194,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,2305027,10294,119105,6016,8311,1154,54031,4134,6644,1150,50119,3279,2185922,11100,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,372190,3596,19859,1986,978,406,9705,1505,1171,470,8005,1421,352331,3785,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,700888,4044,35027,2858,1604,421,16379,2190,1217,384,15827,1979,665861,4343,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,936828,5750,66918,4493,3556,882,31523,3051,3135,933,28704,3162,869910,6507,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,504503,4403,37114,3136,2117,570,18056,2297,2062,688,14879,2164,467389,5532,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,3135490,10908,147956,5608,11421,1635,67176,4471,9984,1434,59375,3501,2987534,10729,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,726033,5057,47058,3225,2975,855,22233,2401,2994,616,18856,2427,678975,5569,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,7088376,16391,385499,8972,27757,2748,166746,7199,23454,2331,167542,5771,6702877,17945,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,3454068,13312,162141,6854,12810,1829,74228,4462,9355,1469,65748,4408,3291927,14628,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,272352,2425,14093,1937,564,276,5222,1077,354,224,7953,1358,258259,2878,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,4499506,13030,242352,7668,14835,1479,106944,5332,13660,1518,106913,5768,4257154,13358,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,1385300,8701,63365,3941,3722,742,28957,2975,4078,900,26608,2633,1321935,9230,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,1449662,7388,104546,4997,5716,1073,49256,4226,7892,1314,41682,3651,1345116,8124,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,4845603,12498,250139,7103,15042,1686,113083,5755,14600,1508,107414,4892,4595464,14792,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,405627,3350,24110,2436,1616,642,10140,1458,1312,546,11042,1745,381517,3680,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1656978,10079,81428,5399,5586,1014,35734,3474,4895,1041,35213,3846,1575550,10096,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,312477,2799,16063,1741,390,238,7113,1288,763,295,7797,1449,296414,3034,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,2375123,11752,114264,6013,8294,1255,52633,3917,6811,1228,46526,4002,2260859,13239,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,8109388,19850,369951,9039,28156,2969,170371,6850,25052,2131,146372,6012,7739437,19120,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,814028,5168,32842,2852,4098,856,14333,1842,2405,723,12006,1516,781186,5704,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,253808,2408,19654,1794,1322,460,7138,1245,1564,466,9630,1361,234154,2911,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,2905071,10869,128147,6345,10366,1454,56124,4733,8729,1386,52928,3969,2776924,12915,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,2471912,8400,161058,6783,11005,1566,71552,4204,9228,1413,69273,4517,2310854,10289,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,743064,5703,37527,2907,1793,535,16989,1882,2089,732,16656,1978,705537,6047,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,2230060,8147,133827,5736,7590,1082,58061,3740,7630,1009,60546,3737,2096233,8405,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,207302,2675,14639,1647,700,393,7408,1398,537,371,5994,1048,192663,2830,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,1240456,7941,60964,3867,2716,590,27358,2434,1730,467,29160,2704,1179492,8990,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
