GEO_ID,B20005A_001E,B20005A_001M,B20005A_002E,B20005A_002M,B20005A_003E,B20005A_003M,B20005A_004E,B20005A_004M,B20005A_005E,B20005A_005M,B20005A_006E,B20005A_006M,B20005A_007E,B20005A_007M,B20005A_008E,B20005A_008M,B20005A_009E,B20005A_009M,B20005A_010E,B20005A_010M,B20005A_011E,B20005A_011M,B20005A_012E,B20005A_012M,B20005A_013E,B20005A_013M,B20005A_014E,B20005A_014M,B20005A_015E,B20005A_015M,B20005A_016E,B20005A_016M,B20005A_017E,B20005A_017M,B20005A_018E,B20005A_018M,B20005A_019E,B20005A_019M,B20005A_020E,B20005A_020M,B20005A_021E,B20005A_021M,B20005A_022E,B20005A_022M,B20005A_023E,B20005A_023M,B20005A_024E,B20005A_024M,B20005A_025E,B20005A_025M,B20005A_026E,B20005A_026M,B20005A_027E,B20005A_027M,B20005A_028E,B20005A_028M,B20005A_029E,B20005A_029M,B20005A_030E,B20005A_030M,B20005A_031E,B20005A_031M,B20005A_032E,B20005A_032M,B20005A_033E,B20005A_033M,B20005A_034E,B20005A_034M,B20005A_035E,B20005A_035M,B20005A_036E,B20005A_036M,B20005A_037E,B20005A_037M,B20005A_038E,B20005A_038M,B20005A_039E,B20005A_039M,B20005A_040E,B20005A_040M,B20005A_041E,B20005A_041M,B20005A_042E,B20005A_042M,B20005A_043E,B20005A_043M,B20005A_044E,B20005A_044M,B20005A_045E,B20005A_045M,B20005A_046E,B20005A_046M,B20005A_047E,B20005A_047M,B20005A_048E,B20005A_048M,B20005A_049E,B20005A_049M,B20005A_050E,B20005A_050M,B20005A_051E,B20005A_051M,B20005A_052E,B20005A_052M,B20005A_053E,B20005A_053M,B20005A_054E,B20005A_054M,B20005A_055E,B20005A_055M,B20005A_056E,B20005A_056M,B20005A_057E,B20005A_057M,B20005A_058E,B20005A_058M,B20005A_059E,B20005A_059M,B20005A_060E,B20005A_060M,B20005A_061E,B20005A_061M,B20005A_062E,B20005A_062M,B20005A_063E,B20005A_063M,B20005A_064E,B20005A_064M,B20005A_065E,B20005A_065M,B20005A_066E,B20005A_066M,B20005A_067E,B20005A_067M,B20005A_068E,B20005A_068M,B20005A_069E,B20005A_069M,B20005A_070E,B20005A_070M,B20005A_071E,B20005A_071M,B20005A_072E,B20005A_072M,B20005A_073E,B20005A_073M,B20005A_074E,B20005A_074M,B20005A_075E,B20005A_075M,B20005A_076E,B20005A_076M,B20005A_077E,B20005A_077M,B20005A_078E,B20005A_078M,B20005A_079E,B20005A_079M,B20005A_080E,B20005A_080M,B20005A_081E,B20005A_081M,B20005A_082E,B20005A_082M,B20005A_083E,B20005A_083M,B20005A_084E,B20005A_084M,B20005A_085E,B20005A_085M,B20005A_086E,B20005A_086M,B20005A_087E,B20005A_087M,B20005A_088E,B20005A_088M,B20005A_089E,B20005A_089M,B20005A_090E,B20005A_090M,B20005A_091E,B20005A_091M,B20005A_092E,B20005A_092M,B20005A_093E,B20005A_093M,B20005A_094E,B20005A_094M,B20005A_095E,B20005A_095M,NAME,B20005A_001EA,B20005A_001MA,B20005A_002MA,B20005A_002EA,B20005A_003MA,B20005A_003EA,B20005A_004EA,B20005A_004MA,B20005A_005EA,B20005A_005MA,B20005A_006EA,B20005A_006MA,B20005A_007EA,B20005A_007MA,B20005A_008MA,B20005A_008EA,B20005A_009MA,B20005A_009EA,B20005A_010EA,B20005A_010MA,B20005A_011EA,B20005A_011MA,B20005A_012EA,B20005A_012MA,B20005A_013MA,B20005A_013EA,B20005A_014MA,B20005A_014EA,B20005A_015EA,B20005A_015MA,B20005A_016EA,B20005A_016MA,B20005A_017EA,B20005A_017MA,B20005A_018MA,B20005A_018EA,B20005A_019MA,B20005A_019EA,B20005A_020MA,B20005A_020EA,B20005A_021EA,B20005A_021MA,B20005A_022EA,B20005A_022MA,B20005A_023MA,B20005A_023EA,B20005A_024MA,B20005A_024EA,B20005A_025MA,B20005A_025EA,B20005A_026EA,B20005A_026MA,B20005A_027EA,B20005A_027MA,B20005A_028MA,B20005A_028EA,B20005A_029MA,B20005A_029EA,B20005A_030MA,B20005A_030EA,B20005A_031MA,B20005A_031EA,B20005A_032EA,B20005A_032MA,B20005A_033MA,B20005A_033EA,B20005A_034MA,B20005A_034EA,B20005A_035MA,B20005A_035EA,B20005A_036MA,B20005A_036EA,B20005A_037EA,B20005A_037MA,B20005A_038EA,B20005A_038MA,B20005A_039MA,B20005A_039EA,B20005A_040MA,B20005A_040EA,B20005A_041MA,B20005A_041EA,B20005A_042MA,B20005A_042EA,B20005A_043EA,B20005A_043MA,B20005A_044MA,B20005A_044EA,B20005A_045MA,B20005A_045EA,B20005A_046MA,B20005A_046EA,B20005A_047MA,B20005A_047EA,B20005A_048EA,B20005A_048MA,B20005A_049EA,B20005A_049MA,B20005A_050EA,B20005A_050MA,B20005A_051MA,B20005A_051EA,B20005A_052MA,B20005A_052EA,B20005A_053EA,B20005A_053MA,B20005A_054EA,B20005A_054MA,B20005A_055EA,B20005A_055MA,B20005A_056MA,B20005A_056EA,B20005A_057MA,B20005A_057EA,B20005A_058MA,B20005A_058EA,B20005A_059EA,B20005A_059MA,B20005A_060EA,B20005A_060MA,B20005A_061EA,B20005A_061MA,B20005A_062MA,B20005A_062EA,B20005A_063MA,B20005A_063EA,B20005A_064EA,B20005A_064MA,B20005A_065EA,B20005A_065MA,B20005A_066EA,B20005A_066MA,B20005A_067MA,B20005A_067EA,B20005A_068MA,B20005A_068EA,B20005A_069MA,B20005A_069EA,B20005A_070EA,B20005A_070MA,B20005A_071EA,B20005A_071MA,B20005A_072EA,B20005A_072MA,B20005A_073MA,B20005A_073EA,B20005A_074MA,B20005A_074EA,B20005A_075EA,B20005A_075MA,B20005A_076EA,B20005A_076MA,B20005A_077MA,B20005A_077EA,B20005A_078MA,B20005A_078EA,B20005A_079EA,B20005A_079MA,B20005A_080MA,B20005A_080EA,B20005A_081EA,B20005A_081MA,B20005A_082EA,B20005A_082MA,B20005A_083MA,B20005A_083EA,B20005A_084MA,B20005A_084EA,B20005A_085MA,B20005A_085EA,B20005A_086MA,B20005A_086EA,B20005A_087EA,B20005A_087MA,B20005A_088MA,B20005A_088EA,B20005A_089MA,B20005A_089EA,B20005A_090MA,B20005A_090EA,B20005A_091MA,B20005A_091EA,B20005A_092EA,B20005A_092MA,B20005A_093EA,B20005A_093MA,B20005A_094MA,B20005A_094EA,B20005A_095MA,B20005A_095EA,state
0400000US01,2606406,4598,1262385,2802,640214,7779,113,134,640101,7791,2094,684,1074,418,4179,1017,4138,832,14802,1731,9941,1427,19390,2167,17694,1769,31741,3004,21031,2403,52170,3067,65469,4137,48057,3110,50355,3573,36707,3116,49817,3878,54432,3083,38512,3005,53833,2917,64665,3711,622171,7512,330427,6544,291744,6449,54189,3335,31352,2868,26901,2510,20699,2178,24302,2719,11162,1733,14290,2097,8443,1204,12709,2057,4917,1025,14061,1887,12246,1621,9258,1577,9280,1508,6317,1271,7314,1354,5886,1215,4641,1023,5951,1078,7826,1307,1344021,2956,400293,6513,52,87,400241,6523,594,322,1010,501,3187,888,5349,1074,17998,2288,16533,2226,27536,3087,21709,2010,35480,2889,19322,2028,49250,4081,45429,3430,31791,2620,27615,2168,19630,2289,21085,1987,19760,2084,13753,1907,13188,1686,10022,1323,943728,6908,574453,7950,369275,8111,74034,4287,49133,3875,44635,3201,31277,3026,37742,3309,15100,2080,21186,2073,9075,1377,13527,1726,6900,1153,11973,1719,11570,1449,11590,1281,12721,1771,6211,1053,3753,862,3130,887,1753,609,1858,578,2107,704,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,365708,2286,191563,1506,91508,3056,0,235,91508,3056,479,266,135,174,645,394,181,121,1129,433,657,366,1822,869,599,342,3390,923,2737,1301,5144,1532,5493,1161,5980,1268,8540,1524,6204,1138,5820,954,9346,1607,8036,1081,13152,1966,12019,1548,100055,3058,28534,1764,71521,3213,6458,1054,5128,1200,6724,1730,3204,899,4466,1049,2517,982,3716,977,1043,442,3525,895,1644,793,3523,885,4562,979,2781,735,3759,1013,2108,544,3253,852,4013,957,2723,877,3345,747,3029,621,174145,1461,56889,2952,0,235,56889,2952,182,152,386,235,88,95,362,301,890,519,1516,847,1465,706,760,402,2954,1007,2397,680,5157,1097,6584,1262,6079,1187,5952,1154,3713,1007,4181,967,4817,916,4192,1241,2954,778,2260,671,117256,3214,46883,2846,70373,3108,10366,1541,7760,1517,7912,1486,3906,926,6184,1130,1850,558,3270,797,2015,728,2992,671,2317,712,3479,911,3386,789,2217,691,2541,761,2298,691,1845,867,2668,747,1459,528,849,355,1059,409,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,3728344,13857,1847938,9081,923056,12603,104,120,922952,12604,1812,656,1947,1055,5925,1535,5668,1341,25802,3121,19368,2454,35255,3662,27698,3550,48043,3851,33435,3416,73549,4830,81890,5114,71924,4772,65222,3934,51687,4065,60185,3785,72197,4363,49133,3586,83799,4226,108413,4634,924882,11629,482368,6984,442514,11804,72326,4019,43606,4023,42288,3394,28580,2672,36908,2930,17217,2213,23851,2890,13344,1779,19816,2703,8437,1228,22116,2457,17164,2169,14976,1897,13576,1826,8533,1114,10015,1640,12417,2025,8547,1501,10179,1376,18618,2110,1880406,7941,585134,9412,106,126,585028,9413,1031,583,810,386,6745,1469,5670,1224,20449,2814,15136,2052,32418,3278,21322,2492,36342,3394,32206,3539,62599,4283,62181,4545,51643,4101,48885,4048,32429,2611,33951,2989,37534,3146,26218,2393,31710,2865,25749,2474,1295272,12346,759346,11564,535926,10704,89318,5634,54892,3754,56500,4185,43586,3679,55822,4113,23624,3264,32371,2905,16050,1767,19686,1933,12770,1596,23901,2630,26121,2906,17144,2088,15979,2304,9743,1521,10316,1532,10880,1617,5258,1030,7086,1465,4879,945,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,1770693,4959,861001,3590,407822,6674,117,117,407705,6685,1452,522,1345,565,2799,834,2905,811,11438,1889,8771,1691,16300,1943,14919,1885,27450,2715,17526,1986,41089,3196,43385,3140,31348,2466,31905,2779,25958,2422,25849,2097,27927,2439,18031,1863,26390,1989,30918,1932,453179,6784,238697,5589,214482,6560,39372,2953,23238,2478,20909,2441,12377,1912,20076,2194,9943,1603,9896,1713,5617,1111,10289,1572,4994,1232,10775,1747,10082,1550,5381,1033,6712,1152,4596,1133,4004,1254,4533,823,3656,1004,3853,920,4179,790,909692,2651,276884,6636,101,122,276783,6649,828,391,964,581,3037,822,3576,843,16852,2036,12047,1641,21286,2516,20531,2207,24465,2524,20058,2054,34850,2483,31914,2700,18022,1366,18973,2050,11963,1614,9660,1356,10951,1378,6431,1055,6213,1118,4162,934,632808,6568,363951,6025,268857,6131,58917,3766,36210,3149,30789,2081,21512,2567,27009,2695,15172,2062,13007,1820,8549,1371,8727,1521,4625,937,8257,1222,7826,1242,6211,1018,7522,1106,5107,977,3364,797,2816,732,1019,400,960,484,1258,512,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,17271624,41807,8592318,23257,4141143,30160,730,404,4140413,30116,9555,1669,5619,1175,23466,2540,24257,2797,95285,6244,78023,4805,141706,7170,117348,6439,181559,7918,128172,6983,234455,9216,262681,8778,249765,9255,261036,7497,207771,9190,261685,9137,340084,7970,283032,9309,473541,9329,761373,11964,4451175,23841,2082347,15545,2368828,20669,315090,9040,209648,7327,189432,7984,139566,6268,195537,6922,87913,5754,118732,6140,74676,4610,105170,6387,59032,4231,103453,5266,110227,5439,73689,3614,80862,4351,52928,4080,62273,3696,84827,4074,64862,3784,99004,5081,141907,5289,8679306,24252,2499691,18893,534,306,2499157,18831,6535,1487,7029,1252,23510,2432,26731,2839,91211,6230,69640,5025,99263,5605,82042,5817,121882,6080,88742,5168,189123,7883,221391,7978,202775,7990,181379,7263,145871,5233,149148,6234,208631,7266,153750,6853,215558,6918,214946,7079,6179615,23215,3410022,21340,2769593,19986,434784,10061,281370,8679,267923,8906,193647,8177,266609,7367,105999,5238,142073,5790,83443,4676,122927,5204,70880,4154,128865,5724,115463,4902,83450,4266,78294,3820,56187,3299,61888,3505,83601,4953,65878,3436,70750,4252,55562,3835,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,3131383,10150,1557869,6599,820939,9442,192,167,820747,9456,2972,1005,2222,699,4785,1200,7983,1577,20451,2831,9958,2258,20898,2494,16268,2379,34491,3417,21063,2683,54473,3898,63823,4098,61316,3563,65275,4489,43590,3532,57949,3351,74254,4549,57653,3700,86829,3937,114494,4229,736930,9352,283057,6439,453873,8716,71975,3766,46453,3253,36290,3132,24693,2465,35331,2852,14480,2060,23884,3008,13482,1747,21526,2547,13297,1797,25886,2845,19121,2107,14256,1896,16280,2034,10271,1592,9123,1429,13821,1646,9869,1462,12641,1794,21194,2091,1573514,5531,520795,9121,0,271,520795,9121,1869,643,1130,597,6082,1246,4699,1049,18122,2185,9709,1643,18015,2386,15605,1863,30519,2880,23579,2566,47727,3747,60121,3529,47199,3414,45103,3287,32335,2361,35346,2894,41233,3258,25990,2305,31491,2501,24921,2032,1052719,8470,491496,8063,561223,7764,96452,4216,62389,3746,53809,3403,42042,3347,55017,3015,22914,2516,32187,3156,17158,1951,25717,2708,12799,1560,26323,2486,25425,2346,19028,1899,16000,1802,11779,1884,10194,1350,13210,1554,6556,1216,5832,979,6392,1091,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,2273924,7919,1089661,5163,568050,6577,129,113,567921,6570,991,396,1556,566,1647,584,2258,694,5076,1126,3330,940,7310,1414,6936,1542,13594,2027,8223,1341,29161,2812,39120,3262,31652,2358,43771,3214,31830,2849,48245,3418,59566,3573,48537,3547,70554,3537,114564,4325,521611,7384,236692,4915,284919,6774,45244,3138,31055,2344,25224,2612,16262,1871,21057,2377,11402,1910,11749,1572,6570,1353,11839,1915,5424,983,11238,1809,10335,1569,8532,1483,9449,1584,7045,1294,8303,1323,9594,1488,7645,1008,10156,1317,16796,1421,1184263,4301,370001,6713,49,80,369952,6730,777,411,893,403,1605,542,1852,739,4335,946,3522,1137,9789,1702,6762,1288,15979,2158,11088,1604,32628,2535,37222,3101,31910,2425,36016,3108,24952,2592,28671,2372,37727,2594,23993,2108,33966,2811,26265,2322,814262,8102,416078,7375,398184,6548,57981,3312,40392,2538,35423,2459,24730,2695,37607,2539,15381,1766,21330,2158,12801,1425,22383,2388,10707,1418,20953,2196,17717,1945,12012,1746,11756,1455,9536,1386,10198,1192,12113,1634,11034,1561,8535,1130,5595,971,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,499777,2673,240551,1775,124068,2902,76,128,123992,2908,173,160,77,126,510,526,296,220,1706,671,1148,532,2764,891,2021,780,6006,1173,2734,874,6182,1096,11228,1626,9290,1462,9606,1168,9134,1415,10271,1522,13180,1769,8645,1323,13103,1794,15918,1757,116483,2923,57358,2416,59125,2754,10050,1553,7314,1084,5770,1214,3072,821,6346,1358,1919,570,2654,707,1378,531,2571,665,1112,482,2454,685,2520,805,1623,571,2614,839,1290,487,1104,399,1350,442,1197,520,1242,400,1545,520,259226,1462,85967,3952,58,93,85909,3949,246,182,75,109,597,346,747,430,1721,639,1544,597,3185,1010,1585,556,5047,1294,4668,1181,9828,1654,10149,1271,9895,1478,7556,1168,4938,850,4526,1026,6756,1147,4291,907,4605,997,3950,938,173259,4075,95502,3332,77757,3533,14133,1718,9266,1388,8025,1173,5748,1184,6293,971,2943,837,3691,845,2846,977,3026,653,2628,702,3168,854,3272,879,2515,685,1639,562,1809,501,2050,794,1786,608,1304,509,875,389,740,292,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,181272,2495,89352,1514,52077,2438,0,292,52077,2438,146,145,0,292,0,292,111,135,899,521,231,233,1158,774,427,309,1454,704,1000,666,1647,724,1219,468,2025,601,3032,899,2456,801,2926,791,4008,943,4397,1150,6989,1067,17952,1538,37275,2403,12840,1827,24435,2344,3241,1018,2223,807,1375,649,619,363,1321,670,906,532,672,362,417,364,822,527,807,381,1722,874,1427,516,664,340,461,305,859,415,513,253,1395,480,378,238,1187,530,3426,847,91920,1453,41949,2159,0,292,41949,2159,0,292,0,292,209,238,0,292,778,539,213,252,418,346,559,512,333,256,330,284,895,472,1782,729,2539,793,3197,972,2429,711,3403,838,4258,891,3494,854,6837,1277,10275,1179,49971,2363,17686,1604,32285,2311,5095,1075,4226,1301,1706,553,1455,572,1931,846,1186,589,1507,619,711,351,1040,434,575,362,1402,555,1591,626,2186,722,1601,609,447,293,714,378,1048,397,669,369,1391,552,1804,580,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,11390279,20220,5534975,12667,2637147,19656,725,469,2636422,19743,3440,951,3480,1010,13613,2013,17043,2494,61940,5127,50727,4408,104423,5791,79706,5928,143531,7409,97111,5726,226859,8863,250752,8392,206120,8420,199869,7670,147137,6900,177641,7341,199550,6505,150855,6098,203317,6656,299308,9008,2897828,18161,1629336,11324,1268492,17090,181565,6405,118532,6157,114524,6294,84072,5116,116224,5964,44228,4068,70541,5107,38940,3285,61492,4170,31760,3091,62167,4226,57234,3498,41962,3354,40637,3269,26188,2804,31378,2536,36414,3158,20713,2156,29538,2758,60383,3687,5855304,12317,1790993,15511,490,271,1790503,15539,3755,1031,3480,914,15060,2623,19650,2403,72265,5362,57978,4503,98104,6071,71641,4840,131393,6416,94893,5622,210928,8034,217215,7880,156395,6561,132710,5570,95476,4271,92078,5145,102889,5242,62013,3582,80967,5099,71613,4276,4064311,17878,2520861,17389,1543450,16768,240008,7272,164165,6472,161879,7070,122011,5561,166092,6694,72101,4012,93084,5428,48855,3687,67920,4035,34494,3075,71262,3884,70349,3880,51798,3545,48185,3414,25819,2714,29356,2674,28262,2537,13623,1721,16471,2092,17716,2075,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
