GEO_ID,C17004_001E,C17004_001M,C17004_002E,C17004_002M,C17004_003E,C17004_003M,C17004_004E,C17004_004M,C17004_005E,C17004_005M,C17004_006E,C17004_006M,C17004_007E,C17004_007M,C17004_008E,C17004_008M,C17004_009E,C17004_009M,NAME,C17004_001EA,C17004_001MA,C17004_002MA,C17004_002EA,C17004_003MA,C17004_003EA,C17004_004EA,C17004_004MA,C17004_005EA,C17004_005MA,C17004_006EA,C17004_006MA,C17004_007EA,C17004_007MA,C17004_008MA,C17004_008EA,C17004_009MA,C17004_009EA,state
0400000US16,1087748,2111,126907,5385,14504,1584,60109,3991,52294,3571,960841,6045,412303,7050,310887,7395,237651,5134,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,9705685,5829,1045324,19520,88877,5806,387910,10350,568537,13305,8660361,22143,3966976,22736,2457817,22538,2235568,18140,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,4759324,4045,527608,14462,38693,3358,228564,8422,260351,9569,4231716,14063,1944822,14377,1205882,14075,1081012,10920,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2262932,2607,231459,8592,18485,1935,117435,6710,95539,5028,2031473,9172,981416,8354,594257,9362,455800,7273,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2074894,2803,232407,7542,24067,3000,112362,5035,95978,5222,1842487,8344,904402,10969,523064,9692,415021,6647,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3223255,3857,494319,13224,31909,3046,165409,8258,297001,9644,2728936,13415,1214645,13582,718175,10526,796116,10122,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,3216588,4350,521763,15179,47434,4318,189405,7100,284924,11421,2694825,15701,1113159,12085,796090,15239,785576,12017,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1047747,2099,122629,6281,6802,1412,48126,3442,67701,4522,925118,6417,413035,6703,277124,6199,234959,4640,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,4301298,3714,312921,10766,19669,2574,116766,6620,176486,7543,3988377,11258,1971962,17262,1095220,15617,921195,11858,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,4978068,3286,463183,13831,20920,2614,171865,8143,270398,9612,4514885,14168,2079690,16878,1345571,16331,1089624,10802,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,7728677,4782,936272,18730,62858,4134,365582,9356,507832,13929,6792405,19714,2793602,20382,2034023,19703,1964780,12308,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,3946109,3247,357178,8782,27587,2807,170201,6129,159390,5948,3588931,9107,1693809,12969,1152546,12701,742576,8230,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,2155766,2967,398611,12540,37229,3970,121516,5873,239866,9420,1757155,12648,763440,10637,461237,11041,532478,10794,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,4447698,4277,535180,14185,44956,3744,216859,8477,273365,9254,3912518,14695,1813085,19447,1083273,17502,1016160,11858,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,735500,1833,93035,4856,8183,1599,44861,3331,39991,3092,642465,5128,272101,5835,210077,6093,160287,3891,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1329313,2127,140309,6248,14309,1779,66122,4095,59878,3711,1189004,6591,602847,7385,343869,6527,242288,5030,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1906001,2269,175652,8376,17189,2539,60951,5032,97512,6209,1730349,8524,846966,11791,446507,9440,436876,8579,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1022241,1857,77733,4946,5551,1741,31115,2744,41067,3247,944508,5160,457209,7571,280102,6727,207197,4996,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,6719602,4276,525577,16092,35909,2752,165774,8837,323894,12338,6194025,17184,2850422,20343,1704185,18676,1639418,16452,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,1471490,2914,238491,9641,25776,2971,88688,4797,124027,6973,1232999,9823,538700,10062,347828,9217,346471,6712,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,14875027,6467,1870941,26787,150534,6843,543460,14074,1176947,21493,13004086,28041,5882356,29157,3446091,29983,3675639,27347,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,6714427,6244,871879,18310,71474,4567,346658,12220,453747,12254,5842548,19097,2704860,17789,1586959,19589,1550729,14827,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,482515,1457,52899,3655,5127,856,25525,2406,22247,2130,429616,3879,209431,4244,129336,4083,90849,3231,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,8764500,5178,1025464,22671,68830,4976,422660,13991,533974,12890,7739036,22808,3465501,18842,2204141,22785,2069394,15649,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,2688512,3720,395605,11449,39202,3189,153889,7334,202514,7048,2292907,12023,1060318,11238,591123,10137,641466,8879,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,2885567,2755,354092,11710,27901,2974,156000,7114,170191,8226,2531475,11387,1055754,14300,794490,13477,681231,10182,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,9611789,5382,1031968,18013,68275,4735,364547,10125,599146,12546,8579821,17856,3818021,15915,2324905,19602,2436895,13521,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,820719,1663,83385,6145,4021,1092,30954,3794,48410,4359,737334,6487,326567,7161,220501,7245,190266,4566,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,3284345,3342,454377,14534,37475,3420,154841,7396,262061,10259,2829968,15389,1295257,13229,738901,11454,795810,10770,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,586733,1448,73377,4250,7338,1185,33785,3226,32254,2652,513356,4429,261861,5684,149094,4443,102401,3177,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,4627687,4931,661493,17355,49003,3786,231469,8436,381021,11917,3966194,18289,1833361,16652,1029184,14720,1103649,13835,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,17176757,9371,2479812,32888,302751,10992,937209,21531,1239852,15566,14696945,34445,7039140,32579,3858135,33612,3799670,23722,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,1806605,2518,180895,9006,18740,2476,92751,5307,69404,5391,1625710,8684,717969,11454,533435,9718,374306,6453,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,490876,1001,46669,2891,2974,667,20692,2076,23003,2151,444207,2997,203323,4775,143251,4369,97633,3433,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,5833037,6201,512814,14872,44424,4213,197373,8325,271017,10934,5320223,16085,2633212,18491,1398531,19242,1288480,14699,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,4945479,3641,529782,13043,35644,3520,216187,8402,277951,9905,4415697,13407,1885057,15628,1392581,16829,1138059,10953,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,1435268,2129,220776,10348,14961,2140,74088,4847,131727,6903,1214492,10455,491772,9172,288219,7760,434501,7399,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,4271098,3237,421196,11990,39166,2766,189741,8379,192289,6927,3849902,12888,1800681,13216,1179091,14013,870130,7933,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,396449,1464,33915,3238,3741,1098,17062,2587,13112,1678,362534,3769,170350,4719,113676,4893,78508,3271,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,2996501,2864,1265233,22242,108802,4672,231533,7596,924898,18630,1731268,22549,726313,14818,315400,8709,689555,12800,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
