GEO_ID,B17001A_001E,B17001A_001M,B17001A_002E,B17001A_002M,B17001A_003E,B17001A_003M,B17001A_004E,B17001A_004M,B17001A_005E,B17001A_005M,B17001A_006E,B17001A_006M,B17001A_007E,B17001A_007M,B17001A_008E,B17001A_008M,B17001A_009E,B17001A_009M,B17001A_010E,B17001A_010M,B17001A_011E,B17001A_011M,B17001A_012E,B17001A_012M,B17001A_013E,B17001A_013M,B17001A_014E,B17001A_014M,B17001A_015E,B17001A_015M,B17001A_016E,B17001A_016M,B17001A_017E,B17001A_017M,B17001A_018E,B17001A_018M,B17001A_019E,B17001A_019M,B17001A_020E,B17001A_020M,B17001A_021E,B17001A_021M,B17001A_022E,B17001A_022M,B17001A_023E,B17001A_023M,B17001A_024E,B17001A_024M,B17001A_025E,B17001A_025M,B17001A_026E,B17001A_026M,B17001A_027E,B17001A_027M,B17001A_028E,B17001A_028M,B17001A_029E,B17001A_029M,B17001A_030E,B17001A_030M,B17001A_031E,B17001A_031M,B17001A_032E,B17001A_032M,B17001A_033E,B17001A_033M,B17001A_034E,B17001A_034M,B17001A_035E,B17001A_035M,B17001A_036E,B17001A_036M,B17001A_037E,B17001A_037M,B17001A_038E,B17001A_038M,B17001A_039E,B17001A_039M,B17001A_040E,B17001A_040M,B17001A_041E,B17001A_041M,B17001A_042E,B17001A_042M,B17001A_043E,B17001A_043M,B17001A_044E,B17001A_044M,B17001A_045E,B17001A_045M,B17001A_046E,B17001A_046M,B17001A_047E,B17001A_047M,B17001A_048E,B17001A_048M,B17001A_049E,B17001A_049M,B17001A_050E,B17001A_050M,B17001A_051E,B17001A_051M,B17001A_052E,B17001A_052M,B17001A_053E,B17001A_053M,B17001A_054E,B17001A_054M,B17001A_055E,B17001A_055M,B17001A_056E,B17001A_056M,B17001A_057E,B17001A_057M,B17001A_058E,B17001A_058M,B17001A_059E,B17001A_059M,NAME,B17001A_001MA,B17001A_001EA,B17001A_002MA,B17001A_002EA,B17001A_003EA,B17001A_003MA,B17001A_004MA,B17001A_004EA,B17001A_005MA,B17001A_005EA,B17001A_006MA,B17001A_006EA,B17001A_007MA,B17001A_007EA,B17001A_008MA,B17001A_008EA,B17001A_009EA,B17001A_009MA,B17001A_010MA,B17001A_010EA,B17001A_011MA,B17001A_011EA,B17001A_012EA,B17001A_012MA,B17001A_013MA,B17001A_013EA,B17001A_014EA,B17001A_014MA,B17001A_015MA,B17001A_015EA,B17001A_016EA,B17001A_016MA,B17001A_017MA,B17001A_017EA,B17001A_018EA,B17001A_018MA,B17001A_019MA,B17001A_019EA,B17001A_020EA,B17001A_020MA,B17001A_021EA,B17001A_021MA,B17001A_022MA,B17001A_022EA,B17001A_023MA,B17001A_023EA,B17001A_024MA,B17001A_024EA,B17001A_025MA,B17001A_025EA,B17001A_026EA,B17001A_026MA,B17001A_027EA,B17001A_027MA,B17001A_028MA,B17001A_028EA,B17001A_029MA,B17001A_029EA,B17001A_030MA,B17001A_030EA,B17001A_031EA,B17001A_031MA,B17001A_032MA,B17001A_032EA,B17001A_033MA,B17001A_033EA,B17001A_034MA,B17001A_034EA,B17001A_035MA,B17001A_035EA,B17001A_036MA,B17001A_036EA,B17001A_037MA,B17001A_037EA,B17001A_038EA,B17001A_038MA,B17001A_039MA,B17001A_039EA,B17001A_040MA,B17001A_040EA,B17001A_041MA,B17001A_041EA,B17001A_042EA,B17001A_042MA,B17001A_043MA,B17001A_043EA,B17001A_044MA,B17001A_044EA,B17001A_045MA,B17001A_045EA,B17001A_046MA,B17001A_046EA,B17001A_047EA,B17001A_047MA,B17001A_048MA,B17001A_048EA,B17001A_049MA,B17001A_049EA,B17001A_050MA,B17001A_050EA,B17001A_051MA,B17001A_051EA,B17001A_052MA,B17001A_052EA,B17001A_053EA,B17001A_053MA,B17001A_054MA,B17001A_054EA,B17001A_055MA,B17001A_055EA,B17001A_056MA,B17001A_056EA,B17001A_057MA,B17001A_057EA,B17001A_058EA,B17001A_058MA,B17001A_059MA,B17001A_059EA,state
0400000US13,5661852,14263,559805,21819,242370,11732,27188,3392,3473,1006,22235,2790,8150,1615,4238,1272,9090,1395,43344,3693,27859,3176,28253,3185,26129,3030,24248,2647,10231,1714,7932,1284,317435,12564,23785,3208,3324,1098,21420,3406,11663,1997,3760,969,7774,1424,56017,3982,48270,4209,35853,3305,34600,2651,27359,2537,18984,2160,24626,2262,5102047,27101,2553325,14846,168890,4151,32687,2928,201542,5681,103447,4140,37779,3246,66643,3115,204832,4316,350095,6191,421653,4348,395598,3419,302974,2980,165749,1874,101436,1826,2548722,14954,159282,4148,31189,2680,185596,5633,98653,4710,33142,2416,66844,2998,176047,4126,329147,5333,408078,3761,398487,3240,319236,2653,182038,2579,160983,2637,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,322803,2711,31222,3931,13165,2388,407,333,190,250,1253,866,64,81,356,309,663,426,1620,806,1453,583,1340,651,2738,961,1947,630,652,338,482,287,18057,2578,729,504,255,252,1096,553,933,526,144,232,497,311,2122,701,2969,1089,2918,864,2428,674,2171,579,829,445,966,425,291581,4650,154727,3057,6905,646,1281,550,9279,1084,4651,995,1039,502,3269,650,13052,1632,24416,1454,24306,872,25228,1147,22522,766,10148,416,8631,300,136854,3488,6761,767,718,350,8517,1123,3452,948,842,366,3447,611,8742,981,21307,1270,19859,1234,23594,947,20190,793,9718,546,9707,564,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,1326402,5122,160439,8265,71448,4086,8099,1385,1661,594,8206,1366,3413,839,1059,482,2063,663,12283,1686,10084,1730,7020,1299,8425,1570,5148,985,2092,569,1895,545,88991,5445,8915,1647,1334,628,8820,1708,4036,1214,1231,520,2112,659,18070,1939,12000,1460,8526,1472,8515,1464,6688,1182,4149,1021,4595,883,1165963,8580,594101,4923,42370,1559,6976,1248,50598,2111,25329,2106,10394,1332,18273,1631,56248,2014,82132,2015,79135,1811,87511,1790,67162,1051,39102,745,28871,824,571862,5382,40617,1798,7886,1219,46383,2490,22850,2223,9894,1133,17349,1319,45016,2082,75001,1859,78995,1510,87737,1447,65527,1408,39491,1011,35116,963,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,8865642,23911,738825,23441,318421,12461,31903,3352,5775,1339,33341,3609,13104,1855,5297,1012,9908,1385,53971,4388,40006,3707,34165,3168,38256,2670,25897,2068,13372,1888,13426,1662,420404,14246,31764,3251,5770,1291,32608,3348,13403,1742,5415,920,9564,1451,78808,4987,63818,4351,47859,3637,39065,2596,33275,2614,22389,2040,36666,2654,8126817,30430,4045952,16147,247959,3861,46351,2574,307010,5228,161288,4801,53742,2981,116909,3599,342358,5290,541585,5417,625717,3830,654542,3306,468400,2816,266688,2293,213403,2306,4080865,18109,233661,4178,49901,3307,289428,5628,148980,4945,53858,2432,107508,3238,309007,5462,497480,4882,608109,4255,661018,3318,483889,3115,306219,2024,331807,3424,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,5275742,9787,565840,20977,243064,10983,31965,2869,5963,1428,29056,3725,11452,1682,4436,966,9511,1541,44559,3514,27187,3068,25615,2471,21749,2300,18557,1710,7540,1088,5474,846,322776,11975,25983,2944,7833,1752,27571,2586,12740,1498,5221,994,8963,1573,55863,3628,48657,3905,39564,2771,30212,2452,24322,2070,13125,1423,22722,1984,4709902,21484,2355253,11208,142470,3214,27182,2228,178633,5132,101705,4166,35522,2442,68845,2344,191945,3706,319527,3671,356228,2558,382367,2502,275236,2132,157599,1296,117994,1427,2354649,12753,139650,3234,28296,2287,167521,4458,95327,3808,31638,2524,64171,2727,164717,3915,292709,4162,345924,2994,380943,2453,285381,2241,181235,1878,177137,2381,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,2681933,4405,267302,11104,116097,5473,12282,1409,2685,797,10427,1347,6190,1174,1767,472,4382,1008,25999,2612,11967,1713,11552,1446,11790,1592,8817,1078,3629,704,4610,681,151205,6750,11600,1616,2423,733,9950,1634,4906,1162,2514,742,4191,725,33959,2774,20528,2157,14808,1542,13519,1585,10214,1330,6552,1100,16041,1438,2414631,11658,1204498,6061,73390,1450,14301,1685,90107,3151,50909,2788,18172,1524,35012,1599,100669,2732,146806,2327,172711,1706,197907,1663,143600,1126,87856,930,73058,1067,1210133,7313,68188,1784,13278,1506,87141,3351,48901,2645,18506,1357,31589,1514,88028,2761,135070,2370,170438,1675,196673,1686,145844,1325,99028,1267,107449,1582,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,2294090,7175,248615,10502,105463,5721,12741,1810,2149,696,11345,1702,4701,1126,2892,1007,2682,662,24391,2494,12354,1732,10126,1642,8563,1310,6923,998,3014,704,3582,719,143152,6343,14274,1883,1960,677,11741,1734,5294,992,1721,676,2794,662,31608,2091,18883,1770,15372,2102,11156,1325,8988,1173,6449,1107,12912,1354,2045475,10747,1026381,6033,64218,2062,13645,1646,80828,3318,42951,2192,14281,1144,31831,1635,89575,2774,128869,2671,147265,1952,166963,1549,118924,1239,69799,1097,57232,1223,1019094,7026,61064,2243,14562,1585,74098,3050,39586,2556,15036,1367,27829,1501,75811,2320,118603,2118,146903,2549,167390,1831,119646,1480,76386,1221,82180,1675,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,3667563,4972,570734,17698,245885,9214,28030,2505,3977,1136,25774,2752,13050,1760,4874,920,8031,1388,31189,2819,32267,3440,28342,2619,27907,2309,21528,2400,11281,1486,9635,1323,324849,11387,25317,2926,6088,1487,27972,2555,12202,1830,4277,924,9681,1461,42332,3400,51135,4142,40827,3087,32400,2499,31762,2586,18188,1564,22668,2009,3096829,17626,1546866,8775,91427,2822,17622,1896,113135,3902,64057,3030,21575,2135,41865,2533,125857,3698,216275,3599,238846,2502,245258,2543,188749,2460,109682,1553,72518,1535,1549963,11720,87631,2872,18374,1921,105768,3766,53677,2758,20891,1614,38992,2153,107477,3458,200735,4505,233401,3364,253407,2445,193530,2518,124921,1462,111159,1923,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,2697163,5464,309146,13810,128967,7258,12616,1772,2215,774,14584,2154,6194,1247,2711,797,2714,705,23854,2635,14372,1950,13562,2179,14568,2001,10619,1493,5299,1188,5659,1105,180179,8963,11835,1405,2792,868,13372,2186,6605,1527,1973,631,4366,934,33354,2979,23232,2340,23550,2735,18023,2031,15210,1460,9718,1135,16149,1681,2388017,15346,1194404,8313,71055,2013,14076,1668,88760,3513,44385,3170,17616,1532,33840,1863,105335,2999,156594,2296,175422,2274,191122,2479,145475,1946,88115,1275,62609,1365,1193613,9780,69188,1741,13850,1985,85159,3747,41987,2513,14992,1504,31308,1683,90889,3016,147137,3166,167363,3126,192378,2131,150802,1867,98373,1498,90187,1752,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,1232916,3672,151635,9072,61549,4561,7040,1265,1094,461,6643,1401,2795,864,1500,515,2254,674,6653,1127,7554,1203,7182,1091,7319,1022,6270,1244,2787,707,2458,532,90086,5768,7573,1455,1617,777,5730,1274,2423,693,1614,569,2111,601,13967,1505,12581,1710,9957,1370,10238,1598,8659,1155,4701,939,8915,1043,1081281,8734,539401,4326,26096,1243,4099,697,35799,1801,21184,1747,6806,1026,16122,1050,40068,1262,62106,1355,83803,1353,95105,1147,74494,1461,42132,744,31587,686,541880,5915,23155,1426,5922,1027,32675,2108,19958,1755,7275,895,14674,1144,33456,1835,58882,1783,84779,1464,97889,1556,73750,1179,45800,968,43665,1040,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,3369124,11346,183984,10223,75616,5675,6396,1497,682,501,6904,1528,1795,650,1515,522,2127,681,14270,2017,8106,1855,8317,1536,8663,1407,7390,1346,4401,861,5050,1022,108368,7043,5687,1289,729,518,5736,1246,2020,728,1309,627,3192,938,23320,2930,14102,2410,10936,1871,11234,1631,9572,1429,7937,1413,12594,1470,3185140,13617,1569812,7492,93577,1680,18271,1899,116432,3832,63418,3188,22921,2055,45537,2151,126354,2281,189196,2688,246322,2536,263213,1869,195525,1514,106691,1103,82355,1291,1615328,8985,90954,2074,18207,1875,110999,4150,62631,3482,20723,1426,42546,1814,110691,3293,188330,2803,251086,2372,269770,1961,205007,1648,118882,1678,125502,1921,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,5164838,12909,390719,16510,168316,9449,14130,2249,2523,952,12672,2096,8036,1924,2183,732,6183,1552,28168,3711,18468,2263,24074,2799,18485,2356,16452,1851,8941,1541,8001,1438,222403,9518,13429,2199,2957,974,13039,1968,6899,1344,2360,785,5443,1242,32328,3283,31298,2941,26320,2823,24211,2339,21419,2298,14804,1653,27896,2465,4774119,20209,2336364,11209,133370,2508,27283,2473,174750,4981,91129,4152,31776,2157,63070,2329,184250,4206,287416,3433,372669,3373,391657,2825,285401,1903,158313,1744,135280,1730,2437755,12012,127168,2272,26548,2526,160294,4570,89517,4002,31371,2280,61036,2577,169979,4260,280360,4018,387378,3631,406653,2622,306407,2694,185022,1988,206022,2766,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,7859846,9359,806907,20989,358422,11406,34475,2782,6988,1210,37610,3046,17572,1931,7648,1269,13287,1520,60403,4446,41570,3021,42134,2840,40855,2711,30730,2291,12206,1576,12944,1430,448485,12654,34391,2894,7883,1360,31708,2930,16402,1972,5311,964,12790,1538,82086,4480,62264,3950,56223,3767,48020,2707,36048,2474,20964,1837,34395,2514,7052939,23722,3523976,12995,204413,2962,39937,2570,264944,5722,144246,5067,46581,2444,106063,3070,293395,4668,433283,3593,537926,3214,589914,3271,430410,2404,243767,1704,189097,1630,3528963,13703,190359,3282,39334,2524,246082,4880,141263,4217,49816,2737,96256,2740,258155,4441,400534,4333,522496,3962,590600,2790,440979,2513,273280,2121,279809,2757,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,4429677,7451,339219,10656,150127,5468,14149,1795,2355,645,12092,1986,5516,1064,1984,565,5368,1135,32136,2515,16184,2049,17262,1666,18410,1636,11587,1196,5617,866,7467,884,189092,7332,13869,1812,2375,674,12402,1527,5071,1109,2590,531,4640,689,42310,2969,22916,1951,19548,2221,18878,1647,14256,1262,9251,1119,20986,1509,4090458,11768,2047787,5915,124994,1803,25262,1938,153959,3800,82437,2837,30763,1943,58201,2108,175534,3065,265477,2606,313757,1988,347044,1899,237770,1369,132732,1185,99857,1274,2042671,8398,119739,2204,25933,2058,143873,3403,79025,2828,27833,1730,57205,1675,153866,3194,247742,2132,312713,2475,345554,1640,239525,1384,145632,1383,144031,1739,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,1701396,3660,210539,11589,90903,6138,8938,1638,1203,455,8801,1964,3129,939,2549,881,3306,940,14456,1845,10144,1826,9529,1687,12051,1852,8951,1446,4799,904,3047,869,119636,7168,8343,1724,1184,595,8381,1717,3175,817,1952,749,4011,1045,17091,2001,15733,2336,15939,2188,12388,1537,11156,1605,7386,1208,12897,1543,1490857,11979,743872,6201,44158,2004,9456,1453,57840,3246,30064,2526,10463,1355,18231,1567,62650,2142,94308,2745,110104,2051,112546,1948,94264,1666,59535,1176,40253,1202,746985,7345,44534,1867,8247,1384,50692,2698,29269,2547,10255,1261,18044,1714,53316,2495,88636,2773,104717,2658,114710,2002,97781,1525,66598,1191,60186,1785,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,4774856,6427,516896,18280,222248,9180,23972,2600,3697,961,26052,3147,11516,1835,3466,745,6981,1117,35543,3082,25643,3051,25003,2365,25402,2297,18246,1729,9096,1285,7631,1209,294648,10812,23789,2433,3978,1041,23588,2383,9347,1447,4302,905,7530,1081,46907,3351,41482,3517,33810,2926,33570,3023,23047,1996,17238,1811,26060,2101,4257960,19292,2115401,9770,130780,2987,24621,2472,155998,4426,84418,3688,29177,2100,64432,2691,177142,3157,278220,3216,312880,3104,336516,2596,251610,1795,153287,1537,116320,1624,2142559,11515,120103,2646,24582,1913,149272,3845,83611,3637,29619,1733,56890,1974,162037,3642,264480,3786,307676,3173,339008,2989,265300,2132,170975,1858,169006,2438,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,827566,2288,94880,5916,42235,3715,3469,853,852,464,4431,1366,1640,706,561,267,1303,417,8457,1456,4169,1011,4084,912,5496,1077,4694,949,1522,459,1557,479,52645,3391,3221,894,772,363,4086,908,1834,720,571,306,1773,630,11085,1488,6175,1160,5694,1128,5845,1015,4352,942,2865,724,4372,799,732686,6261,371341,4293,20679,1080,3591,890,26569,1806,13483,1473,5513,833,10610,860,30767,1733,45281,1633,49483,980,64154,1166,50522,995,28718,522,21971,638,361345,3739,20203,980,3360,809,23935,1588,13015,1346,5167,776,10089,896,24066,1391,41701,1291,48137,1178,65175,1099,48694,1036,29385,788,28418,1004,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,1520237,4730,149504,8274,64792,4896,6934,1338,689,296,7264,1494,3033,691,941,445,2406,641,13667,2362,7273,1209,6690,1207,6151,1120,4200,898,2450,683,3094,531,84712,4818,7996,1559,677,396,6317,1296,3095,718,1537,516,1904,435,18209,2177,11039,1511,8967,1450,5834,1005,5590,986,4779,857,8768,1050,1370733,9086,687325,4757,45788,1440,8665,1126,53311,2284,27397,1828,10254,1036,19975,1338,60232,2373,90948,1847,96873,1501,110815,1325,79098,1111,46356,885,37613,871,683408,5574,43557,1888,9181,1068,50675,2171,27187,1628,9422,989,19328,1070,52050,2143,83222,1676,93462,1746,111191,1036,79604,1086,50783,886,53746,1244,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,1813959,12509,169046,11385,76781,6423,7613,1634,2778,835,7936,1811,4041,1149,1893,738,2328,955,9353,1840,8535,1586,6417,1317,9044,1485,9831,1606,4611,984,2401,799,92265,6499,7965,1788,1547,812,6976,1563,3017,913,1222,562,2553,817,13309,1768,14149,1910,13092,2220,10787,1672,9063,1587,3729,903,4856,1016,1644913,15449,852182,8707,53710,2229,10602,1949,61205,3385,32143,2848,10981,1522,20697,1462,69073,2677,124751,3196,140666,3481,125591,2158,101452,1725,59147,1279,42164,955,792731,8287,49111,2588,8987,1305,56956,2918,30309,2356,9936,1384,22161,1576,59919,2578,109677,3030,116450,2604,116152,2350,100979,1827,61533,1134,50561,1236,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,1214546,3081,94218,6922,41912,4081,4721,1184,1168,496,4219,1262,1660,704,698,349,1331,671,6186,1678,5021,1122,5343,1101,4340,1139,3938,959,1252,474,2035,566,52306,4481,3743,1480,296,208,2810,952,1842,718,1469,538,1548,530,9980,1616,6372,1602,5587,1102,5542,1053,4546,1080,3375,711,5196,787,1120328,7802,558558,4952,29441,1236,7219,1089,39093,2525,24329,2260,8866,1154,16906,1225,43398,1696,65640,1320,90609,1237,99934,1338,70220,1090,37361,606,25542,676,561770,4854,29346,1592,6243,992,39816,1921,22023,1848,7750,1051,15843,1163,35389,1826,64471,1712,94045,1204,100613,1169,71241,1170,38358,1086,36632,963,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
