GEO_ID,B20005H_001E,B20005H_001M,B20005H_002E,B20005H_002M,B20005H_003E,B20005H_003M,B20005H_004E,B20005H_004M,B20005H_005E,B20005H_005M,B20005H_006E,B20005H_006M,B20005H_007E,B20005H_007M,B20005H_008E,B20005H_008M,B20005H_009E,B20005H_009M,B20005H_010E,B20005H_010M,B20005H_011E,B20005H_011M,B20005H_012E,B20005H_012M,B20005H_013E,B20005H_013M,B20005H_014E,B20005H_014M,B20005H_015E,B20005H_015M,B20005H_016E,B20005H_016M,B20005H_017E,B20005H_017M,B20005H_018E,B20005H_018M,B20005H_019E,B20005H_019M,B20005H_020E,B20005H_020M,B20005H_021E,B20005H_021M,B20005H_022E,B20005H_022M,B20005H_023E,B20005H_023M,B20005H_024E,B20005H_024M,B20005H_025E,B20005H_025M,B20005H_026E,B20005H_026M,B20005H_027E,B20005H_027M,B20005H_028E,B20005H_028M,B20005H_029E,B20005H_029M,B20005H_030E,B20005H_030M,B20005H_031E,B20005H_031M,B20005H_032E,B20005H_032M,B20005H_033E,B20005H_033M,B20005H_034E,B20005H_034M,B20005H_035E,B20005H_035M,B20005H_036E,B20005H_036M,B20005H_037E,B20005H_037M,B20005H_038E,B20005H_038M,B20005H_039E,B20005H_039M,B20005H_040E,B20005H_040M,B20005H_041E,B20005H_041M,B20005H_042E,B20005H_042M,B20005H_043E,B20005H_043M,B20005H_044E,B20005H_044M,B20005H_045E,B20005H_045M,B20005H_046E,B20005H_046M,B20005H_047E,B20005H_047M,B20005H_048E,B20005H_048M,B20005H_049E,B20005H_049M,B20005H_050E,B20005H_050M,B20005H_051E,B20005H_051M,B20005H_052E,B20005H_052M,B20005H_053E,B20005H_053M,B20005H_054E,B20005H_054M,B20005H_055E,B20005H_055M,B20005H_056E,B20005H_056M,B20005H_057E,B20005H_057M,B20005H_058E,B20005H_058M,B20005H_059E,B20005H_059M,B20005H_060E,B20005H_060M,B20005H_061E,B20005H_061M,B20005H_062E,B20005H_062M,B20005H_063E,B20005H_063M,B20005H_064E,B20005H_064M,B20005H_065E,B20005H_065M,B20005H_066E,B20005H_066M,B20005H_067E,B20005H_067M,B20005H_068E,B20005H_068M,B20005H_069E,B20005H_069M,B20005H_070E,B20005H_070M,B20005H_071E,B20005H_071M,B20005H_072E,B20005H_072M,B20005H_073E,B20005H_073M,B20005H_074E,B20005H_074M,B20005H_075E,B20005H_075M,B20005H_076E,B20005H_076M,B20005H_077E,B20005H_077M,B20005H_078E,B20005H_078M,B20005H_079E,B20005H_079M,B20005H_080E,B20005H_080M,B20005H_081E,B20005H_081M,B20005H_082E,B20005H_082M,B20005H_083E,B20005H_083M,B20005H_084E,B20005H_084M,B20005H_085E,B20005H_085M,B20005H_086E,B20005H_086M,B20005H_087E,B20005H_087M,B20005H_088E,B20005H_088M,B20005H_089E,B20005H_089M,B20005H_090E,B20005H_090M,B20005H_091E,B20005H_091M,B20005H_092E,B20005H_092M,B20005H_093E,B20005H_093M,B20005H_094E,B20005H_094M,B20005H_095E,B20005H_095M,NAME,B20005H_001EA,B20005H_001MA,B20005H_002MA,B20005H_002EA,B20005H_003MA,B20005H_003EA,B20005H_004EA,B20005H_004MA,B20005H_005EA,B20005H_005MA,B20005H_006EA,B20005H_006MA,B20005H_007MA,B20005H_007EA,B20005H_008MA,B20005H_008EA,B20005H_009EA,B20005H_009MA,B20005H_010EA,B20005H_010MA,B20005H_011EA,B20005H_011MA,B20005H_012MA,B20005H_012EA,B20005H_013EA,B20005H_013MA,B20005H_014EA,B20005H_014MA,B20005H_015MA,B20005H_015EA,B20005H_016EA,B20005H_016MA,B20005H_017EA,B20005H_017MA,B20005H_018MA,B20005H_018EA,B20005H_019EA,B20005H_019MA,B20005H_020MA,B20005H_020EA,B20005H_021EA,B20005H_021MA,B20005H_022EA,B20005H_022MA,B20005H_023MA,B20005H_023EA,B20005H_024EA,B20005H_024MA,B20005H_025MA,B20005H_025EA,B20005H_026MA,B20005H_026EA,B20005H_027EA,B20005H_027MA,B20005H_028MA,B20005H_028EA,B20005H_029MA,B20005H_029EA,B20005H_030MA,B20005H_030EA,B20005H_031MA,B20005H_031EA,B20005H_032EA,B20005H_032MA,B20005H_033EA,B20005H_033MA,B20005H_034MA,B20005H_034EA,B20005H_035MA,B20005H_035EA,B20005H_036MA,B20005H_036EA,B20005H_037MA,B20005H_037EA,B20005H_038EA,B20005H_038MA,B20005H_039MA,B20005H_039EA,B20005H_040MA,B20005H_040EA,B20005H_041MA,B20005H_041EA,B20005H_042MA,B20005H_042EA,B20005H_043EA,B20005H_043MA,B20005H_044EA,B20005H_044MA,B20005H_045EA,B20005H_045MA,B20005H_046MA,B20005H_046EA,B20005H_047MA,B20005H_047EA,B20005H_048EA,B20005H_048MA,B20005H_049EA,B20005H_049MA,B20005H_050EA,B20005H_050MA,B20005H_051MA,B20005H_051EA,B20005H_052MA,B20005H_052EA,B20005H_053EA,B20005H_053MA,B20005H_054EA,B20005H_054MA,B20005H_055EA,B20005H_055MA,B20005H_056EA,B20005H_056MA,B20005H_057MA,B20005H_057EA,B20005H_058MA,B20005H_058EA,B20005H_059EA,B20005H_059MA,B20005H_060EA,B20005H_060MA,B20005H_061MA,B20005H_061EA,B20005H_062MA,B20005H_062EA,B20005H_063EA,B20005H_063MA,B20005H_064EA,B20005H_064MA,B20005H_065EA,B20005H_065MA,B20005H_066EA,B20005H_066MA,B20005H_067EA,B20005H_067MA,B20005H_068EA,B20005H_068MA,B20005H_069EA,B20005H_069MA,B20005H_070MA,B20005H_070EA,B20005H_071EA,B20005H_071MA,B20005H_072EA,B20005H_072MA,B20005H_073MA,B20005H_073EA,B20005H_074EA,B20005H_074MA,B20005H_075MA,B20005H_075EA,B20005H_076EA,B20005H_076MA,B20005H_077EA,B20005H_077MA,B20005H_078MA,B20005H_078EA,B20005H_079EA,B20005H_079MA,B20005H_080MA,B20005H_080EA,B20005H_081MA,B20005H_081EA,B20005H_082EA,B20005H_082MA,B20005H_083MA,B20005H_083EA,B20005H_084MA,B20005H_084EA,B20005H_085MA,B20005H_085EA,B20005H_086MA,B20005H_086EA,B20005H_087EA,B20005H_087MA,B20005H_088EA,B20005H_088MA,B20005H_089MA,B20005H_089EA,B20005H_090MA,B20005H_090EA,B20005H_091MA,B20005H_091EA,B20005H_092MA,B20005H_092EA,B20005H_093EA,B20005H_093MA,B20005H_094MA,B20005H_094EA,B20005H_095MA,B20005H_095EA,state
0400000US01,2559781,2960,1236791,1884,624967,7628,113,134,624854,7645,2094,684,1074,418,3762,953,3533,754,13810,1680,9054,1372,16627,1885,16297,1759,28670,2820,20209,2478,51565,3048,64429,4029,47468,3043,49830,3549,36503,3131,49565,3881,54273,3069,38134,2982,53710,2918,64247,3676,611824,7442,328069,6440,283755,6243,53463,3312,30209,2877,25399,2350,19454,2159,22779,2599,10538,1705,14175,2108,8328,1210,12607,2036,4881,1037,13797,1897,11945,1601,9211,1580,9148,1491,6317,1271,7314,1354,5886,1215,4549,1022,5946,1078,7809,1295,1322990,2139,394247,6407,52,87,394195,6417,594,322,1010,501,2838,840,5287,1072,16994,2104,16283,2176,25983,2915,21255,2001,35052,2905,19278,2043,48814,4054,45129,3410,31646,2606,27399,2178,19592,2283,20884,1970,19621,2070,13683,1907,12992,1681,9861,1343,928743,6972,565141,7673,363602,7947,72763,4064,47917,3682,44017,3147,30625,3076,37188,3305,14600,2028,21044,2059,9038,1372,13143,1749,6900,1153,11811,1725,11433,1453,11590,1281,12721,1771,6211,1053,3753,862,3130,887,1753,609,1858,578,2107,704,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,354538,1222,185460,1011,88611,3204,0,235,88611,3204,479,266,135,174,645,394,181,121,1008,430,657,366,1822,869,564,342,3287,899,2472,1242,4543,1443,5097,1144,5891,1260,8106,1495,6013,1136,5791,950,9282,1576,7931,1092,13098,1971,11609,1508,96849,3204,28051,1689,68798,3300,6173,1017,4851,1145,6648,1732,3204,899,4417,1048,2431,957,3668,984,927,409,3221,849,1536,795,3362,858,4269,935,2509,669,3630,992,1953,573,3201,846,3841,935,2626,867,3302,740,3029,621,169078,640,55765,2870,0,235,55765,2870,182,152,386,235,88,95,362,301,890,519,1320,747,1398,687,760,402,2954,1007,2397,680,4934,1086,6350,1231,5822,1185,5926,1152,3687,1005,4181,967,4722,930,4192,1241,2954,778,2260,671,113313,2924,45615,2780,67698,2857,10201,1543,7468,1384,7452,1436,3631,916,5970,1086,1746,516,3039,765,1872,610,2862,684,2279,727,3479,911,3287,771,2137,690,2431,722,2148,688,1845,867,2484,698,1459,528,849,355,1059,409,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,3026047,3080,1477700,1984,702096,9191,104,120,701992,9192,1763,639,1739,1005,3405,1168,3683,825,12181,1789,9129,1674,14439,1838,12690,2370,26060,3013,20149,2557,43522,3764,59104,4584,55916,3845,53073,3614,44712,3322,52364,3539,64384,4122,44540,3324,77912,4093,101227,4310,775604,9316,411138,6164,364466,10206,58403,4038,34868,3189,32032,2557,22458,2354,29642,2840,14299,1915,19218,2539,10097,1555,17098,2484,6447,1088,18064,2237,14313,1955,12550,1840,12105,1609,7302,1063,8810,1515,11787,1975,7522,1323,9598,1310,17853,2091,1548347,2288,483979,8177,106,126,483873,8169,908,597,619,318,4037,1038,3860,913,14538,2437,6133,1198,19862,2427,15834,2014,26780,3009,26713,2905,49732,3573,52255,4308,46137,3616,43319,3651,28292,2428,31726,2976,35197,3096,24492,2300,29864,2587,23575,2395,1064368,8724,619348,9354,445020,8719,69727,4722,43303,3323,44607,3464,33651,3149,46253,3358,19452,2734,26833,2561,14026,1775,17025,1877,11141,1560,20345,2236,24036,2820,15171,2027,14781,2099,8815,1407,9571,1533,10528,1634,4852,985,6255,1208,4648,927,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,1729667,2284,837650,1881,393473,6323,117,117,393356,6331,1452,522,1214,554,2728,835,2752,793,10820,1832,8345,1617,14212,1746,13225,1831,25222,2413,16173,1818,39667,3155,42235,3100,30656,2456,31487,2759,24900,2197,25697,2096,27903,2442,17843,1869,25922,1911,30903,1935,444177,6571,235689,5480,208488,6475,38685,2999,22996,2468,20574,2450,11886,1845,19399,2190,8971,1455,9108,1667,5467,1102,10095,1548,4771,1215,10153,1711,9948,1539,5381,1033,6673,1135,4362,1066,3961,1238,4408,815,3618,993,3853,920,4179,790,892017,1787,271064,6310,101,122,270963,6323,828,391,964,581,2794,743,3576,843,16514,2035,11749,1650,20179,2420,19460,2193,23453,2477,19581,2022,34447,2450,31206,2605,17909,1385,18952,2044,11934,1613,9660,1356,10951,1378,6431,1055,6213,1118,4162,934,620953,6412,356859,5914,264094,6172,56932,3828,35043,3177,30435,2122,21219,2597,26850,2690,14994,2029,12930,1821,8415,1364,8514,1479,4625,937,8211,1226,7773,1242,6149,1011,7522,1106,5107,977,3364,797,2816,732,1019,400,960,484,1216,509,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,13033221,9997,6407736,6512,3010095,21624,730,404,3009365,21586,8989,1624,4299,992,13395,1922,11446,1710,39916,3752,26165,2947,49692,4167,42181,3709,77854,4596,63119,5104,119440,6282,162959,6365,162645,6844,191072,5927,158799,7108,208359,7847,284461,7184,243085,8379,427787,8638,713702,11985,3397641,22147,1642619,14921,1755022,17260,242329,7333,150765,5698,128667,5599,91272,4880,132225,5868,51838,3761,73343,4626,44588,3039,72225,5104,40790,3420,75118,4753,84545,4437,55495,3425,63437,3889,42650,3571,52287,3347,73102,3680,57194,3501,89702,4777,133450,4878,6625485,6364,1915394,15987,491,296,1914903,15942,4752,1083,4798,917,15233,2057,12510,1835,43028,4543,27894,2971,46174,3690,47588,4432,73316,4219,62669,4354,132245,6160,169423,6606,160624,6496,149629,6346,121334,4512,127235,5525,181258,7048,138398,6620,196221,6467,200574,6573,4710091,16900,2555784,17990,2154307,17402,328771,8918,207394,7470,185346,7356,127712,6112,191782,6365,75557,4193,109530,4660,64423,3455,100187,4907,57785,3748,104861,4880,100530,4781,71433,3835,69297,3554,50593,3145,56499,3564,74766,4721,59871,3373,65519,4066,52451,3720,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,2766912,3064,1366107,2127,720357,9025,192,167,720165,9038,2972,1005,1920,626,3399,969,6270,1334,11733,1687,6351,1383,12833,1865,10799,1812,24039,2782,15795,1933,43326,3272,54863,3683,53043,3255,58739,4309,40249,3530,53652,2962,69433,4571,55347,3539,83490,3891,111912,4121,645750,9340,248677,5417,397073,8561,65269,3886,40530,3322,30870,3047,20287,2428,29801,2632,12104,1842,19419,2282,10984,1620,17408,2234,11046,1664,22183,2708,17416,1921,12835,1771,14571,1931,8879,1442,8514,1377,13061,1640,9518,1440,11884,1748,20494,2019,1400805,2450,471072,7747,0,271,471072,7747,1820,640,1130,597,5304,1153,3138,874,13195,1858,7897,1480,13789,2058,13050,1592,26266,2570,20883,2327,41847,3351,54532,3312,43507,3341,41959,3251,30677,2303,33548,2784,39243,3235,24338,2183,30955,2421,23994,1901,929733,8158,423314,6293,506419,7094,83715,3900,55614,3671,47132,3354,36261,3058,48241,2751,19873,2097,29303,3099,15702,1893,23038,2433,12176,1531,24724,2402,24211,2418,18743,1863,15529,1781,11197,1898,9944,1324,12477,1521,6477,1207,5727,960,6335,1086,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,2135655,4130,1021716,2544,532956,6146,129,113,532827,6142,991,396,1556,566,1494,568,2082,661,4057,926,2738,923,6812,1350,5031,1330,10807,1787,6799,1337,25042,2601,34436,2912,29996,2470,40959,3048,29997,2856,44396,3262,57184,3268,47141,3485,68718,3227,112591,4217,488760,6992,222005,4794,266755,6208,42011,3168,29282,2238,24185,2589,15055,1882,19068,2259,9419,1243,10756,1455,5466,1107,10734,1896,5049,980,10350,1684,9704,1381,8198,1400,9133,1489,6981,1271,8106,1288,9461,1452,7274,1013,9979,1321,16544,1423,1113939,2288,349363,6465,49,80,349314,6481,777,411,893,403,1454,515,1683,709,3970,858,2974,1105,8127,1537,5623,1166,13717,2046,9765,1427,30372,2382,34396,3087,29937,2348,34720,2944,24433,2565,27836,2363,36913,2568,23459,2111,32868,2680,25397,2255,764576,7262,388056,6470,376520,6330,54986,3159,38362,2421,33690,2393,23290,2593,33724,2274,14107,1533,20155,2014,12038,1481,21029,2350,10079,1371,20207,2134,16774,1760,11390,1667,11164,1413,9110,1387,9872,1151,11932,1674,10771,1585,8360,1126,5480,979,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,481074,1101,230659,993,117829,2677,76,128,117753,2669,173,160,77,126,195,151,296,220,1390,624,1131,529,2241,847,1519,637,4511,1037,2715,872,5815,1054,11073,1644,8695,1387,9257,1075,9053,1428,10096,1557,12528,1640,8645,1323,12945,1780,15398,1686,112830,2725,55580,2288,57250,2730,9593,1477,7124,1107,5501,1212,2802,764,6062,1341,1845,547,2654,707,1378,531,2435,666,1041,469,2454,685,2520,805,1577,567,2536,839,1290,487,1104,399,1350,442,1197,520,1242,400,1545,520,250415,617,83836,3685,58,93,83778,3681,246,182,75,109,419,276,747,430,1439,557,1544,597,3019,994,1405,500,4670,1273,4609,1167,9335,1560,10092,1275,9722,1455,7499,1176,4938,850,4526,1026,6741,1147,4291,907,4511,990,3950,938,166579,3865,90954,3200,75625,3370,13740,1715,9141,1356,7681,1174,5620,1165,6011,968,2875,810,3566,817,2491,874,2984,639,2628,702,3168,854,3272,879,2461,687,1639,562,1809,501,1834,751,1786,608,1304,509,875,389,740,292,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,166859,515,82015,434,48306,2132,0,292,48306,2132,38,63,0,292,0,292,111,135,899,521,231,233,505,356,427,309,1062,471,1000,666,1342,569,1136,458,1859,566,2461,784,2226,760,2790,775,3854,943,4179,1116,6840,1042,17346,1525,33709,2167,11150,1672,22559,2134,2973,995,2079,768,1284,631,619,363,1188,623,767,494,672,362,417,364,744,499,733,357,1330,662,1212,485,595,342,461,305,779,396,513,253,1289,486,378,238,1187,530,3339,832,84844,296,39154,1957,0,292,39154,1957,0,292,0,292,128,149,0,292,276,236,213,252,373,339,452,480,282,244,330,284,684,403,1576,717,2403,778,2940,944,2314,735,3246,839,4028,817,3406,836,6608,1228,9895,1126,45690,1998,15960,1410,29730,2078,4852,1053,3815,1175,1706,553,1315,562,1458,630,834,481,1233,519,711,351,973,417,486,331,1277,535,1549,612,1962,676,1486,598,447,293,714,378,1048,397,669,369,1391,552,1804,580,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,9279626,6967,4491316,5406,2060355,14957,725,469,2059630,15053,3068,857,2787,841,10013,1592,9994,1759,37261,3733,26197,2793,57655,3939,46329,4200,97020,6113,65723,5387,160680,7321,190379,6881,163122,6795,166712,7242,124876,6335,150257,6698,169212,6113,132479,5550,180502,6240,265364,8376,2430961,14603,1396050,9745,1034911,13358,151238,5569,98705,5460,91509,5472,67747,4382,92235,5198,33621,3169,54056,4293,30325,2902,48612,3551,23051,2517,50357,3988,46551,3308,35081,3084,33136,2765,22325,2559,28168,2533,29411,2783,18139,1984,26059,2358,54585,3246,4788310,4506,1420189,13518,490,271,1419699,13530,2885,800,3059,830,10283,1888,12732,1945,39914,3783,33173,3204,63018,4554,50427,4152,99453,6073,70197,4913,173310,7137,180881,6614,130286,6063,110911,5361,83633,4251,80734,4529,90121,5089,53925,3522,69907,4657,60850,3820,3368121,15138,2086870,15299,1281251,14237,201246,6639,137317,5757,131971,6273,99224,4728,131837,5674,55704,3425,76503,4803,38331,3238,56455,3740,28791,2614,62080,3838,61179,3493,45309,3471,40112,2989,22629,2610,25916,2665,24418,2252,11504,1595,14669,2016,16056,2003,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
