GEO_ID,B13010_001E,B13010_001M,B13010_002E,B13010_002M,B13010_003E,B13010_003M,B13010_004E,B13010_004M,B13010_005E,B13010_005M,B13010_006E,B13010_006M,B13010_007E,B13010_007M,B13010_008E,B13010_008M,B13010_009E,B13010_009M,B13010_010E,B13010_010M,B13010_011E,B13010_011M,B13010_012E,B13010_012M,B13010_013E,B13010_013M,B13010_014E,B13010_014M,B13010_015E,B13010_015M,B13010_016E,B13010_016M,B13010_017E,B13010_017M,B13010_018E,B13010_018M,B13010_019E,B13010_019M,NAME,B13010_001EA,B13010_001MA,B13010_002MA,B13010_002EA,B13010_003MA,B13010_003EA,B13010_004MA,B13010_004EA,B13010_005EA,B13010_005MA,B13010_006EA,B13010_006MA,B13010_007MA,B13010_007EA,B13010_008MA,B13010_008EA,B13010_009MA,B13010_009EA,B13010_010MA,B13010_010EA,B13010_011MA,B13010_011EA,B13010_012EA,B13010_012MA,B13010_013EA,B13010_013MA,B13010_014MA,B13010_014EA,B13010_015MA,B13010_015EA,B13010_016MA,B13010_016EA,B13010_017EA,B13010_017MA,B13010_018EA,B13010_018MA,B13010_019MA,B13010_019EA,state
0400000US13,2437175,7204,133916,5888,85019,4392,11899,2162,16273,2189,56847,3644,48897,4364,25671,3228,12291,2160,10935,1912,2303259,9109,1097620,14695,84274,4969,161548,6488,851798,14575,1205639,15636,276054,9711,254046,10151,675539,14006,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,308338,2138,16824,1958,11139,1624,913,619,1574,636,8652,1334,5685,1295,1658,582,1235,541,2792,979,291514,2725,144811,3871,7695,1506,17479,2052,119637,4042,146703,3834,22615,2718,24170,2466,99918,4120,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,355417,2339,25099,2335,19440,1924,2727,1059,5115,1110,11598,1583,5659,1352,2428,999,1445,736,1786,829,330318,2822,185189,4940,14200,1626,34474,2457,136515,4800,145129,4723,33482,2957,33193,2765,78454,3754,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,3241647,5159,178125,6215,118762,4592,11843,1764,19652,2188,87267,3931,59363,4145,28841,3223,13520,2012,17002,2355,3063522,7653,1472075,12811,94646,6069,177242,7746,1200187,13146,1591447,13981,329562,9004,285375,10567,976510,13801,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,1545327,4241,87369,4677,56416,3930,5907,1289,11052,1773,39457,3358,30953,2818,16334,2352,5808,1057,8811,1849,1457958,5859,740927,8467,46328,3708,97552,5345,597047,8717,717031,9303,170045,7907,155498,6195,391488,9020,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,704137,3140,44739,2940,30897,2302,2355,682,6441,1110,22101,2067,13842,1739,7870,1287,3499,795,2473,837,659398,4419,353103,5424,20492,2358,44131,2404,288480,5398,306295,6195,68158,3719,66700,4323,171437,4728,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,673039,3038,41007,2928,28789,2486,3398,915,7246,1288,18145,1823,12218,1635,6830,1081,2768,876,2620,988,632032,4259,335069,5359,22839,2294,47424,2902,264806,5644,296963,5868,69948,3966,60971,3906,166044,5702,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,1043018,4167,54387,4153,38367,3453,6891,1492,6914,1363,24562,2747,16020,1983,9929,1681,3007,904,3084,913,988631,5603,510827,8720,57603,4385,77447,3785,375777,8245,477804,9703,132798,6795,104928,5626,240078,8029,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1073996,4902,64231,4084,38760,3088,6660,1503,7920,1806,24180,2563,25471,2887,14297,2018,5667,1299,5507,1553,1009765,6589,462622,8299,48571,4150,74511,3921,339540,7938,547143,8256,166816,7312,125355,6781,254972,8561,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,321577,2008,15543,1626,10232,1362,1353,613,2024,534,6855,1160,5311,1111,2926,709,1629,748,756,335,306034,2678,153141,3200,8934,1590,21131,1823,123076,3244,152893,3951,38064,3250,33360,3039,81469,3920,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1464873,3594,88207,4701,58397,4028,2780,929,7437,1414,48180,3374,29810,3046,10126,1853,7259,1821,12425,2068,1376666,5707,655803,10645,20585,2543,52657,4301,582561,9261,720863,10373,100170,6346,104655,6364,516038,9845,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1618051,4156,76610,4126,56858,3122,3814,1060,5699,1136,47345,2759,19752,2547,9576,1932,4652,1241,5524,1302,1541441,5796,722649,9535,36112,3496,59878,3634,626659,9242,818792,9584,135700,6572,120413,6815,562679,10039,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2508505,5531,134908,5997,88587,4477,10194,1895,19963,2126,58430,3480,46321,4118,23319,2676,10897,1589,12105,1828,2373597,8546,1133304,12311,79321,4070,136832,4226,917151,11207,1240293,10694,293182,8836,244710,8175,702401,10935,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1290397,3232,78012,3931,58561,3279,4573,1020,9265,1486,44723,2863,19451,2069,8381,1585,5054,1002,6016,1230,1212385,5205,619443,8694,25567,2484,54587,3066,539289,7760,592942,8583,110807,5150,108438,5037,373697,8800,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,724026,3404,45680,3605,22669,2425,4363,1131,4585,1022,13721,2014,23011,2619,14663,2007,4578,1216,3770,1239,678346,5172,321226,6386,38300,3908,57698,3519,225228,6422,357120,7374,119250,5626,95213,5467,142657,5923,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1441310,5015,77680,3927,51845,3255,7280,1517,10909,1552,33656,2639,25835,2360,14259,2029,5493,1413,6083,1323,1363630,5738,681935,8986,52829,3435,105259,4060,523847,8218,681695,9463,151160,7102,149791,6574,380744,9077,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,224754,2043,10428,1475,7798,1345,1001,605,2191,696,4606,1092,2630,832,1354,585,801,461,475,313,214326,2737,109731,3753,9007,1242,19184,1843,81540,3209,104595,4456,28484,2888,27932,3024,48179,2983,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,423600,1943,30588,2513,22947,2173,3145,796,6121,1214,13681,1718,7641,1415,4856,1059,1768,715,1017,421,393012,3300,208787,4336,12546,1687,28933,2209,167308,4476,184225,4437,39598,2610,42124,3397,102503,3916,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,616710,3249,35849,2816,24985,2314,1873,642,4902,1216,18210,1774,10864,2024,5156,1444,2689,1080,3019,905,580861,3924,292502,6676,18055,2283,43463,3513,230984,6057,288359,6854,51370,4681,55453,4859,181536,6066,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,327032,2371,14181,1715,10086,1296,640,401,766,357,8680,1279,4095,1129,1855,761,502,275,1738,896,312851,2811,165064,4273,5867,1203,13668,1913,145529,4147,147787,4748,23724,2941,25775,2852,98288,4100,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2190116,4589,112183,5364,83936,4180,6151,1342,13297,2137,64488,3446,28247,3175,11832,1778,4144,1173,12271,2026,2077933,7074,1027485,10778,49696,3289,94357,4822,883432,10230,1050448,10427,143637,7520,147844,8030,758967,10416,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,482450,2464,29640,3185,17370,2063,3339,1013,5618,1267,8413,1420,12270,2475,5848,1570,3272,1205,3150,1002,452810,4310,204536,6177,26201,2564,39261,3438,139074,5012,248274,6034,68954,4413,58523,4608,120797,5341,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,4892526,7309,247876,8168,170848,7013,25418,3032,26438,2915,118992,5289,77028,4930,37624,3326,16149,2183,23255,2491,4644650,10753,2073077,15702,193635,6730,282930,8445,1596512,14488,2571573,18277,518379,13410,443379,13676,1609815,18018,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2207098,5725,121140,6643,80443,5191,12407,2084,18122,2576,49914,3409,40697,4181,22904,3138,9318,1808,8475,1604,2085958,8014,1090482,14130,99890,5512,173089,7243,817503,12823,995476,15205,241013,9725,231538,9053,522925,12009,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,149294,1554,7264,1296,5347,952,468,344,858,406,4021,854,1917,768,977,428,622,504,318,243,142030,2052,74923,2483,2819,521,9657,1412,62447,2514,67107,2968,18862,2537,17802,1944,30443,2392,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,2815394,5122,157996,6480,100445,5152,12431,1948,17807,2107,70207,3756,57551,3740,30103,2535,13325,1962,14123,1947,2657398,7811,1282942,14230,91483,5804,157353,6880,1034106,12340,1374456,15222,318941,10272,276479,9970,779036,12830,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,869374,3673,48595,3182,32003,2786,6281,1122,8503,1527,17219,1719,16592,2096,9708,1553,3768,1015,3116,827,820779,5101,429399,7419,49450,3594,76242,4620,303707,6990,391380,8204,110014,6640,97145,5632,184221,5980,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,903135,3407,52095,3915,36528,3464,5034,1531,11529,2036,19965,2313,15567,2276,9094,1869,3139,948,3334,1069,851040,5248,414292,8297,28989,2947,58313,3740,326990,7787,436748,8482,98983,5576,92901,5940,244864,7978,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,2964574,4986,147878,6231,96941,4292,9942,1645,16708,1717,70291,3516,50937,3849,26069,2791,11717,1621,13151,2049,2816696,7692,1363696,12597,83704,4146,161355,6047,1118637,11668,1453000,13555,298986,10850,270973,9889,883041,12213,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,264382,1933,12545,1890,7779,1239,187,267,1308,475,6284,1119,4766,1448,1537,832,910,439,2319,1029,251837,2450,113664,4292,6890,1779,12022,1896,94752,4328,138173,4353,26529,2950,25027,2735,86617,3994,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1065930,3898,57024,3728,32349,2572,3928,1062,6889,1237,21532,2276,24675,2791,15400,2333,4839,1189,4436,1220,1008906,5493,492297,7435,45839,3461,74226,4171,372232,6342,516609,8573,130598,6063,126579,7245,259432,8446,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,182858,1941,11559,1366,7501,1169,253,201,1855,630,5393,942,4058,902,1916,581,1311,626,831,430,171299,2145,92788,2778,6522,1166,11310,1243,74956,2777,78511,3089,20681,2192,18150,1902,39680,2454,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1501450,4642,90769,5419,54516,3458,8066,1787,13274,1714,33176,2851,36253,4002,20606,2928,8800,1613,6847,1366,1410681,7028,729988,10120,70147,4285,119432,5899,540409,9825,680693,10264,178106,7043,159082,6485,343505,8455,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,6002487,7398,384522,9159,261132,8020,53590,4161,63876,4249,143666,5997,123390,6338,64858,4963,28561,3309,29971,3280,5617965,11468,2892159,19231,352617,10460,552005,11522,1987537,18353,2725806,19801,652993,13780,605806,14505,1467007,20429,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,656034,2519,54969,4109,45501,3578,5105,1126,13599,2014,26797,2670,9468,1602,4104,999,2584,852,2780,1002,601065,4807,332277,7280,21966,2266,57626,4091,252685,6936,268788,6773,56261,4611,48739,3662,163788,5974,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,152282,1362,6668,1154,5069,1013,549,349,1159,546,3361,803,1599,574,870,426,89,82,640,370,145614,1719,70493,2760,3919,1020,8263,1145,58311,2455,75121,2827,15112,1886,16480,1696,43529,3067,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,1941544,5352,103427,4834,71436,4218,5338,1105,11994,2052,54104,3691,31991,2949,14671,2102,6958,1462,10362,1699,1838117,7126,950696,11124,50742,4263,103730,5554,796224,11941,887421,11231,145962,6654,159415,8319,582044,11745,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1609664,4560,92810,5140,66338,4099,8722,1571,12745,1776,44871,3111,26472,3177,12786,2161,5682,1440,8004,1711,1516854,6264,754971,10310,48182,3708,92575,4511,614214,9767,761883,9970,147324,6739,150025,5975,464534,10809,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,429063,2432,21313,2149,13903,1723,2956,847,4128,984,6819,1319,7410,1403,4121,1063,1606,718,1683,645,407750,3210,215755,4766,23665,2246,38629,2990,153461,4845,191995,5518,62702,4230,43968,4171,85325,4011,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1363593,3375,75543,3494,53134,2754,5047,1155,9721,1291,38366,2191,22409,2081,11691,1480,5087,1077,5631,1207,1288050,5054,655834,8685,32466,2525,67029,3707,556339,8249,632216,9151,133974,6607,124400,5233,373842,7636,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,123755,1538,7353,1405,5138,1186,560,352,1620,814,2958,874,2215,806,818,526,1126,695,271,233,116402,1985,62696,2520,2478,762,6648,1052,53570,2526,53706,2935,11320,1983,11924,1705,30462,2518,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
0400000US72,1009377,2346,44623,3052,24763,2528,11535,1612,6670,1424,6558,1219,19860,2067,14671,1937,3334,767,1855,646,964754,3630,403281,8466,152545,6151,110729,5377,140007,5064,561473,8663,278117,7432,142361,6605,140995,6571,Puerto Rico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,72
