GEO_ID,B09010_001E,B09010_001M,B09010_002E,B09010_002M,B09010_003E,B09010_003M,B09010_004E,B09010_004M,B09010_005E,B09010_005M,B09010_006E,B09010_006M,B09010_007E,B09010_007M,B09010_008E,B09010_008M,B09010_009E,B09010_009M,B09010_010E,B09010_010M,B09010_011E,B09010_011M,B09010_012E,B09010_012M,B09010_013E,B09010_013M,NAME,B09010_001MA,B09010_001EA,B09010_002MA,B09010_002EA,B09010_003EA,B09010_003MA,B09010_004EA,B09010_004MA,B09010_005EA,B09010_005MA,B09010_006EA,B09010_006MA,B09010_007EA,B09010_007MA,B09010_008EA,B09010_008MA,B09010_009MA,B09010_009EA,B09010_010MA,B09010_010EA,B09010_011EA,B09010_011MA,B09010_012EA,B09010_012MA,B09010_013EA,B09010_013MA,state
0400000US01,1113297,1562,266568,11006,263123,11319,82896,6066,12241,2828,167986,9748,3445,1192,846729,11240,842532,11519,625150,12145,52152,4976,165230,6820,4197,1381,Alabama,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,01
0400000US02,178467,739,33901,3440,33574,3429,16840,2864,2276,1076,14458,2699,327,276,144566,3424,142531,3514,107944,4461,10788,1795,23799,3306,2035,972,Alaska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,02
0400000US04,1623228,1399,294394,13266,291037,13116,119358,10518,30126,6596,141553,9212,3357,1656,1328834,13231,1319133,13874,971165,16433,113429,9157,234539,11702,9701,2526,Arizona,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,04
0400000US05,688006,2797,181502,8594,178377,8436,66183,5859,11279,2969,100915,7600,3125,1446,506504,8711,503443,8420,384102,9245,38085,4015,81256,5598,3061,1279,Arkansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,05
0400000US06,9510563,3015,1527826,29818,1512337,30323,648376,22191,144809,10391,719152,25477,15489,3360,7982737,29414,7940591,30169,5959773,35150,622661,21604,1358157,32783,42146,4790,California,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,06
0400000US08,1165615,1711,141359,9525,138675,9220,53007,5181,12984,3053,72684,7869,2684,1591,1024256,9498,1017898,9797,789593,12718,64350,5835,163955,9885,6358,1618,Colorado,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,08
0400000US09,815649,804,91259,6820,90532,6772,28219,4175,3179,1045,59134,5227,727,516,724390,6813,720706,7003,556391,9585,39697,4609,124618,7676,3684,1410,Connecticut,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,09
0400000US10,202841,670,33121,4626,32227,4702,8513,2641,2119,1023,21595,3854,894,879,169720,4440,168770,4473,123198,5464,15142,3888,30430,3948,950,593,Delaware,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,10
0400000US11,113954,426,35610,4660,35270,4644,5479,2077,1161,749,28630,3939,340,401,78344,4663,77594,4794,36798,4039,6838,2418,33958,4301,750,780,District of Columbia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,11
0400000US12,4007118,2331,721443,21960,713237,22036,266943,14376,54451,6825,391843,17337,8206,2521,3285675,22195,3252153,22165,2330146,24439,227210,11113,694797,22259,33522,4905,Florida,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,12
0400000US13,2438536,2578,468324,17765,464232,17704,128494,10364,34823,4432,300915,16393,4092,1507,1970212,17874,1952063,17874,1415206,18580,130946,8651,405911,14880,18149,3132,Georgia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,13
0400000US15,296983,746,47948,6178,46757,5912,22207,3659,3392,1942,21158,4391,1191,1544,249035,6171,247736,6172,187898,6859,17894,3048,41944,5039,1299,727,Hawaii,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,15
0400000US16,392531,1232,53086,5136,51606,5148,27517,3277,3570,1269,20519,3669,1480,1149,339445,5317,337435,5344,279164,6697,18812,3065,39459,4304,2010,1257,Idaho,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,16
0400000US17,3210502,2272,582916,17688,579483,17707,181580,11595,50830,6871,347073,12977,3433,981,2627586,17544,2611095,18113,2034383,20420,145469,9566,431243,15273,16491,2804,Illinois,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,17
0400000US18,1575572,2256,297074,11910,292005,11868,99593,8437,29881,5125,162531,10072,5069,1791,1278498,11700,1268757,11825,966895,13522,92426,6988,209436,9805,9741,2037,Indiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,18
0400000US19,709233,1923,118597,6719,116933,6784,45691,4355,11752,2424,59490,4741,1664,887,590636,6784,585676,7109,474355,8389,33963,3655,77358,5321,4960,1378,Iowa,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,19
0400000US20,694283,1661,97809,6467,96880,6429,38931,4548,8993,2215,48956,4959,929,617,596474,6209,591408,6426,462154,8529,34370,3497,94884,6084,5066,1468,Kansas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,20
0400000US21,994915,2542,258109,11216,253795,11270,104552,7203,18261,2815,130982,9138,4314,2123,736806,11013,730913,11251,570496,11773,44197,4900,116220,8091,5893,1794,Kentucky,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,21
0400000US22,1086884,2026,459070,11974,456454,12026,199671,10528,29209,5042,227574,11032,2616,935,627814,11302,623517,11425,447366,10298,46087,4856,130064,8484,4297,1340,Louisiana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,22
0400000US23,281586,1330,65639,5055,63340,4982,24756,4050,8106,2061,30478,3788,2299,872,215947,5158,213445,5161,165373,5259,14823,1899,33249,2973,2502,931,Maine,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,23
0400000US24,1356882,1587,164626,13022,162893,12957,43135,5592,14888,3516,104870,9619,1733,1192,1192256,13184,1185026,13015,865691,14434,75026,6926,244309,12125,7230,1961,Maryland,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,24
0400000US25,1440865,1191,196650,9531,195078,9623,56096,5908,10740,2532,128242,7916,1572,844,1244215,9671,1237189,9406,979004,12990,64841,6065,193344,11368,7026,1730,Massachusetts,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,25
0400000US26,2468536,2147,521002,15542,513244,15507,172309,10270,42150,5331,298785,11970,7758,1833,1947534,15061,1930604,14733,1503497,16870,116995,6008,310112,12342,16930,2878,Michigan,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,26
0400000US27,1255226,1239,155298,8413,153384,8517,56764,6075,16382,3647,80238,6550,1914,843,1099928,8555,1092085,8591,870716,10035,70566,4982,150803,7611,7843,1795,Minnesota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,27
0400000US28,756080,2173,258901,10502,256293,10750,82459,6177,16644,3172,157190,10081,2608,1318,497179,10428,494255,10326,341481,10069,32843,4369,119931,7563,2924,1245,Mississippi,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,28
0400000US29,1417471,2655,319046,12867,314454,12846,115841,9300,22002,3919,176611,10156,4592,1742,1098425,12887,1089901,12754,848872,11869,62924,5254,178105,9292,8524,2049,Missouri,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,29
0400000US30,217119,1219,37479,4243,36714,4135,18245,2873,2990,976,15479,2732,765,648,179640,4492,179102,4542,144933,5149,11511,2327,22658,2913,538,440,Montana,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,30
0400000US31,443521,1194,68226,5802,67619,5707,26214,4583,4611,1475,36794,4256,607,438,375295,5744,373071,5773,305957,7139,20693,2474,46421,3887,2224,856,Nebraska,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,31
0400000US32,633395,589,68760,7121,68072,7111,24547,4574,6198,2130,37327,6410,688,688,564635,7149,561380,7235,395577,9417,59104,6378,106699,7070,3255,1216,Nevada,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,32
0400000US33,296908,1394,31531,4222,31163,4243,15023,2858,3729,1491,12411,2906,368,200,265377,4273,262923,4381,207228,5253,19295,3370,36400,3908,2454,1196,New Hampshire,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,33
0400000US34,2086317,1026,213045,11007,211806,10978,72258,6834,14962,3290,124586,9160,1239,1432,1873272,10989,1863232,10952,1429600,13970,101293,7421,332339,11120,10040,2265,New Jersey,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,34
0400000US35,508676,1419,115502,8829,113808,8912,46694,6208,10357,2882,56757,6603,1694,950,393174,8654,390852,8664,279263,8819,38418,5202,73171,5989,2322,1036,New Mexico,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,35
0400000US36,4491618,3210,871385,24046,863892,24133,279324,16771,57928,6854,526640,18666,7493,2212,3620233,23350,3596568,23285,2657516,21850,225370,12605,713682,19533,23665,3386,New York,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,36
0400000US37,2147995,2722,441071,14393,436745,14085,143992,10990,34795,5450,257958,11318,4326,1676,1706924,14421,1692515,13948,1253665,15724,111696,8500,327154,12773,14409,3096,North Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,37
0400000US38,143451,962,19124,2248,18991,2247,7104,1522,1006,554,10881,1814,133,101,124327,2258,122915,2287,100965,2982,7062,1625,14888,2013,1412,850,North Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,38
0400000US39,2765189,2039,574103,17616,567309,17469,182703,11307,41460,5191,343146,13453,6794,1976,2191086,17503,2169575,17683,1648834,17432,139143,7816,381598,11373,21511,3470,Ohio,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,39
0400000US40,890786,2102,215161,9032,212020,9022,78810,5333,22325,3525,110885,7106,3141,1542,675625,8938,670926,9071,510834,10264,45859,5094,114233,7216,4699,1307,Oklahoma,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,40
0400000US41,855575,1349,173654,8687,171186,8603,68748,6456,21079,3986,81359,6873,2468,1087,681921,8763,677676,8686,532142,11064,48711,4732,96823,7315,4245,1507,Oregon,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,41
0400000US42,2789595,2242,511279,16242,505102,16611,153106,9390,48165,6959,303831,14659,6177,1893,2278316,15950,2261950,16429,1748939,18526,139933,9178,373078,12932,16366,2313,Pennsylvania,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,42
0400000US44,236713,852,40599,3857,39970,3890,10377,2079,4237,1806,25356,4021,629,482,196114,3862,195533,3786,142701,5118,11980,2754,40852,3903,581,510,Rhode Island,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,44
0400000US45,1034768,1466,235239,9270,232964,9358,60882,6098,12803,2913,159279,8124,2275,1032,799529,9302,794366,9518,567857,12572,54307,6362,172202,7981,5163,1543,South Carolina,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,45
0400000US46,192908,817,34683,3673,34582,3690,11937,2549,7764,1859,14881,2019,101,125,158225,3369,156759,3413,125525,4307,10557,2172,20677,3278,1466,749,South Dakota,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,46
0400000US47,1443229,2924,379194,11605,374204,11799,123693,8859,43405,6921,207106,11209,4990,1678,1064035,11499,1055189,11464,809489,11744,60787,5400,184913,9488,8846,2089,Tennessee,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,47
0400000US48,6487137,3504,1479543,26292,1466329,26787,618755,19853,98309,8960,749265,24086,13214,3004,5007594,26757,4981414,26820,3779071,33946,324483,15558,877860,21174,26180,3302,Texas,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,48
0400000US49,791228,905,83251,7223,82444,7072,43919,4874,5323,1621,33202,4911,807,519,707977,7329,705784,7366,602076,10508,31393,4809,72315,6608,2193,1117,Utah,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,49
0400000US50,133555,748,21465,2882,21352,2874,7945,1578,1930,936,11477,2267,113,114,112090,2880,111047,2965,86187,2992,7727,1416,17133,2174,1043,481,Vermont,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,50
0400000US51,1800621,2773,242978,9215,240645,9445,72744,6403,20256,3602,147645,8613,2333,1080,1557643,9681,1547971,9629,1187455,11934,90179,6562,270337,9521,9672,2062,Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,51
0400000US53,1524718,1127,279412,9610,275472,9909,122171,8783,25338,4157,127963,8675,3940,1315,1245306,9756,1234952,9840,958993,12137,87288,6377,188671,9015,10354,2120,Washington,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,53
0400000US54,389052,1188,102651,6983,100116,6764,47129,4739,9106,2061,43881,4861,2535,1090,286401,6946,283833,6980,225144,7524,17245,2919,41444,4199,2568,1015,West Virginia,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,54
0400000US55,1311637,1750,206686,8636,203281,8886,67929,6087,13215,2252,122137,7941,3405,1553,1104951,8778,1095157,8512,867143,12089,75161,6195,152853,7356,9794,1639,Wisconsin,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,55
0400000US56,120343,1024,15958,2707,15590,2725,6433,1757,1351,637,7806,2251,368,469,104385,3057,103458,3108,80086,4391,8836,1933,14536,2760,927,618,Wyoming,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,56
